x	y	z	ts
0,348220	-0,993200	9,750010	2020-10-29T19:30:38:300
0,350557	-0,983287	9,750930	2020-10-29T19:30:38:301
0,410723	-1,103667	9,735687	2020-10-29T19:30:38:301
0,400284	-1,063851	9,740553	2020-10-29T19:30:38:302
0,385394	-1,019371	9,745909	2020-10-29T19:30:38:302
0,372512	-0,998924	9,748527	2020-10-29T19:30:38:315
0,386919	-0,994263	9,748442	2020-10-29T19:30:38:356
0,389541	-0,992999	9,748466	2020-10-29T19:30:38:359
0,382399	-0,976260	9,750440	2020-10-29T19:30:38:375
0,400869	-0,977939	9,749530	2020-10-29T19:30:38:396
0,411947	-0,955077	9,751334	2020-10-29T19:30:38:415
0,405539	-0,915401	9,755407	2020-10-29T19:30:38:436
0,383599	-0,877427	9,759783	2020-10-29T19:30:38:455
0,368925	-0,858683	9,762015	2020-10-29T19:30:38:477
0,358489	-0,857314	9,762525	2020-10-29T19:30:38:496
0,334664	-0,826792	9,766003	2020-10-29T19:30:38:516
0,297419	-0,754938	9,773024	2020-10-29T19:30:38:536
0,287693	-0,673882	9,779238	2020-10-29T19:30:38:556
0,286561	-0,605611	9,783736	2020-10-29T19:30:38:575
0,283063	-0,589735	9,784808	2020-10-29T19:30:38:596
0,296743	-0,596268	9,784007	2020-10-29T19:30:38:615
0,296468	-0,572601	9,785429	2020-10-29T19:30:38:636
0,308043	-0,551398	9,786289	2020-10-29T19:30:38:656
0,335390	-0,553459	9,785274	2020-10-29T19:30:38:676
0,389385	-0,595899	9,780781	2020-10-29T19:30:38:695
0,431712	-0,662600	9,774711	2020-10-29T19:30:38:717
0,453102	-0,753662	9,767142	2020-10-29T19:30:38:736
0,480561	-0,804214	9,761797	2020-10-29T19:30:38:755
0,484891	-0,802645	9,761712	2020-10-29T19:30:38:776
0,450097	-0,753338	9,767306	2020-10-29T19:30:38:796
0,418069	-0,689166	9,773467	2020-10-29T19:30:38:815
0,413370	-0,596020	9,779789	2020-10-29T19:30:38:836
0,334220	-0,534120	9,786388	2020-10-29T19:30:38:855
0,286547	-0,526811	9,788297	2020-10-29T19:30:38:876
0,407191	-0,593986	9,780171	2020-10-29T19:30:38:896
0,606530	-0,706038	9,762378	2020-10-29T19:30:38:917
0,943991	-0,868771	9,722371	2020-10-29T19:30:38:936
1,581956	-1,126754	9,612399	2020-10-29T19:30:38:956
2,510312	-1,432681	9,371027	2020-10-29T19:30:38:976
3,423012	-1,690635	9,033002	2020-10-29T19:30:38:996
4,071687	-1,993058	8,695946	2020-10-29T19:30:39:016
4,489193	-2,100143	8,462088	2020-10-29T19:30:39:037
4,847192	-2,177368	8,242220	2020-10-29T19:30:39:056
5,264323	-2,189447	7,978948	2020-10-29T19:30:39:077
5,678978	-2,159700	7,697746	2020-10-29T19:30:39:096
6,000485	-2,033804	7,485199	2020-10-29T19:30:39:120
6,265927	-1,885737	7,304282	2020-10-29T19:30:39:157
6,507690	-1,671405	7,143301	2020-10-29T19:30:39:157
6,690449	-1,376392	7,036606	2020-10-29T19:30:39:184
6,806466	-1,015062	6,986563	2020-10-29T19:30:39:200
6,860442	-0,517959	6,988307	2020-10-29T19:30:39:231
6,788578	0,140845	7,075716	2020-10-29T19:30:39:258
6,584004	0,915662	7,209913	2020-10-29T19:30:39:259
6,283820	1,745028	7,323856	2020-10-29T19:30:39:277
5,874385	2,601922	7,408913	2020-10-29T19:30:39:296
5,399508	3,533358	7,384516	2020-10-29T19:30:39:317
4,931261	4,485936	7,192317	2020-10-29T19:30:39:336
4,428689	5,464315	6,833619	2020-10-29T19:30:39:358
3,921348	6,380949	6,330632	2020-10-29T19:30:39:377
3,419800	7,140364	5,787103	2020-10-29T19:30:39:398
2,908739	7,748927	5,259635	2020-10-29T19:30:39:417
2,120059	8,371354	4,647167	2020-10-29T19:30:39:439
1,839100	8,521572	4,491203	2020-10-29T19:30:39:456
1,294168	8,728685	4,278500	2020-10-29T19:30:39:478
0,793219	8,857751	4,132970	2020-10-29T19:30:39:496
0,330409	8,915450	4,071360	2020-10-29T19:30:39:518
-0,117474	8,920823	4,071303	2020-10-29T19:30:39:536
-0,540688	8,878716	4,128733	2020-10-29T19:30:39:558
-0,936836	8,813913	4,196148	2020-10-29T19:30:39:577
-1,261116	8,748079	4,248657	2020-10-29T19:30:39:598
-1,486366	8,663407	4,348157	2020-10-29T19:30:39:617
-1,415440	8,539781	4,608586	2020-10-29T19:30:39:639
-1,151322	8,374622	4,970970	2020-10-29T19:30:39:656
-1,130333	8,310594	5,082004	2020-10-29T19:30:39:686
-1,086229	8,287159	5,129667	2020-10-29T19:30:39:696
-0,623267	8,228007	5,299228	2020-10-29T19:30:39:725
0,003855	8,176801	5,413899	2020-10-29T19:30:39:736
0,807317	8,120987	5,437665	2020-10-29T19:30:39:759
1,679555	8,081635	5,294965	2020-10-29T19:30:39:780
2,032808	8,052209	5,215363	2020-10-29T19:30:39:798
3,202554	7,813863	4,985737	2020-10-29T19:30:39:817
4,432641	7,378846	4,698373	2020-10-29T19:30:39:840
5,655624	6,706213	4,383037	2020-10-29T19:30:39:858
6,711067	5,877088	4,073303	2020-10-29T19:30:39:881
7,284228	5,269466	3,917031	2020-10-29T19:30:39:898
8,065247	4,223215	3,645084	2020-10-29T19:30:39:923
8,317539	3,810948	3,530665	2020-10-29T19:30:39:938
8,762924	2,914510	3,299573	2020-10-29T19:30:39:961
9,176002	1,699283	3,013936	2020-10-29T19:30:39:979
9,321583	0,961303	2,890393	2020-10-29T19:30:40:001
9,386854	0,364297	2,815075	2020-10-29T19:30:40:019
9,409788	-0,177525	2,755858	2020-10-29T19:30:40:040
9,424573	-0,758877	2,602290	2020-10-29T19:30:50:128
9,397591	-1,381682	2,438571	2020-10-29T19:30:50:131
9,338736	-1,907984	2,306079	2020-10-29T19:30:50:131
9,256505	-2,364393	2,212950	2020-10-29T19:30:50:132
9,153417	-2,791740	2,142785	2020-10-29T19:30:50:159
9,033504	-3,187586	2,098929	2020-10-29T19:30:50:168
8,899782	-3,558255	2,074387	2020-10-29T19:30:50:182
8,782523	-3,831195	2,087969	2020-10-29T19:30:50:204
8,636752	-4,142873	2,100831	2020-10-29T19:30:50:222
8,491513	-4,433935	2,098764	2020-10-29T19:30:50:247
8,336002	-4,725772	2,085311	2020-10-29T19:30:50:263
8,173397	-5,001896	2,084947	2020-10-29T19:30:50:288
8,022925	-5,227380	2,116020	2020-10-29T19:30:50:304
7,885209	-5,419041	2,151249	2020-10-29T19:30:50:327
7,756504	-5,593226	2,173215	2020-10-29T19:30:50:343
7,631697	-5,759649	2,180373	2020-10-29T19:30:50:367
7,513899	-5,910236	2,186508	2020-10-29T19:30:50:383
7,411743	-6,033003	2,199848	2020-10-29T19:30:50:407
7,319467	-6,140968	2,210046	2020-10-29T19:30:50:423
7,240691	-6,232775	2,212530	2020-10-29T19:30:50:446
7,178603	-6,305099	2,209928	2020-10-29T19:30:50:463
7,134531	-6,357314	2,203046	2020-10-29T19:30:50:487
7,108699	-6,388078	2,197554	2020-10-29T19:30:50:504
7,105018	-6,393469	2,193778	2020-10-29T19:30:50:526
7,124981	-6,369322	2,199267	2020-10-29T19:30:50:544
7,174386	-6,315156	2,194853	2020-10-29T19:30:50:567
7,245928	-6,229449	2,204739	2020-10-29T19:30:50:584
7,331659	-6,120755	2,225652	2020-10-29T19:30:50:608
7,431435	-5,989930	2,250535	2020-10-29T19:30:50:623
7,549921	-5,824958	2,288875	2020-10-29T19:30:50:648
7,691173	-5,628282	2,310559	2020-10-29T19:30:50:664
7,830060	-5,419571	2,342816	2020-10-29T19:30:50:688
7,966579	-5,198866	2,382392	2020-10-29T19:30:50:703
8,088037	-4,990203	2,419070	2020-10-29T19:30:50:727
8,168595	-4,855998	2,421512	2020-10-29T19:30:50:744
8,236594	-4,738282	2,424372	2020-10-29T19:30:50:766
8,289469	-4,649801	2,415458	2020-10-29T19:30:50:784
8,314025	-4,622431	2,383382	2020-10-29T19:30:50:807
8,346009	-4,590577	2,332618	2020-10-29T19:30:50:823
8,407538	-4,489089	2,309058	2020-10-29T19:30:50:848
8,476353	-4,367704	2,290196	2020-10-29T19:30:50:864
8,532739	-4,271111	2,262820	2020-10-29T19:30:50:888
8,547556	-4,272882	2,202760	2020-10-29T19:30:50:904
8,518385	-4,407853	2,044096	2020-10-29T19:30:50:926
8,466977	-4,594427	1,836279	2020-10-29T19:30:50:943
8,420697	-4,761062	1,610756	2020-10-29T19:30:50:968
8,381244	-4,901422	1,378843	2020-10-29T19:30:50:984
8,344540	-5,014847	1,179132	2020-10-29T19:30:51:007
8,300665	-5,124703	1,003378	2020-10-29T19:30:51:024
8,212904	-5,300447	0,789849	2020-10-29T19:30:51:048
8,177344	-5,364009	0,727205	2020-10-29T19:30:51:064
8,107478	-5,480325	0,636570	2020-10-29T19:30:51:088
8,037567	-5,589932	0,566173	2020-10-29T19:30:51:103
7,966609	-5,695090	0,519112	2020-10-29T19:30:51:128
7,969469	-5,694353	0,481965	2020-10-29T19:30:51:144
7,966911	-5,701019	0,443963	2020-10-29T19:30:51:167
7,948673	-5,728423	0,417309	2020-10-29T19:30:51:184
7,913887	-5,777657	0,399325	2020-10-29T19:30:51:208
7,814599	-5,911508	0,395603	2020-10-29T19:30:51:224
7,776748	-5,964095	0,349497	2020-10-29T19:30:51:247
7,729521	-6,028218	0,292360	2020-10-29T19:30:51:264
7,649409	-6,133490	0,192946	2020-10-29T19:30:51:289
7,614611	-6,177588	0,159643	2020-10-29T19:30:51:304
7,448902	-6,377193	0,125139	2020-10-29T19:30:51:329
7,365618	-6,473665	0,098569	2020-10-29T19:30:51:344
7,210777	-6,645170	0,129593	2020-10-29T19:30:51:368
7,082225	-6,780764	0,183606	2020-10-29T19:30:51:384
6,996467	-6,866951	0,254581	2020-10-29T19:30:51:407
6,938982	-6,922106	0,324587	2020-10-29T19:30:51:424
6,944155	-6,914498	0,372578	2020-10-29T19:30:51:448
6,968807	-6,886552	0,426052	2020-10-29T19:30:51:464
7,012607	-6,836566	0,505065	2020-10-29T19:30:51:488
7,072815	-6,766317	0,602179	2020-10-29T19:30:51:504
7,137130	-6,686793	0,720110	2020-10-29T19:30:51:529
7,155653	-6,649541	0,866378	2020-10-29T19:30:51:544
7,227579	-6,547016	1,033959	2020-10-29T19:30:51:568
7,363377	-6,368446	1,180659	2020-10-29T19:30:51:584
7,510690	-6,170666	1,297230	2020-10-29T19:30:51:608
7,665265	-5,960158	1,374997	2020-10-29T19:30:51:624
7,832634	-5,723538	1,435735	2020-10-29T19:30:51:647
7,977101	-5,514872	1,456858	2020-10-29T19:30:51:664
8,117612	-5,295778	1,493153	2020-10-29T19:30:51:688
8,231434	-5,107731	1,524785	2020-10-29T19:30:51:704
8,328065	-4,943779	1,540378	2020-10-29T19:30:51:727
8,442815	-4,740887	1,553464	2020-10-29T19:30:51:744
8,572721	-4,500152	1,558040	2020-10-29T19:30:51:769
8,601748	-4,443870	1,559597	2020-10-29T19:30:51:785
8,680147	-4,283013	1,575190	2020-10-29T19:30:51:810
8,722123	-4,194969	1,580251	2020-10-29T19:30:51:824
8,811563	-4,004325	1,578642	2020-10-29T19:30:51:848
8,878138	-3,846163	1,598776	2020-10-29T19:30:51:865
8,923879	-3,714839	1,653707	2020-10-29T19:30:51:889
8,926937	-3,695686	1,679904	2020-10-29T19:30:51:904
8,920171	-3,679742	1,749408	2020-10-29T19:30:51:928
8,892061	-3,702936	1,841164	2020-10-29T19:30:51:945
8,842778	-3,771999	1,935892	2020-10-29T19:30:51:968
8,773073	-3,893498	2,011031	2020-10-29T19:30:51:985
