v1	v2	v3	v4	ts
1002,315002	91,438530	28,869999	1002,334961	2020-10-29T19:30:38:477
1002,314941	91,441170	28,869999	1002,314209	2020-10-29T19:30:38:718
1002,310364	91,478165	28,869999	1002,269043	2020-10-29T19:30:38:958
1002,308289	91,496658	28,869999	1002,289551	2020-10-29T19:30:39:200
1002,304932	91,523087	28,869999	1002,274658	2020-10-29T19:30:39:439
1002,304749	91,525726	28,869999	1002,302979	2020-10-29T19:30:39:687
1002,305725	91,517799	28,869999	1002,314209	2020-10-29T19:30:39:922
1002,305847	91,515160	28,869999	1002,307129	2020-10-29T19:30:50:130
1002,306335	91,512512	28,879999	1002,310547	2020-10-29T19:30:50:131
1002,307800	91,499306	28,879999	1002,320801	2020-10-29T19:30:50:132
1002,313232	91,454384	28,879999	1002,362061	2020-10-29T19:30:50:132
1002,316284	91,427963	28,879999	1002,343750	2020-10-29T19:30:50:132
1002,316162	91,430603	28,879999	1002,314697	2020-10-29T19:30:50:133
1002,315430	91,435890	28,889999	1002,308594	2020-10-29T19:30:50:133
1002,314575	91,443817	28,889999	1002,306885	2020-10-29T19:30:50:133
1002,311707	91,467598	28,879999	1002,286377	2020-10-29T19:30:50:134
1002,310059	91,480804	28,889999	1002,295410	2020-10-29T19:30:50:134
1002,308411	91,494019	28,889999	1002,293213	2020-10-29T19:30:50:134
1002,305603	91,517799	28,900000	1002,280029	2020-10-29T19:30:50:134
1002,303406	91,536293	28,900000	1002,283691	2020-10-29T19:30:50:134
1002,304016	91,531013	28,900000	1002,309082	2020-10-29T19:30:50:134
1002,308044	91,496658	28,910000	1002,343994	2020-10-29T19:30:50:135
1002,312927	91,457024	28,900000	1002,356934	2020-10-29T19:30:50:135
1002,320374	91,393616	28,910000	1002,387451	2020-10-29T19:30:50:135
1002,325989	91,346054	28,910000	1002,376465	2020-10-29T19:30:50:136
1002,331665	91,298492	28,910000	1002,382812	2020-10-29T19:30:50:136
1002,338196	91,245644	28,910000	1002,397217	2020-10-29T19:30:50:136
1002,345642	91,182228	28,910000	1002,412354	2020-10-29T19:30:50:136
1002,351318	91,134666	28,910000	1002,402100	2020-10-29T19:30:50:137
1002,355835	91,097679	28,920000	1002,396729	2020-10-29T19:30:50:137
1002,359314	91,065971	28,910000	1002,390381	2020-10-29T19:30:50:137
1002,362183	91,042191	28,920000	1002,387939	2020-10-29T19:30:50:138
1002,363525	91,031624	28,920000	1002,375977	2020-10-29T19:30:50:140
1002,367126	91,002556	28,920000	1002,399658	2020-10-29T19:30:50:160
1002,364502	91,023697	28,910000	1002,341309	2020-10-29T19:30:50:160
1002,366638	91,005196	28,920000	1002,385498	2020-10-29T19:30:50:160
1002,366882	91,002556	28,910000	1002,369141	2020-10-29T19:30:50:161
1002,368469	90,989342	28,910000	1002,382324	2020-10-29T19:30:50:161
1002,368469	90,989342	28,910000	1002,368408	2020-10-29T19:30:50:161
1002,367188	90,999916	28,920000	1002,355713	2020-10-29T19:30:50:161
1002,365784	91,013123	28,920000	1002,353027	2020-10-29T19:30:50:161
1002,365662	91,013123	28,920000	1002,364014	2020-10-29T19:30:50:161
1002,363953	91,028976	28,920000	1002,348145	2020-10-29T19:30:50:163
1002,359314	91,065971	28,920000	1002,317139	2020-10-29T19:30:50:163
1002,355286	91,100319	28,920000	1002,319092	2020-10-29T19:30:50:164
1002,353149	91,118813	28,920000	1002,333984	2020-10-29T19:30:50:164
1002,351990	91,129387	28,920000	1002,341553	2020-10-29T19:30:50:164
1002,351379	91,134666	28,920000	1002,346191	2020-10-29T19:30:50:368
1002,349548	91,150520	28,920000	1002,333252	2020-10-29T19:30:50:608
1002,347534	91,166374	28,910000	1002,329346	2020-10-29T19:30:50:848
1002,343933	91,195442	28,920000	1002,311523	2020-10-29T19:30:51:089
1002,341431	91,216583	28,910000	1002,318848	2020-10-29T19:30:51:330
1002,339417	91,235077	28,920000	1002,321777	2020-10-29T19:30:51:569
1002,340637	91,224510	28,920000	1002,351562	2020-10-29T19:30:51:809
1002,339050	91,237717	28,910000	1002,324463	2020-10-29T19:30:52:050
1002,339233	91,235077	28,920000	1002,341064	2020-10-29T19:30:52:292
1002,338562	91,240356	28,920000	1002,332764	2020-10-29T19:30:52:531
1002,335938	91,264137	28,910000	1002,312256	2020-10-29T19:30:52:772
1002,336975	91,253571	28,920000	1002,346680	2020-10-29T19:30:53:011
1002,335022	91,272064	28,920000	1002,317383	2020-10-29T19:30:53:251
1002,334473	91,274712	28,920000	1002,329346	2020-10-29T19:30:53:491
1002,335876	91,264137	28,930000	1002,348389	2020-10-29T19:30:53:731
1002,334717	91,274712	28,920000	1002,323975	2020-10-29T19:30:53:972
1002,334839	91,272064	28,920000	1002,336182	2020-10-29T19:30:54:212
1002,335571	91,266785	28,920000	1002,342529	2020-10-29T19:30:54:452
