light_intensity	ts
2158483,000000	2020-10-13T23:02:47:478
2158115,000000	2020-10-13T23:02:47:517
2157873,000000	2020-10-13T23:02:47:558
2157706,000000	2020-10-13T23:02:47:598
2157775,000000	2020-10-13T23:02:47:638
2157400,000000	2020-10-13T23:02:47:678
2158163,000000	2020-10-13T23:02:47:718
2159137,000000	2020-10-13T23:02:47:758
2159903,000000	2020-10-13T23:02:47:798
2161802,000000	2020-10-13T23:02:47:838
2163133,000000	2020-10-13T23:02:47:878
2164883,000000	2020-10-13T23:02:47:918
2166808,000000	2020-10-13T23:02:47:958
2168623,000000	2020-10-13T23:02:47:998
2170737,000000	2020-10-13T23:02:48:039
2171095,000000	2020-10-13T23:02:48:081
2167350,000000	2020-10-13T23:02:48:118
2161978,000000	2020-10-13T23:02:48:159
2157838,000000	2020-10-13T23:02:48:199
2155118,000000	2020-10-13T23:02:48:238
2154366,000000	2020-10-13T23:02:48:279
2154024,000000	2020-10-13T23:02:48:318
2153919,000000	2020-10-13T23:02:48:359
2153655,000000	2020-10-13T23:02:48:399
2153012,000000	2020-10-13T23:02:48:438
2153033,000000	2020-10-13T23:02:48:478
2152210,000000	2020-10-13T23:02:48:519
2152602,000000	2020-10-13T23:02:48:559
2153142,000000	2020-10-13T23:02:48:599
2154636,000000	2020-10-13T23:02:48:639
2155906,000000	2020-10-13T23:02:48:678
2157403,000000	2020-10-13T23:02:48:719
2158955,000000	2020-10-13T23:02:48:759
2160335,000000	2020-10-13T23:02:48:799
2161722,000000	2020-10-13T23:02:48:840
2163338,000000	2020-10-13T23:02:48:879
2161568,000000	2020-10-13T23:02:48:919
2155277,000000	2020-10-13T23:02:48:959
2147490,000000	2020-10-13T23:02:48:999
2141393,000000	2020-10-13T23:02:49:039
2137690,000000	2020-10-13T23:02:49:079
2135711,000000	2020-10-13T23:02:49:119
2134531,000000	2020-10-13T23:02:49:159
2133642,000000	2020-10-13T23:02:49:199
2132514,000000	2020-10-13T23:02:49:240
2131386,000000	2020-10-13T23:02:49:280
2129464,000000	2020-10-13T23:02:49:319
2129160,000000	2020-10-13T23:02:49:360
2128669,000000	2020-10-13T23:02:49:400
2129207,000000	2020-10-13T23:02:49:440
2129946,000000	2020-10-13T23:02:49:480
2131167,000000	2020-10-13T23:02:49:519
2132860,000000	2020-10-13T23:02:49:560
2134660,000000	2020-10-13T23:02:49:600
2135945,000000	2020-10-13T23:02:49:640
2137675,000000	2020-10-13T23:02:49:680
2139536,000000	2020-10-13T23:02:49:720
2140466,000000	2020-10-13T23:02:49:760
2136112,000000	2020-10-13T23:02:49:800
2126989,000000	2020-10-13T23:02:49:841
2117809,000000	2020-10-13T23:02:49:880
2111758,000000	2020-10-13T23:02:49:920
2108080,000000	2020-10-13T23:02:49:960
2105159,000000	2020-10-13T23:02:50:000
2103820,000000	2020-10-13T23:02:50:040
2102913,000000	2020-10-13T23:02:50:080
2101603,000000	2020-10-13T23:02:50:119
2098552,000000	2020-10-13T23:02:50:160
2098444,000000	2020-10-13T23:02:50:201
2098136,000000	2020-10-13T23:02:50:241
2099509,000000	2020-10-13T23:02:50:281
2101222,000000	2020-10-13T23:02:50:321
2103380,000000	2020-10-13T23:02:50:359
2105355,000000	2020-10-13T23:02:50:400
2107545,000000	2020-10-13T23:02:50:441
2110116,000000	2020-10-13T23:02:50:481
2113020,000000	2020-10-13T23:02:50:520
2115529,000000	2020-10-13T23:02:50:561
2117650,000000	2020-10-13T23:02:50:600
2117403,000000	2020-10-13T23:02:50:641
2109176,000000	2020-10-13T23:02:50:682
2100121,000000	2020-10-13T23:02:50:721
2092498,000000	2020-10-13T23:02:50:761
2089006,000000	2020-10-13T23:02:50:801
2086971,000000	2020-10-13T23:02:50:842
2087001,000000	2020-10-13T23:02:50:881
2087010,000000	2020-10-13T23:02:50:921
2086337,000000	2020-10-13T23:02:50:961
2085774,000000	2020-10-13T23:02:51:001
2085312,000000	2020-10-13T23:02:51:042
2084482,000000	2020-10-13T23:02:51:081
2085304,000000	2020-10-13T23:02:51:121
2086447,000000	2020-10-13T23:02:51:161
2088692,000000	2020-10-13T23:02:51:201
2090638,000000	2020-10-13T23:02:51:242
2093239,000000	2020-10-13T23:02:51:282
2095588,000000	2020-10-13T23:02:51:321
2097979,000000	2020-10-13T23:02:51:361
2100077,000000	2020-10-13T23:02:51:402
2102347,000000	2020-10-13T23:02:51:442
2101206,000000	2020-10-13T23:02:51:482
2092847,000000	2020-10-13T23:02:51:522
2082261,000000	2020-10-13T23:02:51:562
2075203,000000	2020-10-13T23:02:51:601
2071364,000000	2020-10-13T23:02:51:642
2070199,000000	2020-10-13T23:02:51:682
2069734,000000	2020-10-13T23:02:51:722
2070118,000000	2020-10-13T23:02:51:762
2069308,000000	2020-10-13T23:02:51:802
2068030,000000	2020-10-13T23:02:51:842
2067396,000000	2020-10-13T23:02:51:883
2067320,000000	2020-10-13T23:02:51:921
2067770,000000	2020-10-13T23:02:51:962
2068921,000000	2020-10-13T23:02:52:002
2070807,000000	2020-10-13T23:02:52:042
2073236,000000	2020-10-13T23:02:52:084
2075175,000000	2020-10-13T23:02:52:125
2078780,000000	2020-10-13T23:02:52:169
2081025,000000	2020-10-13T23:02:52:202
2083650,000000	2020-10-13T23:02:52:243
2084277,000000	2020-10-13T23:02:52:282
2076690,000000	2020-10-13T23:02:52:323
2065309,000000	2020-10-13T23:02:52:363
2055012,000000	2020-10-13T23:02:52:403
2048540,000000	2020-10-13T23:02:52:443
2045420,000000	2020-10-13T23:02:52:483
2044344,000000	2020-10-13T23:02:52:523
2044027,000000	2020-10-13T23:02:52:562
2044079,000000	2020-10-13T23:02:52:602
2042842,000000	2020-10-13T23:02:52:643
2040869,000000	2020-10-13T23:02:52:683
2040248,000000	2020-10-13T23:02:52:723
2041064,000000	2020-10-13T23:02:52:762
2041311,000000	2020-10-13T23:02:52:803
2043484,000000	2020-10-13T23:02:52:843
2045348,000000	2020-10-13T23:02:52:883
2047511,000000	2020-10-13T23:02:52:923
2050202,000000	2020-10-13T23:02:52:963
2052936,000000	2020-10-13T23:02:53:003
2055613,000000	2020-10-13T23:02:53:043
2058614,000000	2020-10-13T23:02:53:084
2059070,000000	2020-10-13T23:02:53:123
2050680,000000	2020-10-13T23:02:53:163
2037614,000000	2020-10-13T23:02:53:203
2027200,000000	2020-10-13T23:02:53:243
2020798,000000	2020-10-13T23:02:53:283
2016914,000000	2020-10-13T23:02:53:324
2015635,000000	2020-10-13T23:02:53:363
2015240,000000	2020-10-13T23:02:53:404
2014906,000000	2020-10-13T23:02:53:444
2013967,000000	2020-10-13T23:02:53:483
2012829,000000	2020-10-13T23:02:53:523
2011930,000000	2020-10-13T23:02:53:564
2012286,000000	2020-10-13T23:02:53:603
2013973,000000	2020-10-13T23:02:53:643
2015707,000000	2020-10-13T23:02:53:683
2017838,000000	2020-10-13T23:02:53:723
2020637,000000	2020-10-13T23:02:53:763
2023737,000000	2020-10-13T23:02:53:804
2026841,000000	2020-10-13T23:02:53:844
2030476,000000	2020-10-13T23:02:53:884
2034127,000000	2020-10-13T23:02:53:924
2036730,000000	2020-10-13T23:02:53:963
2033530,000000	2020-10-13T23:02:54:003
2022010,000000	2020-10-13T23:02:54:045
2010325,000000	2020-10-13T23:02:54:084
2003120,000000	2020-10-13T23:02:54:124
1999517,000000	2020-10-13T23:02:54:164
1998444,000000	2020-10-13T23:02:54:204
1998614,000000	2020-10-13T23:02:54:245
1998689,000000	2020-10-13T23:02:54:285
1998779,000000	2020-10-13T23:02:54:324
1997749,000000	2020-10-13T23:02:54:365
1996933,000000	2020-10-13T23:02:54:405
1996851,000000	2020-10-13T23:02:54:444
1998098,000000	2020-10-13T23:02:54:484
1999890,000000	2020-10-13T23:02:54:525
2001415,000000	2020-10-13T23:02:54:565
2003392,000000	2020-10-13T23:02:54:605
2006086,000000	2020-10-13T23:02:54:645
2008228,000000	2020-10-13T23:02:54:685
2010702,000000	2020-10-13T23:02:54:724
2013185,000000	2020-10-13T23:02:54:765
2015207,000000	2020-10-13T23:02:54:805
2010159,000000	2020-10-13T23:02:54:845
1996314,000000	2020-10-13T23:02:54:885
1982471,000000	2020-10-13T23:02:54:924
1973894,000000	2020-10-13T23:02:54:964
1968538,000000	2020-10-13T23:02:55:005
1964689,000000	2020-10-13T23:02:55:045
1963117,000000	2020-10-13T23:02:55:085
1962067,000000	2020-10-13T23:02:55:125
1959907,000000	2020-10-13T23:02:55:165
1957594,000000	2020-10-13T23:02:55:206
1955896,000000	2020-10-13T23:02:55:246
1954737,000000	2020-10-13T23:02:55:286
1955143,000000	2020-10-13T23:02:55:325
1955417,000000	2020-10-13T23:02:55:366
1957045,000000	2020-10-13T23:02:55:406
1959164,000000	2020-10-13T23:02:55:446
1961490,000000	2020-10-13T23:02:55:485
1964140,000000	2020-10-13T23:02:55:526
1967012,000000	2020-10-13T23:02:55:566
1969290,000000	2020-10-13T23:02:55:606
1971526,000000	2020-10-13T23:02:55:646
1965880,000000	2020-10-13T23:02:55:686
1950602,000000	2020-10-13T23:02:55:726
1935587,000000	2020-10-13T23:02:55:766
1925391,000000	2020-10-13T23:02:55:806
1919074,000000	2020-10-13T23:02:55:847
1915528,000000	2020-10-13T23:02:55:886
1913471,000000	2020-10-13T23:02:56:128
1912060,000000	2020-10-13T23:02:56:129
1909788,000000	2020-10-13T23:02:56:129
1907017,000000	2020-10-13T23:02:56:130
1904800,000000	2020-10-13T23:02:56:131
1903284,000000	2020-10-13T23:02:56:131
1903091,000000	2020-10-13T23:02:56:166
1903729,000000	2020-10-13T23:02:56:206
1905223,000000	2020-10-13T23:02:56:246
1907327,000000	2020-10-13T23:02:56:286
1909518,000000	2020-10-13T23:02:56:328
1912502,000000	2020-10-13T23:02:56:366
1914553,000000	2020-10-13T23:02:56:410
1917093,000000	2020-10-13T23:02:56:448
1919963,000000	2020-10-13T23:02:56:487
1915771,000000	2020-10-13T23:02:56:527
1899937,000000	2020-10-13T23:02:56:583
1884167,000000	2020-10-13T23:02:56:615
1873405,000000	2020-10-13T23:02:56:648
1866531,000000	2020-10-13T23:02:56:686
1862361,000000	2020-10-13T23:02:56:726
1860631,000000	2020-10-13T23:02:56:767
1859618,000000	2020-10-13T23:02:56:807
1857744,000000	2020-10-13T23:02:56:847
1855204,000000	2020-10-13T23:02:56:887
1852834,000000	2020-10-13T23:02:56:927
1851607,000000	2020-10-13T23:02:56:967
1851278,000000	2020-10-13T23:02:57:006
1852578,000000	2020-10-13T23:02:57:048
1854401,000000	2020-10-13T23:02:57:086
1856665,000000	2020-10-13T23:02:57:127
1859565,000000	2020-10-13T23:02:57:167
1862406,000000	2020-10-13T23:02:57:207
1865530,000000	2020-10-13T23:02:57:247
1868802,000000	2020-10-13T23:02:57:288
1871423,000000	2020-10-13T23:02:57:328
1870044,000000	2020-10-13T23:02:57:367
1856173,000000	2020-10-13T23:02:57:408
1839576,000000	2020-10-13T23:02:57:448
1827942,000000	2020-10-13T23:02:57:487
1820376,000000	2020-10-13T23:02:57:528
1816955,000000	2020-10-13T23:02:57:567
1815939,000000	2020-10-13T23:02:57:607
1814871,000000	2020-10-13T23:02:57:648
1813947,000000	2020-10-13T23:02:57:687
1811825,000000	2020-10-13T23:02:57:727
1809998,000000	2020-10-13T23:02:57:768
1809478,000000	2020-10-13T23:02:57:807
1810160,000000	2020-10-13T23:02:57:848
1812242,000000	2020-10-13T23:02:57:888
1814579,000000	2020-10-13T23:02:57:928
1817161,000000	2020-10-13T23:02:57:968
1820717,000000	2020-10-13T23:02:58:008
1824982,000000	2020-10-13T23:02:58:048
1827941,000000	2020-10-13T23:02:58:088
1831683,000000	2020-10-13T23:02:58:128
1835874,000000	2020-10-13T23:02:58:168
1836240,000000	2020-10-13T23:02:58:208
1826472,000000	2020-10-13T23:02:58:249
1810638,000000	2020-10-13T23:02:58:289
1799568,000000	2020-10-13T23:02:58:328
1794159,000000	2020-10-13T23:02:58:369
1792915,000000	2020-10-13T23:02:58:409
1792667,000000	2020-10-13T23:02:58:449
1793179,000000	2020-10-13T23:02:58:488
1792631,000000	2020-10-13T23:02:58:552
1791613,000000	2020-10-13T23:02:58:570
1790183,000000	2020-10-13T23:02:58:611
1790406,000000	2020-10-13T23:02:58:648
1790653,000000	2020-10-13T23:02:58:688
1792467,000000	2020-10-13T23:02:58:729
1794839,000000	2020-10-13T23:02:58:769
1797630,000000	2020-10-13T23:02:58:809
1800987,000000	2020-10-13T23:02:58:849
1804555,000000	2020-10-13T23:02:58:888
1808239,000000	2020-10-13T23:02:58:928
1814092,000000	2020-10-13T23:02:58:970
1803482,000000	2020-10-13T23:02:59:009
1786385,000000	2020-10-13T23:02:59:050
1773907,000000	2020-10-13T23:02:59:089
1766118,000000	2020-10-13T23:02:59:129
1762619,000000	2020-10-13T23:02:59:169
1761935,000000	2020-10-13T23:02:59:209
1762118,000000	2020-10-13T23:02:59:249
1762143,000000	2020-10-13T23:02:59:289
1761498,000000	2020-10-13T23:02:59:329
1760149,000000	2020-10-13T23:02:59:369
1759490,000000	2020-10-13T23:02:59:409
1760226,000000	2020-10-13T23:02:59:451
1761793,000000	2020-10-13T23:02:59:489
1764110,000000	2020-10-13T23:02:59:529
1767347,000000	2020-10-13T23:02:59:570
1771114,000000	2020-10-13T23:02:59:609
1774883,000000	2020-10-13T23:02:59:650
1779347,000000	2020-10-13T23:02:59:690
1783336,000000	2020-10-13T23:02:59:730
1787321,000000	2020-10-13T23:02:59:770
1787976,000000	2020-10-13T23:02:59:810
1775768,000000	2020-10-13T23:02:59:850
1758519,000000	2020-10-13T23:02:59:890
1745745,000000	2020-10-13T23:02:59:930
1738533,000000	2020-10-13T23:02:59:970
1735429,000000	2020-10-13T23:03:00:010
1734164,000000	2020-10-13T23:03:00:050
1734200,000000	2020-10-13T23:03:00:090
1733641,000000	2020-10-13T23:03:00:130
1732110,000000	2020-10-13T23:03:00:170
1729625,000000	2020-10-13T23:03:00:210
1728256,000000	2020-10-13T23:03:00:251
1728239,000000	2020-10-13T23:03:00:291
1729306,000000	2020-10-13T23:03:00:331
1731480,000000	2020-10-13T23:03:00:370
1734193,000000	2020-10-13T23:03:00:411
1737518,000000	2020-10-13T23:03:00:451
1741348,000000	2020-10-13T23:03:00:489
1745846,000000	2020-10-13T23:03:00:533
1749877,000000	2020-10-13T23:03:00:570
1754352,000000	2020-10-13T23:03:00:610
1756289,000000	2020-10-13T23:03:00:651
1746582,000000	2020-10-13T23:03:00:691
1728407,000000	2020-10-13T23:03:00:731
1714171,000000	2020-10-13T23:03:00:771
1706033,000000	2020-10-13T23:03:00:811
1701686,000000	2020-10-13T23:03:00:851
1700340,000000	2020-10-13T23:03:00:891
1700684,000000	2020-10-13T23:03:00:931
1701124,000000	2020-10-13T23:03:00:970
1699727,000000	2020-10-13T23:03:01:011
1699055,000000	2020-10-13T23:03:01:051
1697953,000000	2020-10-13T23:03:01:091
1698371,000000	2020-10-13T23:03:01:131
1700014,000000	2020-10-13T23:03:01:171
1703008,000000	2020-10-13T23:03:01:211
1706201,000000	2020-10-13T23:03:01:252
1710655,000000	2020-10-13T23:03:01:292
1714734,000000	2020-10-13T23:03:01:331
1719013,000000	2020-10-13T23:03:01:371
1723715,000000	2020-10-13T23:03:01:412
1728853,000000	2020-10-13T23:03:01:452
1733154,000000	2020-10-13T23:03:01:492
1730918,000000	2020-10-13T23:03:01:531
1716354,000000	2020-10-13T23:03:01:571
1701776,000000	2020-10-13T23:03:01:612
1692370,000000	2020-10-13T23:03:01:652
1688866,000000	2020-10-13T23:03:01:691
1688309,000000	2020-10-13T23:03:01:732
1689123,000000	2020-10-13T23:03:01:772
1691076,000000	2020-10-13T23:03:01:812
1691812,000000	2020-10-13T23:03:01:852
1692129,000000	2020-10-13T23:03:01:892
1692506,000000	2020-10-13T23:03:01:932
1693931,000000	2020-10-13T23:03:01:972
1696513,000000	2020-10-13T23:03:02:012
1699848,000000	2020-10-13T23:03:02:053
1703883,000000	2020-10-13T23:03:02:092
1708719,000000	2020-10-13T23:03:02:132
1713442,000000	2020-10-13T23:03:02:172
1719304,000000	2020-10-13T23:03:02:213
1724700,000000	2020-10-13T23:03:02:252
1730399,000000	2020-10-13T23:03:02:292
1735495,000000	2020-10-13T23:03:02:333
1734110,000000	2020-10-13T23:03:02:372
1722053,000000	2020-10-13T23:03:02:413
1709992,000000	2020-10-13T23:03:02:453
1702181,000000	2020-10-13T23:03:02:493
1698759,000000	2020-10-13T23:03:02:532
1699321,000000	2020-10-13T23:03:02:573
1702273,000000	2020-10-13T23:03:02:612
1704922,000000	2020-10-13T23:03:02:653
1707110,000000	2020-10-13T23:03:02:693
1708981,000000	2020-10-13T23:03:02:732
1710734,000000	2020-10-13T23:03:02:773
1713262,000000	2020-10-13T23:03:02:813
1716272,000000	2020-10-13T23:03:02:853
1720015,000000	2020-10-13T23:03:02:892
1724090,000000	2020-10-13T23:03:02:933
1728864,000000	2020-10-13T23:03:02:973
1733259,000000	2020-10-13T23:03:03:013
1738102,000000	2020-10-13T23:03:03:053
1742535,000000	2020-10-13T23:03:03:093
1745033,000000	2020-10-13T23:03:03:132
1737286,000000	2020-10-13T23:03:03:173
1720309,000000	2020-10-13T23:03:03:213
1706334,000000	2020-10-13T23:03:03:253
1699002,000000	2020-10-13T23:03:03:293
1695496,000000	2020-10-13T23:03:03:333
1695535,000000	2020-10-13T23:03:03:372
1695862,000000	2020-10-13T23:03:03:414
1696231,000000	2020-10-13T23:03:03:453
1694553,000000	2020-10-13T23:03:03:494
1692869,000000	2020-10-13T23:03:03:533
1691867,000000	2020-10-13T23:03:03:573
1691571,000000	2020-10-13T23:03:03:613
1693295,000000	2020-10-13T23:03:03:654
1695518,000000	2020-10-13T23:03:03:693
1698445,000000	2020-10-13T23:03:03:734
1701371,000000	2020-10-13T23:03:03:774
1705327,000000	2020-10-13T23:03:03:813
1709272,000000	2020-10-13T23:03:03:854
1712604,000000	2020-10-13T23:03:03:895
1714635,000000	2020-10-13T23:03:03:933
1705698,000000	2020-10-13T23:03:03:974
1687092,000000	2020-10-13T23:03:04:014
1671411,000000	2020-10-13T23:03:04:054
1662278,000000	2020-10-13T23:03:04:096
1657346,000000	2020-10-13T23:03:04:134
1655310,000000	2020-10-13T23:03:04:174
1654642,000000	2020-10-13T23:03:04:214
1654478,000000	2020-10-13T23:03:04:254
1653607,000000	2020-10-13T23:03:04:294
1652199,000000	2020-10-13T23:03:04:335
1651636,000000	2020-10-13T23:03:04:374
1652058,000000	2020-10-13T23:03:04:415
1653571,000000	2020-10-13T23:03:04:455
1656658,000000	2020-10-13T23:03:04:495
1659711,000000	2020-10-13T23:03:04:541
1663485,000000	2020-10-13T23:03:04:574
1667251,000000	2020-10-13T23:03:04:614
1671425,000000	2020-10-13T23:03:04:655
1675675,000000	2020-10-13T23:03:04:694
1679713,000000	2020-10-13T23:03:04:735
1675425,000000	2020-10-13T23:03:04:774
1658895,000000	2020-10-13T23:03:04:815
1644579,000000	2020-10-13T23:03:04:855
1636032,000000	2020-10-13T23:03:04:894
1631788,000000	2020-10-13T23:03:04:935
1630358,000000	2020-10-13T23:03:04:975
1630845,000000	2020-10-13T23:03:05:015
1631415,000000	2020-10-13T23:03:05:054
1631058,000000	2020-10-13T23:03:05:095
1630595,000000	2020-10-13T23:03:05:135
1630183,000000	2020-10-13T23:03:05:175
1630813,000000	2020-10-13T23:03:05:214
1633320,000000	2020-10-13T23:03:05:255
1635587,000000	2020-10-13T23:03:05:295
1639031,000000	2020-10-13T23:03:05:335
1642394,000000	2020-10-13T23:03:05:375
1646599,000000	2020-10-13T23:03:05:415
1650538,000000	2020-10-13T23:03:05:456
1654805,000000	2020-10-13T23:03:05:495
1656839,000000	2020-10-13T23:03:05:535
1648828,000000	2020-10-13T23:03:05:575
1636153,000000	2020-10-13T23:03:05:615
1626794,000000	2020-10-13T23:03:05:656
1622131,000000	2020-10-13T23:03:05:696
1621132,000000	2020-10-13T23:03:05:735
1622217,000000	2020-10-13T23:03:05:775
1623843,000000	2020-10-13T23:03:05:816
1625126,000000	2020-10-13T23:03:05:856
1625234,000000	2020-10-13T23:03:05:896
1625674,000000	2020-10-13T23:03:05:936
1626865,000000	2020-10-13T23:03:05:976
1628272,000000	2020-10-13T23:03:06:015
1631059,000000	2020-10-13T23:03:06:057
1633845,000000	2020-10-13T23:03:06:095
1637594,000000	2020-10-13T23:03:06:136
1641722,000000	2020-10-13T23:03:06:176
1646155,000000	2020-10-13T23:03:06:216
1650396,000000	2020-10-13T23:03:06:256
1648649,000000	2020-10-13T23:03:06:296
1637472,000000	2020-10-13T23:03:06:336
1625917,000000	2020-10-13T23:03:06:376
1618750,000000	2020-10-13T23:03:06:417
1615248,000000	2020-10-13T23:03:06:457
1615188,000000	2020-10-13T23:03:06:496
1615309,000000	2020-10-13T23:03:06:536
1616181,000000	2020-10-13T23:03:06:576
1616103,000000	2020-10-13T23:03:06:616
1616235,000000	2020-10-13T23:03:06:657
1615692,000000	2020-10-13T23:03:06:696
1616609,000000	2020-10-13T23:03:06:736
1618062,000000	2020-10-13T23:03:06:777
1620818,000000	2020-10-13T23:03:06:816
1623895,000000	2020-10-13T23:03:06:857
1628107,000000	2020-10-13T23:03:06:897
1631774,000000	2020-10-13T23:03:06:936
1635971,000000	2020-10-13T23:03:06:977
1639928,000000	2020-10-13T23:03:07:017
1637471,000000	2020-10-13T23:03:07:057
1627148,000000	2020-10-13T23:03:07:097
1617230,000000	2020-10-13T23:03:07:137
1612294,000000	2020-10-13T23:03:07:177
1609967,000000	2020-10-13T23:03:07:217
1610102,000000	2020-10-13T23:03:07:258
1613163,000000	2020-10-13T23:03:07:297
1615285,000000	2020-10-13T23:03:07:338
1617312,000000	2020-10-13T23:03:07:377
1619018,000000	2020-10-13T23:03:07:417
1620794,000000	2020-10-13T23:03:07:457
