x	y	z	ts
0,027197	-2,231318	0,010638	2020-10-13T23:02:42:123
0,011198	-0,139352	-0,018629	2020-10-13T23:02:42:123
-0,031661	-0,006292	-0,038540	2020-10-13T23:02:42:124
-0,024191	0,055833	-0,093822	2020-10-13T23:02:42:124
-0,012380	-0,018787	-0,036813	2020-10-13T23:02:42:125
0,013017	-0,030157	-0,080046	2020-10-13T23:02:42:125
-0,006640	0,016846	-0,077536	2020-10-13T23:02:42:125
0,070357	-0,043711	-0,051275	2020-10-13T23:02:42:126
0,031173	0,016905	-0,041395	2020-10-13T23:02:42:132
-0,034461	-0,018206	-0,019642	2020-10-13T23:02:42:133
-0,034338	-0,018103	-0,019638	2020-10-13T23:02:42:133
-0,000584	-0,041817	-0,093809	2020-10-13T23:02:42:134
-0,007340	0,017826	-0,065023	2020-10-13T23:02:42:151
-0,059982	0,060897	-0,041095	2020-10-13T23:02:42:170
0,065962	-0,032998	-0,051169	2020-10-13T23:02:42:191
-0,002245	-0,001745	-0,018691	2020-10-13T23:02:42:212
-0,074030	-0,035244	-0,040226	2020-10-13T23:02:42:231
-0,001015	0,110517	-0,051680	2020-10-13T23:02:42:250
0,032775	0,000936	-0,061734	2020-10-13T23:02:42:271
0,021755	0,017441	-0,064108	2020-10-13T23:02:42:290
0,053447	0,020187	-0,064036	2020-10-13T23:02:42:311
0,017006	0,045546	-0,054457	2020-10-13T23:02:42:331
-0,036858	0,053001	-0,059360	2020-10-13T23:02:42:350
0,031315	-0,010300	-0,054681	2020-10-13T23:02:42:370
0,058500	0,014280	-0,068952	2020-10-13T23:02:42:391
0,000306	0,011809	-0,073659	2020-10-13T23:02:42:410
-0,002688	-0,030577	-0,083167	2020-10-13T23:02:42:431
0,003706	0,003033	-0,018345	2020-10-13T23:02:42:452
0,063527	0,012604	-0,059022	2020-10-13T23:02:42:471
-0,037742	0,076052	-0,074517	2020-10-13T23:02:42:490
-0,053258	0,022946	-0,060410	2020-10-13T23:02:42:511
-0,046283	-0,051559	-0,029397	2020-10-13T23:02:42:531
0,001198	0,053358	-0,014955	2020-10-13T23:02:42:551
-0,068057	-0,002879	-0,020009	2020-10-13T23:02:42:571
-0,034061	0,000582	-0,070271	2020-10-13T23:02:42:591
-0,028276	-0,005410	-0,039108	2020-10-13T23:02:42:610
-0,027148	0,032979	-0,048706	2020-10-13T23:02:42:631
0,031351	0,024267	-0,063209	2020-10-13T23:02:42:650
-0,123953	0,081600	-0,020078	2020-10-13T23:02:42:672
-0,017376	0,061499	-0,037260	2020-10-13T23:02:42:692
0,031001	-0,022958	-0,075788	2020-10-13T23:02:42:711
0,000487	0,056850	-0,006280	2020-10-13T23:02:42:731
-0,019224	0,002243	-0,094939	2020-10-13T23:02:42:751
-0,057064	-0,008851	-0,049426	2020-10-13T23:02:42:771
-0,004887	0,011473	-0,051012	2020-10-13T23:02:42:791
0,021434	-0,062705	-0,077333	2020-10-13T23:02:42:811
0,029142	-0,032816	-0,035872	2020-10-13T23:02:42:831
0,070033	-0,020695	-0,026046	2020-10-13T23:02:42:851
0,006374	0,009359	-0,028230	2020-10-13T23:02:42:873
-0,077770	0,070089	-0,028333	2020-10-13T23:02:42:891
-0,048079	0,059808	-0,019092	2020-10-13T23:02:42:911
0,022940	0,041234	-0,002526	2020-10-13T23:02:42:932
-0,010039	0,016047	-0,040990	2020-10-13T23:02:42:951
-0,053110	-0,082058	-0,064919	2020-10-13T23:02:42:971
-0,059248	0,009276	-0,036633	2020-10-13T23:02:42:992
-0,037776	-0,031322	-0,048661	2020-10-13T23:02:43:011
0,032724	0,096281	-0,062993	2020-10-13T23:02:43:031
-0,050677	0,139642	0,008344	2020-10-13T23:02:43:051
-0,055227	0,036898	-0,011565	2020-10-13T23:02:43:072
0,005077	0,002544	-0,031028	2020-10-13T23:02:43:091
0,000173	0,015174	-0,081399	2020-10-13T23:02:43:111
-0,021633	0,061157	0,042902	2020-10-13T23:02:43:134
-0,003813	-0,001351	-0,024492	2020-10-13T23:02:43:153
-0,077788	0,054545	-0,094000	2020-10-13T23:02:43:179
-0,043062	0,034825	-0,046459	2020-10-13T23:02:43:193
-0,005046	0,113211	-0,018016	2020-10-13T23:02:43:214
-0,002737	0,040081	-0,095015	2020-10-13T23:02:43:234
-0,013072	-0,013133	-0,039997	2020-10-13T23:02:43:254
-0,027410	-0,066647	-0,063820	2020-10-13T23:02:43:273
0,009509	0,013238	-0,022939	2020-10-13T23:02:43:295
-0,065460	-0,024961	-0,077945	2020-10-13T23:02:43:313
0,015898	-0,005649	-0,073047	2020-10-13T23:02:43:334
0,000410	-0,062781	-0,041888	2020-10-13T23:02:43:354
0,024170	0,087329	-0,015437	2020-10-13T23:02:43:375
0,002181	-0,022901	-0,075763	2020-10-13T23:02:43:394
-0,007461	-0,047754	-0,037372	2020-10-13T23:02:43:415
0,061512	-0,029564	-0,015554	2020-10-13T23:02:43:434
-0,049650	0,074327	-0,072811	2020-10-13T23:02:43:454
-0,073676	0,028789	-0,008614	2020-10-13T23:02:43:474
0,013948	-0,069126	-0,013665	2020-10-13T23:02:43:494
-0,020522	-0,007740	-0,068394	2020-10-13T23:02:43:513
-0,009229	0,004828	-0,045486	2020-10-13T23:02:43:536
-0,035550	0,093362	-0,023951	2020-10-13T23:02:43:553
0,001449	-0,074690	-0,011896	2020-10-13T23:02:43:574
-0,027935	-0,151545	-0,057066	2020-10-13T23:02:43:594
0,024551	-0,161681	-0,054114	2020-10-13T23:02:43:615
-0,041690	-0,140059	-0,027289	2020-10-13T23:02:43:634
-0,064084	-0,062789	-0,093990	2020-10-13T23:02:43:655
0,000902	-0,025417	-0,079624	2020-10-13T23:02:43:674
-0,018331	-0,085412	-0,070061	2020-10-13T23:02:43:694
0,027243	-0,090704	-0,033898	2020-10-13T23:02:43:714
0,061632	-0,050676	-0,055124	2020-10-13T23:02:43:735
-0,035121	-0,071820	-0,030911	2020-10-13T23:02:43:754
-0,005731	-0,041159	-0,083293	2020-10-13T23:02:43:775
-0,032781	0,013223	-0,068644	2020-10-13T23:02:43:794
-0,027387	-0,095785	-0,109272	2020-10-13T23:02:43:814
-0,027110	-0,066195	-0,022766	2020-10-13T23:02:43:834
-0,049878	0,034506	-0,056129	2020-10-13T23:02:43:855
-0,055133	-0,077156	-0,058685	2020-10-13T23:02:43:874
0,028869	-0,119298	0,010847	2020-10-13T23:02:43:896
-0,016028	-0,015540	-0,022220	2020-10-13T23:02:43:914
-0,004080	-0,038237	-0,053243	2020-10-13T23:02:43:935
-0,001778	-0,058349	-0,081858	2020-10-13T23:02:43:954
0,053498	-0,085276	-0,038673	2020-10-13T23:02:43:975
0,002075	-0,005799	-0,060263	2020-10-13T23:02:43:994
-0,038603	0,046843	-0,033941	2020-10-13T23:02:44:015
-0,015565	0,079299	-0,043207	2020-10-13T23:02:44:035
-0,077393	-0,027623	-0,048291	2020-10-13T23:02:44:055
0,002594	-0,014465	-0,069849	2020-10-13T23:02:44:075
0,028530	-0,011414	-0,065004	2020-10-13T23:02:44:095
-0,008814	0,016627	-0,048996	2020-10-13T23:02:44:114
-0,049492	-0,024051	-0,044210	2020-10-13T23:02:44:137
