x	y	z	ts
1,190000	-6,090000	-9,100000	2020-10-13T23:02:42:123
0,980000	0,350000	0,490000	2020-10-13T23:02:42:124
0,910000	0,350000	0,490000	2020-10-13T23:02:42:124
0,910000	0,280000	-0,560000	2020-10-13T23:02:42:125
-0,140000	0,140000	-0,420000	2020-10-13T23:02:42:125
-0,140000	0,140000	-0,420000	2020-10-13T23:02:42:125
-0,630000	0,140000	-0,560000	2020-10-13T23:02:42:126
-0,350000	-0,140000	-0,630000	2020-10-13T23:02:42:132
-0,070000	-0,070000	-0,630000	2020-10-13T23:02:42:133
-0,070000	-0,070000	-0,630000	2020-10-13T23:02:42:134
-0,070000	-0,070000	-0,560000	2020-10-13T23:02:42:134
-0,350000	-0,070000	-0,560000	2020-10-13T23:02:42:150
-0,350000	-0,140000	-0,560000	2020-10-13T23:02:42:170
-0,070000	-0,070000	-0,630000	2020-10-13T23:02:42:191
0,140000	-0,070000	-0,700000	2020-10-13T23:02:42:211
0,490000	-0,070000	-0,630000	2020-10-13T23:02:42:231
0,420000	0,140000	-0,630000	2020-10-13T23:02:42:250
-0,070000	0,140000	-0,700000	2020-10-13T23:02:42:271
-0,140000	-0,280000	-0,630000	2020-10-13T23:02:42:290
0,210000	-0,140000	-0,770000	2020-10-13T23:02:42:311
0,140000	-0,140000	-0,630000	2020-10-13T23:02:42:331
-0,420000	-0,140000	-0,630000	2020-10-13T23:02:42:351
-0,140000	0,070000	-0,700000	2020-10-13T23:02:42:370
-0,140000	-0,070000	-0,770000	2020-10-13T23:02:42:391
-0,350000	-0,140000	-0,630000	2020-10-13T23:02:42:410
-0,910000	-0,140000	-0,630000	2020-10-13T23:02:42:431
-0,350000	0,140000	-0,700000	2020-10-13T23:02:42:451
-0,070000	0,070000	-0,770000	2020-10-13T23:02:42:472
-0,070000	-0,140000	-0,700000	2020-10-13T23:02:42:490
-0,210000	-0,070000	-0,700000	2020-10-13T23:02:42:511
0,210000	-0,070000	-0,770000	2020-10-13T23:02:42:531
0,350000	0,070000	-0,700000	2020-10-13T23:02:42:551
-0,350000	-0,070000	-0,700000	2020-10-13T23:02:42:571
-0,350000	-0,140000	-0,700000	2020-10-13T23:02:42:591
0,140000	-0,070000	-0,770000	2020-10-13T23:02:42:610
0,070000	-0,070000	-0,700000	2020-10-13T23:02:42:631
-0,210000	-0,210000	-0,630000	2020-10-13T23:02:42:651
0,140000	-0,210000	-0,630000	2020-10-13T23:02:42:672
0,350000	-0,140000	-0,560000	2020-10-13T23:02:42:692
0,350000	-0,140000	-0,700000	2020-10-13T23:02:42:711
-0,280000	-0,140000	-0,770000	2020-10-13T23:02:42:731
-0,280000	-0,070000	-0,630000	2020-10-13T23:02:42:751
-0,280000	-0,070000	-0,700000	2020-10-13T23:02:42:771
-0,070000	-0,070000	-0,770000	2020-10-13T23:02:42:790
-0,070000	-0,140000	-0,770000	2020-10-13T23:02:42:811
-0,070000	-0,280000	-0,840000	2020-10-13T23:02:42:831
0,210000	-0,280000	-0,840000	2020-10-13T23:02:42:851
0,490000	-0,070000	-0,700000	2020-10-13T23:02:42:873
0,210000	-0,070000	-0,630000	2020-10-13T23:02:42:891
-0,070000	-0,280000	-0,560000	2020-10-13T23:02:42:911
0,490000	-0,140000	-0,560000	2020-10-13T23:02:42:932
1,190000	-0,140000	-0,490000	2020-10-13T23:02:42:951
0,490000	-0,140000	-0,420000	2020-10-13T23:02:42:971
0,070000	-0,210000	-0,420000	2020-10-13T23:02:42:992
0,840000	-0,420000	-0,630000	2020-10-13T23:02:43:011
1,330000	-0,350000	-0,560000	2020-10-13T23:02:43:031
1,470000	-0,140000	-0,420000	2020-10-13T23:02:43:051
0,770000	-0,070000	-0,420000	2020-10-13T23:02:43:072
0,840000	-0,070000	-0,560000	2020-10-13T23:02:43:091
0,840000	-0,210000	-0,630000	2020-10-13T23:02:43:111
1,120000	-0,210000	-0,490000	2020-10-13T23:02:43:134
0,910000	-0,140000	-0,420000	2020-10-13T23:02:43:154
0,560000	-0,140000	-0,350000	2020-10-13T23:02:43:179
0,770000	-0,070000	-0,490000	2020-10-13T23:02:43:193
0,350000	-0,140000	-0,490000	2020-10-13T23:02:43:214
-0,210000	-0,280000	-0,490000	2020-10-13T23:02:43:234
-0,140000	-0,210000	-0,350000	2020-10-13T23:02:43:254
0,070000	-0,070000	-0,420000	2020-10-13T23:02:43:273
-0,280000	-0,070000	-0,560000	2020-10-13T23:02:43:295
-0,280000	-0,210000	-0,560000	2020-10-13T23:02:43:313
0,210000	-0,140000	-0,630000	2020-10-13T23:02:43:335
0,700000	-0,140000	-0,770000	2020-10-13T23:02:43:354
0,980000	0,210000	-0,770000	2020-10-13T23:02:43:375
-0,280000	0,140000	-0,490000	2020-10-13T23:02:43:394
-0,490000	-0,210000	-0,490000	2020-10-13T23:02:43:416
0,630000	-0,350000	-0,560000	2020-10-13T23:02:43:434
0,910000	-0,140000	-0,630000	2020-10-13T23:02:43:454
0,350000	0,070000	-0,490000	2020-10-13T23:02:43:474
-0,280000	-0,070000	-0,280000	2020-10-13T23:02:43:494
-0,280000	-0,210000	-0,490000	2020-10-13T23:02:43:513
0,490000	-0,280000	-0,700000	2020-10-13T23:02:43:534
0,140000	-0,280000	-0,700000	2020-10-13T23:02:43:554
-0,350000	-0,140000	-0,490000	2020-10-13T23:02:43:575
-0,700000	-0,350000	-0,420000	2020-10-13T23:02:43:594
0,210000	-0,140000	-0,560000	2020-10-13T23:02:43:615
0,560000	-0,210000	-0,630000	2020-10-13T23:02:43:634
0,910000	-0,210000	-0,700000	2020-10-13T23:02:43:656
0,840000	-0,140000	-0,630000	2020-10-13T23:02:43:674
0,140000	-0,280000	-0,560000	2020-10-13T23:02:43:695
0,140000	-0,070000	-0,560000	2020-10-13T23:02:43:714
0,140000	-0,210000	-0,630000	2020-10-13T23:02:43:735
-0,140000	-0,350000	-0,560000	2020-10-13T23:02:43:754
-0,700000	-0,210000	-0,560000	2020-10-13T23:02:43:775
-0,420000	-0,280000	-0,560000	2020-10-13T23:02:43:794
-0,210000	-0,280000	-0,630000	2020-10-13T23:02:43:814
0,280000	-0,070000	-0,630000	2020-10-13T23:02:43:834
0,280000	-0,210000	-0,700000	2020-10-13T23:02:43:855
