v1	v2	v3	v4	ts
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:133
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:134
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:171
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:211
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:250
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:290
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:331
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:371
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:410
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:451
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:490
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:531
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:571
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:611
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:651
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:692
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:731
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:771
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:811
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:851
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:891
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:933
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:42:971
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:43:011
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:43:051
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:43:091
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:43:134
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:43:181
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:43:214
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:43:254
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:43:295
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:43:335
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:43:375
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:43:416
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:43:455
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:43:495
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:43:535
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:43:575
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:43:615
0,000000	0,000000	0,000000	0,000000	2020-10-13T23:02:43:656
