1602623002.000000, IBI
11.046875,0.875000
11.937500,0.890625
12.812500,0.875000
13.640625,0.828125
14.484375,0.843750
15.328125,0.843750
16.171875,0.843750
17.000000,0.828125
17.828125,0.828125
18.671875,0.843750
19.515625,0.843750
20.328125,0.812500
21.156250,0.828125
21.984375,0.828125
22.828125,0.843750
23.671875,0.843750
24.500000,0.828125
25.343750,0.843750
26.187500,0.843750
27.000000,0.812500
27.796875,0.796875
28.593750,0.796875
29.359375,0.765625
30.109375,0.750000
30.859375,0.750000
31.671875,0.812500
32.546875,0.875000
33.406250,0.859375
34.265625,0.859375
35.109375,0.843750
35.890625,0.781250
36.609375,0.718750
37.328125,0.718750
38.015625,0.687500
38.703125,0.687500
39.343750,0.640625
39.968750,0.625000
40.640625,0.671875
41.406250,0.765625
42.250000,0.843750
43.093750,0.843750
43.890625,0.796875
44.703125,0.812500
45.500000,0.796875
46.265625,0.765625
46.984375,0.718750
47.703125,0.718750
48.421875,0.718750
49.140625,0.718750
49.843750,0.703125
50.531250,0.687500
56.421875,0.687500
57.125000,0.703125
57.843750,0.718750
58.562500,0.718750
59.296875,0.734375
60.109375,0.812500
60.937500,0.828125
61.765625,0.828125
62.546875,0.781250
63.343750,0.796875
64.156250,0.812500
64.921875,0.765625
65.671875,0.750000
66.453125,0.781250
67.265625,0.812500
68.046875,0.781250
68.828125,0.781250
69.640625,0.812500
70.468750,0.828125
71.234375,0.765625
72.046875,0.812500
72.859375,0.812500
73.656250,0.796875
74.421875,0.765625
75.203125,0.781250
76.015625,0.812500
76.812500,0.796875
77.593750,0.781250
78.390625,0.796875
79.250000,0.859375
80.046875,0.796875
80.812500,0.765625
81.593750,0.781250
82.406250,0.812500
83.203125,0.796875
84.015625,0.812500
84.875000,0.859375
85.718750,0.843750
86.531250,0.812500
87.343750,0.812500
88.187500,0.843750
89.031250,0.843750
89.828125,0.796875
90.609375,0.781250
91.390625,0.781250
92.171875,0.781250
92.906250,0.734375
93.625000,0.718750
94.375000,0.750000
95.156250,0.781250
95.953125,0.796875
96.734375,0.781250
97.515625,0.781250
98.296875,0.781250
99.093750,0.796875
99.875000,0.781250
100.640625,0.765625
101.406250,0.765625
102.203125,0.796875
102.984375,0.781250
103.734375,0.750000
104.515625,0.781250
105.312500,0.796875
106.093750,0.781250
106.859375,0.765625
107.609375,0.750000
108.390625,0.781250
109.187500,0.796875
109.968750,0.781250
110.750000,0.781250
111.515625,0.765625
112.359375,0.843750
113.218750,0.859375
114.062500,0.843750
114.859375,0.796875
115.671875,0.812500
116.500000,0.828125
117.359375,0.859375
118.203125,0.843750
119.000000,0.796875
119.765625,0.765625
120.562500,0.796875
121.406250,0.843750
122.265625,0.859375
123.093750,0.828125
123.937500,0.843750
124.843750,0.906250
125.734375,0.890625
126.609375,0.875000
127.453125,0.843750
128.281250,0.828125
129.140625,0.859375
129.984375,0.843750
130.796875,0.812500
131.562500,0.765625
132.328125,0.765625
133.109375,0.781250
139.546875,0.828125
140.421875,0.875000
141.265625,0.843750
142.078125,0.812500
142.875000,0.796875
143.671875,0.796875
144.468750,0.796875
145.234375,0.765625
146.000000,0.765625
146.765625,0.765625
147.578125,0.812500
148.390625,0.812500
149.187500,0.796875
149.968750,0.781250
150.750000,0.781250
151.531250,0.781250
152.296875,0.765625
153.015625,0.718750
153.750000,0.734375
154.500000,0.750000
155.296875,0.796875
156.093750,0.796875
156.859375,0.765625
157.656250,0.796875
158.468750,0.812500
159.265625,0.796875
160.015625,0.750000
160.781250,0.765625
161.593750,0.812500
162.484375,0.890625
163.328125,0.843750
164.156250,0.828125
165.015625,0.859375
165.875000,0.859375
166.687500,0.812500
167.406250,0.718750
168.109375,0.703125
168.828125,0.718750
169.593750,0.765625
170.375000,0.781250
171.140625,0.765625
171.875000,0.734375
172.656250,0.781250
173.468750,0.812500
174.265625,0.796875
175.078125,0.812500
175.890625,0.812500
176.718750,0.828125
177.515625,0.796875
178.312500,0.796875
179.078125,0.765625
179.875000,0.796875
180.640625,0.765625
181.421875,0.781250
182.187500,0.765625
182.968750,0.781250
183.765625,0.796875
184.562500,0.796875
185.359375,0.796875
186.140625,0.781250
186.906250,0.765625
187.718750,0.812500
188.531250,0.812500
189.343750,0.812500
190.140625,0.796875
190.921875,0.781250
191.734375,0.812500
192.531250,0.796875
193.312500,0.781250
194.062500,0.750000
194.843750,0.781250
195.656250,0.812500
196.484375,0.828125
197.281250,0.796875
198.078125,0.796875
198.890625,0.812500
199.703125,0.812500
200.468750,0.765625
201.187500,0.718750
201.921875,0.734375
202.656250,0.734375
203.375000,0.718750
204.109375,0.734375
204.828125,0.718750
205.593750,0.765625
206.421875,0.828125
207.250000,0.828125
213.656250,0.734375
214.375000,0.718750
215.078125,0.703125
215.781250,0.703125
216.468750,0.687500
