x	y	z	ts
-2,213513	-2,667364	0,948916	2020-10-29T19:38:42:496
0,053871	-0,135381	-0,247587	2020-10-29T19:38:42:496
0,045457	0,170268	-0,325177	2020-10-29T19:38:42:497
0,042024	0,087199	-0,303465	2020-10-29T19:38:42:500
0,044598	0,065311	-0,240827	2020-10-29T19:38:42:552
0,226659	-0,002414	-0,143032	2020-10-29T19:38:42:557
0,065801	0,116682	-0,142936	2020-10-29T19:38:42:560
-0,164022	0,168857	-0,222808	2020-10-29T19:38:42:581
0,044429	0,207850	-0,450994	2020-10-29T19:38:42:601
-0,238709	0,469751	-0,847821	2020-10-29T19:38:42:621
0,186843	0,208787	-1,040912	2020-10-29T19:38:42:641
-0,837368	2,792670	-1,530844	2020-10-29T19:38:42:661
0,173431	1,014538	-0,949669	2020-10-29T19:38:42:681
-0,468220	-0,673833	-0,611131	2020-10-29T19:38:42:702
-0,441377	-0,594382	-0,862742	2020-10-29T19:38:42:721
-0,660508	-0,592348	-1,506385	2020-10-29T19:38:42:741
-0,740364	-0,729077	-1,963219	2020-10-29T19:38:42:761
-0,551486	-0,735651	-2,434521	2020-10-29T19:38:42:782
-0,715195	-1,065422	-2,759024	2020-10-29T19:38:42:801
-0,689742	-1,542214	-2,784782	2020-10-29T19:38:42:822
-0,343161	-2,177995	-2,554021	2020-10-29T19:38:42:841
-0,196259	-2,986495	-2,453708	2020-10-29T19:38:42:861
-0,364759	-3,381271	-2,486725	2020-10-29T19:38:42:881
-0,392639	-3,354827	-2,975313	2020-10-29T19:38:42:901
2,219178	-8,030411	0,643594	2020-10-29T19:38:42:922
2,031221	-9,206711	0,859332	2020-10-29T19:38:42:942
1,796857	-10,283920	1,361402	2020-10-29T19:38:42:961
1,166649	-11,745890	1,992920	2020-10-29T19:38:42:983
-0,005739	-12,930875	2,788824	2020-10-29T19:38:43:001
-1,476203	-13,979124	3,871909	2020-10-29T19:38:43:022
-1,716196	-15,643999	4,169978	2020-10-29T19:38:43:041
-1,468938	-1,636528	1,107346	2020-10-29T19:38:43:064
-1,641221	-1,155571	1,310736	2020-10-29T19:38:43:082
-2,094472	1,527295	4,880453	2020-10-29T19:38:43:104
-2,706146	2,898209	4,787577	2020-10-29T19:38:43:122
-3,412224	2,859300	3,664977	2020-10-29T19:38:43:143
-3,975054	2,822248	3,569128	2020-10-29T19:38:43:161
-4,362884	2,573274	2,925496	2020-10-29T19:38:43:184
-4,417006	2,149921	1,792275	2020-10-29T19:38:43:201
-4,922902	0,895577	1,195918	2020-10-29T19:38:43:288
-4,882936	-1,799052	1,485392	2020-10-29T19:38:43:291
-4,693213	-4,991796	1,511771	2020-10-29T19:38:43:292
-4,494023	-6,957428	3,161846	2020-10-29T19:38:43:295
-3,699436	-6,541162	3,139962	2020-10-29T19:38:43:365
-2,200081	-6,153800	2,095268	2020-10-29T19:38:43:365
-2,993152	-1,480622	0,535675	2020-10-29T19:38:43:366
-3,376003	-0,805846	0,346642	2020-10-29T19:38:43:367
-2,296654	-3,042183	0,698835	2020-10-29T19:38:43:383
-2,352290	-1,365319	0,242498	2020-10-29T19:38:43:402
-1,418782	-2,302476	0,185621	2020-10-29T19:38:43:423
-0,732510	-2,996264	0,329836	2020-10-29T19:38:43:441
-0,104750	-2,820162	0,186076	2020-10-29T19:38:43:462
0,204338	-2,886866	0,264799	2020-10-29T19:38:43:482
0,691719	-3,390187	0,349490	2020-10-29T19:38:43:504
1,078986	-3,794793	0,579354	2020-10-29T19:38:43:521
1,744393	-3,798355	0,645119	2020-10-29T19:38:43:546
1,742920	-3,706634	0,645787	2020-10-29T19:38:43:562
1,567352	-3,203563	0,524745	2020-10-29T19:38:43:584
1,484328	-2,805951	0,320466	2020-10-29T19:38:43:602
0,889535	-1,798585	0,002872	2020-10-29T19:38:43:624
0,576827	-1,510076	-0,263071	2020-10-29T19:38:43:641
0,173822	-1,174878	-0,508878	2020-10-29T19:38:43:666
0,199034	-0,917707	-0,595233	2020-10-29T19:38:43:682
-0,464479	-0,209944	0,015376	2020-10-29T19:38:43:704
-0,955009	-0,415727	0,199623	2020-10-29T19:38:43:722
-0,963354	-0,386121	0,039643	2020-10-29T19:38:43:744
-1,530453	1,386961	-0,338423	2020-10-29T19:38:43:762
-2,782295	2,668954	-2,526173	2020-10-29T19:38:43:786
-3,147804	2,369932	-2,916610	2020-10-29T19:38:43:801
-2,752108	2,491463	-2,959051	2020-10-29T19:38:43:827
-2,916009	2,133798	-2,579598	2020-10-29T19:38:43:864
-3,619166	2,568687	-2,371874	2020-10-29T19:38:43:865
-3,551642	3,157210	-2,465203	2020-10-29T19:38:43:884
-3,269681	3,119796	-2,527500	2020-10-29T19:38:43:909
-3,049737	3,153041	-2,280550	2020-10-29T19:38:43:931
-2,724200	3,258901	-1,959660	2020-10-29T19:38:43:945
-2,321435	2,977506	-1,454965	2020-10-29T19:38:43:967
-2,135749	3,215115	-1,348500	2020-10-29T19:38:43:987
-1,821992	3,716623	-1,478736	2020-10-29T19:38:44:004
-1,520540	3,800964	-1,340610	2020-10-29T19:38:44:027
-1,154219	3,943534	-1,119752	2020-10-29T19:38:44:044
-0,953313	3,918892	-0,610198	2020-10-29T19:38:44:067
-0,515685	3,901769	-0,699884	2020-10-29T19:38:44:085
-0,435698	3,834446	-0,830265	2020-10-29T19:38:44:106
-0,185917	4,134616	-0,946120	2020-10-29T19:38:44:124
0,008946	3,840067	-0,905619	2020-10-29T19:38:44:150
0,156040	3,325122	-0,808640	2020-10-29T19:38:44:165
1,565496	0,424601	-0,469898	2020-10-29T19:38:44:193
2,302485	-2,087863	2,420632	2020-10-29T19:38:52:126
1,070700	-1,540377	1,111581	2020-10-29T19:38:52:127
0,632842	-1,942643	1,458524	2020-10-29T19:38:52:138
0,185677	-3,363535	2,434878	2020-10-29T19:38:52:159
-2,047586	-1,628428	1,832422	2020-10-29T19:38:52:180
-2,119371	-1,324540	3,172402	2020-10-29T19:38:52:198
-2,292631	-0,732488	2,115422	2020-10-29T19:38:52:247
-1,805968	1,324378	1,450958	2020-10-29T19:38:52:248
-1,065413	-0,304649	1,213789	2020-10-29T19:38:52:263
-0,984057	-0,388398	1,089361	2020-10-29T19:38:52:273
-3,454015	-1,308245	-0,667800	2020-10-29T19:38:52:296
-3,224431	-1,954106	-1,612294	2020-10-29T19:38:52:314
-2,888457	-2,000905	-2,723837	2020-10-29T19:38:52:339
-2,329488	-2,171926	-3,145855	2020-10-29T19:38:52:357
-1,377708	-2,598038	-4,047815	2020-10-29T19:38:52:380
0,486611	-2,783659	-4,512698	2020-10-29T19:38:52:405
1,866113	-2,007561	-0,441231	2020-10-29T19:38:52:902
1,365706	-4,142750	-1,259734	2020-10-29T19:38:52:903
1,554638	-4,674566	-1,708717	2020-10-29T19:38:52:915
0,012680	0,026106	-0,032324	2020-10-29T19:38:52:940
-0,954020	-0,177285	0,398384	2020-10-29T19:38:52:956
-1,226442	-1,749880	0,201726	2020-10-29T19:38:52:980
-1,372583	-2,568693	-0,119625	2020-10-29T19:38:52:996
-0,581318	-1,511489	-1,150074	2020-10-29T19:38:53:019
1,180577	2,004069	-1,042478	2020-10-29T19:38:53:035
1,436605	-0,052903	0,599834	2020-10-29T19:38:53:061
