v1	v2	v3	v4	ts
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:42:557
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:42:582
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:42:622
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:42:661
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:42:702
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:42:741
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:42:782
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:42:822
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:42:861
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:42:902
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:42:943
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:42:983
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:022
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:063
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:104
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:143
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:184
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:289
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:291
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:365
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:366
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:383
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:424
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:462
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:504
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:548
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:584
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:624
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:668
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:704
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:744
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:787
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:827
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:865
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:910
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:945
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:43:987
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:44:027
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:44:067
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:44:107
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:44:151
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:44:193
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:52:126
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:52:146
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:52:181
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:52:247
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:38:52:263
