x	y	z	ts
-0,769470	2,492679	9,453299	2020-10-29T19:38:42:496
-0,769325	2,494704	9,452776	2020-10-29T19:38:42:496
-0,686733	2,346981	9,496866	2020-10-29T19:38:42:496
-0,683301	2,348694	9,496690	2020-10-29T19:38:42:497
-0,688267	2,358618	9,493872	2020-10-29T19:38:42:500
-0,698045	2,373702	9,489397	2020-10-29T19:38:42:552
-0,697506	2,374247	9,489301	2020-10-29T19:38:42:557
-0,699787	2,379499	9,487817	2020-10-29T19:38:42:560
-0,721598	2,407505	9,479114	2020-10-29T19:38:42:581
-0,735170	2,442314	9,469161	2020-10-29T19:38:42:601
-0,765906	2,499888	9,451684	2020-10-29T19:38:42:621
-0,775395	2,552895	9,436730	2020-10-29T19:38:42:641
-0,843422	2,751765	9,374797	2020-10-29T19:38:42:661
-0,845440	2,803445	9,359290	2020-10-29T19:38:42:680
-0,886640	2,781421	9,362048	2020-10-29T19:38:42:702
-0,945076	2,865530	9,330914	2020-10-29T19:38:42:721
-1,008789	3,019008	9,275684	2020-10-29T19:38:42:741
-1,080419	3,166758	9,218173	2020-10-29T19:38:42:761
-1,148814	3,295533	9,164610	2020-10-29T19:38:42:782
-1,224516	3,375116	9,125762	2020-10-29T19:38:42:801
-1,305493	3,386371	9,110354	2020-10-29T19:38:42:822
-1,380611	3,316705	9,124898	2020-10-29T19:38:42:841
-1,465751	3,165917	9,165093	2020-10-29T19:38:42:861
-1,567082	3,000689	9,203831	2020-10-29T19:38:42:881
-4,255470	7,293422	4,986718	2020-10-29T19:38:42:901
-4,558042	7,524556	4,333093	2020-10-29T19:38:42:922
-4,799849	7,728385	3,661133	2020-10-29T19:38:42:942
-5,007129	7,907802	2,926723	2020-10-29T19:38:42:961
-5,165151	8,056695	2,140391	2020-10-29T19:38:42:983
-5,259593	8,135851	1,521513	2020-10-29T19:38:43:001
-5,536450	8,008502	1,175588	2020-10-29T19:38:43:022
-5,530192	8,058532	0,804623	2020-10-29T19:38:43:041
-5,850707	-6,518211	4,410503	2020-10-29T19:38:43:064
-5,780307	-7,918524	0,235402	2020-10-29T19:38:43:081
-5,788374	-7,915958	-0,052181	2020-10-29T19:38:43:104
-5,948499	-7,793300	-0,224098	2020-10-29T19:38:43:121
-6,316475	-7,490645	-0,403424	2020-10-29T19:38:43:143
-6,861846	-6,985639	-0,535066	2020-10-29T19:38:43:161
-7,700247	-6,040651	-0,622185	2020-10-29T19:38:43:184
-8,529548	-4,795878	-0,645569	2020-10-29T19:38:43:201
-9,294538	-3,072735	-0,583298	2020-10-29T19:38:43:288
-9,663723	-1,612395	-0,427823	2020-10-29T19:38:43:290
-9,803092	-0,216254	-0,151675	2020-10-29T19:38:43:292
-9,805655	0,037470	-0,134577	2020-10-29T19:38:43:295
-9,802318	0,279420	-0,082904	2020-10-29T19:38:43:364
-9,796471	0,444174	-0,047490	2020-10-29T19:38:43:365
-8,679037	-4,293259	1,553259	2020-10-29T19:38:43:366
-9,660281	-1,602286	0,531075	2020-10-29T19:38:43:367
-9,697966	-1,388820	0,437064	2020-10-29T19:38:43:382
-9,726985	-1,195831	0,355157	2020-10-29T19:38:43:402
-9,745660	-1,054785	0,282727	2020-10-29T19:38:43:423
-9,756073	-0,967676	0,230275	2020-10-29T19:38:43:441
-9,756486	-0,970364	0,199408	2020-10-29T19:38:43:462
-9,750946	-1,026963	0,186502	2020-10-29T19:38:43:482
-9,733826	-1,177493	0,191135	2020-10-29T19:38:43:503
-9,702921	-1,406035	0,216297	2020-10-29T19:38:43:521
-9,644020	-1,758573	0,265878	2020-10-29T19:38:43:546
