light_level	ts
0,000000	2020-10-29T19:38:42:497
0,000000	2020-10-29T19:38:42:702
0,000000	2020-10-29T19:38:42:942
0,000000	2020-10-29T19:38:43:184
0,000000	2020-10-29T19:38:43:423
0,000000	2020-10-29T19:38:43:667
0,000000	2020-10-29T19:38:43:910
0,000000	2020-10-29T19:38:44:150
0,000000	2020-10-29T19:38:52:126
0,000000	2020-10-29T19:38:52:339
0,000000	2020-10-29T19:38:53:061
0,000000	2020-10-29T19:38:53:301
0,000000	2020-10-29T19:38:53:541
0,000000	2020-10-29T19:38:53:781
0,000000	2020-10-29T19:38:54:021
0,000000	2020-10-29T19:38:54:262
0,000000	2020-10-29T19:38:54:501
0,000000	2020-10-29T19:38:54:743
0,000000	2020-10-29T19:38:54:983
0,000000	2020-10-29T19:38:55:222
0,000000	2020-10-29T19:38:55:464
0,000000	2020-10-29T19:38:55:703
0,000000	2020-10-29T19:38:55:943
0,000000	2020-10-29T19:38:56:184
0,000000	2020-10-29T19:38:56:424
0,000000	2020-10-29T19:38:56:664
0,000000	2020-10-29T19:38:56:905
0,000000	2020-10-29T19:38:57:145
0,000000	2020-10-29T19:38:57:385
0,000000	2020-10-29T19:38:57:625
0,000000	2020-10-29T19:38:57:865
0,000000	2020-10-29T19:38:58:107
0,000000	2020-10-29T19:38:58:346
0,000000	2020-10-29T19:38:58:587
0,000000	2020-10-29T19:38:58:827
0,000000	2020-10-29T19:38:59:067
0,000000	2020-10-29T19:38:59:307
0,000000	2020-10-29T19:38:59:547
0,000000	2020-10-29T19:38:59:787
0,000000	2020-10-29T19:39:00:026
0,000000	2020-10-29T19:39:00:269
0,000000	2020-10-29T19:39:00:508
0,000000	2020-10-29T19:39:00:748
0,000000	2020-10-29T19:39:00:988
0,000000	2020-10-29T19:39:01:229
0,000000	2020-10-29T19:39:01:469
0,000000	2020-10-29T19:39:01:709
0,000000	2020-10-29T19:39:01:949
0,000000	2020-10-29T19:39:02:190
0,000000	2020-10-29T19:39:02:431
0,000000	2020-10-29T19:39:02:670
0,000000	2020-10-29T19:39:02:916
0,000000	2020-10-29T19:39:03:151
0,000000	2020-10-29T19:39:03:391
0,000000	2020-10-29T19:39:03:631
0,000000	2020-10-29T19:39:03:871
0,000000	2020-10-29T19:39:04:112
0,000000	2020-10-29T19:39:04:354
0,000000	2020-10-29T19:39:04:592
0,000000	2020-10-29T19:39:04:832
0,000000	2020-10-29T19:39:27:218
0,000000	2020-10-29T19:39:27:460
0,000000	2020-10-29T19:39:27:699
0,000000	2020-10-29T19:39:27:940
0,000000	2020-10-29T19:39:28:180
0,000000	2020-10-29T19:39:28:420
0,000000	2020-10-29T19:39:28:662
0,000000	2020-10-29T19:39:28:901
0,000000	2020-10-29T19:39:29:141
0,000000	2020-10-29T19:39:29:381
0,000000	2020-10-29T19:39:29:622
