x	y	z	ts
0,966708	-5,638453	1,344133	2020-10-13T22:47:48:156
0,964316	-5,621703	1,332169	2020-10-13T22:47:48:157
-0,099747	-0,070950	-0,025867	2020-10-13T22:47:48:157
0,016591	-0,088481	-0,035471	2020-10-13T22:47:48:157
-0,051911	-0,045157	-0,078168	2020-10-13T22:47:48:157
-0,116164	-0,026352	-0,023196	2020-10-13T22:47:48:158
-0,116435	-0,085469	-0,014029	2020-10-13T22:47:48:158
0,028473	-0,024127	-0,045304	2020-10-13T22:47:48:158
-0,085247	-0,075670	-0,049950	2020-10-13T22:47:48:159
-0,102878	-0,112616	-0,023664	2020-10-13T22:47:48:159
-0,124732	-0,102087	-0,009261	2020-10-13T22:47:48:165
0,001136	-0,055763	0,002602	2020-10-13T22:47:48:169
0,001245	-0,055724	0,002597	2020-10-13T22:47:48:171
0,001416	-0,055662	0,002590	2020-10-13T22:47:48:174
-0,048729	-0,034089	-0,066805	2020-10-13T22:47:48:178
-0,024182	-0,081979	0,014512	2020-10-13T22:47:48:199
-0,032116	-0,058688	-0,057267	2020-10-13T22:47:48:218
-0,051845	0,014218	-0,035774	2020-10-13T22:47:48:238
-0,008090	-0,060141	-0,021751	2020-10-13T22:47:48:259
-0,055188	-0,111572	0,001920	2020-10-13T22:47:48:278
0,009418	0,020033	-0,007651	2020-10-13T22:47:48:300
0,005714	-0,083043	-0,012793	2020-10-13T22:47:48:318
-0,003907	-0,032819	-0,036579	2020-10-13T22:47:48:338
0,021562	-0,085475	-0,062709	2020-10-13T22:47:48:360
0,057654	-0,049420	-0,026394	2020-10-13T22:47:48:378
-0,050140	0,032896	0,012096	2020-10-13T22:47:48:399
-0,050694	-0,059453	-0,060165	2020-10-13T22:47:48:418
-0,107935	-0,097871	0,011603	2020-10-13T22:47:48:439
-0,032986	-0,002802	-0,021973	2020-10-13T22:47:48:459
0,052560	0,003149	0,001777	2020-10-13T22:47:48:479
-0,064692	0,033278	-0,012499	2020-10-13T22:47:48:499
-0,048663	-0,039492	0,034921	2020-10-13T22:47:48:520
0,002699	-0,023540	0,022708	2020-10-13T22:47:48:542
0,012625	-0,040156	0,013124	2020-10-13T22:47:48:558
0,069474	-0,079640	-0,008307	2020-10-13T22:47:48:582
0,018743	-0,006855	-0,008082	2020-10-13T22:47:48:599
-0,009971	-0,014034	-0,029618	2020-10-13T22:47:48:618
-0,011337	-0,019722	-0,010867	2020-10-13T22:47:48:638
-0,035265	-0,024507	-0,022831	2020-10-13T22:47:48:659
-0,039829	0,006442	-0,003847	2020-10-13T22:47:48:679
-0,014076	-0,012975	0,005605	2020-10-13T22:47:48:699
0,003050	-0,002643	0,017592	2020-10-13T22:47:48:719
-0,073501	-0,017283	-0,042247	2020-10-13T22:47:48:739
-0,012561	-0,133370	-0,035197	2020-10-13T22:47:48:759
-0,034803	0,003032	-0,049086	2020-10-13T22:47:48:779
0,056540	0,018323	0,010768	2020-10-13T22:47:48:798
0,003275	-0,033097	-0,013061	2020-10-13T22:47:48:819
0,034381	-0,068989	-0,008275	2020-10-13T22:47:48:838
0,023340	-0,030962	0,025014	2020-10-13T22:47:48:860
-0,022123	0,021680	-0,015665	2020-10-13T22:47:48:878
-0,012230	-0,030677	0,026985	2020-10-13T22:47:48:899
-0,006008	0,054731	-0,059280	2020-10-13T22:47:48:920
0,003892	0,004086	-0,023712	2020-10-13T22:47:48:939
0,011070	-0,015057	-0,040462	2020-10-13T22:47:48:960
-0,044379	0,039706	-0,054811	2020-10-13T22:47:48:979
0,070957	0,007177	0,026160	2020-10-13T22:47:48:999
0,006800	0,039863	0,064367	2020-10-13T22:47:49:020
0,023797	-0,073839	0,018681	2020-10-13T22:47:49:039
0,017548	-0,027432	-0,021722	2020-10-13T22:47:49:059
-0,031591	-0,016203	0,043052	2020-10-13T22:47:49:092
0,022491	-0,110968	0,019098	2020-10-13T22:47:49:101
-0,003953	-0,054652	-0,018691	2020-10-13T22:47:49:122
-0,010922	0,028566	-0,001843	2020-10-13T22:47:49:142
-0,009332	0,015209	0,009809	2020-10-13T22:47:49:163
-0,067448	0,009599	0,026275	2020-10-13T22:47:49:181
-0,016205	-0,066351	-0,041017	2020-10-13T22:47:49:203
-0,005988	-0,035178	-0,048088	2020-10-13T22:47:49:221
0,017835	-0,064947	-0,024076	2020-10-13T22:47:49:242
-0,051093	-0,044270	-0,011908	2020-10-13T22:47:49:264
-0,043915	0,063407	-0,021479	2020-10-13T22:47:49:283
0,004125	-0,021129	0,006765	2020-10-13T22:47:49:302
0,008910	0,055441	-0,005198	2020-10-13T22:47:49:323
0,080804	0,009821	0,004081	2020-10-13T22:47:49:342
0,007991	-0,004093	0,030478	2020-10-13T22:47:49:362
0,025613	0,043986	-0,003195	2020-10-13T22:47:49:382
-0,027448	-0,024177	-0,041658	2020-10-13T22:47:49:403
0,009477	-0,035003	-0,000974	2020-10-13T22:47:49:421
