x	y	z	ts
-0,420000	0,070000	-0,770000	2020-10-13T22:47:48:157
-0,070000	0,350000	-0,980000	2020-10-13T22:47:48:158
0,070000	0,560000	-0,980000	2020-10-13T22:47:48:158
-0,140000	0,420000	-0,910000	2020-10-13T22:47:48:158
-0,070000	0,210000	-0,980000	2020-10-13T22:47:48:159
-0,070000	0,070000	-0,910000	2020-10-13T22:47:48:159
-0,280000	0,070000	-0,910000	2020-10-13T22:47:48:159
-0,210000	-0,070000	-0,770000	2020-10-13T22:47:48:165
1,050000	-0,070000	-0,700000	2020-10-13T22:47:48:169
1,050000	-0,070000	-0,700000	2020-10-13T22:47:48:172
1,050000	-0,070000	-0,700000	2020-10-13T22:47:48:174
0,980000	-0,210000	-0,560000	2020-10-13T22:47:48:178
1,050000	-0,280000	-0,420000	2020-10-13T22:47:48:199
0,910000	-0,210000	-0,350000	2020-10-13T22:47:48:218
0,980000	-0,140000	-0,560000	2020-10-13T22:47:48:238
1,260000	0,070000	-0,560000	2020-10-13T22:47:48:259
1,680000	0,070000	-0,630000	2020-10-13T22:47:48:277
1,540000	-0,070000	-0,700000	2020-10-13T22:47:48:300
0,700000	-0,140000	-0,840000	2020-10-13T22:47:48:318
-0,210000	-0,280000	-0,630000	2020-10-13T22:47:48:338
-0,140000	-0,280000	-0,490000	2020-10-13T22:47:48:360
0,770000	-0,280000	-0,490000	2020-10-13T22:47:48:378
0,700000	0,420000	-0,490000	2020-10-13T22:47:48:399
0,140000	0,210000	-0,630000	2020-10-13T22:47:48:418
0,210000	0,070000	-0,770000	2020-10-13T22:47:48:439
0,700000	-0,140000	-0,840000	2020-10-13T22:47:48:459
0,420000	-0,140000	-0,630000	2020-10-13T22:47:48:479
0,770000	0,140000	-0,630000	2020-10-13T22:47:48:499
1,190000	-0,070000	-0,630000	2020-10-13T22:47:48:520
0,350000	0,070000	-0,560000	2020-10-13T22:47:48:542
0,350000	-0,140000	-0,490000	2020-10-13T22:47:48:558
0,560000	-0,210000	-0,490000	2020-10-13T22:47:48:583
0,910000	0,210000	-0,630000	2020-10-13T22:47:48:598
1,120000	0,140000	-0,770000	2020-10-13T22:47:48:618
0,910000	0,140000	-0,840000	2020-10-13T22:47:48:637
0,560000	0,070000	-0,770000	2020-10-13T22:47:48:659
-0,070000	0,070000	-0,700000	2020-10-13T22:47:48:679
-0,070000	-0,070000	-0,770000	2020-10-13T22:47:48:699
0,070000	0,070000	-0,910000	2020-10-13T22:47:48:720
-0,280000	0,280000	-0,910000	2020-10-13T22:47:48:739
-0,280000	-0,280000	-0,770000	2020-10-13T22:47:48:759
-0,280000	-0,350000	-0,630000	2020-10-13T22:47:48:780
0,210000	-0,350000	-0,490000	2020-10-13T22:47:48:799
0,910000	-0,210000	-0,490000	2020-10-13T22:47:48:818
1,540000	0,070000	-0,560000	2020-10-13T22:47:48:838
1,680000	0,210000	-0,560000	2020-10-13T22:47:48:859
1,330000	0,070000	-0,560000	2020-10-13T22:47:48:878
0,980000	-0,070000	-0,490000	2020-10-13T22:47:48:899
0,770000	-0,280000	-0,420000	2020-10-13T22:47:48:920
0,560000	-0,070000	-0,490000	2020-10-13T22:47:48:939
0,490000	-0,070000	-0,630000	2020-10-13T22:47:48:960
0,910000	0,070000	-0,840000	2020-10-13T22:47:48:979
1,190000	0,070000	-0,700000	2020-10-13T22:47:48:999
0,770000	-0,140000	-0,630000	2020-10-13T22:47:49:020
0,070000	-0,140000	-0,840000	2020-10-13T22:47:49:039
-0,140000	-0,070000	-0,770000	2020-10-13T22:47:49:059
-0,210000	0,070000	-0,770000	2020-10-13T22:47:49:092
