light_level	ts
0,000000	2020-11-19T14:31:12:669
0,000000	2020-11-19T14:31:12:817
0,000000	2020-11-19T14:31:13:058
0,000000	2020-11-19T14:31:13:298
0,000000	2020-11-19T14:31:13:538
0,000000	2020-11-19T14:31:13:779
0,000000	2020-11-19T14:31:14:055
0,000000	2020-11-19T14:31:14:262
0,000000	2020-11-19T14:31:14:517
0,000000	2020-11-19T14:31:14:743
0,000000	2020-11-19T14:31:14:982
0,000000	2020-11-19T14:31:15:222
0,000000	2020-11-19T14:31:15:463
0,000000	2020-11-19T14:31:15:703
0,000000	2020-11-19T14:31:15:943
0,000000	2020-11-19T14:31:16:184
0,000000	2020-11-19T14:31:16:426
0,000000	2020-11-19T14:31:16:664
0,000000	2020-11-19T14:31:16:903
0,000000	2020-11-19T14:31:17:143
0,000000	2020-11-19T14:31:17:432
0,000000	2020-11-19T14:31:17:622
0,000000	2020-11-19T14:31:17:864
0,000000	2020-11-19T14:31:18:113
0,000000	2020-11-19T14:31:18:346
0,000000	2020-11-19T14:31:18:588
0,000000	2020-11-19T14:31:18:903
0,000000	2020-11-19T14:31:19:065
0,000000	2020-11-19T14:31:19:306
0,000000	2020-11-19T14:31:19:547
0,000000	2020-11-19T14:31:19:787
0,000000	2020-11-19T14:31:20:032
0,000000	2020-11-19T14:31:20:267
0,000000	2020-11-19T14:31:20:508
0,000000	2020-11-19T14:31:20:748
0,000000	2020-11-19T14:31:20:988
0,000000	2020-11-19T14:31:21:228
0,000000	2020-11-19T14:31:21:468
0,000000	2020-11-19T14:31:21:708
0,000000	2020-11-19T14:31:21:948
0,000000	2020-11-19T14:31:22:189
0,000000	2020-11-19T14:31:22:429
0,000000	2020-11-19T14:31:22:674
0,000000	2020-11-19T14:31:22:909
0,000000	2020-11-19T14:31:23:148
0,000000	2020-11-19T14:31:23:391
0,000000	2020-11-19T14:31:23:629
0,000000	2020-11-19T14:31:23:870
0,000000	2020-11-19T14:31:24:111
0,000000	2020-11-19T14:31:24:351
0,000000	2020-11-19T14:31:24:591
0,000000	2020-11-19T14:31:24:831
0,000000	2020-11-19T14:31:25:071
0,000000	2020-11-19T14:31:25:311
0,000000	2020-11-19T14:31:25:551
0,000000	2020-11-19T14:31:25:792
0,000000	2020-11-19T14:31:26:032
0,000000	2020-11-19T14:31:26:272
0,000000	2020-11-19T14:31:26:512
0,000000	2020-11-19T14:31:26:752
0,000000	2020-11-19T14:31:26:993
0,000000	2020-11-19T14:31:27:235
0,000000	2020-11-19T14:31:27:474
0,000000	2020-11-19T14:31:27:714
0,000000	2020-11-19T14:31:27:954
0,000000	2020-11-19T14:31:28:195
0,000000	2020-11-19T14:31:28:434
0,000000	2020-11-19T14:31:28:675
0,000000	2020-11-19T14:31:28:915
0,000000	2020-11-19T14:31:29:155
0,000000	2020-11-19T14:31:29:396
0,000000	2020-11-19T14:31:29:636
0,000000	2020-11-19T14:31:29:875
0,000000	2020-11-19T14:31:30:117
0,000000	2020-11-19T14:31:30:357
0,000000	2020-11-19T14:31:30:596
0,000000	2020-11-19T14:31:30:837
0,000000	2020-11-19T14:31:31:077
0,000000	2020-11-19T14:31:31:317
0,000000	2020-11-19T14:31:31:558
0,000000	2020-11-19T14:31:31:799
0,000000	2020-11-19T14:31:32:038
0,000000	2020-11-19T14:31:32:279
0,000000	2020-11-19T14:31:32:518
0,000000	2020-11-19T14:31:32:759
0,000000	2020-11-19T14:31:33:001
0,000000	2020-11-19T14:31:33:239
0,000000	2020-11-19T14:31:33:479
0,000000	2020-11-19T14:31:33:719
0,000000	2020-11-19T14:31:33:960
0,000000	2020-11-19T14:31:34:201
0,000000	2020-11-19T14:31:34:441
0,000000	2020-11-19T14:31:34:683
0,000000	2020-11-19T14:31:34:922
0,000000	2020-11-19T14:31:35:174
0,000000	2020-11-19T14:31:35:400
0,000000	2020-11-19T14:31:35:644
0,000000	2020-11-19T14:31:35:881
0,000000	2020-11-19T14:31:36:123
0,000000	2020-11-19T14:31:36:363
0,000000	2020-11-19T14:31:36:604
0,000000	2020-11-19T14:31:36:845
0,000000	2020-11-19T14:31:37:083
0,000000	2020-11-19T14:31:37:323
0,000000	2020-11-19T14:31:37:563
0,000000	2020-11-19T14:31:37:804
0,000000	2020-11-19T14:31:38:043
0,000000	2020-11-19T14:31:38:284
0,000000	2020-11-19T14:31:38:525
0,000000	2020-11-19T14:31:38:764
0,000000	2020-11-19T14:31:39:006
0,000000	2020-11-19T14:31:39:245
0,000000	2020-11-19T14:31:39:485
0,000000	2020-11-19T14:31:39:725
0,000000	2020-11-19T14:31:39:965
0,000000	2020-11-19T14:31:40:206
0,000000	2020-11-19T14:31:40:446
0,000000	2020-11-19T14:31:40:686
0,000000	2020-11-19T14:31:40:927
0,000000	2020-11-19T14:31:41:167
0,000000	2020-11-19T14:31:41:407
0,000000	2020-11-19T14:31:41:648
0,000000	2020-11-19T14:31:41:886
0,000000	2020-11-19T14:31:42:129
0,000000	2020-11-19T14:31:42:368
0,000000	2020-11-19T14:31:42:609
0,000000	2020-11-19T14:31:42:849
0,000000	2020-11-19T14:31:43:089
0,000000	2020-11-19T14:31:43:329
0,000000	2020-11-19T14:31:43:569
0,000000	2020-11-19T14:31:43:810
0,000000	2020-11-19T14:31:44:050
0,000000	2020-11-19T14:31:44:290
0,000000	2020-11-19T14:31:44:531
0,000000	2020-11-19T14:31:44:770
0,000000	2020-11-19T14:31:45:011
0,000000	2020-11-19T14:31:45:251
0,000000	2020-11-19T14:31:45:491
0,000000	2020-11-19T14:31:45:730
0,000000	2020-11-19T14:31:45:972
0,000000	2020-11-19T14:31:46:212
0,000000	2020-11-19T14:31:46:452
0,000000	2020-11-19T14:31:46:692
0,000000	2020-11-19T14:31:46:933
0,000000	2020-11-19T14:31:47:174
0,000000	2020-11-19T14:31:47:414
0,000000	2020-11-19T14:31:47:653
0,000000	2020-11-19T14:31:47:893
0,000000	2020-11-19T14:31:48:136
0,000000	2020-11-19T14:31:48:375
0,000000	2020-11-19T14:31:48:617
0,000000	2020-11-19T14:31:48:855
0,000000	2020-11-19T14:31:49:096
0,000000	2020-11-19T14:31:49:336
0,000000	2020-11-19T14:31:49:576
0,000000	2020-11-19T14:31:49:817
0,000000	2020-11-19T14:31:50:056
0,000000	2020-11-19T14:31:50:297
0,000000	2020-11-19T14:31:50:537
0,000000	2020-11-19T14:31:50:777
0,000000	2020-11-19T14:31:51:018
0,000000	2020-11-19T14:31:51:258
0,000000	2020-11-19T14:31:51:498
0,000000	2020-11-19T14:31:51:738
0,000000	2020-11-19T14:31:51:978
0,000000	2020-11-19T14:31:52:219
0,000000	2020-11-19T14:31:52:459
0,000000	2020-11-19T14:31:52:699
0,000000	2020-11-19T14:31:52:940
0,000000	2020-11-19T14:31:53:181
0,000000	2020-11-19T14:31:53:420
0,000000	2020-11-19T14:31:53:661
0,000000	2020-11-19T14:31:53:901
0,000000	2020-11-19T14:31:54:141
0,000000	2020-11-19T14:31:54:381
0,000000	2020-11-19T14:31:54:622
0,000000	2020-11-19T14:31:54:862
0,000000	2020-11-19T14:31:55:103
0,000000	2020-11-19T14:31:55:341
0,000000	2020-11-19T14:31:55:582
0,000000	2020-11-19T14:31:55:824
0,000000	2020-11-19T14:31:56:062
0,000000	2020-11-19T14:31:56:303
0,000000	2020-11-19T14:31:56:543
