x	y	z	ts
-0,697117	-0,292937	9,777453	2020-11-19T14:31:12:665
-0,709360	-0,290310	9,776651	2020-11-19T14:31:12:668
-0,667510	-0,290685	9,779587	2020-11-19T14:31:12:668
-0,679720	-0,284286	9,778934	2020-11-19T14:31:12:669
-0,691333	-0,280018	9,778243	2020-11-19T14:31:12:669
-0,706400	-0,281848	9,777113	2020-11-19T14:31:12:670
-0,718226	-0,283581	9,776201	2020-11-19T14:31:12:670
-0,724609	-0,274516	9,775990	2020-11-19T14:31:12:676
-0,731055	-0,263903	9,775802	2020-11-19T14:31:12:697
-0,744914	-0,263932	9,774755	2020-11-19T14:31:12:717
-0,760559	-0,268247	9,773433	2020-11-19T14:31:12:736
-0,773313	-0,270223	9,772377	2020-11-19T14:31:12:768
-0,788849	-0,270023	9,771141	2020-11-19T14:31:12:779
-0,797244	-0,272393	9,770393	2020-11-19T14:31:12:797
-0,798340	-0,277649	9,770156	2020-11-19T14:31:12:817
-0,807160	-0,275696	9,769486	2020-11-19T14:31:12:838
-0,832009	-0,297901	9,766749	2020-11-19T14:31:12:857
-0,849263	-0,321230	9,764525	2020-11-19T14:31:12:877
-0,852327	-0,337209	9,763720	2020-11-19T14:31:12:897
-0,846737	-0,326140	9,764582	2020-11-19T14:31:12:918
-0,854456	-0,328445	9,763832	2020-11-19T14:31:12:937
-0,883273	-0,340494	9,760855	2020-11-19T14:31:12:958
-0,902830	-0,354478	9,758567	2020-11-19T14:31:12:978
-0,911881	-0,364667	9,757350	2020-11-19T14:31:12:998
-0,917068	-0,376603	9,756411	2020-11-19T14:31:13:017
-0,915253	-0,368764	9,756880	2020-11-19T14:31:13:038
-0,918226	-0,365240	9,756733	2020-11-19T14:31:13:058
-0,929086	-0,379630	9,755156	2020-11-19T14:31:13:077
-0,936003	-0,380146	9,754475	2020-11-19T14:31:13:097
-0,946842	-0,373920	9,753669	2020-11-19T14:31:13:118
-0,968266	-0,377558	9,751425	2020-11-19T14:31:13:137
-0,992398	-0,382321	9,748814	2020-11-19T14:31:13:158
-1,018282	-0,395752	9,745607	2020-11-19T14:31:13:178
-1,048665	-0,412423	9,741693	2020-11-19T14:31:13:198
-1,059498	-0,418031	9,740282	2020-11-19T14:31:13:217
-1,079757	-0,416309	9,738132	2020-11-19T14:31:13:238
-1,093110	-0,426659	9,736193	2020-11-19T14:31:13:257
-1,110070	-0,453921	9,733041	2020-11-19T14:31:13:277
-1,104430	-0,474483	9,732701	2020-11-19T14:31:13:298
-1,101225	-0,473714	9,733103	2020-11-19T14:31:13:319
-1,116288	-0,486853	9,730738	2020-11-19T14:31:13:337
-1,144169	-0,511147	9,726253	2020-11-19T14:31:13:358
-1,179055	-0,561975	9,719279	2020-11-19T14:31:13:378
-1,186593	-0,601302	9,716008	2020-11-19T14:31:13:398
-1,171342	-0,601098	9,717872	2020-11-19T14:31:13:418
-1,155633	-0,579315	9,721074	2020-11-19T14:31:13:438
-1,164916	-0,576996	9,720104	2020-11-19T14:31:13:457
-1,191224	-0,593586	9,715916	2020-11-19T14:31:13:477
-1,220075	-0,607411	9,711480	2020-11-19T14:31:13:497
-1,281200	-0,612340	9,703296	2020-11-19T14:31:13:519
-1,395539	-0,635914	9,685993	2020-11-19T14:31:13:538
-1,577996	-0,701867	9,653378	2020-11-19T14:31:13:558
-1,786134	-0,810149	9,608526	2020-11-19T14:31:13:578
-2,084899	-0,983841	9,531822	2020-11-19T14:31:13:598
-2,335075	-1,173010	9,452083	2020-11-19T14:31:13:617
-2,519119	-1,379135	9,376696	2020-11-19T14:31:13:639
-2,725549	-1,685694	9,268236	2020-11-19T14:31:13:658
-2,908194	-2,127811	9,120593	2020-11-19T14:31:13:678
-3,016183	-2,525437	8,983050	2020-11-19T14:31:13:698
-3,060786	-2,923641	8,846146	2020-11-19T14:31:13:719
-3,070410	-3,245711	8,729738	2020-11-19T14:31:13:738
-3,072834	-3,678969	8,555306	2020-11-19T14:31:13:759
-3,070351	-4,115460	8,355018	2020-11-19T14:31:13:779
-3,074796	-4,625929	8,081881	2020-11-19T14:31:13:799
-3,057233	-5,221062	7,717786	2020-11-19T14:31:13:817
-2,992775	-5,787583	7,329226	2020-11-19T14:31:14:018
-2,902070	-6,350250	6,886415	2020-11-19T14:31:14:023
-2,945823	-6,964781	6,243743	2020-11-19T14:31:14:055
-3,126021	-7,689057	5,222718	2020-11-19T14:31:14:061
-3,334222	-8,376417	3,858625	2020-11-19T14:31:14:063
-3,477596	-8,817932	2,514116	2020-11-19T14:31:14:063
-3,536114	-9,030046	1,457585	2020-11-19T14:31:14:064
-3,452220	-9,143641	0,803980	2020-11-19T14:31:14:065
-3,328996	-9,208714	0,536424	2020-11-19T14:31:14:066
-3,262106	-9,236756	0,459757	2020-11-19T14:31:14:068
-3,151444	-9,279176	0,368353	2020-11-19T14:31:14:068
-3,114075	-9,292767	0,342655	2020-11-19T14:31:14:069
-3,078761	-9,302670	0,389818	2020-11-19T14:31:14:078
-3,022178	-9,309147	0,613683	2020-11-19T14:31:14:098
-2,949293	-9,304212	0,950627	2020-11-19T14:31:14:120
-2,818656	-9,276485	1,473897	2020-11-19T14:31:14:138
-2,701598	-9,244331	1,847725	2020-11-19T14:31:14:160
-2,584115	-9,199559	2,204732	2020-11-19T14:31:14:180
-2,410258	-9,153252	2,564962	2020-11-19T14:31:14:201
-2,287081	-9,096143	2,863533	2020-11-19T14:31:14:221
-2,198303	-9,013041	3,178512	2020-11-19T14:31:14:241
-2,138086	-8,974548	3,325124	2020-11-19T14:31:14:261
-2,078578	-8,963140	3,392936	2020-11-19T14:31:14:279
-1,953037	-8,965990	3,459342	2020-11-19T14:31:14:300
-1,968906	-8,973343	3,431166	2020-11-19T14:31:14:321
-1,947796	-8,957244	3,484861	2020-11-19T14:31:14:340
-1,984536	-8,949974	3,482810	2020-11-19T14:31:14:361
-2,003160	-8,936494	3,506680	2020-11-19T14:31:14:381
-1,982822	-8,941442	3,505629	2020-11-19T14:31:14:401
-2,001282	-8,986082	3,378696	2020-11-19T14:31:14:420
-2,015732	-8,963676	3,429245	2020-11-19T14:31:14:442
-2,004794	-8,884732	3,634930	2020-11-19T14:31:14:466
-1,947594	-8,795517	3,875067	2020-11-19T14:31:14:482
-1,823149	-8,690255	4,162449	2020-11-19T14:31:14:516
-1,624756	-8,568980	4,483652	2020-11-19T14:31:14:523
-1,455234	-8,512142	4,647161	2020-11-19T14:31:14:544
-1,335178	-8,475319	4,749384	2020-11-19T14:31:14:578
-1,280477	-8,456658	4,797467	2020-11-19T14:31:14:580
-1,276293	-8,529863	4,667215	2020-11-19T14:31:14:602
-1,336436	-8,805370	4,104848	2020-11-19T14:31:14:631
-1,317796	-8,904099	3,892406	2020-11-19T14:31:14:643
-1,275690	-8,978716	3,731711	2020-11-19T14:31:14:664
-1,224415	-9,015341	3,659893	2020-11-19T14:31:14:682
-1,196806	-9,027800	3,638253	2020-11-19T14:31:14:700
-1,153806	-9,031787	3,642243	2020-11-19T14:31:14:722
-1,103961	-9,054832	3,600233	2020-11-19T14:31:14:742
