light_intensity	ts
1844623,000000	2020-11-19T14:31:15:622
1835596,000000	2020-11-19T14:31:15:661
1827192,000000	2020-11-19T14:31:15:703
1819040,000000	2020-11-19T14:31:15:742
1811715,000000	2020-11-19T14:31:15:783
1805493,000000	2020-11-19T14:31:15:822
1799447,000000	2020-11-19T14:31:15:862
1794045,000000	2020-11-19T14:31:15:902
1789243,000000	2020-11-19T14:31:15:943
1784057,000000	2020-11-19T14:31:15:987
1771960,000000	2020-11-19T14:31:16:022
1756810,000000	2020-11-19T14:31:16:063
1744682,000000	2020-11-19T14:31:16:102
1735453,000000	2020-11-19T14:31:16:142
1729175,000000	2020-11-19T14:31:16:185
1724725,000000	2020-11-19T14:31:16:223
1720935,000000	2020-11-19T14:31:16:263
1715862,000000	2020-11-19T14:31:16:309
1710212,000000	2020-11-19T14:31:16:343
1704689,000000	2020-11-19T14:31:16:382
1699804,000000	2020-11-19T14:31:16:427
1696122,000000	2020-11-19T14:31:16:463
1692415,000000	2020-11-19T14:31:16:502
1689997,000000	2020-11-19T14:31:16:542
1687796,000000	2020-11-19T14:31:16:582
1685487,000000	2020-11-19T14:31:16:622
1677976,000000	2020-11-19T14:31:16:664
1666795,000000	2020-11-19T14:31:16:702
1655808,000000	2020-11-19T14:31:16:742
1648873,000000	2020-11-19T14:31:16:783
1644213,000000	2020-11-19T14:31:16:822
1641414,000000	2020-11-19T14:31:16:861
1639302,000000	2020-11-19T14:31:16:903
1636710,000000	2020-11-19T14:31:16:941
1633336,000000	2020-11-19T14:31:16:982
1629336,000000	2020-11-19T14:31:17:021
1625713,000000	2020-11-19T14:31:17:062
1623114,000000	2020-11-19T14:31:17:102
1622127,000000	2020-11-19T14:31:17:144
1621058,000000	2020-11-19T14:31:17:192
1620167,000000	2020-11-19T14:31:17:380
1620038,000000	2020-11-19T14:31:17:426
1618737,000000	2020-11-19T14:31:17:436
1612158,000000	2020-11-19T14:31:17:501
1601967,000000	2020-11-19T14:31:17:502
1593602,000000	2020-11-19T14:31:17:502
1587955,000000	2020-11-19T14:31:17:503
1585105,000000	2020-11-19T14:31:17:508
1582964,000000	2020-11-19T14:31:17:542
1582035,000000	2020-11-19T14:31:17:582
1581094,000000	2020-11-19T14:31:17:622
1578959,000000	2020-11-19T14:31:17:662
1577068,000000	2020-11-19T14:31:17:703
1576276,000000	2020-11-19T14:31:17:741
1575783,000000	2020-11-19T14:31:17:783
1576385,000000	2020-11-19T14:31:17:823
1576706,000000	2020-11-19T14:31:17:864
1577483,000000	2020-11-19T14:31:17:903
1578499,000000	2020-11-19T14:31:17:944
1577903,000000	2020-11-19T14:31:18:045
1570995,000000	2020-11-19T14:31:18:111
1560062,000000	2020-11-19T14:31:18:112
1551547,000000	2020-11-19T14:31:18:113
1546714,000000	2020-11-19T14:31:18:167
1544847,000000	2020-11-19T14:31:18:183
1545136,000000	2020-11-19T14:31:18:223
1545910,000000	2020-11-19T14:31:18:262
1546750,000000	2020-11-19T14:31:18:303
1546883,000000	2020-11-19T14:31:18:346
1546945,000000	2020-11-19T14:31:18:384
1547017,000000	2020-11-19T14:31:18:424
1547755,000000	2020-11-19T14:31:18:463
1548873,000000	2020-11-19T14:31:18:503
1551280,000000	2020-11-19T14:31:18:543
1553459,000000	2020-11-19T14:31:18:588
1556075,000000	2020-11-19T14:31:18:624
1558049,000000	2020-11-19T14:31:18:664
1555506,000000	2020-11-19T14:31:18:704
1550485,000000	2020-11-19T14:31:18:747
1546430,000000	2020-11-19T14:31:18:904
1545405,000000	2020-11-19T14:31:18:904
1545973,000000	2020-11-19T14:31:18:905
1547934,000000	2020-11-19T14:31:18:909
1550324,000000	2020-11-19T14:31:18:943
1551522,000000	2020-11-19T14:31:18:984
1552630,000000	2020-11-19T14:31:19:039
1554036,000000	2020-11-19T14:31:19:065
1555841,000000	2020-11-19T14:31:19:103
1557767,000000	2020-11-19T14:31:19:144
1560951,000000	2020-11-19T14:31:19:184
1563424,000000	2020-11-19T14:31:19:223
1566571,000000	2020-11-19T14:31:19:265
1569575,000000	2020-11-19T14:31:19:307
1569829,000000	2020-11-19T14:31:19:345
1566270,000000	2020-11-19T14:31:19:386
1562373,000000	2020-11-19T14:31:19:425
1561148,000000	2020-11-19T14:31:19:465
1561305,000000	2020-11-19T14:31:19:505
1562900,000000	2020-11-19T14:31:19:547
1565487,000000	2020-11-19T14:31:19:586
1567138,000000	2020-11-19T14:31:19:626
1568354,000000	2020-11-19T14:31:19:667
1569327,000000	2020-11-19T14:31:19:706
1570841,000000	2020-11-19T14:31:19:746
1572680,000000	2020-11-19T14:31:19:787
1575048,000000	2020-11-19T14:31:19:826
1577649,000000	2020-11-19T14:31:19:866
1580083,000000	2020-11-19T14:31:19:906
1582454,000000	2020-11-19T14:31:19:947
1584584,000000	2020-11-19T14:31:19:986
1583450,000000	2020-11-19T14:31:20:032
1579956,000000	2020-11-19T14:31:20:066
1576374,000000	2020-11-19T14:31:20:106
1575748,000000	2020-11-19T14:31:20:146
1576222,000000	2020-11-19T14:31:20:186
1577742,000000	2020-11-19T14:31:20:226
1579680,000000	2020-11-19T14:31:20:268
1581429,000000	2020-11-19T14:31:20:306
1582494,000000	2020-11-19T14:31:20:346
1583461,000000	2020-11-19T14:31:20:387
1584821,000000	2020-11-19T14:31:20:426
1587060,000000	2020-11-19T14:31:20:466
1589049,000000	2020-11-19T14:31:20:508
1591527,000000	2020-11-19T14:31:20:546
1594289,000000	2020-11-19T14:31:20:587
1596430,000000	2020-11-19T14:31:20:627
1599384,000000	2020-11-19T14:31:20:666
1600133,000000	2020-11-19T14:31:20:707
1597912,000000	2020-11-19T14:31:20:748
1594734,000000	2020-11-19T14:31:20:787
1593485,000000	2020-11-19T14:31:20:827
1594016,000000	2020-11-19T14:31:20:867
1595378,000000	2020-11-19T14:31:20:907
1597022,000000	2020-11-19T14:31:20:947
1598880,000000	2020-11-19T14:31:20:989
1599969,000000	2020-11-19T14:31:21:027
1601314,000000	2020-11-19T14:31:21:067
1602478,000000	2020-11-19T14:31:21:107
1604416,000000	2020-11-19T14:31:21:147
1606305,000000	2020-11-19T14:31:21:187
1608604,000000	2020-11-19T14:31:21:228
1611277,000000	2020-11-19T14:31:21:267
1613500,000000	2020-11-19T14:31:21:307
1616219,000000	2020-11-19T14:31:21:348
1618165,000000	2020-11-19T14:31:21:387
1617529,000000	2020-11-19T14:31:21:426
1615404,000000	2020-11-19T14:31:21:470
1613620,000000	2020-11-19T14:31:21:507
1613728,000000	2020-11-19T14:31:21:546
1615209,000000	2020-11-19T14:31:21:588
1616864,000000	2020-11-19T14:31:21:627
1619075,000000	2020-11-19T14:31:21:667
1620054,000000	2020-11-19T14:31:21:708
1621264,000000	2020-11-19T14:31:21:747
1622210,000000	2020-11-19T14:31:21:787
1623889,000000	2020-11-19T14:31:21:827
1625983,000000	2020-11-19T14:31:21:867
1627909,000000	2020-11-19T14:31:21:907
1630329,000000	2020-11-19T14:31:21:948
1632567,000000	2020-11-19T14:31:21:987
1635025,000000	2020-11-19T14:31:22:027
1637500,000000	2020-11-19T14:31:22:068
1639786,000000	2020-11-19T14:31:22:108
1640613,000000	2020-11-19T14:31:22:147
1639031,000000	2020-11-19T14:31:22:189
1637189,000000	2020-11-19T14:31:22:227
1636514,000000	2020-11-19T14:31:22:267
1636712,000000	2020-11-19T14:31:22:308
1638395,000000	2020-11-19T14:31:22:347
1639760,000000	2020-11-19T14:31:22:388
1641370,000000	2020-11-19T14:31:22:429
1642639,000000	2020-11-19T14:31:22:468
1643524,000000	2020-11-19T14:31:22:507
1644626,000000	2020-11-19T14:31:22:548
1646389,000000	2020-11-19T14:31:22:588
1647856,000000	2020-11-19T14:31:22:628
1649565,000000	2020-11-19T14:31:22:674
1651869,000000	2020-11-19T14:31:22:708
1653996,000000	2020-11-19T14:31:22:748
1655634,000000	2020-11-19T14:31:22:788
1657822,000000	2020-11-19T14:31:22:828
1659797,000000	2020-11-19T14:31:22:867
1660353,000000	2020-11-19T14:31:22:910
1658471,000000	2020-11-19T14:31:22:948
1656623,000000	2020-11-19T14:31:22:989
1655968,000000	2020-11-19T14:31:23:028
1656358,000000	2020-11-19T14:31:23:069
1657442,000000	2020-11-19T14:31:23:108
1658526,000000	2020-11-19T14:31:23:149
1659928,000000	2020-11-19T14:31:23:188
1660071,000000	2020-11-19T14:31:23:228
1660739,000000	2020-11-19T14:31:23:268
1661294,000000	2020-11-19T14:31:23:308
1662142,000000	2020-11-19T14:31:23:348
1663466,000000	2020-11-19T14:31:23:391
1664747,000000	2020-11-19T14:31:23:429
1665641,000000	2020-11-19T14:31:23:469
1667275,000000	2020-11-19T14:31:23:508
1668604,000000	2020-11-19T14:31:23:548
1670068,000000	2020-11-19T14:31:23:589
1671689,000000	2020-11-19T14:31:23:630
1672385,000000	2020-11-19T14:31:23:668
1670945,000000	2020-11-19T14:31:23:709
1668970,000000	2020-11-19T14:31:23:749
1667762,000000	2020-11-19T14:31:23:789
1667426,000000	2020-11-19T14:31:23:829
1668186,000000	2020-11-19T14:31:23:871
1668777,000000	2020-11-19T14:31:23:909
1669570,000000	2020-11-19T14:31:23:949
1670053,000000	2020-11-19T14:31:23:993
1670018,000000	2020-11-19T14:31:24:029
1670577,000000	2020-11-19T14:31:24:069
1671051,000000	2020-11-19T14:31:24:109
1671837,000000	2020-11-19T14:31:24:149
1673039,000000	2020-11-19T14:31:24:189
1674358,000000	2020-11-19T14:31:24:229
1675525,000000	2020-11-19T14:31:24:269
1676508,000000	2020-11-19T14:31:24:309
1677990,000000	2020-11-19T14:31:24:352
1679486,000000	2020-11-19T14:31:24:389
1680853,000000	2020-11-19T14:31:24:429
1680305,000000	2020-11-19T14:31:24:470
1677793,000000	2020-11-19T14:31:24:509
1675278,000000	2020-11-19T14:31:24:549
1674089,000000	2020-11-19T14:31:24:591
1673881,000000	2020-11-19T14:31:24:629
1674331,000000	2020-11-19T14:31:24:671
1675338,000000	2020-11-19T14:31:24:710
1675616,000000	2020-11-19T14:31:24:749
1675711,000000	2020-11-19T14:31:24:790
1675457,000000	2020-11-19T14:31:24:830
1675301,000000	2020-11-19T14:31:24:870
1675676,000000	2020-11-19T14:31:24:910
1676175,000000	2020-11-19T14:31:24:950
1676937,000000	2020-11-19T14:31:24:990
1678159,000000	2020-11-19T14:31:25:030
1678705,000000	2020-11-19T14:31:25:072
1679987,000000	2020-11-19T14:31:25:110
1680835,000000	2020-11-19T14:31:25:150
1682224,000000	2020-11-19T14:31:25:190
1682831,000000	2020-11-19T14:31:25:230
1681345,000000	2020-11-19T14:31:25:270
1678753,000000	2020-11-19T14:31:25:312
1676108,000000	2020-11-19T14:31:25:350
1675112,000000	2020-11-19T14:31:25:391
1674926,000000	2020-11-19T14:31:25:430
1675512,000000	2020-11-19T14:31:25:470
1675671,000000	2020-11-19T14:31:25:510
1675351,000000	2020-11-19T14:31:25:552
1675219,000000	2020-11-19T14:31:25:590
1674905,000000	2020-11-19T14:31:25:631
1674696,000000	2020-11-19T14:31:25:671
1675269,000000	2020-11-19T14:31:25:710
1675234,000000	2020-11-19T14:31:25:751
1675800,000000	2020-11-19T14:31:25:792
1676661,000000	2020-11-19T14:31:25:831
1677204,000000	2020-11-19T14:31:25:871
1677834,000000	2020-11-19T14:31:25:911
1678853,000000	2020-11-19T14:31:25:951
1679470,000000	2020-11-19T14:31:25:996
1679403,000000	2020-11-19T14:31:26:032
1677110,000000	2020-11-19T14:31:26:071
1673494,000000	2020-11-19T14:31:26:111
1670886,000000	2020-11-19T14:31:26:151
1670091,000000	2020-11-19T14:31:26:192
1669594,000000	2020-11-19T14:31:26:231
1669215,000000	2020-11-19T14:31:26:273
1668942,000000	2020-11-19T14:31:26:311
1668013,000000	2020-11-19T14:31:26:351
1666771,000000	2020-11-19T14:31:26:392
1665612,000000	2020-11-19T14:31:26:431
1664559,000000	2020-11-19T14:31:26:471
1663557,000000	2020-11-19T14:31:26:513
1663109,000000	2020-11-19T14:31:26:551
1662830,000000	2020-11-19T14:31:26:592
1662911,000000	2020-11-19T14:31:26:631
1662628,000000	2020-11-19T14:31:26:671
1662535,000000	2020-11-19T14:31:26:712
1662985,000000	2020-11-19T14:31:26:753
1662753,000000	2020-11-19T14:31:26:792
1661832,000000	2020-11-19T14:31:26:833
1657947,000000	2020-11-19T14:31:26:872
1654485,000000	2020-11-19T14:31:26:912
1651836,000000	2020-11-19T14:31:26:952
1649975,000000	2020-11-19T14:31:26:993
1649537,000000	2020-11-19T14:31:27:031
1648929,000000	2020-11-19T14:31:27:072
1648019,000000	2020-11-19T14:31:27:112
1647024,000000	2020-11-19T14:31:27:152
1644066,000000	2020-11-19T14:31:27:193
1643421,000000	2020-11-19T14:31:27:235
1643177,000000	2020-11-19T14:31:27:273
1642924,000000	2020-11-19T14:31:27:313
1643146,000000	2020-11-19T14:31:27:353
1642698,000000	2020-11-19T14:31:27:393
1643104,000000	2020-11-19T14:31:27:433
1642781,000000	2020-11-19T14:31:27:475
1643055,000000	2020-11-19T14:31:27:513
1643276,000000	2020-11-19T14:31:27:553
1640695,000000	2020-11-19T14:31:27:596
1636198,000000	2020-11-19T14:31:27:632
1632724,000000	2020-11-19T14:31:27:673
1631205,000000	2020-11-19T14:31:27:715
1629713,000000	2020-11-19T14:31:27:752
1629143,000000	2020-11-19T14:31:27:793
1628748,000000	2020-11-19T14:31:27:832
1627777,000000	2020-11-19T14:31:27:872
1626435,000000	2020-11-19T14:31:27:912
1624910,000000	2020-11-19T14:31:27:954
1624037,000000	2020-11-19T14:31:27:993
1623300,000000	2020-11-19T14:31:28:033
1623350,000000	2020-11-19T14:31:28:073
1623197,000000	2020-11-19T14:31:28:113
1623103,000000	2020-11-19T14:31:28:153
1623799,000000	2020-11-19T14:31:28:195
1623732,000000	2020-11-19T14:31:28:233
1624725,000000	2020-11-19T14:31:28:273
1625022,000000	2020-11-19T14:31:28:313
1623736,000000	2020-11-19T14:31:28:353
1620481,000000	2020-11-19T14:31:28:394
1617403,000000	2020-11-19T14:31:28:435
1616325,000000	2020-11-19T14:31:28:473
1615817,000000	2020-11-19T14:31:28:513
1615834,000000	2020-11-19T14:31:28:554
1615855,000000	2020-11-19T14:31:28:594
1615518,000000	2020-11-19T14:31:28:633
1614759,000000	2020-11-19T14:31:28:676
1614381,000000	2020-11-19T14:31:28:713
1613693,000000	2020-11-19T14:31:28:754
1614169,000000	2020-11-19T14:31:28:794
1614439,000000	2020-11-19T14:31:28:834
1614891,000000	2020-11-19T14:31:28:873
1615400,000000	2020-11-19T14:31:28:915
1616087,000000	2020-11-19T14:31:28:954
1616488,000000	2020-11-19T14:31:28:994
1617218,000000	2020-11-19T14:31:29:035
1618044,000000	2020-11-19T14:31:29:074
1617243,000000	2020-11-19T14:31:29:114
1614404,000000	2020-11-19T14:31:29:156
1612034,000000	2020-11-19T14:31:29:194
1610855,000000	2020-11-19T14:31:29:234
1610484,000000	2020-11-19T14:31:29:274
1610279,000000	2020-11-19T14:31:29:314
1610492,000000	2020-11-19T14:31:29:354
1610594,000000	2020-11-19T14:31:29:396
1609963,000000	2020-11-19T14:31:29:435
1609337,000000	2020-11-19T14:31:29:474
1609015,000000	2020-11-19T14:31:29:515
1608864,000000	2020-11-19T14:31:29:554
1608720,000000	2020-11-19T14:31:29:594
1608794,000000	2020-11-19T14:31:29:636
1608677,000000	2020-11-19T14:31:29:680
1608767,000000	2020-11-19T14:31:29:715
1608998,000000	2020-11-19T14:31:29:755
1609241,000000	2020-11-19T14:31:29:795
1609355,000000	2020-11-19T14:31:29:835
1607918,000000	2020-11-19T14:31:29:875
1604664,000000	2020-11-19T14:31:29:915
1601992,000000	2020-11-19T14:31:29:955
1600561,000000	2020-11-19T14:31:29:995
1599678,000000	2020-11-19T14:31:30:035
1599675,000000	2020-11-19T14:31:30:075
1599388,000000	2020-11-19T14:31:30:117
1599465,000000	2020-11-19T14:31:30:155
1598441,000000	2020-11-19T14:31:30:195
1597966,000000	2020-11-19T14:31:30:235
1597651,000000	2020-11-19T14:31:30:275
1597672,000000	2020-11-19T14:31:30:315
1597828,000000	2020-11-19T14:31:30:355
1598298,000000	2020-11-19T14:31:30:396
1598282,000000	2020-11-19T14:31:30:435
1598965,000000	2020-11-19T14:31:30:476
1599592,000000	2020-11-19T14:31:30:514
1600398,000000	2020-11-19T14:31:30:555
1601726,000000	2020-11-19T14:31:30:597
1601104,000000	2020-11-19T14:31:30:635
1599524,000000	2020-11-19T14:31:30:686
1597234,000000	2020-11-19T14:31:30:716
1596444,000000	2020-11-19T14:31:30:756
1595842,000000	2020-11-19T14:31:30:796
1596205,000000	2020-11-19T14:31:30:837
1596544,000000	2020-11-19T14:31:30:875
1596660,000000	2020-11-19T14:31:30:916
1596258,000000	2020-11-19T14:31:30:957
1596039,000000	2020-11-19T14:31:30:996
1596572,000000	2020-11-19T14:31:31:036
1596701,000000	2020-11-19T14:31:31:078
1597396,000000	2020-11-19T14:31:31:115
1597953,000000	2020-11-19T14:31:31:156
1598424,000000	2020-11-19T14:31:31:196
1599409,000000	2020-11-19T14:31:31:236
1599743,000000	2020-11-19T14:31:31:276
1600900,000000	2020-11-19T14:31:31:318
1601769,000000	2020-11-19T14:31:31:356
1602073,000000	2020-11-19T14:31:31:397
1601442,000000	2020-11-19T14:31:31:436
1599488,000000	2020-11-19T14:31:31:476
1598459,000000	2020-11-19T14:31:31:516
1597908,000000	2020-11-19T14:31:31:558
1597855,000000	2020-11-19T14:31:31:597
1598261,000000	2020-11-19T14:31:31:637
1598866,000000	2020-11-19T14:31:31:676
1599208,000000	2020-11-19T14:31:31:717
1599259,000000	2020-11-19T14:31:31:757
1599460,000000	2020-11-19T14:31:31:799
1600090,000000	2020-11-19T14:31:31:837
1600983,000000	2020-11-19T14:31:31:877
1601656,000000	2020-11-19T14:31:31:917
1602522,000000	2020-11-19T14:31:31:957
1603501,000000	2020-11-19T14:31:31:997
1604800,000000	2020-11-19T14:31:32:039
1605764,000000	2020-11-19T14:31:32:077
1607012,000000	2020-11-19T14:31:32:118
1607799,000000	2020-11-19T14:31:32:157
1608899,000000	2020-11-19T14:31:32:197
1608845,000000	2020-11-19T14:31:32:237
1607638,000000	2020-11-19T14:31:32:278
1606893,000000	2020-11-19T14:31:32:317
1606419,000000	2020-11-19T14:31:32:357
1607054,000000	2020-11-19T14:31:32:398
1607642,000000	2020-11-19T14:31:32:437
1607991,000000	2020-11-19T14:31:32:477
1608765,000000	2020-11-19T14:31:32:519
1608917,000000	2020-11-19T14:31:32:557
1609229,000000	2020-11-19T14:31:32:599
1609785,000000	2020-11-19T14:31:32:637
1610775,000000	2020-11-19T14:31:32:677
1611704,000000	2020-11-19T14:31:32:717
1613185,000000	2020-11-19T14:31:32:759
1614265,000000	2020-11-19T14:31:32:799
1615958,000000	2020-11-19T14:31:32:837
1617547,000000	2020-11-19T14:31:32:878
1619865,000000	2020-11-19T14:31:32:918
1621597,000000	2020-11-19T14:31:32:957
1623041,000000	2020-11-19T14:31:33:001
1623145,000000	2020-11-19T14:31:33:037
1623511,000000	2020-11-19T14:31:33:078
1623956,000000	2020-11-19T14:31:33:118
1625126,000000	2020-11-19T14:31:33:158
1626826,000000	2020-11-19T14:31:33:199
1628267,000000	2020-11-19T14:31:33:240
1629854,000000	2020-11-19T14:31:33:277
1631107,000000	2020-11-19T14:31:33:318
1632404,000000	2020-11-19T14:31:33:358
1633738,000000	2020-11-19T14:31:33:398
1635186,000000	2020-11-19T14:31:33:438
1636342,000000	2020-11-19T14:31:33:480
1637649,000000	2020-11-19T14:31:33:518
1639621,000000	2020-11-19T14:31:33:558
1640855,000000	2020-11-19T14:31:33:599
1642369,000000	2020-11-19T14:31:33:638
1643976,000000	2020-11-19T14:31:33:678
1645434,000000	2020-11-19T14:31:33:720
1646246,000000	2020-11-19T14:31:33:759
1645276,000000	2020-11-19T14:31:33:799
1644868,000000	2020-11-19T14:31:33:839
1644531,000000	2020-11-19T14:31:33:879
1644656,000000	2020-11-19T14:31:33:919
1645353,000000	2020-11-19T14:31:33:960
1645761,000000	2020-11-19T14:31:33:999
1646210,000000	2020-11-19T14:31:34:039
1646752,000000	2020-11-19T14:31:34:079
1646980,000000	2020-11-19T14:31:34:119
1647084,000000	2020-11-19T14:31:34:159
1647613,000000	2020-11-19T14:31:34:202
1648297,000000	2020-11-19T14:31:34:239
1648884,000000	2020-11-19T14:31:34:279
1649600,000000	2020-11-19T14:31:34:319
1650267,000000	2020-11-19T14:31:34:359
1650962,000000	2020-11-19T14:31:34:399
1651566,000000	2020-11-19T14:31:34:441
1652323,000000	2020-11-19T14:31:34:479
1653345,000000	2020-11-19T14:31:34:520
1653676,000000	2020-11-19T14:31:34:560
1652968,000000	2020-11-19T14:31:34:600
1652129,000000	2020-11-19T14:31:34:640
1651520,000000	2020-11-19T14:31:34:683
1651472,000000	2020-11-19T14:31:34:720
1651898,000000	2020-11-19T14:31:34:760
1652444,000000	2020-11-19T14:31:34:800
1653012,000000	2020-11-19T14:31:34:840
1653234,000000	2020-11-19T14:31:34:880
1653331,000000	2020-11-19T14:31:34:922
1653828,000000	2020-11-19T14:31:34:960
1654645,000000	2020-11-19T14:31:35:002
1655899,000000	2020-11-19T14:31:35:053
1656699,000000	2020-11-19T14:31:35:083
1658393,000000	2020-11-19T14:31:35:120
1659805,000000	2020-11-19T14:31:35:175
1661484,000000	2020-11-19T14:31:35:323
1663312,000000	2020-11-19T14:31:35:324
1665190,000000	2020-11-19T14:31:35:325
1666489,000000	2020-11-19T14:31:35:327
1667078,000000	2020-11-19T14:31:35:366
1666845,000000	2020-11-19T14:31:35:400
1667578,000000	2020-11-19T14:31:35:439
1668549,000000	2020-11-19T14:31:35:480
1670140,000000	2020-11-19T14:31:35:520
1672397,000000	2020-11-19T14:31:35:561
1674096,000000	2020-11-19T14:31:35:600
1676247,000000	2020-11-19T14:31:35:645
1677540,000000	2020-11-19T14:31:35:680
1679092,000000	2020-11-19T14:31:35:721
1680794,000000	2020-11-19T14:31:35:761
1682667,000000	2020-11-19T14:31:35:801
1684413,000000	2020-11-19T14:31:35:840
1686406,000000	2020-11-19T14:31:35:882
1688215,000000	2020-11-19T14:31:35:921
1690014,000000	2020-11-19T14:31:35:961
1691589,000000	2020-11-19T14:31:36:006
1693257,000000	2020-11-19T14:31:36:041
1694716,000000	2020-11-19T14:31:36:081
1694635,000000	2020-11-19T14:31:36:123
1693523,000000	2020-11-19T14:31:36:161
1692543,000000	2020-11-19T14:31:36:201
1692435,000000	2020-11-19T14:31:36:241
1692618,000000	2020-11-19T14:31:36:281
1692937,000000	2020-11-19T14:31:36:321
1693526,000000	2020-11-19T14:31:36:363
1694552,000000	2020-11-19T14:31:36:401
1694432,000000	2020-11-19T14:31:36:441
1694591,000000	2020-11-19T14:31:36:482
1694955,000000	2020-11-19T14:31:36:521
1695526,000000	2020-11-19T14:31:36:562
1695420,000000	2020-11-19T14:31:36:605
1695706,000000	2020-11-19T14:31:36:641
1695545,000000	2020-11-19T14:31:36:681
1695745,000000	2020-11-19T14:31:36:722
1695924,000000	2020-11-19T14:31:36:762
1695881,000000	2020-11-19T14:31:36:802
1696139,000000	2020-11-19T14:31:36:845
1696104,000000	2020-11-19T14:31:36:882
1694059,000000	2020-11-19T14:31:36:921
1691217,000000	2020-11-19T14:31:36:962
1688681,000000	2020-11-19T14:31:37:003
1687457,000000	2020-11-19T14:31:37:041
1686311,000000	2020-11-19T14:31:37:084
1685854,000000	2020-11-19T14:31:37:123
1685092,000000	2020-11-19T14:31:37:162
1683311,000000	2020-11-19T14:31:37:202
1681791,000000	2020-11-19T14:31:37:242
1680885,000000	2020-11-19T14:31:37:282
1679982,000000	2020-11-19T14:31:37:324
1679268,000000	2020-11-19T14:31:37:362
1678913,000000	2020-11-19T14:31:37:402
1678605,000000	2020-11-19T14:31:37:442
1678011,000000	2020-11-19T14:31:37:482
1677743,000000	2020-11-19T14:31:37:522
1677351,000000	2020-11-19T14:31:37:564
1677135,000000	2020-11-19T14:31:37:603
1676865,000000	2020-11-19T14:31:37:642
1675746,000000	2020-11-19T14:31:37:683
1673199,000000	2020-11-19T14:31:37:722
1670301,000000	2020-11-19T14:31:37:762
1668410,000000	2020-11-19T14:31:37:805
1666363,000000	2020-11-19T14:31:37:857
1665802,000000	2020-11-19T14:31:37:883
1665397,000000	2020-11-19T14:31:37:923
1665013,000000	2020-11-19T14:31:37:962
1664590,000000	2020-11-19T14:31:38:003
1663721,000000	2020-11-19T14:31:38:044
