light_level	ts
36,000000	2020-10-29T19:46:57:989
36,000000	2020-10-29T19:46:58:229
28,000000	2020-10-29T19:46:58:470
24,000000	2020-10-29T19:46:58:711
20,000000	2020-10-29T19:46:58:950
20,000000	2020-10-29T19:46:59:190
28,000000	2020-10-29T19:46:59:431
32,000000	2020-10-29T19:46:59:671
40,000000	2020-10-29T19:46:59:912
32,000000	2020-10-29T19:47:00:151
24,000000	2020-10-29T19:47:00:393
24,000000	2020-10-29T19:47:00:631
28,000000	2020-10-29T19:47:00:871
32,000000	2020-10-29T19:47:01:113
44,000000	2020-10-29T19:47:01:352
48,000000	2020-10-29T19:47:01:593
44,000000	2020-10-29T19:47:01:833
36,000000	2020-10-29T19:47:02:074
28,000000	2020-10-29T19:47:02:315
24,000000	2020-10-29T19:47:02:553
36,000000	2020-10-29T19:47:02:794
44,000000	2020-10-29T19:47:03:034
52,000000	2020-10-29T19:47:03:274
52,000000	2020-10-29T19:47:03:515
40,000000	2020-10-29T19:47:03:755
20,000000	2020-10-29T19:47:03:996
12,000000	2020-10-29T19:47:04:236
12,000000	2020-10-29T19:47:04:475
16,000000	2020-10-29T19:47:04:715
16,000000	2020-10-29T19:47:04:955
24,000000	2020-10-29T19:47:05:196
56,000000	2020-10-29T19:47:05:436
36,000000	2020-10-29T19:47:05:676
44,000000	2020-10-29T19:47:05:917
48,000000	2020-10-29T19:47:06:157
40,000000	2020-10-29T19:47:06:397
28,000000	2020-10-29T19:47:06:637
20,000000	2020-10-29T19:47:06:878
24,000000	2020-10-29T19:47:07:118
40,000000	2020-10-29T19:47:07:357
56,000000	2020-10-29T19:47:07:598
40,000000	2020-10-29T19:47:07:838
32,000000	2020-10-29T19:47:08:078
32,000000	2020-10-29T19:47:08:320
24,000000	2020-10-29T19:47:08:558
16,000000	2020-10-29T19:47:08:802
20,000000	2020-10-29T19:47:09:040
20,000000	2020-10-29T19:47:09:280
36,000000	2020-10-29T19:47:09:521
60,000000	2020-10-29T19:47:09:760
60,000000	2020-10-29T19:47:10:001
48,000000	2020-10-29T19:47:10:241
32,000000	2020-10-29T19:47:10:480
28,000000	2020-10-29T19:47:10:724
36,000000	2020-10-29T19:47:10:962
56,000000	2020-10-29T19:47:11:201
32,000000	2020-10-29T19:47:11:443
28,000000	2020-10-29T19:47:11:683
40,000000	2020-10-29T19:47:11:923
36,000000	2020-10-29T19:47:12:162
28,000000	2020-10-29T19:47:12:403
40,000000	2020-10-29T19:47:12:642
44,000000	2020-10-29T19:47:12:882
32,000000	2020-10-29T19:47:13:124
24,000000	2020-10-29T19:47:13:363
36,000000	2020-10-29T19:47:13:604
44,000000	2020-10-29T19:47:13:844
32,000000	2020-10-29T19:47:14:083
32,000000	2020-10-29T19:47:14:324
44,000000	2020-10-29T19:47:14:565
44,000000	2020-10-29T19:47:14:805
40,000000	2020-10-29T19:47:15:046
36,000000	2020-10-29T19:47:15:286
28,000000	2020-10-29T19:47:15:526
28,000000	2020-10-29T19:47:15:766
32,000000	2020-10-29T19:47:16:006
40,000000	2020-10-29T19:47:16:247
16,000000	2020-10-29T19:47:16:487
12,000000	2020-10-29T19:47:16:728
12,000000	2020-10-29T19:47:16:968
8,000000	2020-10-29T19:47:17:208
44,000000	2020-10-29T19:47:17:448
52,000000	2020-10-29T19:47:17:688
20,000000	2020-10-29T19:47:17:928
40,000000	2020-10-29T19:47:18:168
72,000000	2020-10-29T19:47:18:408
84,000000	2020-10-29T19:47:18:649
64,000000	2020-10-29T19:47:18:889
56,000000	2020-10-29T19:47:19:131
48,000000	2020-10-29T19:47:19:369
44,000000	2020-10-29T19:47:19:610
24,000000	2020-10-29T19:47:19:851
28,000000	2020-10-29T19:47:20:091
16,000000	2020-10-29T19:47:20:331
16,000000	2020-10-29T19:47:20:571
16,000000	2020-10-29T19:47:20:811
4,000000	2020-10-29T19:47:21:052
0,000000	2020-10-29T19:47:21:291
0,000000	2020-10-29T19:47:21:532
0,000000	2020-10-29T19:47:21:774
8,000000	2020-10-29T19:47:22:012
40,000000	2020-10-29T19:47:22:252
44,000000	2020-10-29T19:47:22:493
40,000000	2020-10-29T19:47:22:733
32,000000	2020-10-29T19:47:22:973
40,000000	2020-10-29T19:47:23:214
40,000000	2020-10-29T19:47:23:454
48,000000	2020-10-29T19:47:23:694
44,000000	2020-10-29T19:47:23:935
40,000000	2020-10-29T19:47:24:175
60,000000	2020-10-29T19:47:24:415
100,000000	2020-10-29T19:47:24:656
112,000000	2020-10-29T19:47:24:895
116,000000	2020-10-29T19:47:25:136
120,000000	2020-10-29T19:47:25:376
116,000000	2020-10-29T19:47:25:616
104,000000	2020-10-29T19:47:25:856
76,000000	2020-10-29T19:47:26:097
40,000000	2020-10-29T19:47:26:337
36,000000	2020-10-29T19:47:26:577
36,000000	2020-10-29T19:47:26:817
36,000000	2020-10-29T19:47:27:058
36,000000	2020-10-29T19:47:27:297
36,000000	2020-10-29T19:47:27:538
36,000000	2020-10-29T19:47:27:779
40,000000	2020-10-29T19:47:28:018
28,000000	2020-10-29T19:47:28:258
24,000000	2020-10-29T19:47:28:499
28,000000	2020-10-29T19:47:28:739
28,000000	2020-10-29T19:47:29:313
28,000000	2020-10-29T19:47:29:371
32,000000	2020-10-29T19:47:29:490
32,000000	2020-10-29T19:47:29:704
32,000000	2020-10-29T19:47:29:943
32,000000	2020-10-29T19:47:30:190
32,000000	2020-10-29T19:47:30:426
32,000000	2020-10-29T19:47:30:663
36,000000	2020-10-29T19:47:30:902
36,000000	2020-10-29T19:47:31:141
36,000000	2020-10-29T19:47:31:379
36,000000	2020-10-29T19:47:31:684
40,000000	2020-10-29T19:47:31:862
40,000000	2020-10-29T19:47:32:101
40,000000	2020-10-29T19:47:32:344
36,000000	2020-10-29T19:47:32:582
36,000000	2020-10-29T19:47:32:822
40,000000	2020-10-29T19:47:33:070
40,000000	2020-10-29T19:47:33:304
36,000000	2020-10-29T19:47:33:547
28,000000	2020-10-29T19:47:33:783
