light_intensity	ts
2088608,000000	2020-10-29T19:45:31:366
2081533,000000	2020-10-29T19:45:31:410
2074489,000000	2020-10-29T19:45:31:446
2070641,000000	2020-10-29T19:45:31:487
2070361,000000	2020-10-29T19:45:31:527
2072812,000000	2020-10-29T19:45:31:566
2077432,000000	2020-10-29T19:45:31:607
2079734,000000	2020-10-29T19:45:31:648
2074850,000000	2020-10-29T19:45:31:688
2082412,000000	2020-10-29T19:45:31:727
2082390,000000	2020-10-29T19:45:31:767
2080743,000000	2020-10-29T19:45:31:807
2079641,000000	2020-10-29T19:45:31:847
2077023,000000	2020-10-29T19:45:31:889
2075203,000000	2020-10-29T19:45:31:927
2080710,000000	2020-10-29T19:45:31:967
2088061,000000	2020-10-29T19:45:32:007
2092406,000000	2020-10-29T19:45:32:047
2091570,000000	2020-10-29T19:45:32:087
2088014,000000	2020-10-29T19:45:32:130
2080294,000000	2020-10-29T19:45:32:167
2070453,000000	2020-10-29T19:45:32:207
2064557,000000	2020-10-29T19:45:32:248
2071280,000000	2020-10-29T19:45:32:288
2079218,000000	2020-10-29T19:45:32:328
2088785,000000	2020-10-29T19:45:32:368
2097210,000000	2020-10-29T19:45:32:408
2101880,000000	2020-10-29T19:45:32:447
2108308,000000	2020-10-29T19:45:32:488
2115908,000000	2020-10-29T19:45:32:528
2121534,000000	2020-10-29T19:45:32:567
2126118,000000	2020-10-29T19:45:32:610
2128866,000000	2020-10-29T19:45:32:648
2133931,000000	2020-10-29T19:45:32:688
2138343,000000	2020-10-29T19:45:32:728
2136316,000000	2020-10-29T19:45:32:768
2128147,000000	2020-10-29T19:45:32:808
2121785,000000	2020-10-29T19:45:32:849
2120789,000000	2020-10-29T19:45:32:888
2117631,000000	2020-10-29T19:45:32:928
2116579,000000	2020-10-29T19:45:32:968
2117057,000000	2020-10-29T19:45:33:008
2116239,000000	2020-10-29T19:45:33:048
2113920,000000	2020-10-29T19:45:33:092
2116012,000000	2020-10-29T19:45:33:128
2117199,000000	2020-10-29T19:45:33:168
2118181,000000	2020-10-29T19:45:33:208
2120080,000000	2020-10-29T19:45:33:248
2122919,000000	2020-10-29T19:45:33:289
2125902,000000	2020-10-29T19:45:33:331
2128631,000000	2020-10-29T19:45:33:369
2130581,000000	2020-10-29T19:45:33:408
2133371,000000	2020-10-29T19:45:33:448
2132934,000000	2020-10-29T19:45:33:489
2129004,000000	2020-10-29T19:45:33:529
2126569,000000	2020-10-29T19:45:33:571
2125077,000000	2020-10-29T19:45:33:609
2123663,000000	2020-10-29T19:45:33:649
2122452,000000	2020-10-29T19:45:33:689
2121038,000000	2020-10-29T19:45:33:729
2117738,000000	2020-10-29T19:45:33:769
2113552,000000	2020-10-29T19:45:33:810
2108617,000000	2020-10-29T19:45:33:849
2106533,000000	2020-10-29T19:45:33:889
2107219,000000	2020-10-29T19:45:33:929
2104971,000000	2020-10-29T19:45:33:969
2105206,000000	2020-10-29T19:45:34:009
2104828,000000	2020-10-29T19:45:34:051
2100973,000000	2020-10-29T19:45:34:090
2092733,000000	2020-10-29T19:45:34:129
2085284,000000	2020-10-29T19:45:34:169
2078318,000000	2020-10-29T19:45:34:209
2074730,000000	2020-10-29T19:45:34:250
2073286,000000	2020-10-29T19:45:34:291
2072249,000000	2020-10-29T19:45:34:378
2072939,000000	2020-10-29T19:45:34:400
2077482,000000	2020-10-29T19:45:34:413
2082776,000000	2020-10-29T19:45:34:449
2087153,000000	2020-10-29T19:45:34:489
2088574,000000	2020-10-29T19:45:34:531
2092387,000000	2020-10-29T19:45:34:570
2109813,000000	2020-10-29T19:45:34:609
2121848,000000	2020-10-29T19:45:34:650
2128698,000000	2020-10-29T19:45:34:690
2138394,000000	2020-10-29T19:45:34:730
2143698,000000	2020-10-29T19:45:34:773
2144130,000000	2020-10-29T19:45:34:810
2140976,000000	2020-10-29T19:45:34:850
2137534,000000	2020-10-29T19:45:34:891
2131077,000000	2020-10-29T19:45:34:930
2126065,000000	2020-10-29T19:45:34:970
2124841,000000	2020-10-29T19:45:35:011
2125952,000000	2020-10-29T19:45:35:050
2127847,000000	2020-10-29T19:45:35:090
2129056,000000	2020-10-29T19:45:35:131
2128742,000000	2020-10-29T19:45:35:170
2127448,000000	2020-10-29T19:45:35:210
2127402,000000	2020-10-29T19:45:35:251
2128742,000000	2020-10-29T19:45:35:290
2131327,000000	2020-10-29T19:45:35:331
2134186,000000	2020-10-29T19:45:35:371
2136302,000000	2020-10-29T19:45:35:410
2130964,000000	2020-10-29T19:45:35:451
2123304,000000	2020-10-29T19:45:35:493
2113839,000000	2020-10-29T19:45:35:531
2104486,000000	2020-10-29T19:45:35:571
2102706,000000	2020-10-29T19:45:35:611
2103271,000000	2020-10-29T19:45:35:651
2105015,000000	2020-10-29T19:45:35:691
2106938,000000	2020-10-29T19:45:35:732
2110363,000000	2020-10-29T19:45:35:771
2112352,000000	2020-10-29T19:45:35:811
2113430,000000	2020-10-29T19:45:35:851
2116108,000000	2020-10-29T19:45:35:891
2119290,000000	2020-10-29T19:45:35:931
2123143,000000	2020-10-29T19:45:35:974
2127691,000000	2020-10-29T19:45:36:011
2132245,000000	2020-10-29T19:45:36:051
2132316,000000	2020-10-29T19:45:36:092
2128851,000000	2020-10-29T19:45:36:134
2123460,000000	2020-10-29T19:45:36:171
2114740,000000	2020-10-29T19:45:36:212
2113193,000000	2020-10-29T19:45:36:252
2120212,000000	2020-10-29T19:45:36:292
2121300,000000	2020-10-29T19:45:36:332
2121957,000000	2020-10-29T19:45:36:372
2121945,000000	2020-10-29T19:45:36:411
2121654,000000	2020-10-29T19:45:36:454
2122254,000000	2020-10-29T19:45:36:492
2123683,000000	2020-10-29T19:45:36:531
2125588,000000	2020-10-29T19:45:36:572
2127615,000000	2020-10-29T19:45:36:612
2130453,000000	2020-10-29T19:45:36:651
2131728,000000	2020-10-29T19:45:36:694
2128446,000000	2020-10-29T19:45:36:732
2122394,000000	2020-10-29T19:45:36:780
2115751,000000	2020-10-29T19:45:36:812
2110467,000000	2020-10-29T19:45:36:852
2107436,000000	2020-10-29T19:45:36:892
2111183,000000	2020-10-29T19:45:36:934
2112201,000000	2020-10-29T19:45:36:972
2112733,000000	2020-10-29T19:45:37:012
2113992,000000	2020-10-29T19:45:37:052
2115603,000000	2020-10-29T19:45:37:092
2116317,000000	2020-10-29T19:45:37:132
2118746,000000	2020-10-29T19:45:37:174
2122141,000000	2020-10-29T19:45:37:212
2123569,000000	2020-10-29T19:45:37:253
2123903,000000	2020-10-29T19:45:37:293
2121366,000000	2020-10-29T19:45:37:333
2113469,000000	2020-10-29T19:45:37:372
2105345,000000	2020-10-29T19:45:37:414
2100805,000000	2020-10-29T19:45:37:453
2098840,000000	2020-10-29T19:45:37:493
2100234,000000	2020-10-29T19:45:37:533
2103225,000000	2020-10-29T19:45:37:573
2105261,000000	2020-10-29T19:45:37:613
2106331,000000	2020-10-29T19:45:37:655
2107132,000000	2020-10-29T19:45:37:693
2106576,000000	2020-10-29T19:45:37:733
2106133,000000	2020-10-29T19:45:37:773
2106824,000000	2020-10-29T19:45:37:813
2107525,000000	2020-10-29T19:45:37:853
2108832,000000	2020-10-29T19:45:37:895
2110834,000000	2020-10-29T19:45:37:934
2111493,000000	2020-10-29T19:45:37:973
2106262,000000	2020-10-29T19:45:38:013
2098942,000000	2020-10-29T19:45:38:053
2092038,000000	2020-10-29T19:45:38:094
2086747,000000	2020-10-29T19:45:38:137
2083890,000000	2020-10-29T19:45:38:174
2081831,000000	2020-10-29T19:45:38:214
2082592,000000	2020-10-29T19:45:38:253
2086147,000000	2020-10-29T19:45:38:294
2092210,000000	2020-10-29T19:45:38:334
2097714,000000	2020-10-29T19:45:38:375
2102597,000000	2020-10-29T19:45:38:416
2107008,000000	2020-10-29T19:45:38:454
2111602,000000	2020-10-29T19:45:38:494
2115967,000000	2020-10-29T19:45:38:534
2119673,000000	2020-10-29T19:45:38:574
2120695,000000	2020-10-29T19:45:38:616
2115155,000000	2020-10-29T19:45:38:654
2107358,000000	2020-10-29T19:45:38:694
2101728,000000	2020-10-29T19:45:38:734
2099667,000000	2020-10-29T19:45:38:774
2100215,000000	2020-10-29T19:45:38:814
2101632,000000	2020-10-29T19:45:38:855
2102353,000000	2020-10-29T19:45:38:895
2103655,000000	2020-10-29T19:45:38:934
2104768,000000	2020-10-29T19:45:38:974
2105426,000000	2020-10-29T19:45:39:014
2105053,000000	2020-10-29T19:45:39:054
2104165,000000	2020-10-29T19:45:39:096
2103346,000000	2020-10-29T19:45:39:135
2103723,000000	2020-10-29T19:45:39:174
2105340,000000	2020-10-29T19:45:39:214
2105515,000000	2020-10-29T19:45:39:254
2091636,000000	2020-10-29T19:45:39:296
2085359,000000	2020-10-29T19:45:39:339
2081787,000000	2020-10-29T19:45:39:376
2080976,000000	2020-10-29T19:45:39:416
2081555,000000	2020-10-29T19:45:39:456
2082992,000000	2020-10-29T19:45:39:496
2083596,000000	2020-10-29T19:45:39:536
2083174,000000	2020-10-29T19:45:39:577
2083147,000000	2020-10-29T19:45:39:616
2083094,000000	2020-10-29T19:45:39:655
2084810,000000	2020-10-29T19:45:39:695
2088519,000000	2020-10-29T19:45:39:735
2092935,000000	2020-10-29T19:45:39:775
2096960,000000	2020-10-29T19:45:39:818
2099757,000000	2020-10-29T19:45:39:855
2098941,000000	2020-10-29T19:45:39:895
2096026,000000	2020-10-29T19:45:39:935
2094043,000000	2020-10-29T19:45:39:975
2093619,000000	2020-10-29T19:45:40:015
2094524,000000	2020-10-29T19:45:40:058
2096328,000000	2020-10-29T19:45:40:096
2098131,000000	2020-10-29T19:45:40:136
2100318,000000	2020-10-29T19:45:40:176
2103208,000000	2020-10-29T19:45:40:215
2105029,000000	2020-10-29T19:45:40:256
2106083,000000	2020-10-29T19:45:40:298
2107125,000000	2020-10-29T19:45:40:336
2109452,000000	2020-10-29T19:45:40:376
2111792,000000	2020-10-29T19:45:40:416
2114203,000000	2020-10-29T19:45:40:456
2114607,000000	2020-10-29T19:45:40:496
2110392,000000	2020-10-29T19:45:40:536
2104750,000000	2020-10-29T19:45:40:576
2101810,000000	2020-10-29T19:45:40:616
2101314,000000	2020-10-29T19:45:40:657
2101697,000000	2020-10-29T19:45:40:696
2103003,000000	2020-10-29T19:45:40:736
2104984,000000	2020-10-29T19:45:40:778
2106693,000000	2020-10-29T19:45:40:821
2107727,000000	2020-10-29T19:45:40:857
2107890,000000	2020-10-29T19:45:40:896
2108245,000000	2020-10-29T19:45:40:936
2107243,000000	2020-10-29T19:45:40:976
2108671,000000	2020-10-29T19:45:41:017
2111554,000000	2020-10-29T19:45:41:056
2114393,000000	2020-10-29T19:45:41:096
2112660,000000	2020-10-29T19:45:41:138
2107795,000000	2020-10-29T19:45:41:176
2102037,000000	2020-10-29T19:45:41:216
2099093,000000	2020-10-29T19:45:41:258
2099315,000000	2020-10-29T19:45:41:297
2101268,000000	2020-10-29T19:45:41:337
2103525,000000	2020-10-29T19:45:41:376
2104565,000000	2020-10-29T19:45:41:416
2105275,000000	2020-10-29T19:45:41:456
2106135,000000	2020-10-29T19:45:41:499
2106087,000000	2020-10-29T19:45:41:537
2103985,000000	2020-10-29T19:45:41:577
2099815,000000	2020-10-29T19:45:41:617
2097982,000000	2020-10-29T19:45:41:657
2100580,000000	2020-10-29T19:45:41:697
2103616,000000	2020-10-29T19:45:41:738
2102195,000000	2020-10-29T19:45:41:777
2100368,000000	2020-10-29T19:45:41:817
2098385,000000	2020-10-29T19:45:41:857
2095157,000000	2020-10-29T19:45:41:897
2098401,000000	2020-10-29T19:45:41:937
2105300,000000	2020-10-29T19:45:41:979
2111989,000000	2020-10-29T19:45:42:017
2117566,000000	2020-10-29T19:45:42:057
2119402,000000	2020-10-29T19:45:42:098
2119360,000000	2020-10-29T19:45:42:411
2120234,000000	2020-10-29T19:45:42:411
2121832,000000	2020-10-29T19:45:42:419
2123766,000000	2020-10-29T19:45:42:420
2126418,000000	2020-10-29T19:45:42:420
2129599,000000	2020-10-29T19:45:42:421
2130227,000000	2020-10-29T19:45:42:421
2128834,000000	2020-10-29T19:45:42:426
2127859,000000	2020-10-29T19:45:42:470
2129675,000000	2020-10-29T19:45:42:496
2131904,000000	2020-10-29T19:45:42:535
2135835,000000	2020-10-29T19:45:42:575
2141295,000000	2020-10-29T19:45:42:617
2145258,000000	2020-10-29T19:45:42:656
2148570,000000	2020-10-29T19:45:42:698
2152014,000000	2020-10-29T19:45:42:738
2154709,000000	2020-10-29T19:45:42:777
2157412,000000	2020-10-29T19:45:42:817
2161039,000000	2020-10-29T19:45:42:858
2166691,000000	2020-10-29T19:45:42:898
2171476,000000	2020-10-29T19:45:42:940
2176067,000000	2020-10-29T19:45:42:978
2177062,000000	2020-10-29T19:45:43:018
2176426,000000	2020-10-29T19:45:43:058
2177961,000000	2020-10-29T19:45:43:099
2178855,000000	2020-10-29T19:45:43:138
2179021,000000	2020-10-29T19:45:43:187
2182637,000000	2020-10-29T19:45:43:414
2187780,000000	2020-10-29T19:45:43:431
2214385,000000	2020-10-29T19:45:43:431
2225071,000000	2020-10-29T19:45:43:432
2225284,000000	2020-10-29T19:45:43:433
2230485,000000	2020-10-29T19:45:43:445
2217211,000000	2020-10-29T19:45:43:456
2190480,000000	2020-10-29T19:45:43:497
2182905,000000	2020-10-29T19:45:43:538
2174985,000000	2020-10-29T19:45:43:579
2157777,000000	2020-10-29T19:45:43:618
2138990,000000	2020-10-29T19:45:43:659
2119496,000000	2020-10-29T19:45:43:699
2101398,000000	2020-10-29T19:45:43:739
2089681,000000	2020-10-29T19:45:43:779
2079678,000000	2020-10-29T19:45:43:831
2068444,000000	2020-10-29T19:45:43:885
2057014,000000	2020-10-29T19:45:43:905
2041575,000000	2020-10-29T19:45:43:947
2003012,000000	2020-10-29T19:45:43:978
2001562,000000	2020-10-29T19:45:44:019
1998739,000000	2020-10-29T19:45:44:059
1993222,000000	2020-10-29T19:45:44:099
1992191,000000	2020-10-29T19:45:44:140
1990544,000000	2020-10-29T19:45:44:179
1983000,000000	2020-10-29T19:45:44:219
1969110,000000	2020-10-29T19:45:44:259
1955897,000000	2020-10-29T19:45:44:300
1947606,000000	2020-10-29T19:45:44:339
1943974,000000	2020-10-29T19:45:44:381
1940952,000000	2020-10-29T19:45:44:419
1940023,000000	2020-10-29T19:45:44:479
1939496,000000	2020-10-29T19:45:44:501
1937879,000000	2020-10-29T19:45:44:542
1935001,000000	2020-10-29T19:45:44:583
1931947,000000	2020-10-29T19:45:44:621
1929773,000000	2020-10-29T19:45:44:660
1928367,000000	2020-10-29T19:45:44:700
1928086,000000	2020-10-29T19:45:44:740
1927836,000000	2020-10-29T19:45:44:780
1927647,000000	2020-10-29T19:45:44:820
1920265,000000	2020-10-29T19:45:44:862
1908420,000000	2020-10-29T19:45:44:900
1897730,000000	2020-10-29T19:45:44:940
1891481,000000	2020-10-29T19:45:44:980
1889370,000000	2020-10-29T19:45:45:020
1889577,000000	2020-10-29T19:45:45:060
1890543,000000	2020-10-29T19:45:45:102
1891511,000000	2020-10-29T19:45:45:140
1890754,000000	2020-10-29T19:45:45:180
1888971,000000	2020-10-29T19:45:45:220
1887348,000000	2020-10-29T19:45:45:260
1886840,000000	2020-10-29T19:45:45:301
1887336,000000	2020-10-29T19:45:45:342
1888246,000000	2020-10-29T19:45:45:380
1889460,000000	2020-10-29T19:45:45:420
1888839,000000	2020-10-29T19:45:45:460
1880498,000000	2020-10-29T19:45:45:528
1869583,000000	2020-10-29T19:45:45:542
1862010,000000	2020-10-29T19:45:45:588
1859344,000000	2020-10-29T19:45:45:620
1860081,000000	2020-10-29T19:45:45:661
1863286,000000	2020-10-29T19:45:45:701
1867171,000000	2020-10-29T19:45:45:741
1870144,000000	2020-10-29T19:45:45:780
1872349,000000	2020-10-29T19:45:45:822
1873861,000000	2020-10-29T19:45:45:861
1874610,000000	2020-10-29T19:45:45:902
1991323,000000	2020-10-29T19:46:04:225
1985757,000000	2020-10-29T19:46:04:226
1981090,000000	2020-10-29T19:46:04:227
1977927,000000	2020-10-29T19:46:04:227
1975527,000000	2020-10-29T19:46:04:251
1973362,000000	2020-10-29T19:46:04:291
1968363,000000	2020-10-29T19:46:04:324
1957470,000000	2020-10-29T19:46:04:404
1945103,000000	2020-10-29T19:46:04:405
1937165,000000	2020-10-29T19:46:04:436
1935194,000000	2020-10-29T19:46:04:482
1936309,000000	2020-10-29T19:46:04:517
1935988,000000	2020-10-29T19:46:04:558
1932828,000000	2020-10-29T19:46:04:597
1926616,000000	2020-10-29T19:46:04:638
1923654,000000	2020-10-29T19:46:04:679
1922310,000000	2020-10-29T19:46:04:720
1919829,000000	2020-10-29T19:46:04:759
1912973,000000	2020-10-29T19:46:04:799
1905783,000000	2020-10-29T19:46:04:840
1898409,000000	2020-10-29T19:46:04:878
1891924,000000	2020-10-29T19:46:04:921
1887405,000000	2020-10-29T19:46:04:959
1883246,000000	2020-10-29T19:46:04:999
1874727,000000	2020-10-29T19:46:05:063
1941462,000000	2020-10-29T19:46:38:159
1943569,000000	2020-10-29T19:46:38:162
1942667,000000	2020-10-29T19:46:38:195
1941870,000000	2020-10-29T19:46:38:221
1941762,000000	2020-10-29T19:46:38:267
1941150,000000	2020-10-29T19:46:38:289
1938361,000000	2020-10-29T19:46:38:327
1935431,000000	2020-10-29T19:46:38:369
1933056,000000	2020-10-29T19:46:38:410
1924853,000000	2020-10-29T19:46:38:449
1913706,000000	2020-10-29T19:46:38:489
1904787,000000	2020-10-29T19:46:38:530
1900091,000000	2020-10-29T19:46:38:569
1898454,000000	2020-10-29T19:46:38:608
1899698,000000	2020-10-29T19:46:38:648
1901237,000000	2020-10-29T19:46:38:690
1902764,000000	2020-10-29T19:46:38:729
1913974,000000	2020-10-29T19:46:38:771
1929523,000000	2020-10-29T19:46:38:810
1943185,000000	2020-10-29T19:46:38:849
1952710,000000	2020-10-29T19:46:38:890
1958080,000000	2020-10-29T19:46:38:929
1964873,000000	2020-10-29T19:46:38:969
1972392,000000	2020-10-29T19:46:39:011
1980132,000000	2020-10-29T19:46:39:049
1986385,000000	2020-10-29T19:46:39:090
1987457,000000	2020-10-29T19:46:39:130
1981786,000000	2020-10-29T19:46:39:169
1974943,000000	2020-10-29T19:46:39:209
1969866,000000	2020-10-29T19:46:39:252
1967695,000000	2020-10-29T19:46:39:290
1967336,000000	2020-10-29T19:46:39:329
1968330,000000	2020-10-29T19:46:39:370
1969662,000000	2020-10-29T19:46:39:409
1970090,000000	2020-10-29T19:46:39:450
1969205,000000	2020-10-29T19:46:39:491
1968826,000000	2020-10-29T19:46:39:530
1970863,000000	2020-10-29T19:46:39:570
1976009,000000	2020-10-29T19:46:39:610
1981623,000000	2020-10-29T19:46:39:650
1984187,000000	2020-10-29T19:46:39:690
1985497,000000	2020-10-29T19:46:39:731
1986207,000000	2020-10-29T19:46:39:770
1987814,000000	2020-10-29T19:46:39:810
1989097,000000	2020-10-29T19:46:39:850
1985472,000000	2020-10-29T19:46:39:891
1978753,000000	2020-10-29T19:46:39:930
1975763,000000	2020-10-29T19:46:39:971
1977981,000000	2020-10-29T19:46:40:010
1980519,000000	2020-10-29T19:46:40:050
1983344,000000	2020-10-29T19:46:40:091
1985541,000000	2020-10-29T19:46:40:130
1986226,000000	2020-10-29T19:46:40:170
1987082,000000	2020-10-29T19:46:40:211
1987163,000000	2020-10-29T19:46:40:250
1988029,000000	2020-10-29T19:46:40:291
1991260,000000	2020-10-29T19:46:40:331
1995469,000000	2020-10-29T19:46:40:371
2000836,000000	2020-10-29T19:46:40:410
2005134,000000	2020-10-29T19:46:40:453
2006822,000000	2020-10-29T19:46:40:491
2006851,000000	2020-10-29T19:46:40:531
2004129,000000	2020-10-29T19:46:40:571
2000913,000000	2020-10-29T19:46:40:612
1999625,000000	2020-10-29T19:46:40:650
2000442,000000	2020-10-29T19:46:40:693
2000714,000000	2020-10-29T19:46:40:731
2001071,000000	2020-10-29T19:46:40:771
2001672,000000	2020-10-29T19:46:40:811
2001970,000000	2020-10-29T19:46:40:851
2003092,000000	2020-10-29T19:46:40:891
2003200,000000	2020-10-29T19:46:40:933
2009507,000000	2020-10-29T19:46:40:971
2016357,000000	2020-10-29T19:46:41:011
2025159,000000	2020-10-29T19:46:41:051
2032757,000000	2020-10-29T19:46:41:092
2039825,000000	2020-10-29T19:46:41:131
2046832,000000	2020-10-29T19:46:41:173
2050868,000000	2020-10-29T19:46:41:212
2048993,000000	2020-10-29T19:46:41:251
2041467,000000	2020-10-29T19:46:41:292
2034078,000000	2020-10-29T19:46:41:331
2029670,000000	2020-10-29T19:46:41:371
2028296,000000	2020-10-29T19:46:41:413
2028730,000000	2020-10-29T19:46:41:452
2029506,000000	2020-10-29T19:46:41:492
2029726,000000	2020-10-29T19:46:41:532
2027960,000000	2020-10-29T19:46:41:572
2025367,000000	2020-10-29T19:46:41:612
2022604,000000	2020-10-29T19:46:41:653
2019441,000000	2020-10-29T19:46:41:692
2017221,000000	2020-10-29T19:46:41:732
2014836,000000	2020-10-29T19:46:41:772
2012785,000000	2020-10-29T19:46:41:812
2010918,000000	2020-10-29T19:46:41:852
2008566,000000	2020-10-29T19:46:41:894
2002393,000000	2020-10-29T19:46:41:932
1994792,000000	2020-10-29T19:46:41:972
1987433,000000	2020-10-29T19:46:42:012
1984358,000000	2020-10-29T19:46:42:052
1982605,000000	2020-10-29T19:46:42:093
1981035,000000	2020-10-29T19:46:42:134
1978843,000000	2020-10-29T19:46:42:172
1978391,000000	2020-10-29T19:46:42:212
1977366,000000	2020-10-29T19:46:42:252
1974666,000000	2020-10-29T19:46:42:293
1969361,000000	2020-10-29T19:46:42:332
1964573,000000	2020-10-29T19:46:42:374
1961079,000000	2020-10-29T19:46:42:412
1958257,000000	2020-10-29T19:46:42:452
1957269,000000	2020-10-29T19:46:42:493
1956411,000000	2020-10-29T19:46:42:532
1951541,000000	2020-10-29T19:46:42:572
1944394,000000	2020-10-29T19:46:42:614
1938966,000000	2020-10-29T19:46:42:653
1936522,000000	2020-10-29T19:46:42:694
1939010,000000	2020-10-29T19:46:42:733
1944967,000000	2020-10-29T19:46:42:772
1952503,000000	2020-10-29T19:46:42:813
1961433,000000	2020-10-29T19:46:42:854
1968416,000000	2020-10-29T19:46:42:894
1969424,000000	2020-10-29T19:46:42:934
1970381,000000	2020-10-29T19:46:42:973
1972502,000000	2020-10-29T19:46:43:013
1980336,000000	2020-10-29T19:46:43:052
1988911,000000	2020-10-29T19:46:43:094
1994975,000000	2020-10-29T19:46:43:133
1999012,000000	2020-10-29T19:46:43:173
1995419,000000	2020-10-29T19:46:43:213
1988959,000000	2020-10-29T19:46:43:253
1984711,000000	2020-10-29T19:46:43:295
1984025,000000	2020-10-29T19:46:43:335
1984665,000000	2020-10-29T19:46:43:373
1986033,000000	2020-10-29T19:46:43:413
1987567,000000	2020-10-29T19:46:43:453
1987769,000000	2020-10-29T19:46:43:494
1985441,000000	2020-10-29T19:46:43:533
1985389,000000	2020-10-29T19:46:43:574
1987614,000000	2020-10-29T19:46:43:614
1994781,000000	2020-10-29T19:46:43:653
2000222,000000	2020-10-29T19:46:43:694
2003533,000000	2020-10-29T19:46:43:734
2003755,000000	2020-10-29T19:46:43:774
2002199,000000	2020-10-29T19:46:43:816
1994627,000000	2020-10-29T19:46:43:854
1984275,000000	2020-10-29T19:46:43:894
1975858,000000	2020-10-29T19:46:43:934
1970946,000000	2020-10-29T19:46:43:974
1967924,000000	2020-10-29T19:46:44:014
1965809,000000	2020-10-29T19:46:44:057
1965016,000000	2020-10-29T19:46:44:095
1964728,000000	2020-10-29T19:46:44:134
1963591,000000	2020-10-29T19:46:44:174
1962238,000000	2020-10-29T19:46:44:215
1961960,000000	2020-10-29T19:46:44:254
1961398,000000	2020-10-29T19:46:44:296
1961860,000000	2020-10-29T19:46:44:335
1961331,000000	2020-10-29T19:46:44:375
1963497,000000	2020-10-29T19:46:44:415
1957968,000000	2020-10-29T19:46:44:455
1945836,000000	2020-10-29T19:46:44:495
1938141,000000	2020-10-29T19:46:44:536
1936140,000000	2020-10-29T19:46:44:575
1937930,000000	2020-10-29T19:46:44:615
1941862,000000	2020-10-29T19:46:44:655
1947496,000000	2020-10-29T19:46:44:695
1951853,000000	2020-10-29T19:46:44:735
1952731,000000	2020-10-29T19:46:44:776
1951007,000000	2020-10-29T19:46:44:815
1949085,000000	2020-10-29T19:46:44:855
1949231,000000	2020-10-29T19:46:44:896
1954830,000000	2020-10-29T19:46:44:935
1957412,000000	2020-10-29T19:46:44:975
1958444,000000	2020-10-29T19:46:45:017
1956904,000000	2020-10-29T19:46:45:057
1948093,000000	2020-10-29T19:46:45:096
1937598,000000	2020-10-29T19:46:45:135
1930642,000000	2020-10-29T19:46:45:175
1931622,000000	2020-10-29T19:46:45:215
1931954,000000	2020-10-29T19:46:45:256
1931474,000000	2020-10-29T19:46:45:296
1933155,000000	2020-10-29T19:46:45:335
1935430,000000	2020-10-29T19:46:45:375
1935117,000000	2020-10-29T19:46:45:415
1933153,000000	2020-10-29T19:46:45:455
1930780,000000	2020-10-29T19:46:45:498
1929829,000000	2020-10-29T19:46:45:536
1930748,000000	2020-10-29T19:46:45:575
1930778,000000	2020-10-29T19:46:45:616
1929407,000000	2020-10-29T19:46:45:655
1927617,000000	2020-10-29T19:46:45:696
1920333,000000	2020-10-29T19:46:45:738
1910904,000000	2020-10-29T19:46:45:777
1903196,000000	2020-10-29T19:46:45:816
1899369,000000	2020-10-29T19:46:45:856
1899115,000000	2020-10-29T19:46:45:897
1900314,000000	2020-10-29T19:46:45:936
