x	y	z	ts
0,790821	0,732719	9,747211	2020-10-29T19:45:22:162
0,789404	0,724807	9,747917	2020-10-29T19:45:22:163
0,849818	0,742499	9,741504	2020-10-29T19:45:22:163
0,845360	0,732952	9,742614	2020-10-29T19:45:22:163
0,830066	0,728899	9,744233	2020-10-29T19:45:22:164
0,823898	0,729813	9,744688	2020-10-29T19:45:22:170
0,816115	0,721920	9,745931	2020-10-29T19:45:22:188
0,794634	0,720908	9,747781	2020-10-29T19:45:22:220
0,787943	0,721056	9,748313	2020-10-29T19:45:22:231
0,772938	0,729910	9,748856	2020-10-29T19:45:22:250
0,754586	0,741183	9,749443	2020-10-29T19:45:22:269
0,747982	0,758853	9,748592	2020-10-29T19:45:22:289
0,744710	0,789598	9,746401	2020-10-29T19:45:22:310
0,731272	0,814830	9,745341	2020-10-29T19:45:22:331
0,706312	0,824140	9,746400	2020-10-29T19:45:22:349
0,663299	0,815076	9,750183	2020-10-29T19:45:22:369
0,613436	0,794318	9,755159	2020-10-29T19:45:22:389
0,569370	0,771498	9,759662	2020-10-29T19:45:22:409
0,539599	0,759538	9,762291	2020-10-29T19:45:22:430
0,524227	0,747450	9,764061	2020-10-29T19:45:22:449
0,521777	0,743577	9,764488	2020-10-29T19:45:22:469
0,523996	0,728932	9,765473	2020-10-29T19:45:22:489
0,531353	0,712473	9,766291	2020-10-29T19:45:22:510
0,544311	0,710316	9,765734	2020-10-29T19:45:22:530
0,514975	0,677432	9,769661	2020-10-29T19:45:22:549
0,568140	0,652804	9,768391	2020-10-29T19:45:22:571
0,658458	0,718669	9,758091	2020-10-29T19:45:22:589
0,494396	0,492090	9,781810	2020-10-29T19:45:22:610
1,599963	1,385089	9,575596	2020-10-29T19:45:22:630
2,167088	1,692931	9,413188	2020-10-29T19:45:22:650
2,703859	1,999663	9,211997	2020-10-29T19:45:22:669
3,239354	2,318196	8,961190	2020-10-29T19:45:22:690
3,858611	2,753484	8,584861	2020-10-29T19:45:22:710
4,487054	3,253643	8,090151	2020-10-29T19:45:22:730
5,113501	3,726258	7,492496	2020-10-29T19:45:22:750
5,773818	4,207284	6,718048	2020-10-29T19:45:22:770
6,282281	4,623477	5,943635	2020-10-29T19:45:22:790
6,717116	5,079091	5,025293	2020-10-29T19:45:22:810
7,016178	5,501935	4,083179	2020-10-29T19:45:22:830
7,328418	5,692786	3,171255	2020-10-29T19:45:22:850
7,355470	6,047577	2,343982	2020-10-29T19:45:22:870
7,257836	6,401504	1,585859	2020-10-29T19:45:22:890
7,094600	6,699688	0,975299	2020-10-29T19:45:22:959
6,863879	6,991048	0,427541	2020-10-29T19:45:22:960
6,755232	7,106371	0,191610	2020-10-29T19:45:22:961
6,566912	7,279171	-0,244368	2020-10-29T19:45:22:972
6,371998	7,417369	-0,742070	2020-10-29T19:45:22:995
6,254590	7,492218	-0,957690	2020-10-29T19:45:23:015
6,142925	7,568623	-1,072757	2020-10-29T19:45:23:031
6,064409	7,626659	-1,107883	2020-10-29T19:45:23:051
5,780264	7,830228	-1,202689	2020-10-29T19:45:23:069
5,559354	7,976421	-1,280886	2020-10-29T19:45:23:090
5,349768	8,103433	-1,372859	2020-10-29T19:45:23:109
5,166847	8,204996	-1,467010	2020-10-29T19:45:23:130
5,032166	8,275496	-1,537481	2020-10-29T19:45:23:150
4,944564	8,321700	-1,571935	2020-10-29T19:45:23:170
5,086262	8,240648	-1,546620	2020-10-29T19:45:23:190
5,293308	8,128249	-1,443203	2020-10-29T19:45:23:211
5,403628	8,082292	-1,283651	2020-10-29T19:45:23:231
5,577085	7,993142	-1,084522	2020-10-29T19:45:23:250
5,804172	7,856506	-0,870226	2020-10-29T19:45:23:271
6,080726	7,666814	-0,644305	2020-10-29T19:45:23:291
6,535957	7,298778	-0,423666	2020-10-29T19:45:23:311
7,000981	6,863788	-0,212270	2020-10-29T19:45:23:330
7,445474	6,382421	-0,000459	2020-10-29T19:45:23:351
7,894995	5,812042	0,244159	2020-10-29T19:45:23:371
8,306479	5,188728	0,499899	2020-10-29T19:45:23:391
8,647127	4,565869	0,741904	2020-10-29T19:45:23:410
8,721104	4,388013	0,926327	2020-10-29T19:45:23:432
8,802653	4,194694	1,043180	2020-10-29T19:45:23:451
8,965565	3,829021	1,061900	2020-10-29T19:45:23:471
9,241574	3,105760	1,057330	2020-10-29T19:45:23:491
9,376750	2,664196	1,071913	2020-10-29T19:45:23:514
9,475779	2,282214	1,082357	2020-10-29T19:45:23:532
9,562765	1,873163	1,102343	2020-10-29T19:45:23:553
9,639040	1,418757	1,116436	2020-10-29T19:45:23:570
9,707026	0,795591	1,145021	2020-10-29T19:45:23:592
9,735796	0,259118	1,147830	2020-10-29T19:45:23:611
9,737760	-0,243731	1,134471	2020-10-29T19:45:23:634
9,720538	-0,667075	1,111996	2020-10-29T19:45:23:652
9,694587	-1,001184	1,087663	2020-10-29T19:45:23:673
9,677594	-1,161052	1,080049	2020-10-29T19:45:23:693
9,664251	-1,279190	1,065975	2020-10-29T19:45:23:713
9,651237	-1,390399	1,044412	2020-10-29T19:45:23:733
9,638901	-1,486734	1,025471	2020-10-29T19:45:23:753
9,621062	-1,612258	1,003081	2020-10-29T19:45:23:774
9,597342	-1,764871	0,972957	2020-10-29T19:45:23:793
9,569730	-1,926160	0,938384	2020-10-29T19:45:23:813
9,543792	-2,067803	0,900340	2020-10-29T19:45:23:836
9,649425	-1,495224	0,907361	2020-10-29T19:45:31:131
9,682224	-1,261812	0,912554	2020-10-29T19:45:31:132
9,662131	-1,364483	0,975601	2020-10-29T19:45:31:133
9,636639	-1,504558	1,020727	2020-10-29T19:45:31:150
9,589340	-1,704080	1,145009	2020-10-29T19:45:31:168
9,537967	-1,894446	1,268328	2020-10-29T19:45:31:188
9,474552	-2,125454	1,373205	2020-10-29T19:45:31:206
9,405603	-2,375626	1,435759	2020-10-29T19:45:31:230
9,351460	-2,573088	1,449073	2020-10-29T19:45:31:244
9,324338	-2,680763	1,428503	2020-10-29T19:45:31:268
9,307241	-2,750390	1,407478	2020-10-29T19:45:31:286
9,301136	-2,779582	1,390384	2020-10-29T19:45:31:311
9,301640	-2,783019	1,380105	2020-10-29T19:45:31:326
9,300246	-2,795951	1,363254	2020-10-29T19:45:31:349
9,299513	-2,801820	1,356187	2020-10-29T19:45:31:366
9,301129	-2,798010	1,352966	2020-10-29T19:45:31:389
9,298473	-2,803767	1,359293	2020-10-29T19:45:31:406
9,291161	-2,820995	1,373578	2020-10-29T19:45:31:428
9,286967	-2,829378	1,384645	2020-10-29T19:45:31:446
9,287846	-2,829858	1,377755	2020-10-29T19:45:31:469
9,292397	-2,823944	1,359076	2020-10-29T19:45:31:486
9,300117	-2,818383	1,317166	2020-10-29T19:45:31:508
9,305900	-2,831218	1,246927	2020-10-29T19:45:31:526
9,305419	-2,873497	1,150035	2020-10-29T19:45:31:550
9,293981	-2,950252	1,043227	2020-10-29T19:45:31:566
9,259212	-3,085175	0,958681	2020-10-29T19:45:31:589
9,227300	-3,200539	0,885364	2020-10-29T19:45:31:606
5,606324	-7,802026	1,966699	2020-10-29T19:45:31:630
5,337675	-7,996866	1,931257	2020-10-29T19:45:31:647
5,165464	-8,118908	1,889894	2020-10-29T19:45:31:668
5,181083	-8,108240	1,892934	2020-10-29T19:45:31:688
5,348807	-7,979602	1,971446	2020-10-29T19:45:31:709
5,440004	-7,900795	2,038182	2020-10-29T19:45:31:726
5,388044	-7,912345	2,129357	2020-10-29T19:45:31:749
5,187793	-7,997639	2,301078	2020-10-29T19:45:31:766
4,892510	-8,092849	2,596060	2020-10-29T19:45:31:790
4,579465	-8,156143	2,945540	2020-10-29T19:45:31:806
4,247160	-8,175963	3,359409	2020-10-29T19:45:31:829
3,911198	-8,147984	3,805690	2020-10-29T19:45:31:846
3,519146	-8,072144	4,315842	2020-10-29T19:45:31:870
3,051499	-7,946741	4,869091	2020-10-29T19:45:31:888
2,541443	-7,765823	5,422495	2020-10-29T19:45:31:909
2,001938	-7,546768	5,933711	2020-10-29T19:45:31:927
1,493665	-7,366023	6,299290	2020-10-29T19:45:31:949
1,182162	-7,282917	6,460030	2020-10-29T19:45:31:966
0,801085	-7,217657	6,590454	2020-10-29T19:45:31:990
8,180299	-3,880758	3,767335	2020-10-29T19:45:32:007
7,991759	-3,900497	4,133799	2020-10-29T19:45:32:030
7,812479	-3,886423	4,475632	2020-10-29T19:45:32:047
7,616366	-3,868878	4,815926	2020-10-29T19:45:32:069
7,431199	-3,853687	5,108500	2020-10-29T19:45:32:087
7,267955	-3,861537	5,332518	2020-10-29T19:45:32:110
7,128646	-3,888959	5,498071	2020-10-29T19:45:32:128
7,001843	-3,914815	5,640816	2020-10-29T19:45:32:151
6,845793	-3,935129	5,815519	2020-10-29T19:45:32:167
6,680128	-3,887040	6,036323	2020-10-29T19:45:32:191
6,557088	-3,810623	6,217245	2020-10-29T19:45:32:207
6,435539	-3,753265	6,377086	2020-10-29T19:45:32:230
6,345321	-3,705104	6,494574	2020-10-29T19:45:32:247
6,275831	-3,608897	6,615148	2020-10-29T19:45:32:270
6,209636	-3,534374	6,717069	2020-10-29T19:45:32:287
