1603997543.000000, 1603997543.000000, 1603997543.000000
32.000000, 32.000000, 32.000000
-57,5,12
-59,4,15
-56,3,20
-69,4,13
-79,0,8
-98,3,-13
-102,-9,-13
-88,-2,-9
-102,4,-22
-114,1,-24
-105,4,-33
-95,7,-34
-75,13,-31
-59,19,-25
-49,19,-21
-38,21,-19
-32,21,-22
-25,15,-26
-29,8,-18
-25,4,-14
-16,1,-2
-15,-3,7
-10,-3,37
-4,4,42
-28,6,41
-63,15,98
-78,23,110
-71,16,120
-40,11,127
-28,9,111
-48,5,63
-51,6,52
-50,9,29
-42,9,23
-43,2,22
-38,0,-4
-36,6,-25
-17,27,-49
-18,37,-53
-8,47,-42
-4,55,-42
-6,67,-39
-3,69,-25
6,67,-15
6,64,-11
-2,63,-15
-27,71,-9
-45,70,-9
-48,65,-11
-56,52,-1
-53,55,0
-54,67,-2
-64,67,4
-66,65,12
-66,75,-17
-69,79,-25
-59,66,-14
-48,60,-36
-39,55,-31
-29,42,-19
-29,39,-15
-26,26,-5
-23,21,-1
-20,13,12
-23,7,25
-26,8,27
-19,18,33
-18,17,30
-10,2,20
-7,-20,20
-19,-31,24
-41,-50,56
-26,-51,68
-6,-60,86
-20,-79,91
-15,-84,103
1,-84,127
-5,-81,127
-38,-55,117
-24,-19,89
-2,-5,80
-2,10,66
-9,11,57
-18,11,42
-16,12,37
-16,12,29
-16,10,24
-20,12,20
-27,-2,34
-32,-1,37
-27,0,33
-23,3,24
-37,0,35
-32,-3,52
-22,-3,52
-49,-13,74
-54,-8,90
-59,-6,106
-58,-7,127
-63,-7,127
-64,-9,110
-50,-6,97
-38,-7,88
-20,-11,62
-23,-14,45
-12,-14,33
-7,-14,31
-4,-17,20
-13,-20,14
-15,-24,16
-32,-52,24
-28,-60,29
-15,-51,30
-15,-44,30
-17,-44,31
-26,-44,26
-32,-54,25
-17,-66,36
5,-88,46
0,-104,50
5,-118,54
0,-124,46
-27,-128,40
-37,-128,30
-38,-128,11
-44,-94,10
-49,-76,3
-53,-58,-4
-55,-48,-5
-59,-47,0
-45,-40,10
-37,-33,-1
-36,-47,-2
-45,-70,15
-48,-99,53
-29,-110,63
-17,-104,69
-20,-71,58
-25,-55,38
-26,-56,14
6,-51,35
-5,-30,61
-24,7,81
-41,14,88
-47,21,70
-49,18,42
-21,17,9
-3,9,10
-2,5,11
-27,-12,14
-42,-22,19
-39,-33,20
-40,-51,13
-45,-69,20
-14,-94,35
4,-102,44
-1,-82,34
-44,-82,37
-46,-67,43
-37,-47,43
-26,-45,49
9,-43,61
4,-54,73
-11,-63,72
-40,-74,60
-42,-71,55
-37,-72,49
-41,-68,46
-40,-52,43
-44,-38,38
-42,-30,32
-38,-17,23
-37,-12,22
-35,-8,25
-42,-11,21
-55,-22,21
-70,-49,31
-63,-59,38
-41,-66,50
-30,-57,47
-26,-47,43
-42,-37,34
-53,-37,33
-63,-31,33
-73,-30,35
-82,-31,41
-86,-32,43
-79,-26,47
-64,-29,70
-59,-28,71
-39,-18,62
-11,-12,36
-4,-8,24
-24,-10,10
-38,-18,16
-12,-23,25
11,-26,20
17,-23,18
14,-42,27
6,-50,32
-7,-57,35
-7,-67,32
-8,-72,32
-13,-80,33
-18,-80,30
-22,-90,35
-26,-99,45
-36,-112,84
-9,-125,109
-11,-124,118
-11,-98,88
-18,-87,78
-37,-64,44
-46,-42,16
-45,-36,6
-41,-25,-3
-47,-16,-10
-36,-9,0
-30,-7,1
-27,-5,0
-27,-4,4
-29,-5,3
-32,-16,5
-37,-28,7
-37,-29,5
-34,-21,10
-39,-18,13
-63,-23,5
-71,-24,5
-91,-40,11
-101,-74,7
-121,-97,17
-128,-109,9
-122,-117,-14
-86,-109,-22
-81,-98,-6
-73,-79,7
-36,-49,12
-17,-38,11
-14,-31,6
-13,-23,7
-2,-16,10
-5,-11,13
-8,-10,10
-16,0,7
-27,-3,11
-52,-13,22
-26,-14,22
-20,-19,25
-38,-36,43
-29,-38,56
-29,-52,61
-31,-63,89
-28,-64,89
-34,-65,90
-42,-60,85
-81,-45,72
-97,-17,73
-94,-9,72
-85,14,72
-61,36,68
4,58,51
-8,59,23
-2,56,22
23,46,20
13,45,12
2,33,14
3,5,19
6,-3,27
-21,-33,47
-30,-44,57
-44,-51,57
-40,-46,46
-58,-41,50
-57,-39,55
-60,-39,56
-57,-36,82
-57,-36,101
-47,-23,115
-73,-11,119
-76,-3,119
-64,10,104
-67,10,91
-66,16,67
-42,17,52
-28,15,41
-25,9,18
-25,11,15
-11,14,23
-12,14,27
-10,10,41
2,4,27
4,11,16
8,42,17
9,49,27
17,59,42
17,52,38
9,50,31
5,51,48
-1,46,52
-11,43,48
-14,48,45
-15,51,44
-16,52,38
-17,51,34
-18,47,35
-16,44,35
-16,37,30
-8,31,23
-3,26,20
0,14,15
-3,8,14
-10,-5,13
-25,-25,21
-29,-29,33
-9,-43,38
13,-59,35
-1,-128,33
-32,-128,63
-41,-128,56
-45,-108,37
-54,-96,23
-49,-81,10
-40,-75,3
-32,-72,1
-22,-56,7
-18,-52,18
-24,-54,19
-29,-60,11
-33,-61,4
-38,-61,-3
-40,-59,-4
-42,-63,0
-40,-64,4
-34,-64,11
-26,-66,19
-21,-67,22
-14,-67,27
-12,-67,29
-12,-68,33
-19,-70,32
-34,-68,23
35,-57,49
30,-52,41
7,-52,33
-15,-54,27
-26,-55,21
-38,-59,15
-34,-61,17
-26,-59,22
-22,-56,25
-18,-54,27
-21,-57,26
-22,-57,26
-23,-58,24
-22,-57,24
-19,-53,23
-20,-53,23
-21,-54,23
-22,-58,25
-22,-60,27
-20,-59,31
-17,-57,34
-15,-55,34
-12,-52,33
-12,-52,32
-16,-53,32
-15,-54,35
-15,-54,35
-13,-54,34
-12,-53,35
-10,-52,34
-9,-51,35
-10,-51,33
-12,-52,33
-12,-53,34
-13,-53,34
-12,-53,35
-11,-52,36
-12,-53,37
-12,-54,38
-14,-54,36
-13,-51,33
-14,-52,34
-17,-53,34
-18,-53,33
-19,-54,31
-18,-55,30
-17,-56,32
-16,-54,31
-15,-54,31
-18,-54,31
-20,-53,31
-20,-56,31
-19,-56,32
-17,-55,32
-17,-55,32
-16,-56,33
-15,-55,34
-15,-54,35
-16,-52,36
-19,-53,38
-20,-53,38
-19,-54,41
-17,-53,40
-14,-51,39
-16,-51,39
-16,-51,41
-17,-51,38
-17,-52,37
-16,-49,36
-16,-49,36
-16,-51,35
-15,-50,33
-15,-50,32
-14,-52,31
-14,-54,29
-15,-57,28
-14,-59,30
-13,-58,31
-13,-55,32
-12,-54,31
-12,-52,29
-12,-54,30
-12,-55,31
-14,-55,34
-14,-54,34
-14,-50,33
-13,-50,29
-13,-52,29
-15,-57,30
-15,-60,31
-16,-62,32
-16,-63,31
-14,-60,29
-13,-58,30
-13,-59,30
-14,-60,30
-14,-59,31
-14,-54,32
-15,-51,31
-16,-53,30
-18,-63,33
-16,-65,38
-10,-68,42
-6,-58,36
-7,-55,32
-8,-57,30
-11,-57,28
-13,-54,27
-15,-50,22
-15,-50,20
-15,-50,20
-17,-50,20
-18,-48,20
-16,-50,20
-14,-52,22
-13,-55,22
-14,-57,23
-17,-60,25
-18,-61,27
-19,-62,30
-18,-60,34
-16,-59,35
-10,-59,34
-9,-59,33
-10,-58,36
-13,-57,37
-14,-56,36
-14,-54,34
-13,-54,33
-13,-54,31
-14,-54,30
-16,-54,27
-18,-59,26
-18,-61,26
-20,-63,22
-22,-64,21
-20,-65,26
-17,-63,25
-15,-63,25
-13,-59,27
-14,-57,27
-15,-54,27
-14,-52,26
-13,-51,26
-15,-52,25
-16,-52,25
-20,-55,24
-22,-61,23
-22,-61,25
-19,-59,24
-18,-59,24
-15,-56,24
-16,-56,24
-18,-56,25
-19,-59,25
-19,-58,26
-19,-56,27
-19,-56,29
-20,-56,32
-19,-56,33
-18,-57,34
-15,-60,35
-14,-59,36
-13,-56,35
-14,-55,33
-16,-56,32
-19,-56,30
-19,-55,27
-19,-56,25
-20,-58,25
-21,-59,24
-23,-56,22
-22,-55,22
-20,-56,24
-20,-59,25
-18,-59,27
-15,-57,26
-13,-57,26
-10,-56,23
-8,-56,22
-6,-58,20
-5,-54,17
-6,-54,17
-11,-57,15
-11,-58,14
-14,-53,16
-18,-55,17
-16,-59,19
-9,-63,26
-3,-62,27
7,-63,23
6,-57,22
-5,-59,20
-21,-59,16
-21,-59,13
-7,-68,12
0,-67,9
-6,-69,8
-7,-74,15
-8,-77,20
-19,-77,8
-20,-80,2
-24,-81,-7
-32,-86,-13
-10,-77,-12
22,-63,28
-18,-55,24
-30,-55,4
-28,-59,5
-13,-60,4
-1,-54,-5
-23,-52,-11
0,-62,11
-31,-84,17
-36,-81,2
-12,-47,-17
-21,-51,-4
-35,-57,-9
-39,-51,-20
-30,-64,-4
-53,-76,-15
-53,-71,-14
-40,-60,-5
-51,-50,6
-44,-28,16
-52,-24,6
-56,-27,14
-54,-26,16
-59,-29,11
-59,-30,15
-54,-37,19
-51,-36,23
-49,-33,34
-53,-33,38
-46,-19,40
-22,-14,57
-18,-11,56
-14,-6,61
-23,-5,63
-23,-8,64
-22,-8,59
-20,-6,56
-13,-7,58
-13,-8,60
-25,-9,62
-34,-8,59
-34,-7,60
-31,-5,57
-27,-3,60
-21,-3,60
-22,-4,59
-32,-3,61
-28,-2,56
-29,-1,56
-30,-1,59
-31,-1,58
-30,0,58
-28,0,58
-29,-1,58
-28,0,58
-32,-1,56
-42,-2,52
-44,-1,51
-42,-1,51
-36,-3,53
-35,-4,55
-38,-5,52
-40,-5,51
-40,-7,52
-38,-8,53
-38,-8,52
-38,-9,53
-37,-9,53
-38,-8,52
-39,-8,52
-39,-7,52
-41,-8,51
-41,-7,51
-43,-7,51
-43,-6,50
-41,-5,50
-42,-5,51
-40,-4,50
-41,-4,51
-43,-5,51
-42,-6,50
-40,-6,51
-39,-6,51
-39,-6,52
-40,-5,51
-40,-5,51
-38,-4,58
-30,3,53
-38,-6,52
-42,-7,49
-45,-10,49
-49,-11,48
-40,-7,50
-41,-10,49
-41,-10,50
-35,-6,52
-37,-7,53
-42,-8,48
-45,-9,48
-43,-9,49
-43,-9,49
-44,-8,49
-51,-7,45
-48,-7,45
-50,-5,46
-46,-6,46
-43,-6,46
-43,-5,48
-43,-5,42
-42,-5,50
-43,-4,48
-44,-4,47
-47,-8,46
-44,-6,50
-43,-6,47
-48,-8,45
-49,-9,44
-46,-8,46
-47,-8,46
-46,-6,46
-45,-5,46
-46,-6,48
-46,-6,47
-46,-5,43
-54,-9,43
-49,-4,44
-48,-3,43
-47,-3,44
-48,-2,44
-49,-4,43
-50,-5,44
-48,-5,44
-47,-5,44
-47,-4,44
-50,-3,43
-50,-3,43
-51,-2,42
-51,-2,43
-51,-2,43
-59,-3,41
-54,-2,43
-42,0,48
-43,0,51
-42,1,51
-36,3,52
-35,3,53
-32,5,55
-30,5,55
-30,3,53
-37,2,53
-40,1,53
-42,2,50
-41,1,51
-55,-5,52
-49,3,46
-32,6,51
-19,3,62
-23,3,58
-27,3,56
-32,2,56
-31,2,56
-34,4,57
-34,4,56
-36,3,56
-37,2,55
-37,1,55
-37,-1,57
-39,-2,59
-32,-2,58
-19,0,58
-16,1,60
-14,2,62
-17,4,60
-25,7,59
-29,8,60
-31,7,59
-30,5,59
-27,5,60
-25,2,62
-24,2,63
-22,3,60
-20,4,60
-21,5,60
-21,7,61
-23,6,61
-30,5,59
