1605792953.000000, 1605792953.000000, 1605792953.000000
32.000000, 32.000000, 32.000000
-14,-58,17
-16,-56,14
-17,-55,12
-16,-52,12
-14,-50,13
-12,-46,16
-12,-44,17
-12,-43,18
-12,-48,20
-12,-51,22
-12,-56,25
-13,-63,25
-16,-75,30
-18,-71,34
-19,-65,34
-13,-65,33
-8,-73,31
-6,-72,25
-4,-65,23
-7,-56,27
-29,-48,7
-26,-43,10
-28,-44,10
-30,-42,10
-28,-47,13
-24,-52,17
-22,-52,20
-20,-55,24
-21,-58,26
-18,-67,29
-4,-74,38
-5,-85,38
-8,-79,40
-10,-78,38
-13,-78,28
-3,-74,28
-4,-77,23
-13,-74,17
-16,-69,16
-16,-64,17
-17,-60,18
-17,-57,15
-17,-50,12
-15,-47,12
-12,-42,13
-10,-40,15
-10,-37,16
-11,-40,16
-12,-44,17
-12,-55,20
-12,-59,21
-15,-68,23
-11,-85,30
-14,-85,34
-17,-75,40
-16,-63,42
-11,-57,35
-3,-70,26
-2,-68,22
-3,-61,20
-5,-57,21
-13,-46,24
-19,-42,22
-31,-37,22
-27,-39,22
-22,-44,21
-22,-49,21
-20,-52,23
-16,-59,27
-15,-66,30
-15,-68,30
-15,-75,32
-14,-76,35
-10,-70,40
-8,-73,43
-10,-74,39
-17,-60,26
-17,-61,22
-16,-70,20
-17,-74,21
-17,-66,22
-17,-56,23
-17,-52,23
-20,-51,17
-22,-51,15
-23,-46,15
-17,-46,19
-15,-45,20
-14,-45,22
-14,-45,21
-16,-46,20
-16,-51,21
-16,-53,23
-15,-58,29
-14,-59,31
-15,-77,31
-17,-62,40
-19,-55,39
-20,-62,34
-18,-69,31
-10,-68,27
-9,-63,27
-11,-54,27
-21,-48,25
-28,-46,24
-36,-44,23
-36,-46,22
-32,-56,23
-28,-57,22
-25,-56,22
-22,-61,24
-21,-63,23
-22,-60,21
-21,-62,20
-21,-65,20
-22,-67,22
-23,-65,22
-27,-62,13
-28,-69,12
-19,-88,13
-11,-88,13
-10,-80,12
-12,-68,6
-11,-63,4
-18,-58,1
-23,-58,-3
-25,-56,-6
-28,-54,-8
-27,-56,-6
-26,-56,-5
-23,-55,-4
-23,-58,-4
-24,-66,0
-25,-68,3
-28,-68,7
-27,-67,9
-24,-67,14
-19,-67,17
-17,-68,20
-10,-69,28
-8,-67,32
-6,-63,34
-7,-63,34
-8,-65,33
-11,-72,30
-11,-72,32
-9,-55,33
-12,-60,26
-12,-67,25
-14,-67,24
-16,-62,24
-16,-57,22
-16,-52,22
-17,-49,22
-16,-46,23
-15,-45,24
-12,-45,25
-12,-45,26
-12,-47,27
-14,-49,27
-14,-50,28
-14,-50,30
-14,-49,30
-15,-49,29
-16,-57,27
-17,-58,27
-18,-63,27
-18,-65,28
-20,-80,29
-22,-74,30
-25,-64,30
-32,-61,24
-31,-65,20
-28,-80,16
-25,-86,18
-15,-84,21
-7,-74,23
-8,-68,21
-13,-62,16
-15,-60,15
-20,-57,11
-18,-52,11
-14,-49,13
-10,-44,16
-10,-43,17
-12,-45,16
-14,-49,18
-14,-51,19
-12,-54,20
-11,-58,20
-10,-69,23
-13,-74,26
-15,-79,27
-15,-65,34
-17,-53,34
-16,-60,29
-16,-66,26
-15,-69,24
-14,-64,26
-13,-62,28
-11,-56,32
-15,-54,25
-30,-51,18
-40,-54,16
-41,-57,17
-32,-59,22
-27,-57,25
-18,-55,27
-16,-55,27
-16,-58,25
-20,-66,21
-21,-69,22
-17,-71,24
-17,-67,24
-19,-73,24
-21,-65,23
-23,-60,19
-19,-65,14
-17,-74,14
-12,-81,18
-11,-70,18
-11,-64,17
-17,-54,16
-16,-52,15
-17,-50,13
-13,-49,14
-11,-49,15
-9,-49,20
-10,-49,20
-13,-52,20
-13,-58,20
-12,-61,20
-10,-63,24
-10,-66,26
-9,-65,29
-10,-64,30
-12,-73,31
-11,-58,34
-13,-47,32
-14,-46,28
-14,-55,27
-16,-66,25
-15,-64,28
-15,-60,30
-21,-53,29
-25,-51,27
-29,-52,23
-27,-55,23
-24,-57,23
-20,-55,24
-19,-53,25
-22,-51,23
-24,-58,21
-25,-63,20
-23,-71,21
-21,-71,22
-18,-66,24
-21,-62,24
-27,-78,22
-32,-62,15
-32,-61,10
-28,-80,13
-23,-89,16
-13,-82,16
-9,-70,14
-9,-65,14
-13,-59,13
-15,-59,11
-20,-59,8
-20,-58,8
-17,-55,10
-14,-50,12
-13,-50,12
-14,-53,15
-13,-55,15
-11,-57,17
-7,-62,21
-5,-63,24
-4,-61,28
-5,-61,29
-9,-54,31
-11,-49,33
-11,-52,32
-9,-59,31
-7,-61,30
-8,-62,28
-11,-61,30
-15,-59,32
-27,-59,34
-32,-60,32
-32,-62,29
-23,-61,28
-17,-59,29
-11,-55,28
-14,-56,26
-20,-60,21
-23,-64,19
-26,-73,16
-22,-71,20
-21,-66,21
-25,-71,20
-26,-64,18
-30,-64,6
-24,-85,6
-19,-86,9
-15,-74,11
-13,-68,11
-12,-63,12
-17,-62,10
-18,-63,9
-19,-55,4
-18,-51,3
-16,-51,7
-17,-53,11
-20,-51,11
-22,-51,8
-21,-56,8
-18,-60,12
-17,-64,13
-16,-69,20
-19,-64,25
-22,-68,28
-25,-64,36
-26,-54,35
-23,-55,28
-14,-67,22
-10,-72,19
-9,-73,20
