x	y	z	ts
2,136754	1,186566	-0,461410	2020-10-29T19:26:04:260
0,031921	0,180344	-0,109200	2020-10-29T19:26:04:261
-0,005727	0,249685	-0,057367	2020-10-29T19:26:04:312
-0,181083	-0,102533	-0,019018	2020-10-29T19:26:04:317
-0,174974	-0,103090	-0,020695	2020-10-29T19:26:04:319
-0,164286	-0,104069	-0,023617	2020-10-29T19:26:04:321
-0,136777	0,146626	-0,075493	2020-10-29T19:26:04:323
-0,058876	0,229820	-0,239717	2020-10-29T19:26:04:345
-0,334242	0,257397	-0,334379	2020-10-29T19:26:04:364
-0,282344	-0,100354	-0,160249	2020-10-29T19:26:04:385
-0,188966	0,006510	-0,088045	2020-10-29T19:26:04:404
-0,176099	-0,014483	-0,210479	2020-10-29T19:26:04:424
-0,051374	-0,140722	-0,309971	2020-10-29T19:26:04:445
0,178432	-0,137996	-0,245968	2020-10-29T19:26:04:465
0,284647	-0,292590	0,024729	2020-10-29T19:26:04:484
0,239148	-0,044748	0,141042	2020-10-29T19:26:04:505
0,270247	0,010097	0,234359	2020-10-29T19:26:04:524
0,363671	0,034880	0,289359	2020-10-29T19:26:04:547
0,516022	0,007806	0,306357	2020-10-29T19:26:04:564
0,527644	-0,246403	0,169806	2020-10-29T19:26:04:585
0,473025	-0,285167	-0,054667	2020-10-29T19:26:04:604
0,447174	-0,001232	-0,339591	2020-10-29T19:26:04:625
0,399569	0,191113	-0,722482	2020-10-29T19:26:04:645
0,419745	0,421119	-1,102312	2020-10-29T19:26:04:665
-2,758397	-0,229683	-0,039039	2020-10-29T19:26:04:685
-3,045505	-0,150875	-0,355620	2020-10-29T19:26:04:707
-3,296185	-0,169300	-0,499264	2020-10-29T19:26:04:725
-3,589613	-0,193619	-0,661296	2020-10-29T19:26:04:747
-3,625397	-0,818597	-0,521027	2020-10-29T19:26:04:765
-3,613846	-1,436203	0,009509	2020-10-29T19:26:04:786
-3,721695	-1,770265	0,207364	2020-10-29T19:26:04:805
-3,601999	-2,429985	0,874069	2020-10-29T19:26:04:826
-3,098942	-3,222195	1,644608	2020-10-29T19:26:04:845
-2,515695	-3,852327	2,211770	2020-10-29T19:26:04:867
