light_intensity	ts
2181711,000000	2020-10-29T19:26:14:850
2186984,000000	2020-10-29T19:26:14:891
2191627,000000	2020-10-29T19:26:14:931
2192206,000000	2020-10-29T19:26:14:971
2184679,000000	2020-10-29T19:26:15:010
2168393,000000	2020-10-29T19:26:15:053
2154537,000000	2020-10-29T19:26:15:090
2139482,000000	2020-10-29T19:26:15:131
2116054,000000	2020-10-29T19:26:15:171
2085070,000000	2020-10-29T19:26:15:211
2060907,000000	2020-10-29T19:26:15:255
2056527,000000	2020-10-29T19:26:15:293
2054718,000000	2020-10-29T19:26:15:331
2053693,000000	2020-10-29T19:26:15:373
2059335,000000	2020-10-29T19:26:15:412
2064717,000000	2020-10-29T19:26:15:453
2066732,000000	2020-10-29T19:26:15:491
2075580,000000	2020-10-29T19:26:15:534
2094669,000000	2020-10-29T19:26:15:571
2112780,000000	2020-10-29T19:26:15:611
2121677,000000	2020-10-29T19:26:15:651
2134325,000000	2020-10-29T19:26:15:692
2163126,000000	2020-10-29T19:26:15:799
2193561,000000	2020-10-29T19:26:15:800
2210070,000000	2020-10-29T19:26:15:848
2198414,000000	2020-10-29T19:26:15:851
2187861,000000	2020-10-29T19:26:15:931
2190706,000000	2020-10-29T19:26:15:933
2196127,000000	2020-10-29T19:26:15:970
2193933,000000	2020-10-29T19:26:16:014
2187542,000000	2020-10-29T19:26:16:063
2186521,000000	2020-10-29T19:26:16:092
2190195,000000	2020-10-29T19:26:16:134
2201380,000000	2020-10-29T19:26:16:172
2219415,000000	2020-10-29T19:26:16:211
2239310,000000	2020-10-29T19:26:16:254
2260205,000000	2020-10-29T19:26:16:292
2271473,000000	2020-10-29T19:26:16:333
2274880,000000	2020-10-29T19:26:16:411
2274065,000000	2020-10-29T19:26:16:419
2277617,000000	2020-10-29T19:26:16:452
2286798,000000	2020-10-29T19:26:16:494
2301680,000000	2020-10-29T19:26:16:538
2314933,000000	2020-10-29T19:26:16:571
2320431,000000	2020-10-29T19:26:16:613
2316832,000000	2020-10-29T19:26:16:662
2309496,000000	2020-10-29T19:26:16:706
2303207,000000	2020-10-29T19:26:16:751
2293625,000000	2020-10-29T19:26:16:773
2280315,000000	2020-10-29T19:26:16:812
2279480,000000	2020-10-29T19:26:16:852
2279174,000000	2020-10-29T19:26:16:893
2275989,000000	2020-10-29T19:26:16:932
2278047,000000	2020-10-29T19:26:16:974
2278194,000000	2020-10-29T19:26:17:012
2274655,000000	2020-10-29T19:26:17:052
2285985,000000	2020-10-29T19:26:17:092
2317580,000000	2020-10-29T19:26:17:134
2337894,000000	2020-10-29T19:26:17:172
2347668,000000	2020-10-29T19:26:17:215
2357914,000000	2020-10-29T19:26:17:252
2364162,000000	2020-10-29T19:26:17:293
2382685,000000	2020-10-29T19:26:17:333
2406983,000000	2020-10-29T19:26:17:374
2430592,000000	2020-10-29T19:26:17:412
2453219,000000	2020-10-29T19:26:17:455
2471899,000000	2020-10-29T19:26:17:493
2481094,000000	2020-10-29T19:26:17:534
2490745,000000	2020-10-29T19:26:17:573
2503657,000000	2020-10-29T19:26:17:614
2513040,000000	2020-10-29T19:26:17:653
2505607,000000	2020-10-29T19:26:17:727
2489293,000000	2020-10-29T19:26:17:733
2472834,000000	2020-10-29T19:26:17:773
2456970,000000	2020-10-29T19:26:17:814
2444757,000000	2020-10-29T19:26:17:854
2427437,000000	2020-10-29T19:26:17:894
2411450,000000	2020-10-29T19:26:17:935
2398293,000000	2020-10-29T19:26:17:974
2388881,000000	2020-10-29T19:26:18:014
2381936,000000	2020-10-29T19:26:18:054
2382565,000000	2020-10-29T19:26:18:095
2390416,000000	2020-10-29T19:26:18:135
2119674,000000	2020-10-29T19:26:27:125
2122516,000000	2020-10-29T19:26:27:131
2114009,000000	2020-10-29T19:26:27:162
2102007,000000	2020-10-29T19:26:27:202
2098064,000000	2020-10-29T19:26:27:241
2099071,000000	2020-10-29T19:26:27:286
2101222,000000	2020-10-29T19:26:27:322
2097448,000000	2020-10-29T19:26:27:363
2087649,000000	2020-10-29T19:26:27:403
2081886,000000	2020-10-29T19:26:27:443
2083056,000000	2020-10-29T19:26:27:483
2086871,000000	2020-10-29T19:26:27:527
2083755,000000	2020-10-29T19:26:27:564
2073056,000000	2020-10-29T19:26:27:604
2069930,000000	2020-10-29T19:26:27:642
2065481,000000	2020-10-29T19:26:27:683
2064323,000000	2020-10-29T19:26:27:722
2010006,000000	2020-10-29T19:26:27:764
2009901,000000	2020-10-29T19:26:27:803
1999729,000000	2020-10-29T19:26:27:843
1990430,000000	2020-10-29T19:26:27:883
1987097,000000	2020-10-29T19:26:27:923
1990248,000000	2020-10-29T19:26:27:963
1980144,000000	2020-10-29T19:26:28:006
1945212,000000	2020-10-29T19:26:28:043
1910975,000000	2020-10-29T19:26:28:083
1887931,000000	2020-10-29T19:26:28:123
1879514,000000	2020-10-29T19:26:28:164
1885486,000000	2020-10-29T19:26:28:204
1881898,000000	2020-10-29T19:26:28:246
1875533,000000	2020-10-29T19:26:28:283
1872592,000000	2020-10-29T19:26:28:324
1875466,000000	2020-10-29T19:26:28:363
1864611,000000	2020-10-29T19:26:28:404
1847372,000000	2020-10-29T19:26:28:443
1839464,000000	2020-10-29T19:26:28:485
1838372,000000	2020-10-29T19:26:28:524
1843676,000000	2020-10-29T19:26:28:564
1850186,000000	2020-10-29T19:26:28:603
1847650,000000	2020-10-29T19:26:28:644
1838249,000000	2020-10-29T19:26:28:684
1833904,000000	2020-10-29T19:26:28:726
1834826,000000	2020-10-29T19:26:28:764
1835294,000000	2020-10-29T19:26:28:805
1844807,000000	2020-10-29T19:26:28:843
1861141,000000	2020-10-29T19:26:28:885
1865013,000000	2020-10-29T19:26:28:924
1859516,000000	2020-10-29T19:26:28:965
1858608,000000	2020-10-29T19:26:29:004
1852866,000000	2020-10-29T19:26:29:044
1839952,000000	2020-10-29T19:26:29:084
1837286,000000	2020-10-29T19:26:29:125
1833688,000000	2020-10-29T19:26:29:164
1814323,000000	2020-10-29T19:26:29:206
1818998,000000	2020-10-29T19:26:29:244
1815703,000000	2020-10-29T19:26:29:285
1805179,000000	2020-10-29T19:26:29:324
1775935,000000	2020-10-29T19:26:29:365
1754959,000000	2020-10-29T19:26:29:404
1730641,000000	2020-10-29T19:26:29:446
1707170,000000	2020-10-29T19:26:29:485
1685657,000000	2020-10-29T19:26:29:527
1670773,000000	2020-10-29T19:26:29:564
1666939,000000	2020-10-29T19:26:29:606
1671946,000000	2020-10-29T19:26:29:644
1674742,000000	2020-10-29T19:26:29:687
1671790,000000	2020-10-29T19:26:29:725
1671879,000000	2020-10-29T19:26:29:765
1676324,000000	2020-10-29T19:26:29:806
1683083,000000	2020-10-29T19:26:29:845
1687043,000000	2020-10-29T19:26:29:885
1687615,000000	2020-10-29T19:26:29:928
1691984,000000	2020-10-29T19:26:29:965
1691409,000000	2020-10-29T19:26:30:006
1684780,000000	2020-10-29T19:26:30:045
1683471,000000	2020-10-29T19:26:30:086
1688737,000000	2020-10-29T19:26:30:125
1691079,000000	2020-10-29T19:26:30:167
1704014,000000	2020-10-29T19:26:30:205
1720602,000000	2020-10-29T19:26:30:246
1726526,000000	2020-10-29T19:26:30:285
1729270,000000	2020-10-29T19:26:30:326
1735270,000000	2020-10-29T19:26:30:365
1742885,000000	2020-10-29T19:26:30:407
1751050,000000	2020-10-29T19:26:30:445
1757203,000000	2020-10-29T19:26:30:487
1764152,000000	2020-10-29T19:26:30:535
1765864,000000	2020-10-29T19:26:30:566
1769791,000000	2020-10-29T19:26:30:605
1777688,000000	2020-10-29T19:26:30:646
1783818,000000	2020-10-29T19:26:30:685
1784458,000000	2020-10-29T19:26:30:725
1783115,000000	2020-10-29T19:26:30:765
1781657,000000	2020-10-29T19:26:30:806
1780390,000000	2020-10-29T19:26:30:845
1784007,000000	2020-10-29T19:26:30:887
1787364,000000	2020-10-29T19:26:30:925
1790929,000000	2020-10-29T19:26:30:965
1795920,000000	2020-10-29T19:26:31:006
1800203,000000	2020-10-29T19:26:31:046
1799648,000000	2020-10-29T19:26:31:085
1798214,000000	2020-10-29T19:26:31:127
1797558,000000	2020-10-29T19:26:31:165
1801559,000000	2020-10-29T19:26:31:206
1806407,000000	2020-10-29T19:26:31:246
1812827,000000	2020-10-29T19:26:31:286
1814746,000000	2020-10-29T19:26:31:325
1819179,000000	2020-10-29T19:26:31:367
1825192,000000	2020-10-29T19:26:31:406
1833537,000000	2020-10-29T19:26:31:445
1839767,000000	2020-10-29T19:26:31:486
1843559,000000	2020-10-29T19:26:31:526
1849577,000000	2020-10-29T19:26:31:565
1861227,000000	2020-10-29T19:26:31:608
1874819,000000	2020-10-29T19:26:31:646
1892813,000000	2020-10-29T19:26:31:686
1908831,000000	2020-10-29T19:26:31:726
1924644,000000	2020-10-29T19:26:31:766
1941384,000000	2020-10-29T19:26:31:806
1958918,000000	2020-10-29T19:26:31:848
1975260,000000	2020-10-29T19:26:31:887
1989305,000000	2020-10-29T19:26:31:926
1998886,000000	2020-10-29T19:26:31:966
2007164,000000	2020-10-29T19:26:32:007
2010939,000000	2020-10-29T19:26:32:047
2014960,000000	2020-10-29T19:26:32:089
2011660,000000	2020-10-29T19:26:32:135
2009088,000000	2020-10-29T19:26:32:166
2010182,000000	2020-10-29T19:26:32:207
2012592,000000	2020-10-29T19:26:32:247
2010960,000000	2020-10-29T19:26:32:287
2005062,000000	2020-10-29T19:26:32:327
1998738,000000	2020-10-29T19:26:32:367
1994153,000000	2020-10-29T19:26:32:407
1993809,000000	2020-10-29T19:26:32:447
1994255,000000	2020-10-29T19:26:32:487
1991109,000000	2020-10-29T19:26:32:527
1983541,000000	2020-10-29T19:26:32:567
1971745,000000	2020-10-29T19:26:32:607
1963814,000000	2020-10-29T19:26:32:647
1954037,000000	2020-10-29T19:26:32:687
1945432,000000	2020-10-29T19:26:32:727
1939220,000000	2020-10-29T19:26:32:767
1926827,000000	2020-10-29T19:26:32:809
1916996,000000	2020-10-29T19:26:32:847
1908783,000000	2020-10-29T19:26:32:887
1902568,000000	2020-10-29T19:26:32:927
1902693,000000	2020-10-29T19:26:32:967
1899312,000000	2020-10-29T19:26:33:008
1891544,000000	2020-10-29T19:26:33:049
1883307,000000	2020-10-29T19:26:33:087
1880508,000000	2020-10-29T19:26:33:127
1880869,000000	2020-10-29T19:26:33:167
1881958,000000	2020-10-29T19:26:33:208
1882608,000000	2020-10-29T19:26:33:247
1885615,000000	2020-10-29T19:26:33:288
1894943,000000	2020-10-29T19:26:33:327
1901566,000000	2020-10-29T19:26:33:367
1914101,000000	2020-10-29T19:26:33:408
1927222,000000	2020-10-29T19:26:33:448
1939496,000000	2020-10-29T19:26:33:488
1942138,000000	2020-10-29T19:26:33:533
1944808,000000	2020-10-29T19:26:33:568
1955041,000000	2020-10-29T19:26:33:608
1967761,000000	2020-10-29T19:26:33:648
1980649,000000	2020-10-29T19:26:33:688
1993128,000000	2020-10-29T19:26:33:728
1990522,000000	2020-10-29T19:26:33:769
1975534,000000	2020-10-29T19:26:33:808
1960688,000000	2020-10-29T19:26:33:848
1950106,000000	2020-10-29T19:26:33:889
1944709,000000	2020-10-29T19:26:33:928
1941021,000000	2020-10-29T19:26:33:968
1937266,000000	2020-10-29T19:26:34:010
1935005,000000	2020-10-29T19:26:34:048
1933149,000000	2020-10-29T19:26:34:089
1933035,000000	2020-10-29T19:26:34:128
1932654,000000	2020-10-29T19:26:34:169
1931576,000000	2020-10-29T19:26:34:209
1931177,000000	2020-10-29T19:26:34:250
1938860,000000	2020-10-29T19:26:34:289
1960666,000000	2020-10-29T19:26:34:328
1985633,000000	2020-10-29T19:26:34:369
1993949,000000	2020-10-29T19:26:34:409
1988330,000000	2020-10-29T19:26:34:449
1978871,000000	2020-10-29T19:26:34:492
1970449,000000	2020-10-29T19:26:34:529
1966823,000000	2020-10-29T19:26:34:569
1972661,000000	2020-10-29T19:26:34:609
1985549,000000	2020-10-29T19:26:34:649
1993569,000000	2020-10-29T19:26:34:689
1997472,000000	2020-10-29T19:26:34:731
2001985,000000	2020-10-29T19:26:34:769
2010260,000000	2020-10-29T19:26:34:809
2019010,000000	2020-10-29T19:26:34:849
2024745,000000	2020-10-29T19:26:34:889
2025012,000000	2020-10-29T19:26:34:929
2013924,000000	2020-10-29T19:26:34:970
2003128,000000	2020-10-29T19:26:35:010
1998987,000000	2020-10-29T19:26:35:049
1998640,000000	2020-10-29T19:26:35:090
2004647,000000	2020-10-29T19:26:35:130
2008636,000000	2020-10-29T19:26:35:169
2004998,000000	2020-10-29T19:26:35:211
1993119,000000	2020-10-29T19:26:35:250
1984364,000000	2020-10-29T19:26:35:290
1981171,000000	2020-10-29T19:26:35:330
1994940,000000	2020-10-29T19:26:35:370
2005268,000000	2020-10-29T19:26:35:409
2035025,000000	2020-10-29T19:26:35:452
2033597,000000	2020-10-29T19:26:35:490
2029532,000000	2020-10-29T19:26:35:529
2024724,000000	2020-10-29T19:26:35:570
2023236,000000	2020-10-29T19:26:35:610
2020380,000000	2020-10-29T19:26:35:650
2016566,000000	2020-10-29T19:26:35:692
2014748,000000	2020-10-29T19:26:35:730
2017573,000000	2020-10-29T19:26:35:770
2021074,000000	2020-10-29T19:26:35:811
2024529,000000	2020-10-29T19:26:35:850
2024063,000000	2020-10-29T19:26:35:890
2023138,000000	2020-10-29T19:26:35:931
2023387,000000	2020-10-29T19:26:35:970
2023708,000000	2020-10-29T19:26:36:011
2024657,000000	2020-10-29T19:26:36:052
2025998,000000	2020-10-29T19:26:36:104
2027416,000000	2020-10-29T19:26:36:135
2030729,000000	2020-10-29T19:26:36:186
2029604,000000	2020-10-29T19:26:36:216
2027278,000000	2020-10-29T19:26:36:255
2027354,000000	2020-10-29T19:26:36:295
2027686,000000	2020-10-29T19:26:36:348
2029593,000000	2020-10-29T19:26:36:375
2032438,000000	2020-10-29T19:26:36:410
2035360,000000	2020-10-29T19:26:36:449
2040040,000000	2020-10-29T19:26:36:491
2043097,000000	2020-10-29T19:26:36:531
2040324,000000	2020-10-29T19:26:36:571
2038242,000000	2020-10-29T19:26:36:611
2037479,000000	2020-10-29T19:26:36:659
2036957,000000	2020-10-29T19:26:36:692
2035450,000000	2020-10-29T19:26:36:731
2033429,000000	2020-10-29T19:26:36:771
2030609,000000	2020-10-29T19:26:36:811
2022288,000000	2020-10-29T19:26:36:851
2016431,000000	2020-10-29T19:26:36:895
2013781,000000	2020-10-29T19:26:36:931
2012777,000000	2020-10-29T19:26:36:982
1607784,000000	2020-10-29T19:26:53:147
1610023,000000	2020-10-29T19:26:53:148
1617736,000000	2020-10-29T19:26:53:149
1630091,000000	2020-10-29T19:26:53:170
1642551,000000	2020-10-29T19:26:53:211
1653516,000000	2020-10-29T19:26:53:253
1658444,000000	2020-10-29T19:26:53:291
1659584,000000	2020-10-29T19:26:53:331
1661843,000000	2020-10-29T19:26:53:370
1664955,000000	2020-10-29T19:26:53:412
1671883,000000	2020-10-29T19:26:53:450
1682376,000000	2020-10-29T19:26:53:491
1667367,000000	2020-10-29T19:26:53:532
1684338,000000	2020-10-29T19:26:53:572
1719180,000000	2020-10-29T19:26:53:611
1714616,000000	2020-10-29T19:26:53:652
1714620,000000	2020-10-29T19:26:53:692
1711042,000000	2020-10-29T19:26:53:731
1713184,000000	2020-10-29T19:26:53:772
1714946,000000	2020-10-29T19:26:53:812
1717571,000000	2020-10-29T19:26:53:851
1720221,000000	2020-10-29T19:26:53:891
1725742,000000	2020-10-29T19:26:53:931
1737015,000000	2020-10-29T19:26:53:972
1742616,000000	2020-10-29T19:26:54:013
1741257,000000	2020-10-29T19:26:54:052
1735847,000000	2020-10-29T19:26:54:092
1735220,000000	2020-10-29T19:26:54:132
1736233,000000	2020-10-29T19:26:54:171
1742267,000000	2020-10-29T19:26:54:212
1746822,000000	2020-10-29T19:26:54:252
1750887,000000	2020-10-29T19:26:54:292
1753737,000000	2020-10-29T19:26:54:331
1757103,000000	2020-10-29T19:26:54:372
1760390,000000	2020-10-29T19:26:54:412
1763051,000000	2020-10-29T19:26:54:452
1766811,000000	2020-10-29T19:26:54:493
1768942,000000	2020-10-29T19:26:54:532
1765266,000000	2020-10-29T19:26:54:572
1762039,000000	2020-10-29T19:26:54:613
1765642,000000	2020-10-29T19:26:54:652
1769852,000000	2020-10-29T19:26:54:693
1774897,000000	2020-10-29T19:26:54:733
1781411,000000	2020-10-29T19:26:54:773
1784355,000000	2020-10-29T19:26:54:812
1787315,000000	2020-10-29T19:26:54:853
1793017,000000	2020-10-29T19:26:54:892
1794721,000000	2020-10-29T19:26:54:933
1794784,000000	2020-10-29T19:26:54:973
1798995,000000	2020-10-29T19:26:55:019
1805707,000000	2020-10-29T19:26:55:052
1810673,000000	2020-10-29T19:26:55:093
1821207,000000	2020-10-29T19:26:55:132
1836491,000000	2020-10-29T19:26:55:173
1852819,000000	2020-10-29T19:26:55:213
1866702,000000	2020-10-29T19:26:55:252
1878279,000000	2020-10-29T19:26:55:292
1888371,000000	2020-10-29T19:26:55:336
1898698,000000	2020-10-29T19:26:55:372
1908726,000000	2020-10-29T19:26:55:414
1915778,000000	2020-10-29T19:26:55:454
1922344,000000	2020-10-29T19:26:55:494
1932883,000000	2020-10-29T19:26:55:533
1941524,000000	2020-10-29T19:26:55:574
1941625,000000	2020-10-29T19:26:55:613
1934202,000000	2020-10-29T19:26:55:654
1930482,000000	2020-10-29T19:26:55:694
1931860,000000	2020-10-29T19:26:55:734
1932802,000000	2020-10-29T19:26:55:773
1937525,000000	2020-10-29T19:26:55:814
1941602,000000	2020-10-29T19:26:55:853
1940684,000000	2020-10-29T19:26:55:894
1926848,000000	2020-10-29T19:26:55:934
1921141,000000	2020-10-29T19:26:55:974
1917801,000000	2020-10-29T19:26:56:013
1918527,000000	2020-10-29T19:26:56:054
1924566,000000	2020-10-29T19:26:56:094
1933586,000000	2020-10-29T19:26:56:134
1943575,000000	2020-10-29T19:26:56:176
1950900,000000	2020-10-29T19:26:56:215
1948581,000000	2020-10-29T19:26:56:253
1946704,000000	2020-10-29T19:26:56:295
1942306,000000	2020-10-29T19:26:56:334
1937596,000000	2020-10-29T19:26:56:375
1940819,000000	2020-10-29T19:26:56:416
1946723,000000	2020-10-29T19:26:56:455
1947913,000000	2020-10-29T19:26:56:494
1940852,000000	2020-10-29T19:26:56:535
1930548,000000	2020-10-29T19:26:56:574
1925444,000000	2020-10-29T19:26:56:614
1926682,000000	2020-10-29T19:26:56:654
1929011,000000	2020-10-29T19:26:56:695
1929934,000000	2020-10-29T19:26:56:734
1929118,000000	2020-10-29T19:26:56:776
1930824,000000	2020-10-29T19:26:56:814
1940233,000000	2020-10-29T19:26:56:855
1959812,000000	2020-10-29T19:26:56:896
1983573,000000	2020-10-29T19:26:56:935
2000727,000000	2020-10-29T19:26:56:975
2019011,000000	2020-10-29T19:26:57:016
2023527,000000	2020-10-29T19:26:57:054
2026689,000000	2020-10-29T19:26:57:095
2035624,000000	2020-10-29T19:26:57:136
2042153,000000	2020-10-29T19:26:57:176
2033985,000000	2020-10-29T19:26:57:214
2016302,000000	2020-10-29T19:26:57:255
1995012,000000	2020-10-29T19:26:57:294
1980364,000000	2020-10-29T19:26:57:335
1969851,000000	2020-10-29T19:26:57:376
1963009,000000	2020-10-29T19:26:57:416
1957685,000000	2020-10-29T19:26:57:454
1949409,000000	2020-10-29T19:26:57:496
1944738,000000	2020-10-29T19:26:57:535
1945909,000000	2020-10-29T19:26:57:576
1951420,000000	2020-10-29T19:26:57:616
1959647,000000	2020-10-29T19:26:57:656
1959984,000000	2020-10-29T19:26:57:694
1952339,000000	2020-10-29T19:26:57:736
1948185,000000	2020-10-29T19:26:57:775
1956050,000000	2020-10-29T19:26:57:816
1981230,000000	2020-10-29T19:26:57:856
2008876,000000	2020-10-29T19:26:57:896
2014055,000000	2020-10-29T19:26:57:934
2019381,000000	2020-10-29T19:26:57:976
2023744,000000	2020-10-29T19:26:58:015
2023337,000000	2020-10-29T19:26:58:056
2019674,000000	2020-10-29T19:26:58:096
2014709,000000	2020-10-29T19:26:58:137
2010759,000000	2020-10-29T19:26:58:175
2008163,000000	2020-10-29T19:26:58:217
2005621,000000	2020-10-29T19:26:58:256
2002257,000000	2020-10-29T19:26:58:296
2001075,000000	2020-10-29T19:26:58:337
2000574,000000	2020-10-29T19:26:58:377
2000304,000000	2020-10-29T19:26:58:416
1999550,000000	2020-10-29T19:26:58:456
1997348,000000	2020-10-29T19:26:58:496
1991979,000000	2020-10-29T19:26:58:536
1988764,000000	2020-10-29T19:26:58:577
1987703,000000	2020-10-29T19:26:58:617
1986128,000000	2020-10-29T19:26:58:656
1987115,000000	2020-10-29T19:26:58:697
1988578,000000	2020-10-29T19:26:58:736
1983531,000000	2020-10-29T19:26:58:777
1976095,000000	2020-10-29T19:26:58:818
1966971,000000	2020-10-29T19:26:58:857
1953060,000000	2020-10-29T19:26:58:896
1943925,000000	2020-10-29T19:26:58:936
1939265,000000	2020-10-29T19:26:58:976
1936492,000000	2020-10-29T19:26:59:017
1932087,000000	2020-10-29T19:26:59:057
1927504,000000	2020-10-29T19:26:59:098
1922861,000000	2020-10-29T19:26:59:137
1914278,000000	2020-10-29T19:26:59:177
1907133,000000	2020-10-29T19:26:59:217
1908068,000000	2020-10-29T19:26:59:257
1913478,000000	2020-10-29T19:26:59:297
1921049,000000	2020-10-29T19:26:59:337
1911867,000000	2020-10-29T19:26:59:378
1908059,000000	2020-10-29T19:26:59:417
1905190,000000	2020-10-29T19:26:59:458
1904641,000000	2020-10-29T19:26:59:498
1907451,000000	2020-10-29T19:26:59:539
1910536,000000	2020-10-29T19:26:59:579
1911874,000000	2020-10-29T19:26:59:617
1914672,000000	2020-10-29T19:26:59:658
1918766,000000	2020-10-29T19:26:59:697
1924151,000000	2020-10-29T19:26:59:738
1930309,000000	2020-10-29T19:26:59:780
1936236,000000	2020-10-29T19:26:59:818
1934252,000000	2020-10-29T19:26:59:857
1935883,000000	2020-10-29T19:26:59:898
1941868,000000	2020-10-29T19:26:59:937
1949199,000000	2020-10-29T19:26:59:978
1961503,000000	2020-10-29T19:27:00:019
1965707,000000	2020-10-29T19:27:00:058
1955684,000000	2020-10-29T19:27:00:097
1936782,000000	2020-10-29T19:27:00:138
1924228,000000	2020-10-29T19:27:00:178
1916868,000000	2020-10-29T19:27:00:218
1914729,000000	2020-10-29T19:27:00:260
1915437,000000	2020-10-29T19:27:00:297
1915253,000000	2020-10-29T19:27:00:337
1913558,000000	2020-10-29T19:27:00:378
1909873,000000	2020-10-29T19:27:00:418
1904445,000000	2020-10-29T19:27:00:458
1899101,000000	2020-10-29T19:27:00:499
