light_level	ts
0,000000	2020-10-29T19:28:20:519
0,000000	2020-10-29T19:28:20:763
0,000000	2020-10-29T19:28:21:003
0,000000	2020-10-29T19:28:21:245
0,000000	2020-10-29T19:28:21:484
0,000000	2020-10-29T19:28:21:723
0,000000	2020-10-29T19:28:21:964
0,000000	2020-10-29T19:28:22:206
0,000000	2020-10-29T19:28:22:445
0,000000	2020-10-29T19:28:22:693
