v1	v2	v3	v4	ts
1002,237915	92,085884	29,359999	1002,258789	2020-10-29T19:26:04:261
1002,244080	92,035683	29,349998	1002,299805	2020-10-29T19:26:04:466
1002,248596	91,996048	29,359999	1002,289062	2020-10-29T19:26:04:707
1002,251160	91,974915	29,349998	1002,273926	2020-10-29T19:26:04:947
1002,252441	91,964340	29,349998	1002,264404	2020-10-29T19:26:05:186
1002,257263	91,924706	29,359999	1002,300537	2020-10-29T19:26:05:428
1002,261353	91,890358	29,349998	1002,298584	2020-10-29T19:26:05:668
1002,264587	91,863937	29,359999	1002,293701	2020-10-29T19:26:05:912
1002,269714	91,819016	29,359999	1002,316162	2020-10-29T19:26:06:162
1002,273743	91,784668	29,359999	1002,309814	2020-10-29T19:26:12:113
1002,281860	91,718613	29,359999	1002,355225	2020-10-29T19:26:12:115
1002,288025	91,665764	29,359999	1002,343750	2020-10-29T19:26:12:115
1002,293762	91,618202	29,359999	1002,345215	2020-10-29T19:26:12:115
1002,291138	91,639343	29,359999	1002,267090	2020-10-29T19:26:12:115
1002,288818	91,657837	29,359999	1002,267578	2020-10-29T19:26:12:115
1002,287476	91,671051	29,359999	1002,275146	2020-10-29T19:26:12:115
1002,288574	91,660484	29,359999	1002,298096	2020-10-29T19:26:12:117
1002,286072	91,681618	29,359999	1002,263428	2020-10-29T19:26:12:117
1002,287231	91,673691	29,369999	1002,297852	2020-10-29T19:26:12:144
1002,287292	91,671051	29,359999	1002,288086	2020-10-29T19:26:12:145
1002,288086	91,665764	29,359999	1002,295410	2020-10-29T19:26:12:146
1002,288635	91,660484	29,359999	1002,293701	2020-10-29T19:26:12:146
1002,289062	91,657837	29,369999	1002,292725	2020-10-29T19:26:12:146
1002,290710	91,644630	29,359999	1002,305420	2020-10-29T19:26:12:146
1002,290466	91,644630	29,369999	1002,288086	2020-10-29T19:26:12:146
1002,287476	91,671051	29,359999	1002,260254	2020-10-29T19:26:12:146
1002,287476	91,671051	29,359999	1002,287109	2020-10-29T19:26:12:146
1002,286926	91,676338	29,359999	1002,281982	2020-10-29T19:26:12:147
1002,285767	91,684265	29,359999	1002,275391	2020-10-29T19:26:12:147
1002,282715	91,710686	29,349998	1002,254883	2020-10-29T19:26:12:147
1002,280762	91,726540	29,349998	1002,262695	2020-10-29T19:26:12:147
1002,281677	91,718613	29,359999	1002,289551	2020-10-29T19:26:12:147
1002,280029	91,731827	29,359999	1002,265381	2020-10-29T19:26:12:147
1002,283386	91,705399	29,349998	1002,313721	2020-10-29T19:26:12:147
1002,284973	91,692192	29,349998	1002,299072	2020-10-29T19:26:12:171
1002,285828	91,684265	29,349998	1002,293457	2020-10-29T19:26:12:410
1002,288513	91,660484	29,359999	1002,312256	2020-10-29T19:26:12:650
1002,289856	91,649910	29,349998	1002,301758	2020-10-29T19:26:12:890
1002,293457	91,620850	29,349998	1002,325684	2020-10-29T19:26:13:130
1002,297119	91,589142	29,349998	1002,330078	2020-10-29T19:26:13:371
1002,298096	91,581215	29,349998	1002,307129	2020-10-29T19:26:13:611
1002,295044	91,607635	29,349998	1002,268066	2020-10-29T19:26:13:851
1002,296570	91,594421	29,340000	1002,310791	2020-10-29T19:26:14:093
1002,297119	91,589142	29,349998	1002,302246	2020-10-29T19:26:14:377
1002,302002	91,549507	29,340000	1002,346191	2020-10-29T19:26:14:570
1002,306641	91,509872	29,340000	1002,348389	2020-10-29T19:26:14:812
1002,308838	91,491379	29,340000	1002,328613	2020-10-29T19:26:15:052
1002,312927	91,457024	29,340000	1002,349609	2020-10-29T19:26:15:292
1002,315674	91,433243	29,340000	1002,340332	2020-10-29T19:26:15:534
1002,319946	91,398895	29,330000	1002,358154	2020-10-29T19:26:15:799
1002,322327	91,377762	29,340000	1002,343750	2020-10-29T19:26:16:013
1002,320984	91,388329	29,340000	1002,308838	2020-10-29T19:26:16:253
1002,317017	91,422676	29,340000	1002,281006	2020-10-29T19:26:16:494
1002,312927	91,457024	29,340000	1002,276123	2020-10-29T19:26:16:749
1002,308289	91,496658	29,340000	1002,266357	2020-10-29T19:26:16:974
1002,304138	91,531013	29,330000	1002,266357	2020-10-29T19:26:17:214
1002,298523	91,578568	29,330000	1002,247803	2020-10-29T19:26:17:455
1002,296997	91,591782	29,340000	1002,283203	2020-10-29T19:26:17:727
1002,294373	91,612923	29,340000	1002,270752	2020-10-29T19:26:17:935
1002,291321	91,639343	29,340000	1002,263428	2020-10-29T19:26:27:124
1002,288879	91,657837	29,340000	1002,266846	2020-10-29T19:26:27:127
1002,289734	91,652557	29,340000	1002,296875	2020-10-29T19:26:27:127
1002,289429	91,655197	29,330000	1002,286865	2020-10-29T19:26:27:127
