x	y	z	ts
2,473365	0,487253	9,477100	2020-10-29T19:26:04:260
2,477513	0,496876	9,475517	2020-10-29T19:26:04:261
2,643298	0,590669	9,425204	2020-10-29T19:26:04:312
2,637188	0,591225	9,426881	2020-10-29T19:26:04:317
2,626500	0,592205	9,429803	2020-10-29T19:26:04:318
2,620527	0,592756	9,431430	2020-10-29T19:26:04:321
2,614410	0,595703	9,432941	2020-10-29T19:26:04:323
2,578709	0,615983	9,441463	2020-10-29T19:26:04:345
2,512455	0,624383	9,458757	2020-10-29T19:26:04:364
2,428648	0,598874	9,482267	2020-10-29T19:26:04:385
2,355960	0,579190	9,501809	2020-10-29T19:26:04:404
2,295842	0,561858	9,517552	2020-10-29T19:26:04:424
2,247890	0,542383	9,530120	2020-10-29T19:26:04:445
2,230210	0,536658	9,534597	2020-10-29T19:26:04:465
2,235031	0,542455	9,533140	2020-10-29T19:26:04:484
2,249396	0,566574	9,528358	2020-10-29T19:26:04:505
2,254077	0,587254	9,525999	2020-10-29T19:26:04:524
2,242903	0,595185	9,528144	2020-10-29T19:26:04:547
2,214531	0,583791	9,535482	2020-10-29T19:26:04:564
2,154294	0,541199	9,551780	2020-10-29T19:26:04:585
2,079647	0,489368	9,571101	2020-10-29T19:26:04:604
2,010003	0,450164	9,587890	2020-10-29T19:26:04:625
1,939578	0,413976	9,604012	2020-10-29T19:26:04:645
5,167970	1,050421	8,267956	2020-10-29T19:26:04:665
5,356972	1,069719	8,144258	2020-10-29T19:26:04:685
5,588509	1,092930	7,984013	2020-10-29T19:26:04:706
5,836473	1,114856	7,801478	2020-10-29T19:26:04:724
6,140254	1,141628	7,560711	2020-10-29T19:26:04:746
6,430198	1,146672	7,314922	2020-10-29T19:26:04:764
6,743830	1,136167	7,028532	2020-10-29T19:26:04:786
6,971093	1,128289	6,804499	2020-10-29T19:26:04:804
7,178705	1,118904	6,586701	2020-10-29T19:26:04:826
7,380303	1,052725	6,371286	2020-10-29T19:26:04:845
7,566807	0,987765	6,159394	2020-10-29T19:26:04:867
7,691974	0,945982	6,009079	2020-10-29T19:26:04:884
7,797663	0,902377	5,878142	2020-10-29T19:26:04:906
7,864230	0,869490	5,793813	2020-10-29T19:26:04:924
7,921028	0,830812	5,721665	2020-10-29T19:26:04:947
7,971991	0,780908	5,657555	2020-10-29T19:26:04:964
8,025921	0,693277	5,592347	2020-10-29T19:26:04:986
8,073712	0,680049	5,524771	2020-10-29T19:26:05:005
8,137013	0,651932	5,434555	2020-10-29T19:26:05:025
8,204181	0,629485	5,335311	2020-10-29T19:26:05:045
8,287819	0,474366	5,220863	2020-10-29T19:26:05:067
8,374796	0,341097	5,090857	2020-10-29T19:26:05:084
8,479033	0,162539	4,924426	2020-10-29T19:26:05:106
8,576737	-0,053014	4,754698	2020-10-29T19:26:05:125
8,671774	-0,331924	4,567334	2020-10-29T19:26:05:146
