v1	v2	v3	v4	ts
1002,180908	92,566780	28,730000	1002,207275	2020-10-29T19:13:56:213
1002,188232	92,503365	28,740000	1002,254395	2020-10-29T19:13:56:379
1002,198059	92,421455	28,740000	1002,286621	2020-10-29T19:13:56:620
1002,207092	92,344833	28,740000	1002,288818	2020-10-29T19:13:56:861
1002,213867	92,289345	28,740000	1002,274414	2020-10-29T19:13:57:101
1002,222412	92,218002	28,740000	1002,299561	2020-10-29T19:13:57:342
1002,229187	92,159874	28,750000	1002,290283	2020-10-29T19:13:57:584
1002,231750	92,138733	28,750000	1002,254883	2020-10-29T19:13:57:824
1002,234802	92,112312	28,750000	1002,262207	2020-10-29T19:13:58:068
1002,237732	92,088531	28,750000	1002,263916	2020-10-29T19:13:58:304
1002,239624	92,072678	28,750000	1002,256836	2020-10-29T19:13:58:546
1002,238464	92,083244	28,750000	1002,228271	2020-10-29T19:13:58:786
1002,238342	92,083244	28,760000	1002,237061	2020-10-29T19:13:59:027
1002,239197	92,075317	28,750000	1002,247070	2020-10-29T19:13:59:267
1002,237610	92,088531	28,760000	1002,223389	2020-10-29T19:13:59:507
1002,237183	92,093811	28,760000	1002,233154	2020-10-29T19:13:59:748
1002,237732	92,088531	28,760000	1002,242676	2020-10-29T19:13:59:988
1002,241089	92,059464	28,760000	1002,271484	2020-10-29T19:14:00:228
1002,244629	92,030403	28,760000	1002,276367	2020-10-29T19:14:00:469
1002,246155	92,017189	28,769999	1002,260010	2020-10-29T19:14:00:709
1002,246582	92,014549	28,769999	1002,250244	2020-10-29T19:14:00:952
1002,248413	91,998695	28,769999	1002,264893	2020-10-29T19:14:01:189
1002,249146	91,993408	28,769999	1002,255859	2020-10-29T19:14:01:429
1002,250549	91,980194	28,769999	1002,263184	2020-10-29T19:14:01:670
1002,251343	91,974915	28,779999	1002,258789	2020-10-29T19:14:01:910
1002,252808	91,961700	28,779999	1002,265869	2020-10-29T19:14:02:150
1002,254883	91,943207	28,779999	1002,273438	2020-10-29T19:14:02:391
1002,254517	91,945847	28,779999	1002,251221	2020-10-29T19:14:02:631
1002,252258	91,966988	28,769999	1002,231934	2020-10-29T19:14:02:871
1002,251282	91,974915	28,779999	1002,241943	2020-10-29T19:14:03:111
1002,249268	91,990768	28,779999	1002,231445	2020-10-29T19:14:03:353
1002,249695	91,988121	28,779999	1002,253906	2020-10-29T19:14:03:591
1002,248840	91,996048	28,779999	1002,241211	2020-10-29T19:14:03:831
1002,250671	91,980194	28,779999	1002,267334	2020-10-29T19:14:04:073
1002,252075	91,966988	28,779999	1002,264893	2020-10-29T19:14:04:312
1002,252075	91,966988	28,779999	1002,251953	2020-10-29T19:14:04:553
1002,250854	91,977554	28,779999	1002,239502	2020-10-29T19:14:04:795
