x	y	z	ts
0,086054	2,621491	9,449379	2020-10-29T19:13:56:212
-0,024189	2,380162	9,513392	2020-10-29T19:13:56:213
0,451655	5,198980	8,302831	2020-10-29T19:13:56:213
0,431550	5,189280	8,309965	2020-10-29T19:13:56:214
0,408846	5,204100	8,301842	2020-10-29T19:13:56:214
0,385401	5,231709	8,285594	2020-10-29T19:13:56:217
0,350696	5,297618	8,245158	2020-10-29T19:13:56:244
-0,095429	2,627973	9,447489	2020-10-29T19:13:56:261
-0,251590	3,056195	9,314868	2020-10-29T19:13:56:279
-0,276515	3,114119	9,294955	2020-10-29T19:13:56:299
-0,292840	3,312274	9,225697	2020-10-29T19:13:56:319
-0,304771	3,486116	9,161031	2020-10-29T19:13:56:339
-0,319470	3,556995	9,133242	2020-10-29T19:13:56:359
-0,326387	3,543502	9,138241	2020-10-29T19:13:56:378
-0,312909	3,605022	9,114619	2020-10-29T19:13:56:399
-0,295650	3,749312	9,056801	2020-10-29T19:13:56:419
-0,261908	4,015363	8,943078	2020-10-29T19:13:56:438
-0,195913	4,812445	8,542387	2020-10-29T19:13:56:459
-0,151665	-1,969040	9,605742	2020-10-29T19:13:56:479
-0,124776	-0,194083	9,803935	2020-10-29T19:13:56:499
-0,080896	0,545268	9,791145	2020-10-29T19:13:56:519
-0,049672	0,758917	9,777114	2020-10-29T19:13:56:539
0,012070	0,947126	9,760798	2020-10-29T19:13:56:559
0,055273	1,023006	9,752989	2020-10-29T19:13:56:579
0,077733	1,154813	9,738108	2020-10-29T19:13:56:600
0,096009	1,313354	9,717833	2020-10-29T19:13:56:619
0,087223	1,405225	9,705056	2020-10-29T19:13:56:639
0,046171	1,402351	9,705754	2020-10-29T19:13:56:659
-0,013959	1,312002	9,718479	2020-10-29T19:13:56:679
-0,092230	1,133699	9,740462	2020-10-29T19:13:56:699
-0,162257	0,894841	9,764390	2020-10-29T19:13:56:719
-0,157103	0,827578	9,770405	2020-10-29T19:13:56:739
-0,124758	0,866607	9,767488	2020-10-29T19:13:56:760
-0,119482	0,787497	9,774250	2020-10-29T19:13:56:779
-0,148393	0,528245	9,791288	2020-10-29T19:13:56:800
-0,158113	0,427030	9,796072	2020-10-29T19:13:56:819
-0,148402	0,453035	9,795056	2020-10-29T19:13:56:839
-0,147913	0,428524	9,796166	2020-10-29T19:13:56:861
-0,169984	0,186893	9,803395	2020-10-29T19:13:56:879
-0,176751	0,077234	9,804753	2020-10-29T19:13:56:899
-0,188328	0,001726	9,804841	2020-10-29T19:13:56:919
-0,201978	-0,071754	9,804307	2020-10-29T19:13:56:939
-0,227006	-0,336240	9,798255	2020-10-29T19:13:56:960
-0,251932	-0,807064	9,770136	2020-10-29T19:13:56:979
-0,268143	-1,617564	9,668608	2020-10-29T19:13:57:000
-0,260345	-2,336096	9,520781	2020-10-29T19:13:57:019
-0,244718	-2,519543	9,474302	2020-10-29T19:13:57:040
-0,229460	-2,499291	9,480046	2020-10-29T19:13:57:060
-0,215828	-2,554916	9,465528	2020-10-29T19:13:57:080
-0,181377	5,786974	7,915075	2020-10-29T19:13:57:100
-0,223248	5,253308	8,277880	2020-10-29T19:13:57:120
-0,261674	4,698035	8,604091	2020-10-29T19:13:57:142
-0,279931	4,300776	8,808822	2020-10-29T19:13:57:159
-0,285587	4,044572	8,929180	2020-10-29T19:13:57:179
-0,285131	3,867531	9,007291	2020-10-29T19:13:57:200
-0,294822	3,672504	9,088243	2020-10-29T19:13:57:219
-0,295645	3,529273	9,144792	2020-10-29T19:13:57:240
