1603995256.000000, IBI
14.656250,0.687500
15.390625,0.734375
16.265625,0.875000
17.281250,1.015625
18.265625,0.984375
19.171875,0.906250
20.078125,0.906250
20.906250,0.828125
21.625000,0.718750
22.312500,0.687500
22.984375,0.671875
23.750000,0.765625
24.687500,0.937500
25.718750,1.031250
26.734375,1.015625
27.687500,0.953125
28.625000,0.937500
29.515625,0.890625
30.265625,0.750000
30.968750,0.703125
31.656250,0.687500
32.375000,0.718750
33.250000,0.875000
34.218750,0.968750
35.250000,1.031250
36.281250,1.031250
37.296875,1.015625
38.218750,0.921875
39.015625,0.796875
39.750000,0.734375
40.468750,0.718750
41.250000,0.781250
42.156250,0.906250
43.109375,0.953125
44.062500,0.953125
44.937500,0.875000
45.765625,0.828125
46.546875,0.781250
47.296875,0.750000
48.015625,0.718750
48.750000,0.734375
49.625000,0.875000
50.593750,0.968750
51.625000,1.031250
52.656250,1.031250
53.640625,0.984375
54.609375,0.968750
55.484375,0.875000
56.250000,0.765625
56.953125,0.703125
57.656250,0.703125
58.437500,0.781250
59.406250,0.968750
60.437500,1.031250
61.468750,1.031250
62.468750,1.000000
63.421875,0.953125
64.296875,0.875000
65.078125,0.781250
65.796875,0.718750
66.531250,0.734375
67.359375,0.828125
68.375000,1.015625
69.406250,1.031250
70.390625,0.984375
71.203125,0.812500
71.937500,0.734375
72.656250,0.718750
73.343750,0.687500
74.000000,0.656250
74.656250,0.656250
75.375000,0.718750
76.171875,0.796875
77.093750,0.921875
78.093750,1.000000
79.046875,0.953125
79.968750,0.921875
80.843750,0.875000
81.625000,0.781250
82.328125,0.703125
83.000000,0.671875
83.671875,0.671875
84.468750,0.796875
85.421875,0.953125
86.421875,1.000000
87.421875,1.000000
88.375000,0.953125
89.281250,0.906250
90.171875,0.890625
90.937500,0.765625
91.671875,0.734375
92.468750,0.796875
93.359375,0.890625
94.359375,1.000000
95.390625,1.031250
96.359375,0.968750
97.281250,0.921875
98.156250,0.875000
98.937500,0.781250
99.640625,0.703125
100.343750,0.703125
101.078125,0.734375
101.937500,0.859375
102.968750,1.031250
104.000000,1.031250
104.984375,0.984375
105.906250,0.921875
106.796875,0.890625
107.609375,0.812500
108.343750,0.734375
109.046875,0.703125
109.765625,0.718750
110.562500,0.796875
111.484375,0.921875
112.468750,0.984375
113.468750,1.000000
114.421875,0.953125
115.328125,0.906250
116.187500,0.859375
116.937500,0.750000
117.640625,0.703125
118.343750,0.703125
119.093750,0.750000
120.000000,0.906250
121.046875,1.046875
122.062500,1.015625
123.000000,0.937500
123.890625,0.890625
124.656250,0.765625
125.343750,0.687500
126.000000,0.656250
126.656250,0.656250
127.406250,0.750000
128.265625,0.859375
129.234375,0.968750
130.171875,0.937500
131.015625,0.843750
131.765625,0.750000
132.531250,0.765625
133.265625,0.734375
133.968750,0.703125
134.625000,0.656250
135.296875,0.671875
136.000000,0.703125
136.734375,0.734375
137.562500,0.828125
138.437500,0.875000
139.312500,0.875000
140.125000,0.812500
140.828125,0.703125
141.500000,0.671875
142.156250,0.656250
142.796875,0.640625
143.437500,0.640625
144.093750,0.656250
144.812500,0.718750
145.703125,0.890625
146.656250,0.953125
147.593750,0.937500
148.468750,0.875000
149.296875,0.828125
150.046875,0.750000
150.750000,0.703125
151.421875,0.671875
152.109375,0.687500
152.859375,0.750000
153.796875,0.937500
154.828125,1.031250
155.890625,1.062500
156.921875,1.031250
157.906250,0.984375
158.859375,0.953125
159.703125,0.843750
160.453125,0.750000
161.171875,0.718750
161.953125,0.781250
162.843750,0.890625
163.812500,0.968750
164.781250,0.968750
165.718750,0.937500
