1603995266.000000
1.000000
62.00
63.00
63.00
64.00
65.20
69.17
71.86
72.25
72.56
72.60
72.73
72.83
72.92
73.00
73.00
72.94
72.82
72.67
72.53
72.35
72.24
72.14
72.04
71.96
71.88
71.81
71.74
71.64
71.52
71.43
71.35
71.28
71.21
71.12
71.00
70.89
70.81
70.82
70.87
70.93
70.98
71.00
71.00
70.98
70.93
70.87
70.79
70.73
70.67
70.62
70.57
70.52
70.45
70.39
70.33
70.27
70.23
70.21
70.17
70.13
70.22
70.30
70.40
70.43
70.40
70.02
69.67
69.57
69.48
69.48
69.50
69.50
69.50
69.50
69.52
69.53
69.55
69.58
69.60
69.62
69.62
69.62
69.62
69.60
69.58
69.55
69.52
69.47
69.43
69.42
69.43
69.47
69.50
69.55
69.58
69.60
69.60
69.57
69.50
69.47
69.42
69.38
69.37
69.37
69.38
69.42
69.45
69.48
69.53
69.60
69.65
69.68
69.72
69.75
69.78
69.85
69.93
70.02
70.12
70.20
70.28
70.33
70.40
70.50
70.65
70.87
71.05
71.20
71.32
71.40
71.45
71.53
71.65
71.78
71.93
72.08
72.23
72.37
72.50
72.63
72.75
72.88
73.03
73.17
73.27
73.37
73.43
73.50
73.57
73.58
73.55
73.48
73.42
73.35
73.30
73.32
73.33
73.35
73.35
73.28
73.22
73.15
73.08
73.03
73.00
72.97
