v1	v2	v3	v4	ts
1002,319946	91,398895	28,490000	1002,351807	2020-10-29T19:20:28:568
1002,320435	91,393616	28,490000	1002,324463	2020-10-29T19:20:28:733
1002,318604	91,409462	28,500000	1002,302002	2020-10-29T19:20:28:971
1002,318359	91,412109	28,500000	1002,316162	2020-10-29T19:20:29:212
1002,319641	91,401535	28,510000	1002,331055	2020-10-29T19:20:29:451
1002,320984	91,388329	28,510000	1002,333252	2020-10-29T19:20:29:696
1002,321472	91,385689	28,519999	1002,325928	2020-10-29T19:20:29:935
1002,319519	91,401535	28,519999	1002,302002	2020-10-29T19:20:30:176
1002,317505	91,417389	28,519999	1002,299561	2020-10-29T19:20:30:416
1002,318726	91,406822	28,519999	1002,329590	2020-10-29T19:20:30:657
1002,320190	91,396255	28,529999	1002,333008	2020-10-29T19:20:30:896
1002,317505	91,417389	28,529999	1002,293457	2020-10-29T19:20:31:138
1002,317505	91,417389	28,539999	1002,317383	2020-10-29T19:20:31:376
1002,318420	91,409462	28,539999	1002,326172	2020-10-29T19:20:31:618
1002,318726	91,406822	28,549999	1002,321533	2020-10-29T19:20:31:857
1002,316528	91,427963	28,549999	1002,296387	2020-10-29T19:20:32:099
1002,311890	91,464951	28,559999	1002,270264	2020-10-29T19:20:32:338
1002,306580	91,509872	28,559999	1002,258789	2020-10-29T19:20:32:579
1002,302734	91,541580	28,570000	1002,267578	2020-10-29T19:20:32:819
1002,304932	91,523087	28,570000	1002,324463	2020-10-29T19:20:33:059
1002,308716	91,491379	28,559999	1002,343018	2020-10-29T19:20:33:299
1002,308289	91,496658	28,570000	1002,304443	2020-10-29T19:20:33:540
1002,307129	91,504585	28,570000	1002,296387	2020-10-29T19:20:33:779
1002,305664	91,517799	28,580000	1002,292236	2020-10-29T19:20:34:019
1002,304077	91,531013	28,580000	1002,289551	2020-10-29T19:20:34:270
1002,304993	91,523087	28,580000	1002,313232	2020-10-29T19:20:34:500
1002,305176	91,520439	28,580000	1002,307129	2020-10-29T19:20:34:740
1002,306580	91,509872	28,590000	1002,318848	2020-10-29T19:20:34:979
1002,306396	91,512512	28,590000	1002,304688	2020-10-29T19:20:35:219
1002,309631	91,483452	28,590000	1002,338867	2020-10-29T19:20:35:486
1002,311523	91,467598	28,599998	1002,328125	2020-10-29T19:20:35:700
1002,311768	91,467598	28,599998	1002,314209	2020-10-29T19:20:35:941
1002,309204	91,488731	28,599998	1002,286377	2020-10-29T19:20:36:181
1002,306458	91,509872	28,599998	1002,281738	2020-10-29T19:20:36:421
1002,305237	91,520439	28,609999	1002,294189	2020-10-29T19:20:36:661
1002,305908	91,515160	28,609999	1002,311768	2020-10-29T19:20:36:901
1002,306396	91,512512	28,619999	1002,310303	2020-10-29T19:20:37:144
1002,305847	91,515160	28,619999	1002,300537	2020-10-29T19:20:37:382
1002,305176	91,520439	28,619999	1002,299072	2020-10-29T19:20:37:622
1002,304993	91,523087	28,619999	1002,303467	2020-10-29T19:20:37:862
1002,306396	91,512512	28,619999	1002,319336	2020-10-29T19:20:38:103
1002,308716	91,491379	28,619999	1002,329590	2020-10-29T19:20:38:345
1002,310974	91,472878	28,619999	1002,331543	2020-10-29T19:20:38:584
1002,311157	91,470238	28,629999	1002,312744	2020-10-29T19:20:38:823
1002,310730	91,475525	28,619999	1002,306885	2020-10-29T19:20:39:063
1002,310364	91,478165	28,619999	1002,306641	2020-10-29T19:20:39:304
1002,309875	91,483452	28,629999	1002,305664	2020-10-29T19:20:39:545
1002,310791	91,475525	28,629999	1002,318848	2020-10-29T19:20:39:785
1002,313782	91,449097	28,629999	1002,340332	2020-10-29T19:20:40:024
1002,315369	91,435890	28,629999	1002,329590	2020-10-29T19:20:40:264
1002,316223	91,427963	28,639999	1002,324219	2020-10-29T19:20:40:505
1002,315063	91,438530	28,639999	1002,304199	2020-10-29T19:20:40:745
1002,315552	91,435890	28,639999	1002,319580	2020-10-29T19:20:40:985
1002,313110	91,454384	28,639999	1002,290771	2020-10-29T19:20:41:225
1002,311951	91,464951	28,650000	1002,301514	2020-10-29T19:20:41:465
1002,311951	91,464951	28,639999	1002,311523	2020-10-29T19:20:41:705
1002,308472	91,494019	28,650000	1002,277100	2020-10-29T19:20:41:947
1002,306213	91,512512	28,650000	1002,285889	2020-10-29T19:20:42:187
1002,307190	91,504585	28,650000	1002,315918	2020-10-29T19:20:42:425
1002,307434	91,501945	28,650000	1002,309570	2020-10-29T19:20:42:795
1002,308533	91,494019	28,650000	1002,318359	2020-10-29T19:20:42:908
1002,308228	91,496658	28,650000	1002,305664	2020-10-29T19:20:43:163
1002,312622	91,459671	28,490000	1002,351807	2020-10-29T19:20:43:389
