x	y	z	ts
-0,023449	-0,017587	-0,249997	2020-10-29T19:20:28:568
-0,109591	-0,084586	-0,104035	2020-10-29T19:20:28:569
-0,009856	-0,003712	-0,105465	2020-10-29T19:20:28:570
0,042786	0,017823	-0,088716	2020-10-29T19:20:28:570
-0,832672	-0,113863	0,105078	2020-10-29T19:20:28:571
-1,046404	-0,065120	-0,027346	2020-10-29T19:20:28:587
-0,883024	-0,034899	-0,107344	2020-10-29T19:20:28:610
-1,189301	-0,055142	0,048105	2020-10-29T19:20:28:628
-1,213417	-0,324564	0,177411	2020-10-29T19:20:28:649
-1,457433	-0,357394	0,207470	2020-10-29T19:20:28:668
0,005621	0,000163	0,066999	2020-10-29T19:20:28:690
-0,006343	-0,102728	-0,107676	2020-10-29T19:20:28:708
-0,010233	-0,000333	-0,122101	2020-10-29T19:20:28:733
0,023266	-0,017083	0,026255	2020-10-29T19:20:28:748
-4,732378	0,027292	1,613247	2020-10-29T19:20:28:769
-4,733586	0,145776	1,511314	2020-10-29T19:20:28:788
-4,743870	0,150249	1,535453	2020-10-29T19:20:28:810
-4,770846	0,266529	1,496129	2020-10-29T19:20:28:828
-0,011866	-0,001685	-0,144260	2020-10-29T19:20:28:850
0,059918	0,208883	-0,182546	2020-10-29T19:20:28:868
-0,759667	0,320646	-0,323862	2020-10-29T19:20:28:890
-0,700758	0,144493	-0,488585	2020-10-29T19:20:28:908
-0,870244	0,399911	-0,830622	2020-10-29T19:20:28:930
-1,294767	0,091877	-0,599541	2020-10-29T19:20:28:948
0,059058	-0,077403	0,700329	2020-10-29T19:20:28:971
-0,051012	-1,005818	0,640507	2020-10-29T19:20:28:988
-0,145639	0,909068	0,271296	2020-10-29T19:20:29:010
-0,168807	1,087381	-0,111858	2020-10-29T19:20:29:028
-0,062544	0,816191	-0,519168	2020-10-29T19:20:29:050
-0,079945	1,406825	-0,790204	2020-10-29T19:20:29:068
0,105628	0,534448	0,669324	2020-10-29T19:20:29:090
-0,102964	-0,859224	0,759391	2020-10-29T19:20:29:108
-0,197828	0,283624	0,040038	2020-10-29T19:20:29:130
-0,070982	0,604899	-0,304471	2020-10-29T19:20:29:148
-0,076238	0,587794	-0,538357	2020-10-29T19:20:29:170
-0,203557	0,969468	-0,031526	2020-10-29T19:20:29:188
-0,435181	-0,156983	0,640868	2020-10-29T19:20:29:210
-0,408297	0,322434	-0,015492	2020-10-29T19:20:29:228
-0,307906	0,517520	-0,008005	2020-10-29T19:20:29:250
-0,335782	-0,329922	0,170461	2020-10-29T19:20:29:268
-0,318682	-0,504288	0,151430	2020-10-29T19:20:29:290
-0,354485	-0,033412	-0,108438	2020-10-29T19:20:29:308
-0,273282	-0,008034	0,184478	2020-10-29T19:20:29:330
-0,248596	0,293688	0,198938	2020-10-29T19:20:29:348
-0,146165	0,060225	-0,036911	2020-10-29T19:20:29:370
-0,218039	-0,159803	-0,011561	2020-10-29T19:20:29:388
-0,014090	-0,176217	-0,117334	2020-10-29T19:20:29:410
0,008682	0,107990	-0,008850	2020-10-29T19:20:29:428
-0,070131	0,311800	-0,093006	2020-10-29T19:20:29:451
-0,078672	0,238181	-0,002545	2020-10-29T19:20:29:468
-0,145743	0,160116	-0,080218	2020-10-29T19:20:29:490
-0,027618	0,054197	-0,025625	2020-10-29T19:20:29:509
-0,166800	-0,146797	-0,056716	2020-10-29T19:20:29:531
-0,102889	-0,269194	-0,221639	2020-10-29T19:20:29:548
-0,054554	0,238863	-0,135466	2020-10-29T19:20:29:570
-0,092179	0,431888	-0,138671	2020-10-29T19:20:29:588
-0,119248	0,062334	-0,029402	2020-10-29T19:20:29:611
-0,002568	0,009964	-0,058529	2020-10-29T19:20:29:631
-0,134173	-0,011572	-0,125527	2020-10-29T19:20:29:653
0,116332	-0,191877	-0,097613	2020-10-29T19:20:29:674
-0,027844	-0,157173	-0,030497	2020-10-29T19:20:29:696
-0,070557	-0,076189	-0,039400	2020-10-29T19:20:29:711
-0,060472	-0,124583	-0,014838	2020-10-29T19:20:29:734
-0,029828	-0,001344	-0,159817	2020-10-29T19:20:29:753
0,054543	0,150604	-0,311829	2020-10-29T19:20:29:773
0,006436	0,106494	-0,135770	2020-10-29T19:20:29:791
-0,015447	-0,061841	-0,055565	2020-10-29T19:20:29:813
0,039684	-0,082879	-0,115975	2020-10-29T19:20:29:831
0,029991	0,047801	-0,183708	2020-10-29T19:20:29:853
0,086396	0,175813	-0,184879	2020-10-29T19:20:29:871
0,159839	0,055161	-0,187231	2020-10-29T19:20:29:893
0,124520	-0,121678	-0,153967	2020-10-29T19:20:29:910
0,004655	-0,093631	-0,109245	2020-10-29T19:20:29:934
-0,061752	-0,095143	-0,105042	2020-10-29T19:20:29:951
-0,038407	-0,101583	-0,113862	2020-10-29T19:20:29:973
0,048167	-0,054674	-0,126822	2020-10-29T19:20:29:991
0,001265	-0,005783	0,026132	2020-10-29T19:20:30:014
0,003658	-0,075175	-0,086331	2020-10-29T19:20:30:031
-0,046485	0,187556	-0,115585	2020-10-29T19:20:30:053
-0,169737	0,168654	-0,035731	2020-10-29T19:20:30:071
-0,003668	0,020087	-0,101999	2020-10-29T19:20:30:094
0,039402	-0,142625	-0,142677	2020-10-29T19:20:30:111
-0,004146	0,025624	-0,113667	2020-10-29T19:20:30:135
0,053282	0,114158	-0,094524	2020-10-29T19:20:30:151
-0,009303	0,038823	-0,204614	2020-10-29T19:20:30:175
-0,114587	-0,128675	-0,125651	2020-10-29T19:20:30:191
-0,006927	0,035783	-0,180842	2020-10-29T19:20:30:214
0,038536	-0,117357	-0,097094	2020-10-29T19:20:30:232
0,085962	-0,025534	-0,113070	2020-10-29T19:20:30:254
0,071979	0,059329	-0,265501	2020-10-29T19:20:30:271
-0,005187	0,025412	-0,122212	2020-10-29T19:20:30:294
-0,084151	0,025412	-0,098284	2020-10-29T19:20:30:312
0,017792	0,030385	-0,122637	2020-10-29T19:20:30:334
0,002156	0,083135	-0,224398	2020-10-29T19:20:30:351
0,029172	-0,148547	-0,084777	2020-10-29T19:20:30:374
-0,049026	-0,357988	-0,121928	2020-10-29T19:20:30:391
-0,003986	0,027342	-0,109481	2020-10-29T19:20:30:416
-0,106877	0,101520	-0,126231	2020-10-29T19:20:30:432
-0,039474	0,190689	-0,005520	2020-10-29T19:20:30:472
-0,112879	0,100576	-0,099493	2020-10-29T19:20:30:473
-0,004479	0,048680	-0,191522	2020-10-29T19:20:30:495
-0,049943	-0,204959	-0,114951	2020-10-29T19:20:30:512
0,085718	0,126176	-0,165296	2020-10-29T19:20:30:534
0,114542	0,109766	-0,105724	2020-10-29T19:20:30:552
-0,003292	0,052068	-0,193312	2020-10-29T19:20:30:575
-0,051148	-0,450424	-0,133492	2020-10-29T19:20:30:592
-0,001260	0,023141	-0,066281	2020-10-29T19:20:30:615
0,020276	-0,397996	0,003110	2020-10-29T19:20:30:632
-0,072453	0,199155	0,321731	2020-10-29T19:20:30:657
0,065579	0,122268	0,012687	2020-10-29T19:20:30:672
0,001087	-0,028523	0,066512	2020-10-29T19:20:30:695
0,017837	0,380650	0,092833	2020-10-29T19:20:30:712
0,052422	0,342503	0,008101	2020-10-29T19:20:30:735
0,000661	-0,015382	0,040355	2020-10-29T19:20:30:752
0,061793	-0,205908	-0,131743	2020-10-29T19:20:30:775
0,102471	-0,330335	-0,136528	2020-10-29T19:20:30:791
-0,025480	-0,257641	-0,053467	2020-10-29T19:20:30:831
-0,028916	-0,176199	-0,145092	2020-10-29T19:20:30:833
-0,066208	-0,008631	-0,083845	2020-10-29T19:20:30:854
-0,001964	-0,070267	-0,110235	2020-10-29T19:20:30:871
-0,030518	-0,221173	-0,185103	2020-10-29T19:20:30:895
0,003970	-0,443927	-0,160377	2020-10-29T19:20:30:912
-0,027707	-0,471282	-0,160707	2020-10-29T19:20:30:934
0,052715	-0,142488	-0,151950	2020-10-29T19:20:30:952
-0,002524	0,047317	-0,125580	2020-10-29T19:20:30:975
0,078832	0,032959	-0,185400	2020-10-29T19:20:30:992
-0,002668	0,041531	-0,100986	2020-10-29T19:20:31:015
-0,021811	-0,116395	-0,012450	2020-10-29T19:20:31:033
-0,034757	0,227397	0,101624	2020-10-29T19:20:31:055
-0,021111	0,357309	0,107404	2020-10-29T19:20:31:072
0,087185	0,623880	-0,032948	2020-10-29T19:20:31:095
-0,001886	0,595203	0,054332	2020-10-29T19:20:31:112
0,056357	0,426420	0,002934	2020-10-29T19:20:31:136
0,045556	0,184614	-0,043236	2020-10-29T19:20:31:152
0,122766	-0,018304	0,011057	2020-10-29T19:20:31:175
0,124356	0,090999	0,006467	2020-10-29T19:20:31:192
-0,015671	0,276576	-0,075111	2020-10-29T19:20:31:215
-0,070944	0,240651	-0,046882	2020-10-29T19:20:31:233
-0,073554	0,030676	-0,017744	2020-10-29T19:20:31:255
-0,059619	-0,031569	-0,032197	2020-10-29T19:20:31:272
-0,085086	-0,271605	0,046058	2020-10-29T19:20:31:295
-0,012816	-0,141381	-0,029114	2020-10-29T19:20:31:312
0,004861	-0,103745	-0,120177	2020-10-29T19:20:31:335
0,090776	0,119902	-0,091387	2020-10-29T19:20:31:352
