light_intensity	ts
1687115,000000	2020-10-29T19:20:31:215
1681212,000000	2020-10-29T19:20:31:255
1676531,000000	2020-10-29T19:20:31:296
1673288,000000	2020-10-29T19:20:31:335
1671491,000000	2020-10-29T19:20:31:377
1670185,000000	2020-10-29T19:20:31:415
1669201,000000	2020-10-29T19:20:31:456
1669082,000000	2020-10-29T19:20:31:495
1667671,000000	2020-10-29T19:20:31:536
1657822,000000	2020-10-29T19:20:31:576
1643792,000000	2020-10-29T19:20:31:619
1632077,000000	2020-10-29T19:20:31:656
1624875,000000	2020-10-29T19:20:31:696
1620678,000000	2020-10-29T19:20:31:737
1618944,000000	2020-10-29T19:20:31:776
1617813,000000	2020-10-29T19:20:31:816
1615681,000000	2020-10-29T19:20:31:858
1612238,000000	2020-10-29T19:20:31:896
1608746,000000	2020-10-29T19:20:31:937
1605282,000000	2020-10-29T19:20:31:976
1602653,000000	2020-10-29T19:20:32:017
1600897,000000	2020-10-29T19:20:32:056
1600415,000000	2020-10-29T19:20:32:099
1600354,000000	2020-10-29T19:20:32:137
1600756,000000	2020-10-29T19:20:32:177
1601384,000000	2020-10-29T19:20:32:217
1596379,000000	2020-10-29T19:20:32:256
1585694,000000	2020-10-29T19:20:32:297
1575519,000000	2020-10-29T19:20:32:339
1568584,000000	2020-10-29T19:20:32:377
1564995,000000	2020-10-29T19:20:32:417
1564311,000000	2020-10-29T19:20:32:457
1564821,000000	2020-10-29T19:20:32:497
1564673,000000	2020-10-29T19:20:32:537
1563383,000000	2020-10-29T19:20:32:580
1561578,000000	2020-10-29T19:20:32:617
1559657,000000	2020-10-29T19:20:32:657
1558766,000000	2020-10-29T19:20:32:697
1558980,000000	2020-10-29T19:20:32:738
1559873,000000	2020-10-29T19:20:32:777
1561608,000000	2020-10-29T19:20:32:818
1563649,000000	2020-10-29T19:20:32:857
1565834,000000	2020-10-29T19:20:32:898
1561882,000000	2020-10-29T19:20:32:938
1552538,000000	2020-10-29T19:20:32:977
1543849,000000	2020-10-29T19:20:33:017
1538724,000000	2020-10-29T19:20:33:059
1536513,000000	2020-10-29T19:20:33:097
1536377,000000	2020-10-29T19:20:33:138
1537621,000000	2020-10-29T19:20:33:178
1538428,000000	2020-10-29T19:20:33:218
1538261,000000	2020-10-29T19:20:33:258
1537852,000000	2020-10-29T19:20:33:299
1537615,000000	2020-10-29T19:20:33:338
1538065,000000	2020-10-29T19:20:33:378
1539342,000000	2020-10-29T19:20:33:419
1541569,000000	2020-10-29T19:20:33:458
1544266,000000	2020-10-29T19:20:33:499
1547313,000000	2020-10-29T19:20:33:540
1549694,000000	2020-10-29T19:20:33:578
1545266,000000	2020-10-29T19:20:33:636
1537293,000000	2020-10-29T19:20:33:689
1530864,000000	2020-10-29T19:20:33:699
1527271,000000	2020-10-29T19:20:33:739
1526053,000000	2020-10-29T19:20:33:779
1526760,000000	2020-10-29T19:20:33:819
1528583,000000	2020-10-29T19:20:33:858
1530302,000000	2020-10-29T19:20:33:899
1531340,000000	2020-10-29T19:20:33:939
1531936,000000	2020-10-29T19:20:33:979
1532795,000000	2020-10-29T19:20:34:020
1534638,000000	2020-10-29T19:20:34:059
1537087,000000	2020-10-29T19:20:34:098
1540363,000000	2020-10-29T19:20:34:140
1543983,000000	2020-10-29T19:20:34:179
1547808,000000	2020-10-29T19:20:34:220
1551845,000000	2020-10-29T19:20:34:259
1555813,000000	2020-10-29T19:20:34:299
1560027,000000	2020-10-29T19:20:34:339
1562382,000000	2020-10-29T19:20:34:380
1558362,000000	2020-10-29T19:20:34:420
1552175,000000	2020-10-29T19:20:34:459
1547952,000000	2020-10-29T19:20:34:500
1546504,000000	2020-10-29T19:20:34:540
1546668,000000	2020-10-29T19:20:34:579
1548300,000000	2020-10-29T19:20:34:620
1550820,000000	2020-10-29T19:20:34:657
1553398,000000	2020-10-29T19:20:34:699
1555257,000000	2020-10-29T19:20:34:740
1556982,000000	2020-10-29T19:20:34:779
1558912,000000	2020-10-29T19:20:34:818
1561478,000000	2020-10-29T19:20:34:859
1564795,000000	2020-10-29T19:20:34:898
1568581,000000	2020-10-29T19:20:34:939
1572857,000000	2020-10-29T19:20:34:980
1577406,000000	2020-10-29T19:20:35:019
1581870,000000	2020-10-29T19:20:35:058
1586524,000000	2020-10-29T19:20:35:099
1590928,000000	2020-10-29T19:20:35:139
1595563,000000	2020-10-29T19:20:35:179
1600110,000000	2020-10-29T19:20:35:220
1603146,000000	2020-10-29T19:20:35:259
1601115,000000	2020-10-29T19:20:35:299
1597808,000000	2020-10-29T19:20:35:340
1595883,000000	2020-10-29T19:20:35:379
1595872,000000	2020-10-29T19:20:35:423
1597310,000000	2020-10-29T19:20:35:487
1599837,000000	2020-10-29T19:20:35:499
1603074,000000	2020-10-29T19:20:35:539
1606279,000000	2020-10-29T19:20:35:580
1608871,000000	2020-10-29T19:20:35:619
1611224,000000	2020-10-29T19:20:35:660
1613997,000000	2020-10-29T19:20:35:701
1616991,000000	2020-10-29T19:20:35:741
1620797,000000	2020-10-29T19:20:35:779
1624911,000000	2020-10-29T19:20:35:820
1629148,000000	2020-10-29T19:20:35:859
1633707,000000	2020-10-29T19:20:35:900
1638104,000000	2020-10-29T19:20:35:941
1642839,000000	2020-10-29T19:20:35:981
1647263,000000	2020-10-29T19:20:36:019
1651871,000000	2020-10-29T19:20:36:060
1656469,000000	2020-10-29T19:20:36:099
1660923,000000	2020-10-29T19:20:36:141
1663548,000000	2020-10-29T19:20:36:181
1662916,000000	2020-10-29T19:20:36:220
1661530,000000	2020-10-29T19:20:36:260
1661590,000000	2020-10-29T19:20:36:300
1662973,000000	2020-10-29T19:20:36:340
1665492,000000	2020-10-29T19:20:36:380
1668570,000000	2020-10-29T19:20:36:421
1672013,000000	2020-10-29T19:20:36:461
1675046,000000	2020-10-29T19:20:36:500
1677613,000000	2020-10-29T19:20:36:541
1680451,000000	2020-10-29T19:20:36:580
1683509,000000	2020-10-29T19:20:36:621
1686871,000000	2020-10-29T19:20:36:661
1690621,000000	2020-10-29T19:20:36:701
1694345,000000	2020-10-29T19:20:36:741
1698506,000000	2020-10-29T19:20:36:781
1702740,000000	2020-10-29T19:20:36:820
1706945,000000	2020-10-29T19:20:36:861
1711000,000000	2020-10-29T19:20:36:902
1715296,000000	2020-10-29T19:20:36:942
1719256,000000	2020-10-29T19:20:36:980
1723588,000000	2020-10-29T19:20:37:021
1726157,000000	2020-10-29T19:20:37:060
1726371,000000	2020-10-29T19:20:37:101
1726171,000000	2020-10-29T19:20:37:144
1726943,000000	2020-10-29T19:20:37:181
1729064,000000	2020-10-29T19:20:37:221
1731845,000000	2020-10-29T19:20:37:261
1734942,000000	2020-10-29T19:20:37:301
1738288,000000	2020-10-29T19:20:37:342
1741364,000000	2020-10-29T19:20:37:382
1743920,000000	2020-10-29T19:20:37:421
1746472,000000	2020-10-29T19:20:37:461
1749330,000000	2020-10-29T19:20:37:502
1752298,000000	2020-10-29T19:20:37:541
1755669,000000	2020-10-29T19:20:37:582
1759016,000000	2020-10-29T19:20:37:623
1762648,000000	2020-10-29T19:20:37:662
1766190,000000	2020-10-29T19:20:37:701
1769731,000000	2020-10-29T19:20:37:743
1773380,000000	2020-10-29T19:20:37:781
1776961,000000	2020-10-29T19:20:37:822
1778467,000000	2020-10-29T19:20:37:863
1778194,000000	2020-10-29T19:20:37:902
1778139,000000	2020-10-29T19:20:37:942
1779130,000000	2020-10-29T19:20:37:982
1781086,000000	2020-10-29T19:20:38:021
1783713,000000	2020-10-29T19:20:38:063
1786677,000000	2020-10-29T19:20:38:103
1789565,000000	2020-10-29T19:20:38:143
1792183,000000	2020-10-29T19:20:38:182
1794581,000000	2020-10-29T19:20:38:222
1796796,000000	2020-10-29T19:20:38:261
1799155,000000	2020-10-29T19:20:38:302
1801900,000000	2020-10-29T19:20:38:345
1804627,000000	2020-10-29T19:20:38:382
1807729,000000	2020-10-29T19:20:38:422
1811019,000000	2020-10-29T19:20:38:463
1814044,000000	2020-10-29T19:20:38:503
1817192,000000	2020-10-29T19:20:38:543
1820265,000000	2020-10-29T19:20:38:584
1821867,000000	2020-10-29T19:20:38:624
1821414,000000	2020-10-29T19:20:38:662
1820830,000000	2020-10-29T19:20:38:703
1821141,000000	2020-10-29T19:20:38:743
1822738,000000	2020-10-29T19:20:38:783
1824962,000000	2020-10-29T19:20:38:824
1827376,000000	2020-10-29T19:20:38:864
1829957,000000	2020-10-29T19:20:38:902
1831899,000000	2020-10-29T19:20:38:943
1833655,000000	2020-10-29T19:20:38:982
1835456,000000	2020-10-29T19:20:39:022
1837202,000000	2020-10-29T19:20:39:064
1839408,000000	2020-10-29T19:20:39:103
1841802,000000	2020-10-29T19:20:39:143
1844010,000000	2020-10-29T19:20:39:183
1846677,000000	2020-10-29T19:20:39:222
1849184,000000	2020-10-29T19:20:39:263
1851875,000000	2020-10-29T19:20:39:304
1854374,000000	2020-10-29T19:20:39:343
1856529,000000	2020-10-29T19:20:39:382
1856358,000000	2020-10-29T19:20:39:423
1854724,000000	2020-10-29T19:20:39:462
1853692,000000	2020-10-29T19:20:39:504
1853920,000000	2020-10-29T19:20:39:545
1855218,000000	2020-10-29T19:20:39:583
1857038,000000	2020-10-29T19:20:39:623
1858991,000000	2020-10-29T19:20:39:664
1860698,000000	2020-10-29T19:20:39:703
1861936,000000	2020-10-29T19:20:39:745
1862893,000000	2020-10-29T19:20:39:783
1864032,000000	2020-10-29T19:20:39:824
1865287,000000	2020-10-29T19:20:39:864
1866742,000000	2020-10-29T19:20:39:911
1868512,000000	2020-10-29T19:20:39:944
1870508,000000	2020-10-29T19:20:39:984
1872772,000000	2020-10-29T19:20:40:025
1874915,000000	2020-10-29T19:20:40:064
1876953,000000	2020-10-29T19:20:40:103
1878985,000000	2020-10-29T19:20:40:145
1878077,000000	2020-10-29T19:20:40:183
1875295,000000	2020-10-29T19:20:40:224
1872732,000000	2020-10-29T19:20:40:265
1871382,000000	2020-10-29T19:20:40:304
1871390,000000	2020-10-29T19:20:40:344
1872394,000000	2020-10-29T19:20:40:384
1873671,000000	2020-10-29T19:20:40:423
1874816,000000	2020-10-29T19:20:40:464
1875469,000000	2020-10-29T19:20:40:505
1875514,000000	2020-10-29T19:20:40:545
1875573,000000	2020-10-29T19:20:40:600
1875894,000000	2020-10-29T19:20:40:625
1876427,000000	2020-10-29T19:20:40:664
1877387,000000	2020-10-29T19:20:40:705
1878512,000000	2020-10-29T19:20:40:745
1879900,000000	2020-10-29T19:20:40:783
1881140,000000	2020-10-29T19:20:40:824
1882587,000000	2020-10-29T19:20:40:864
1882812,000000	2020-10-29T19:20:40:904
1880108,000000	2020-10-29T19:20:40:944
1875967,000000	2020-10-29T19:20:40:986
1872681,000000	2020-10-29T19:20:41:024
1870682,000000	2020-10-29T19:20:41:064
1870187,000000	2020-10-29T19:20:41:104
1870895,000000	2020-10-29T19:20:41:144
1871806,000000	2020-10-29T19:20:41:184
1872382,000000	2020-10-29T19:20:41:226
1872215,000000	2020-10-29T19:20:41:264
1871698,000000	2020-10-29T19:20:41:304
1871074,000000	2020-10-29T19:20:41:345
1870963,000000	2020-10-29T19:20:41:384
1871129,000000	2020-10-29T19:20:41:424
1871537,000000	2020-10-29T19:20:41:466
1872397,000000	2020-10-29T19:20:41:504
1873547,000000	2020-10-29T19:20:41:545
1874744,000000	2020-10-29T19:20:41:584
1875598,000000	2020-10-29T19:20:41:624
1873822,000000	2020-10-29T19:20:41:665
1867681,000000	2020-10-29T19:20:41:706
1860722,000000	2020-10-29T19:20:41:745
1856070,000000	2020-10-29T19:20:41:785
1853084,000000	2020-10-29T19:20:41:825
1851351,000000	2020-10-29T19:20:41:864
1850596,000000	2020-10-29T19:20:41:905
1850108,000000	2020-10-29T19:20:41:947
1848801,000000	2020-10-29T19:20:41:984
1846699,000000	2020-10-29T19:20:42:025
1844473,000000	2020-10-29T19:20:42:065
1842620,000000	2020-10-29T19:20:42:106
1841496,000000	2020-10-29T19:20:42:146
1840872,000000	2020-10-29T19:20:42:185
1840607,000000	2020-10-29T19:20:42:225
1840743,000000	2020-10-29T19:20:42:265
1841226,000000	2020-10-29T19:20:42:305
1841557,000000	2020-10-29T19:20:42:345
1841947,000000	2020-10-29T19:20:42:385
1838089,000000	2020-10-29T19:20:42:426
1829472,000000	2020-10-29T19:20:42:465
1820207,000000	2020-10-29T19:20:42:505
1813491,000000	2020-10-29T19:20:42:546
1808888,000000	2020-10-29T19:20:42:795
1806229,000000	2020-10-29T19:20:42:796
1804920,000000	2020-10-29T19:20:42:796
1803392,000000	2020-10-29T19:20:42:802
1801335,000000	2020-10-29T19:20:42:802
1798616,000000	2020-10-29T19:20:42:803
1795502,000000	2020-10-29T19:20:42:823
1793498,000000	2020-10-29T19:20:42:864
1791951,000000	2020-10-29T19:20:42:908
1791042,000000	2020-10-29T19:20:42:946
1790797,000000	2020-10-29T19:20:42:986
1790537,000000	2020-10-29T19:20:43:026
1790911,000000	2020-10-29T19:20:43:066
1791257,000000	2020-10-29T19:20:43:106
1791523,000000	2020-10-29T19:20:43:163
1791950,000000	2020-10-29T19:20:43:199
1787441,000000	2020-10-29T19:20:43:243
1777458,000000	2020-10-29T19:20:43:296
1756121,000000	2020-10-29T19:20:43:389
1753255,000000	2020-10-29T19:20:43:435
1752211,000000	2020-10-29T19:20:43:465
1750974,000000	2020-10-29T19:20:43:506
1748709,000000	2020-10-29T19:20:43:546
1745870,000000	2020-10-29T19:20:43:586
1743078,000000	2020-10-29T19:20:43:632
1726458,000000	2020-10-29T19:20:44:248
1719655,000000	2020-10-29T19:20:44:249
1715797,000000	2020-10-29T19:20:44:315
1714129,000000	2020-10-29T19:20:44:317
1713804,000000	2020-10-29T19:20:44:318
1714061,000000	2020-10-29T19:20:44:350
1713294,000000	2020-10-29T19:20:44:393
1660230,000000	2020-10-29T19:21:03:089
1662825,000000	2020-10-29T19:21:03:102
1665459,000000	2020-10-29T19:21:03:225
1663951,000000	2020-10-29T19:21:03:226
1659098,000000	2020-10-29T19:21:03:238
1654202,000000	2020-10-29T19:21:03:258
1651497,000000	2020-10-29T19:21:03:300
1650452,000000	2020-10-29T19:21:03:356
1650754,000000	2020-10-29T19:21:03:374
1651791,000000	2020-10-29T19:21:03:414
1653182,000000	2020-10-29T19:21:03:453
1653752,000000	2020-10-29T19:21:03:496
1653951,000000	2020-10-29T19:21:03:540
1654181,000000	2020-10-29T19:21:03:574
1655208,000000	2020-10-29T19:21:03:618
1656564,000000	2020-10-29T19:21:03:655
1658217,000000	2020-10-29T19:21:03:696
1660550,000000	2020-10-29T19:21:03:736
1663425,000000	2020-10-29T19:21:03:776
1666124,000000	2020-10-29T19:21:03:816
1668978,000000	2020-10-29T19:21:03:858
1672004,000000	2020-10-29T19:21:03:895
1674937,000000	2020-10-29T19:21:03:937
1677550,000000	2020-10-29T19:21:03:975
1680667,000000	2020-10-29T19:21:04:016
1682523,000000	2020-10-29T19:21:04:058
1997078,000000	2020-10-29T19:23:35:570
1992835,000000	2020-10-29T19:23:35:572
1988213,000000	2020-10-29T19:23:35:572
1982761,000000	2020-10-29T19:23:35:573
1976658,000000	2020-10-29T19:23:35:573
1970431,000000	2020-10-29T19:23:35:822
1965313,000000	2020-10-29T19:23:35:823
1960727,000000	2020-10-29T19:23:35:824
1956840,000000	2020-10-29T19:23:35:824
1953378,000000	2020-10-29T19:23:35:836
1950409,000000	2020-10-29T19:23:35:836
1947783,000000	2020-10-29T19:23:35:851
1945459,000000	2020-10-29T19:23:35:919
1943824,000000	2020-10-29T19:23:35:922
1939117,000000	2020-10-29T19:23:36:012
1925025,000000	2020-10-29T19:23:36:014
1907320,000000	2020-10-29T19:23:36:015
1892058,000000	2020-10-29T19:23:36:079
1880436,000000	2020-10-29T19:23:36:079
1872929,000000	2020-10-29T19:23:36:081
1869001,000000	2020-10-29T19:23:36:105
1867013,000000	2020-10-29T19:23:36:111
1865125,000000	2020-10-29T19:23:36:115
1863966,000000	2020-10-29T19:23:36:121
1864923,000000	2020-10-29T19:23:36:124
1867484,000000	2020-10-29T19:23:36:133
1870652,000000	2020-10-29T19:23:36:134
1873232,000000	2020-10-29T19:23:36:174
1875312,000000	2020-10-29T19:23:36:211
1876513,000000	2020-10-29T19:23:36:262
1876822,000000	2020-10-29T19:23:36:303
1876393,000000	2020-10-29T19:23:36:335
1875472,000000	2020-10-29T19:23:36:375
1874286,000000	2020-10-29T19:23:36:413
1872207,000000	2020-10-29T19:23:36:461
1861884,000000	2020-10-29T19:23:36:494
1847656,000000	2020-10-29T19:23:36:538
1836041,000000	2020-10-29T19:23:36:571
1828813,000000	2020-10-29T19:23:36:615
1824746,000000	2020-10-29T19:23:36:658
1823447,000000	2020-10-29T19:23:36:695
1822108,000000	2020-10-29T19:23:36:732
1820933,000000	2020-10-29T19:23:36:772
1819449,000000	2020-10-29T19:23:36:812
1817564,000000	2020-10-29T19:23:36:855
1815582,000000	2020-10-29T19:23:36:895
1814364,000000	2020-10-29T19:23:36:934
1813399,000000	2020-10-29T19:23:36:975
1812549,000000	2020-10-29T19:23:37:014
1811922,000000	2020-10-29T19:23:37:051
1812205,000000	2020-10-29T19:23:37:098
1812226,000000	2020-10-29T19:23:37:132
1812192,000000	2020-10-29T19:23:37:172
1812561,000000	2020-10-29T19:23:37:214
1808532,000000	2020-10-29T19:23:37:253
1797649,000000	2020-10-29T19:23:37:292
1786653,000000	2020-10-29T19:23:37:333
1778712,000000	2020-10-29T19:23:37:372
1773877,000000	2020-10-29T19:23:37:413
1771398,000000	2020-10-29T19:23:37:452
1770083,000000	2020-10-29T19:23:37:494
1769891,000000	2020-10-29T19:23:37:532
1768804,000000	2020-10-29T19:23:37:573
1766746,000000	2020-10-29T19:23:37:654
1764163,000000	2020-10-29T19:23:37:722
1761705,000000	2020-10-29T19:23:37:723
1759930,000000	2020-10-29T19:23:37:742
1759020,000000	2020-10-29T19:23:37:786
1758260,000000	2020-10-29T19:23:37:815
1758310,000000	2020-10-29T19:23:37:852
1758583,000000	2020-10-29T19:23:37:894
1759604,000000	2020-10-29T19:23:37:933
1760490,000000	2020-10-29T19:23:37:974
1761319,000000	2020-10-29T19:23:38:015
1755536,000000	2020-10-29T19:23:38:067
1745866,000000	2020-10-29T19:23:38:139
1737912,000000	2020-10-29T19:23:38:159
1732744,000000	2020-10-29T19:23:38:172
1730383,000000	2020-10-29T19:23:38:215
1729338,000000	2020-10-29T19:23:38:255
1729044,000000	2020-10-29T19:23:38:296
1728572,000000	2020-10-29T19:23:38:336
1727312,000000	2020-10-29T19:23:38:376
1725476,000000	2020-10-29T19:23:38:415
1723509,000000	2020-10-29T19:23:38:458
1722185,000000	2020-10-29T19:23:38:496
1721588,000000	2020-10-29T19:23:38:536
1721637,000000	2020-10-29T19:23:38:575
1722199,000000	2020-10-29T19:23:38:615
1723371,000000	2020-10-29T19:23:38:654
1725016,000000	2020-10-29T19:23:38:706
1726505,000000	2020-10-29T19:23:38:738
1728364,000000	2020-10-29T19:23:38:806
1727577,000000	2020-10-29T19:23:38:815
1719942,000000	2020-10-29T19:23:38:856
1711600,000000	2020-10-29T19:23:38:899
1705717,000000	2020-10-29T19:23:38:940
1702191,000000	2020-10-29T19:23:38:975
1700764,000000	2020-10-29T19:23:39:024
1700851,000000	2020-10-29T19:23:39:060
1700668,000000	2020-10-29T19:23:39:098
1699965,000000	2020-10-29T19:23:39:136
1698323,000000	2020-10-29T19:23:39:179
1696197,000000	2020-10-29T19:23:39:216
1694799,000000	2020-10-29T19:23:39:256
1693775,000000	2020-10-29T19:23:39:296
1693564,000000	2020-10-29T19:23:39:337
1693987,000000	2020-10-29T19:23:39:375
1694989,000000	2020-10-29T19:23:39:418
1696280,000000	2020-10-29T19:23:39:455
1698131,000000	2020-10-29T19:23:39:498
1699908,000000	2020-10-29T19:23:39:536
1701840,000000	2020-10-29T19:23:39:577
1701706,000000	2020-10-29T19:23:39:624
1695574,000000	2020-10-29T19:23:39:657
1687143,000000	2020-10-29T19:23:39:694
1680116,000000	2020-10-29T19:23:39:739
1675480,000000	2020-10-29T19:23:39:776
