light_level	ts
12,000000	2020-10-29T19:52:02:285
16,000000	2020-10-29T19:52:02:462
28,000000	2020-10-29T19:52:02:703
28,000000	2020-10-29T19:52:02:943
20,000000	2020-10-29T19:52:03:183
16,000000	2020-10-29T19:52:03:423
16,000000	2020-10-29T19:52:03:769
16,000000	2020-10-29T19:52:03:907
20,000000	2020-10-29T19:52:04:146
40,000000	2020-10-29T19:52:04:387
8,000000	2020-10-29T19:52:17:159
0,000000	2020-10-29T19:52:17:394
0,000000	2020-10-29T19:52:17:634
0,000000	2020-10-29T19:52:17:874
0,000000	2020-10-29T19:52:18:116
0,000000	2020-10-29T19:52:18:355
0,000000	2020-10-29T19:52:18:595
0,000000	2020-10-29T19:52:18:837
0,000000	2020-10-29T19:52:19:076
0,000000	2020-10-29T19:52:19:316
0,000000	2020-10-29T19:52:19:556
4,000000	2020-10-29T19:52:19:796
20,000000	2020-10-29T19:52:20:036
28,000000	2020-10-29T19:52:20:278
24,000000	2020-10-29T19:52:20:517
20,000000	2020-10-29T19:52:20:758
16,000000	2020-10-29T19:52:20:998
12,000000	2020-10-29T19:52:21:239
16,000000	2020-10-29T19:52:21:478
16,000000	2020-10-29T19:52:21:718
16,000000	2020-10-29T19:52:21:958
16,000000	2020-10-29T19:52:22:199
20,000000	2020-10-29T19:52:22:439
36,000000	2020-10-29T19:52:22:680
20,000000	2020-10-29T19:52:22:919
4,000000	2020-10-29T19:52:23:160
0,000000	2020-10-29T19:52:23:400
0,000000	2020-10-29T19:52:23:640
8,000000	2020-10-29T19:52:23:881
24,000000	2020-10-29T19:52:24:122
44,000000	2020-10-29T19:52:24:361
12,000000	2020-10-29T19:52:24:601
12,000000	2020-10-29T19:52:24:842
96,000000	2020-10-29T19:52:26:044
32,000000	2020-10-29T19:52:26:066
52,000000	2020-10-29T19:52:26:314
48,000000	2020-10-29T19:52:26:531
108,000000	2020-10-29T19:52:26:763
92,000000	2020-10-29T19:52:27:004
60,000000	2020-10-29T19:52:27:243
40,000000	2020-10-29T19:52:27:485
24,000000	2020-10-29T19:52:27:724
24,000000	2020-10-29T19:52:27:965
32,000000	2020-10-29T19:52:28:250
24,000000	2020-10-29T19:52:28:444
12,000000	2020-10-29T19:52:28:685
16,000000	2020-10-29T19:52:28:926
36,000000	2020-10-29T19:52:29:166
36,000000	2020-10-29T19:52:29:409
40,000000	2020-10-29T19:52:29:650
56,000000	2020-10-29T19:52:32:430
40,000000	2020-10-29T19:52:32:463
16,000000	2020-10-29T19:52:32:720
24,000000	2020-10-29T19:52:32:936
28,000000	2020-10-29T19:52:33:178
64,000000	2020-10-29T19:52:33:417
28,000000	2020-10-29T19:52:33:657
24,000000	2020-10-29T19:52:33:896
20,000000	2020-10-29T19:52:34:138
12,000000	2020-10-29T19:52:34:377
4,000000	2020-10-29T19:52:34:618
20,000000	2020-10-29T19:52:34:859
52,000000	2020-10-29T19:52:35:099
76,000000	2020-10-29T19:52:35:339
56,000000	2020-10-29T19:52:35:580
40,000000	2020-10-29T19:52:35:829
76,000000	2020-10-29T19:52:36:060
16,000000	2020-10-29T19:53:01:282
4,000000	2020-10-29T19:53:01:359
0,000000	2020-10-29T19:53:02:082
0,000000	2020-10-29T19:53:02:322
0,000000	2020-10-29T19:53:02:563
12,000000	2020-10-29T19:53:02:802
24,000000	2020-10-29T19:53:03:043
28,000000	2020-10-29T19:53:03:283
56,000000	2020-10-29T19:53:03:523
32,000000	2020-10-29T19:53:03:763
20,000000	2020-10-29T19:53:04:004
16,000000	2020-10-29T19:53:04:246
28,000000	2020-10-29T19:53:04:484
44,000000	2020-10-29T19:53:04:725
32,000000	2020-10-29T19:53:04:964
32,000000	2020-10-29T19:53:05:204
28,000000	2020-10-29T19:53:05:447
32,000000	2020-10-29T19:53:05:685
44,000000	2020-10-29T19:53:05:925
40,000000	2020-10-29T19:53:06:165
28,000000	2020-10-29T19:53:06:406
28,000000	2020-10-29T19:53:06:647
32,000000	2020-10-29T19:53:06:887
36,000000	2020-10-29T19:53:07:126
32,000000	2020-10-29T19:53:07:367
24,000000	2020-10-29T19:53:07:607
12,000000	2020-10-29T19:53:07:847
16,000000	2020-10-29T19:53:08:087
12,000000	2020-10-29T19:53:08:328
4,000000	2020-10-29T19:53:08:568
16,000000	2020-10-29T19:53:08:808
16,000000	2020-10-29T19:53:09:048
12,000000	2020-10-29T19:53:09:289
8,000000	2020-10-29T19:53:09:528
36,000000	2020-10-29T19:53:09:768
40,000000	2020-10-29T19:53:10:009
28,000000	2020-10-29T19:53:10:249
28,000000	2020-10-29T19:53:10:491
20,000000	2020-10-29T19:53:10:731
20,000000	2020-10-29T19:53:10:971
28,000000	2020-10-29T19:53:11:211
24,000000	2020-10-29T19:53:11:451
16,000000	2020-10-29T19:53:11:692
12,000000	2020-10-29T19:53:11:931
8,000000	2020-10-29T19:53:12:172
12,000000	2020-10-29T19:53:12:477
4,000000	2020-10-29T19:53:12:922
8,000000	2020-10-29T19:53:12:975
12,000000	2020-10-29T19:53:13:146
12,000000	2020-10-29T19:53:13:376
12,000000	2020-10-29T19:53:13:611
12,000000	2020-10-29T19:53:13:862
16,000000	2020-10-29T19:53:14:111
16,000000	2020-10-29T19:53:14:333
16,000000	2020-10-29T19:53:14:573
