v1	v2	v3	v4	ts
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:285
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:286
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:323
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:364
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:404
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:443
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:483
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:523
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:563
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:604
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:644
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:684
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:723
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:764
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:803
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:844
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:884
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:924
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:02:964
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:004
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:044
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:084
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:124
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:164
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:204
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:244
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:284
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:324
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:365
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:405
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:444
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:485
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:524
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:566
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:769
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:770
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:771
0,000000	0,000000	0,000000	0,000000	2020-10-29T19:52:03:774
