1603995986.000000, 1603995986.000000, 1603995986.000000
32.000000, 32.000000, 32.000000
-27,66,-6
-21,63,-4
-17,64,-1
-12,59,-1
-11,60,0
-11,57,2
-11,54,4
-10,54,4
-8,55,6
-8,55,6
-6,62,8
-7,73,10
-12,80,14
-22,75,17
-22,65,15
-20,47,7
-17,55,7
-10,63,4
-5,68,9
-5,68,10
-9,66,11
-10,61,15
-13,54,13
-16,52,11
-18,53,9
-23,54,3
-26,56,3
-31,65,10
-26,70,20
-12,81,22
-28,88,3
-26,84,-2
-12,75,2
-8,68,2
-7,59,-1
-10,50,-3
-15,51,-5
-24,72,-15
-29,75,-18
-27,68,-18
-18,65,-14
-14,62,-11
-10,59,-8
-13,59,-9
-15,58,-11
-19,57,-13
-20,56,-13
-18,56,-12
-17,57,-9
-17,59,-5
-17,61,-4
-21,62,-1
-25,60,7
-28,65,13
-7,80,44
4,78,46
-17,81,12
-14,68,12
-12,67,13
-2,57,19
6,52,25
3,55,23
-4,63,14
-7,65,7
-17,65,-6
-23,64,-9
-23,58,-10
-22,55,-9
-22,55,-6
-18,60,4
-15,62,8
-15,60,13
-14,59,17
-12,58,20
-13,59,21
-14,61,20
-13,61,17
-14,63,15
-18,69,10
-21,75,6
-25,72,1
-27,64,0
-26,64,-1
-16,64,4
-11,55,6
-10,57,5
-13,62,0
-16,64,-4
-23,65,-8
-22,62,-5
-21,59,-3
-18,58,-1
-18,57,0
-21,58,1
-22,58,3
-20,58,9
-17,54,3
-19,53,3
-35,56,2
-43,55,-2
-50,54,-5
-48,56,-1
-45,56,0
-37,73,4
-35,74,6
-29,64,10
-20,58,10
-19,56,9
-19,50,8
-18,49,7
-13,58,3
-12,64,-2
-18,76,-2
-23,73,3
-22,64,4
-18,51,5
-16,48,4
-20,51,3
-17,58,6
-20,59,4
-20,64,7
-23,66,7
-23,65,5
-22,68,5
-23,73,5
-23,73,5
-22,72,6
-17,62,8
-11,58,9
-9,59,10
-11,63,5
-11,66,-2
-15,73,-17
-15,69,-21
-13,65,-24
-14,63,-21
-16,61,-19
