x	y	z	ts
4,480000	-33,040001	47,180000	2020-11-19T14:21:39:591
42,770000	13,860000	81,760002	2020-11-19T14:21:39:592
46,340000	28,630001	89,459999	2020-11-19T14:21:39:592
24,430000	33,389999	90,860001	2020-11-19T14:21:39:592
9,100000	32,970001	88,760002	2020-11-19T14:21:39:593
5,110000	32,689999	84,419998	2020-11-19T14:21:39:593
0,490000	32,900002	83,860001	2020-11-19T14:21:39:594
-23,379999	36,889999	78,330002	2020-11-19T14:21:39:594
-37,799999	38,430000	69,230003	2020-11-19T14:21:39:616
-24,920000	42,070000	62,299999	2020-11-19T14:21:39:619
-12,250000	45,849998	49,490002	2020-11-19T14:21:39:623
-8,960000	49,000000	39,340000	2020-11-19T14:21:39:643
-28,910000	51,380001	27,930000	2020-11-19T14:21:39:663
-52,849998	50,470001	16,170000	2020-11-19T14:21:39:683
-43,820000	51,939999	9,520000	2020-11-19T14:21:39:703
-7,000000	56,000000	7,700000	2020-11-19T14:21:39:724
8,750000	53,689999	3,570000	2020-11-19T14:21:39:743
-3,360000	38,920002	-1,750000	2020-11-19T14:21:39:763
-9,940000	19,879999	0,280000	2020-11-19T14:21:39:784
-22,330000	0,140000	-5,460000	2020-11-19T14:21:39:803
-6,090000	-5,110000	-8,960000	2020-11-19T14:21:39:824
12,040000	-1,610000	-6,510000	2020-11-19T14:21:39:844
7,770000	0,140000	-5,040000	2020-11-19T14:21:39:864
-5,950000	0,350000	-5,390000	2020-11-19T14:21:39:884
-14,000000	-1,050000	-9,030000	2020-11-19T14:21:39:903
-4,340000	-4,410000	-9,590000	2020-11-19T14:21:39:924
4,060000	-5,460000	-12,250000	2020-11-19T14:21:39:943
1,820000	-8,190000	-11,130000	2020-11-19T14:21:39:964
-4,900000	-10,430000	-10,150000	2020-11-19T14:21:39:984
-7,980000	-11,760000	-9,520000	2020-11-19T14:21:40:003
-10,430000	-14,770000	-7,770000	2020-11-19T14:21:40:024
-14,560000	-15,890000	-8,610000	2020-11-19T14:21:40:043
-5,810000	-2,240000	-16,309999	2020-11-19T14:21:40:064
6,790000	3,430000	-14,630000	2020-11-19T14:21:40:084
-7,280000	5,180000	-5,600000	2020-11-19T14:21:40:104
-17,219999	3,780000	-7,140000	2020-11-19T14:21:40:124
-2,030000	0,280000	-3,710000	2020-11-19T14:21:40:144
-1,120000	0,840000	-0,630000	2020-11-19T14:21:40:163
-5,390000	1,050000	0,490000	2020-11-19T14:21:40:185
-2,380000	1,680000	0,980000	2020-11-19T14:21:40:203
1,260000	1,610000	0,840000	2020-11-19T14:21:40:223
0,420000	0,840000	0,070000	2020-11-19T14:21:40:243
-1,050000	0,910000	-0,350000	2020-11-19T14:21:40:264
-1,330000	1,330000	0,210000	2020-11-19T14:21:40:284
-1,120000	1,680000	0,140000	2020-11-19T14:21:40:304
-0,910000	1,260000	-0,700000	2020-11-19T14:21:40:324
0,840000	0,770000	-1,190000	2020-11-19T14:21:40:344
2,660000	0,770000	-1,680000	2020-11-19T14:21:40:364
2,450000	0,840000	-1,820000	2020-11-19T14:21:40:385
0,350000	1,260000	-1,610000	2020-11-19T14:21:40:404
-0,560000	1,330000	-0,700000	2020-11-19T14:21:40:424
-1,750000	1,260000	-0,210000	2020-11-19T14:21:40:444
0,700000	0,350000	0,630000	2020-11-19T14:21:40:463
3,850000	0,350000	-0,210000	2020-11-19T14:21:40:484
3,290000	0,700000	0,280000	2020-11-19T14:21:40:504
-0,140000	1,120000	0,070000	2020-11-19T14:21:40:524
-1,260000	1,470000	0,210000	2020-11-19T14:21:40:544
-0,840000	0,840000	0,700000	2020-11-19T14:21:40:564
-1,540000	0,840000	0,280000	2020-11-19T14:21:40:587
-1,890000	1,260000	0,630000	2020-11-19T14:21:40:606
-1,400000	1,400000	-0,070000	2020-11-19T14:21:40:626
