x	y	z	ts
4,072228	1,528152	-1,416916	2020-11-19T14:21:39:591
-0,426484	-1,559152	-1,117181	2020-11-19T14:21:39:591
-0,564832	-1,635526	-1,098389	2020-11-19T14:21:39:592
-0,640948	-1,686615	-0,032987	2020-11-19T14:21:39:592
-0,976167	-2,031613	0,641603	2020-11-19T14:21:39:592
-1,250881	-3,293578	0,464641	2020-11-19T14:21:39:593
-1,240208	-3,121923	-0,195972	2020-11-19T14:21:39:593
-1,036500	-2,630338	-0,974109	2020-11-19T14:21:39:594
-1,162553	-2,890999	-0,538924	2020-11-19T14:21:39:594
-0,847244	-3,052195	0,005767	2020-11-19T14:21:39:617
-0,155592	-3,330434	0,467783	2020-11-19T14:21:39:619
0,075663	-3,355618	0,330052	2020-11-19T14:21:39:623
0,190519	-2,159207	-0,177226	2020-11-19T14:21:39:643
-0,101544	-1,594310	-0,509428	2020-11-19T14:21:39:663
-0,584526	-2,521733	-0,299582	2020-11-19T14:21:39:683
-0,675409	-3,047543	0,096780	2020-11-19T14:21:39:703
-1,127181	-2,127401	0,691994	2020-11-19T14:21:39:724
-1,508593	-1,634018	1,170444	2020-11-19T14:21:39:743
-2,224764	-0,810482	2,824125	2020-11-19T14:21:39:763
-2,127611	-1,162530	4,121154	2020-11-19T14:21:39:784
-1,332278	-1,687270	1,540962	2020-11-19T14:21:39:803
-1,311373	-1,443006	-0,256621	2020-11-19T14:21:39:824
-1,498411	-0,301838	-0,754107	2020-11-19T14:21:39:844
-1,139841	0,611329	-0,442531	2020-11-19T14:21:39:863
-0,942506	0,406660	0,264395	2020-11-19T14:21:39:884
-0,777846	0,167158	0,742057	2020-11-19T14:21:39:903
-0,494205	-0,034490	0,443343	2020-11-19T14:21:39:924
-0,582662	0,060021	0,052876	2020-11-19T14:21:39:943
-0,550450	0,095675	0,030307	2020-11-19T14:21:39:964
-0,592572	-0,096613	0,123829	2020-11-19T14:21:39:984
-0,672433	-0,397992	0,213010	2020-11-19T14:21:40:003
-0,494910	-0,440244	0,235259	2020-11-19T14:21:40:024
0,338809	-1,316236	-1,439132	2020-11-19T14:21:40:043
0,113062	-1,059801	-1,189631	2020-11-19T14:21:40:064
0,077562	0,193277	-0,529088	2020-11-19T14:21:40:084
-0,380004	-0,152844	0,372410	2020-11-19T14:21:40:104
-0,403628	-0,718513	0,533541	2020-11-19T14:21:40:124
-0,363337	-0,559549	-0,112795	2020-11-19T14:21:40:144
-0,392468	-0,510533	-0,413539	2020-11-19T14:21:40:163
-0,221981	-0,630330	-0,163561	2020-11-19T14:21:40:185
-0,152367	-0,478732	0,077537	2020-11-19T14:21:40:204
-0,026848	-0,239687	0,046608	2020-11-19T14:21:40:224
-0,007706	-0,124831	-0,147210	2020-11-19T14:21:40:243
-0,078572	-0,131280	-0,305199	2020-11-19T14:21:40:264
-0,145090	-0,213657	-0,125197	2020-11-19T14:21:40:284
-0,195340	-0,271084	-0,110840	2020-11-19T14:21:40:304
-0,153076	-0,444734	0,021930	2020-11-19T14:21:40:324
-0,169665	-0,455065	-0,078841	2020-11-19T14:21:40:344
-0,173290	-0,306484	-0,113971	2020-11-19T14:21:40:364
-0,184140	-0,156669	-0,225158	2020-11-19T14:21:40:385
-0,097218	0,008199	-0,246209	2020-11-19T14:21:40:404
-0,152065	-0,069258	-0,127361	2020-11-19T14:21:40:424
-0,149820	-0,145827	0,134571	2020-11-19T14:21:40:444
-0,110225	-0,432137	-0,006909	2020-11-19T14:21:40:464
-0,083904	-0,147391	-0,258156	2020-11-19T14:21:40:484
-0,065204	0,078157	-0,334856	2020-11-19T14:21:40:504
-0,133355	0,065354	-0,223861	2020-11-19T14:21:40:524
-0,188339	0,098812	0,021232	2020-11-19T14:21:40:544
-0,101830	-0,017289	-0,110343	2020-11-19T14:21:40:564
-0,013099	-0,014429	-0,214272	2020-11-19T14:21:40:586
0,023431	-0,192027	-0,236702	2020-11-19T14:21:40:606
-0,081599	-0,179491	0,013894	2020-11-19T14:21:40:626
-0,087371	-0,105331	-0,085107	2020-11-19T14:21:40:647
-0,042655	0,046254	-0,271749	2020-11-19T14:21:40:666
-0,035714	-0,070348	-0,245929	2020-11-19T14:21:40:691
0,014388	-0,185093	0,018649	2020-11-19T14:21:40:706
-0,028103	-0,262727	0,027236	2020-11-19T14:21:40:727
0,012440	-0,144252	-0,140281	2020-11-19T14:21:40:746
-0,023564	-0,047345	-0,352390	2020-11-19T14:21:40:768
-0,125773	0,082347	-0,193576	2020-11-19T14:21:40:787
0,024460	0,075939	-0,163206	2020-11-19T14:21:40:808
0,005317	-0,005417	-0,258920	2020-11-19T14:21:40:827
-0,013567	-0,170133	-0,074018	2020-11-19T14:21:40:847
-0,031540	-0,217073	0,008046	2020-11-19T14:21:40:867
