light_intensity	ts
2263976,000000	2020-10-29T19:48:55:772
2263998,000000	2020-10-29T19:48:55:812
2258380,000000	2020-10-29T19:48:55:851
2244878,000000	2020-10-29T19:48:55:891
2229009,000000	2020-10-29T19:48:55:932
2216608,000000	2020-10-29T19:48:55:972
2207257,000000	2020-10-29T19:48:56:013
2201884,000000	2020-10-29T19:48:56:065
2199217,000000	2020-10-29T19:48:56:093
2197607,000000	2020-10-29T19:48:56:156
2194546,000000	2020-10-29T19:48:56:190
2191955,000000	2020-10-29T19:48:56:211
2190044,000000	2020-10-29T19:48:56:270
2189127,000000	2020-10-29T19:48:56:293
2188934,000000	2020-10-29T19:48:56:375
2189354,000000	2020-10-29T19:48:56:376
2189295,000000	2020-10-29T19:48:56:410
2188806,000000	2020-10-29T19:48:56:453
2184462,000000	2020-10-29T19:48:56:492
2173609,000000	2020-10-29T19:48:56:534
2162980,000000	2020-10-29T19:48:56:572
2155096,000000	2020-10-29T19:48:56:614
2150546,000000	2020-10-29T19:48:56:656
2148281,000000	2020-10-29T19:48:56:692
2148184,000000	2020-10-29T19:48:56:733
2148874,000000	2020-10-29T19:48:56:774
2150367,000000	2020-10-29T19:48:56:811
2150865,000000	2020-10-29T19:48:56:852
2150986,000000	2020-10-29T19:48:56:892
2151004,000000	2020-10-29T19:48:56:938
2130880,000000	2020-10-29T19:49:07:427
2132112,000000	2020-10-29T19:49:07:428
2132912,000000	2020-10-29T19:49:07:429
2131335,000000	2020-10-29T19:49:07:430
2131308,000000	2020-10-29T19:49:07:443
2132214,000000	2020-10-29T19:49:07:444
2134007,000000	2020-10-29T19:49:07:445
2136391,000000	2020-10-29T19:49:07:447
2139704,000000	2020-10-29T19:49:07:504
2143449,000000	2020-10-29T19:49:07:644
2148725,000000	2020-10-29T19:49:07:663
2157047,000000	2020-10-29T19:49:07:665
2170284,000000	2020-10-29T19:49:07:667
2180472,000000	2020-10-29T19:49:07:670
2190254,000000	2020-10-29T19:49:07:670
2204971,000000	2020-10-29T19:49:07:709
2210479,000000	2020-10-29T19:49:07:732
2203863,000000	2020-10-29T19:49:07:785
2190785,000000	2020-10-29T19:49:07:838
2179349,000000	2020-10-29T19:49:07:853
2171226,000000	2020-10-29T19:49:07:898
2164354,000000	2020-10-29T19:49:07:938
2161024,000000	2020-10-29T19:49:07:974
2161393,000000	2020-10-29T19:49:08:034
2166702,000000	2020-10-29T19:49:08:053
2173981,000000	2020-10-29T19:49:08:093
2181669,000000	2020-10-29T19:49:08:139
2181669,000000	2020-10-29T19:49:08:179
2181005,000000	2020-10-29T19:49:08:215
2185850,000000	2020-10-29T19:49:08:274
2186877,000000	2020-10-29T19:49:08:395
2182734,000000	2020-10-29T19:49:08:396
2189984,000000	2020-10-29T19:49:08:403
2200031,000000	2020-10-29T19:49:08:438
2225644,000000	2020-10-29T19:49:08:463
2269248,000000	2020-10-29T19:49:08:496
2306012,000000	2020-10-29T19:49:08:535
2350786,000000	2020-10-29T19:49:08:698
2373781,000000	2020-10-29T19:49:08:699
2387351,000000	2020-10-29T19:49:08:699
2398365,000000	2020-10-29T19:49:08:699
2399638,000000	2020-10-29T19:49:08:734
2406736,000000	2020-10-29T19:49:08:778
2429321,000000	2020-10-29T19:49:08:816
2460313,000000	2020-10-29T19:49:08:877
2482946,000000	2020-10-29T19:49:08:907
2500992,000000	2020-10-29T19:49:08:988
2507954,000000	2020-10-29T19:49:08:989
2494370,000000	2020-10-29T19:49:09:081
2463328,000000	2020-10-29T19:49:09:082
2424373,000000	2020-10-29T19:49:09:095
2392877,000000	2020-10-29T19:49:09:148
2382176,000000	2020-10-29T19:49:09:186
2379268,000000	2020-10-29T19:49:09:238
2378298,000000	2020-10-29T19:49:09:263
2392731,000000	2020-10-29T19:49:09:300
2412203,000000	2020-10-29T19:49:09:336
2444278,000000	2020-10-29T19:49:09:378
2470234,000000	2020-10-29T19:49:09:417
2478945,000000	2020-10-29T19:49:09:457
2481201,000000	2020-10-29T19:49:09:497
2476472,000000	2020-10-29T19:49:09:538
2470531,000000	2020-10-29T19:49:09:578
2470100,000000	2020-10-29T19:49:09:618
2474357,000000	2020-10-29T19:49:09:657
2480186,000000	2020-10-29T19:49:09:697
2487773,000000	2020-10-29T19:49:09:741
2502940,000000	2020-10-29T19:49:09:814
2516439,000000	2020-10-29T19:49:09:818
2528444,000000	2020-10-29T19:49:09:860
2538186,000000	2020-10-29T19:49:09:898
2549870,000000	2020-10-29T19:49:09:937
2562290,000000	2020-10-29T19:49:09:978
2571549,000000	2020-10-29T19:49:10:018
2574550,000000	2020-10-29T19:49:10:058
2564935,000000	2020-10-29T19:49:10:099
2557786,000000	2020-10-29T19:49:10:138
2569668,000000	2020-10-29T19:49:10:178
2581959,000000	2020-10-29T19:49:10:218
2599405,000000	2020-10-29T19:49:10:258
2615464,000000	2020-10-29T19:49:10:297
2618228,000000	2020-10-29T19:49:10:339
2616682,000000	2020-10-29T19:49:10:377
2621602,000000	2020-10-29T19:49:10:418
2626664,000000	2020-10-29T19:49:10:458
2634271,000000	2020-10-29T19:49:10:498
2641334,000000	2020-10-29T19:49:10:538
2644602,000000	2020-10-29T19:49:10:579
2648176,000000	2020-10-29T19:49:10:618
2647822,000000	2020-10-29T19:49:10:658
2643057,000000	2020-10-29T19:49:10:698
2639110,000000	2020-10-29T19:49:10:738
2636279,000000	2020-10-29T19:49:10:822
2634626,000000	2020-10-29T19:49:10:824
2636318,000000	2020-10-29T19:49:10:860
2659471,000000	2020-10-29T19:49:10:899
2668041,000000	2020-10-29T19:49:10:940
2666519,000000	2020-10-29T19:49:10:978
2665402,000000	2020-10-29T19:49:11:020
2667553,000000	2020-10-29T19:49:11:060
2666943,000000	2020-10-29T19:49:11:098
2661456,000000	2020-10-29T19:49:11:138
2655784,000000	2020-10-29T19:49:11:178
2650709,000000	2020-10-29T19:49:11:219
1532196,000000	2020-10-29T19:49:18:128
1497698,000000	2020-10-29T19:49:18:130
1473984,000000	2020-10-29T19:49:18:158
1458638,000000	2020-10-29T19:49:18:196
1450461,000000	2020-10-29T19:49:18:235
1445257,000000	2020-10-29T19:49:18:277
1438574,000000	2020-10-29T19:49:18:315
1431124,000000	2020-10-29T19:49:18:357
1423055,000000	2020-10-29T19:49:18:397
1414938,000000	2020-10-29T19:49:18:435
1406500,000000	2020-10-29T19:49:18:476
1396387,000000	2020-10-29T19:49:18:515
1381257,000000	2020-10-29T19:49:18:555
1354061,000000	2020-10-29T19:49:18:596
1328390,000000	2020-10-29T19:49:18:637
1311037,000000	2020-10-29T19:49:18:675
1300340,000000	2020-10-29T19:49:18:716
1293275,000000	2020-10-29T19:49:18:756
1288343,000000	2020-10-29T19:49:18:796
1285018,000000	2020-10-29T19:49:18:836
1281987,000000	2020-10-29T19:49:18:877
1277727,000000	2020-10-29T19:49:18:916
1272346,000000	2020-10-29T19:49:18:956
1265752,000000	2020-10-29T19:49:18:997
1259243,000000	2020-10-29T19:49:19:036
1251974,000000	2020-10-29T19:49:19:076
1230813,000000	2020-10-29T19:49:19:118
1199387,000000	2020-10-29T19:49:19:155
1171731,000000	2020-10-29T19:49:19:196
1153924,000000	2020-10-29T19:49:19:236
1143772,000000	2020-10-29T19:49:19:276
1137352,000000	2020-10-29T19:49:19:316
1128011,000000	2020-10-29T19:49:19:360
1115939,000000	2020-10-29T19:49:19:397
1102903,000000	2020-10-29T19:49:19:436
1091311,000000	2020-10-29T19:49:19:476
1084118,000000	2020-10-29T19:49:19:516
1081052,000000	2020-10-29T19:49:19:556
1079866,000000	2020-10-29T19:49:19:599
1078382,000000	2020-10-29T19:49:19:637
1063233,000000	2020-10-29T19:49:19:677
1043883,000000	2020-10-29T19:49:19:716
1030144,000000	2020-10-29T19:49:19:757
1022081,000000	2020-10-29T19:49:19:797
1016920,000000	2020-10-29T19:49:19:839
1014262,000000	2020-10-29T19:49:19:876
1013150,000000	2020-10-29T19:49:19:917
1013458,000000	2020-10-29T19:49:19:957
1011090,000000	2020-10-29T19:49:19:998
1009889,000000	2020-10-29T19:49:20:037
1013436,000000	2020-10-29T19:49:20:078
1025363,000000	2020-10-29T19:49:20:117
1044852,000000	2020-10-29T19:49:20:157
1065467,000000	2020-10-29T19:49:20:198
1072727,000000	2020-10-29T19:49:20:237
1072245,000000	2020-10-29T19:49:20:277
1072102,000000	2020-10-29T19:49:20:319
1071950,000000	2020-10-29T19:49:20:357
1072359,000000	2020-10-29T19:49:20:398
1071823,000000	2020-10-29T19:49:20:437
1069845,000000	2020-10-29T19:49:20:477
1066650,000000	2020-10-29T19:49:20:518
1061738,000000	2020-10-29T19:49:20:560
1056259,000000	2020-10-29T19:49:20:598
1052504,000000	2020-10-29T19:49:20:638
1050456,000000	2020-10-29T19:49:20:678
1050447,000000	2020-10-29T19:49:20:718
1034944,000000	2020-10-29T19:49:20:758
1011182,000000	2020-10-29T19:49:20:799
1000730,000000	2020-10-29T19:49:20:838
1013483,000000	2020-10-29T19:49:20:878
1043231,000000	2020-10-29T19:49:20:918
1064128,000000	2020-10-29T19:49:20:958
1087091,000000	2020-10-29T19:49:20:998
1110585,000000	2020-10-29T19:49:21:040
1130991,000000	2020-10-29T19:49:21:078
1148598,000000	2020-10-29T19:49:21:118
1164207,000000	2020-10-29T19:49:21:158
1178699,000000	2020-10-29T19:49:21:200
1192355,000000	2020-10-29T19:49:21:239
1201168,000000	2020-10-29T19:49:21:282
1203452,000000	2020-10-29T19:49:21:318
1209005,000000	2020-10-29T19:49:21:357
1211621,000000	2020-10-29T19:49:21:399
1221304,000000	2020-10-29T19:49:21:438
1233345,000000	2020-10-29T19:49:21:478
1230899,000000	2020-10-29T19:49:21:520
1228012,000000	2020-10-29T19:49:21:558
1217779,000000	2020-10-29T19:49:21:599
1202993,000000	2020-10-29T19:49:21:639
1189802,000000	2020-10-29T19:49:21:679
1176134,000000	2020-10-29T19:49:21:719
1167796,000000	2020-10-29T19:49:21:761
1157203,000000	2020-10-29T19:49:21:799
1136279,000000	2020-10-29T19:49:21:839
1110029,000000	2020-10-29T19:49:21:879
1125811,000000	2020-10-29T19:49:21:919
1160865,000000	2020-10-29T19:49:21:959
1173270,000000	2020-10-29T19:49:22:001
1187989,000000	2020-10-29T19:49:22:039
1196560,000000	2020-10-29T19:49:22:080
1214716,000000	2020-10-29T19:49:22:119
1229590,000000	2020-10-29T19:49:22:159
1240498,000000	2020-10-29T19:49:22:200
1268291,000000	2020-10-29T19:49:22:251
1327426,000000	2020-10-29T19:49:22:279
1340507,000000	2020-10-29T19:49:22:319
1334330,000000	2020-10-29T19:49:22:359
1336368,000000	2020-10-29T19:49:22:400
1336275,000000	2020-10-29T19:49:22:439
1341890,000000	2020-10-29T19:49:22:482
1348630,000000	2020-10-29T19:49:22:519
1353608,000000	2020-10-29T19:49:22:559
1357469,000000	2020-10-29T19:49:22:601
1367519,000000	2020-10-29T19:49:22:640
1385196,000000	2020-10-29T19:49:22:680
1408710,000000	2020-10-29T19:49:22:720
1434992,000000	2020-10-29T19:49:22:759
1454347,000000	2020-10-29T19:49:22:801
1476859,000000	2020-10-29T19:49:22:840
1517867,000000	2020-10-29T19:49:22:880
1547351,000000	2020-10-29T19:49:22:920
1536195,000000	2020-10-29T19:49:22:961
1518365,000000	2020-10-29T19:49:23:000
1507755,000000	2020-10-29T19:49:23:040
1509618,000000	2020-10-29T19:49:23:080
1515391,000000	2020-10-29T19:49:23:120
1525414,000000	2020-10-29T19:49:23:160
1532902,000000	2020-10-29T19:49:23:202
1547202,000000	2020-10-29T19:49:23:240
1565399,000000	2020-10-29T19:49:23:280
1577156,000000	2020-10-29T19:49:23:320
1575323,000000	2020-10-29T19:49:23:360
1573404,000000	2020-10-29T19:49:23:401
1571974,000000	2020-10-29T19:49:23:441
1563514,000000	2020-10-29T19:49:23:480
1554267,000000	2020-10-29T19:49:23:520
1548022,000000	2020-10-29T19:49:23:560
1543061,000000	2020-10-29T19:49:23:601
1541897,000000	2020-10-29T19:49:23:640
1544962,000000	2020-10-29T19:49:23:683
1550786,000000	2020-10-29T19:49:23:721
1554533,000000	2020-10-29T19:49:23:761
1553282,000000	2020-10-29T19:49:23:802
1560145,000000	2020-10-29T19:49:23:841
1585693,000000	2020-10-29T19:49:23:881
1673751,000000	2020-10-29T19:49:23:922
1715113,000000	2020-10-29T19:49:23:960
1716114,000000	2020-10-29T19:49:24:001
1705128,000000	2020-10-29T19:49:24:041
1700975,000000	2020-10-29T19:49:24:081
1702420,000000	2020-10-29T19:49:24:121
1709049,000000	2020-10-29T19:49:24:162
1717960,000000	2020-10-29T19:49:24:201
1722948,000000	2020-10-29T19:49:24:241
1725934,000000	2020-10-29T19:49:24:281
1719324,000000	2020-10-29T19:49:24:321
1713947,000000	2020-10-29T19:49:24:361
1714103,000000	2020-10-29T19:49:24:403
1716174,000000	2020-10-29T19:49:24:441
1718954,000000	2020-10-29T19:49:24:481
1722448,000000	2020-10-29T19:49:24:521
1712740,000000	2020-10-29T19:49:24:561
1700406,000000	2020-10-29T19:49:24:602
1689463,000000	2020-10-29T19:49:24:643
1686035,000000	2020-10-29T19:49:24:681
1687585,000000	2020-10-29T19:49:24:722
1691609,000000	2020-10-29T19:49:24:762
1696858,000000	2020-10-29T19:49:24:802
1703119,000000	2020-10-29T19:49:24:850
1708634,000000	2020-10-29T19:49:24:899
1711667,000000	2020-10-29T19:49:24:921
1712918,000000	2020-10-29T19:49:24:961
1709689,000000	2020-10-29T19:49:25:003
1705617,000000	2020-10-29T19:49:25:042
1708217,000000	2020-10-29T19:49:25:082
1709540,000000	2020-10-29T19:49:25:123
1748946,000000	2020-10-29T19:49:25:162
1757539,000000	2020-10-29T19:49:25:204
1747016,000000	2020-10-29T19:49:25:242
1755827,000000	2020-10-29T19:49:25:281
1782163,000000	2020-10-29T19:49:25:322
1815891,000000	2020-10-29T19:49:25:363
1828493,000000	2020-10-29T19:49:25:403
1825133,000000	2020-10-29T19:49:25:442
1820998,000000	2020-10-29T19:49:25:483
1822597,000000	2020-10-29T19:49:25:522
1823810,000000	2020-10-29T19:49:25:562
1820765,000000	2020-10-29T19:49:25:605
1800524,000000	2020-10-29T19:49:25:642
1761840,000000	2020-10-29T19:49:25:683
1721462,000000	2020-10-29T19:49:25:723
1691845,000000	2020-10-29T19:49:25:763
1672654,000000	2020-10-29T19:49:25:803
1647023,000000	2020-10-29T19:49:25:843
1640902,000000	2020-10-29T19:49:25:883
1643648,000000	2020-10-29T19:49:25:923
1647564,000000	2020-10-29T19:49:25:962
1654731,000000	2020-10-29T19:49:26:003
1665979,000000	2020-10-29T19:49:26:044
1678852,000000	2020-10-29T19:49:26:086
1693107,000000	2020-10-29T19:49:26:123
1710397,000000	2020-10-29T19:49:26:163
1726600,000000	2020-10-29T19:49:26:204
1722160,000000	2020-10-29T19:49:26:243
1702298,000000	2020-10-29T19:49:26:283
1681377,000000	2020-10-29T19:49:26:325
1670504,000000	2020-10-29T19:49:26:363
1665054,000000	2020-10-29T19:49:26:404
1666816,000000	2020-10-29T19:49:26:443
1663359,000000	2020-10-29T19:49:26:483
1644873,000000	2020-10-29T19:49:26:523
1602673,000000	2020-10-29T19:49:26:564
1579617,000000	2020-10-29T19:49:26:605
1569903,000000	2020-10-29T19:49:26:645
1562601,000000	2020-10-29T19:49:26:685
1559369,000000	2020-10-29T19:49:26:725
1556770,000000	2020-10-29T19:49:26:765
1540609,000000	2020-10-29T19:49:26:806
1520860,000000	2020-10-29T19:49:26:844
1507413,000000	2020-10-29T19:49:26:884
1507243,000000	2020-10-29T19:49:26:924
1514731,000000	2020-10-29T19:49:26:964
1522638,000000	2020-10-29T19:49:27:004
1527604,000000	2020-10-29T19:49:27:046
1522681,000000	2020-10-29T19:49:27:084
1513007,000000	2020-10-29T19:49:27:124
1514784,000000	2020-10-29T19:49:27:164
1526236,000000	2020-10-29T19:49:27:206
1543408,000000	2020-10-29T19:49:27:244
1558777,000000	2020-10-29T19:49:27:286
1570138,000000	2020-10-29T19:49:27:324
1581524,000000	2020-10-29T19:49:27:364
1584751,000000	2020-10-29T19:49:27:405
1579985,000000	2020-10-29T19:49:27:444
1575059,000000	2020-10-29T19:49:27:485
1574506,000000	2020-10-29T19:49:27:526
1580632,000000	2020-10-29T19:49:27:564
1606176,000000	2020-10-29T19:49:27:605
1651575,000000	2020-10-29T19:49:27:645
1656824,000000	2020-10-29T19:49:27:685
1664267,000000	2020-10-29T19:49:27:733
1687137,000000	2020-10-29T19:49:27:767
1717588,000000	2020-10-29T19:49:27:806
1738392,000000	2020-10-29T19:49:27:845
1750213,000000	2020-10-29T19:49:27:885
1759706,000000	2020-10-29T19:49:27:925
1764855,000000	2020-10-29T19:49:27:965
1762720,000000	2020-10-29T19:49:28:007
1751880,000000	2020-10-29T19:49:28:045
1734687,000000	2020-10-29T19:49:28:085
1718203,000000	2020-10-29T19:49:28:125
1706503,000000	2020-10-29T19:49:28:165
1700860,000000	2020-10-29T19:49:28:206
1699300,000000	2020-10-29T19:49:28:247
1701737,000000	2020-10-29T19:49:28:285
1706423,000000	2020-10-29T19:49:28:325
1707667,000000	2020-10-29T19:49:28:365
1711741,000000	2020-10-29T19:49:28:406
1721644,000000	2020-10-29T19:49:28:445
1738681,000000	2020-10-29T19:49:28:487
1754828,000000	2020-10-29T19:49:28:525
1763823,000000	2020-10-29T19:49:28:565
1761558,000000	2020-10-29T19:49:28:606
1753798,000000	2020-10-29T19:49:28:646
1744805,000000	2020-10-29T19:49:28:685
1735532,000000	2020-10-29T19:49:28:727
1727393,000000	2020-10-29T19:49:28:766
1728987,000000	2020-10-29T19:49:28:806
1743999,000000	2020-10-29T19:49:28:846
1744744,000000	2020-10-29T19:49:28:886
1742303,000000	2020-10-29T19:49:28:926
1767849,000000	2020-10-29T19:49:28:967
1805683,000000	2020-10-29T19:49:29:005
1826290,000000	2020-10-29T19:49:29:046
1828163,000000	2020-10-29T19:49:29:086
1834064,000000	2020-10-29T19:49:29:126
1837958,000000	2020-10-29T19:49:29:166
1836716,000000	2020-10-29T19:49:29:208
1830534,000000	2020-10-29T19:49:29:246
1820112,000000	2020-10-29T19:49:29:286
1802576,000000	2020-10-29T19:49:29:326
1785587,000000	2020-10-29T19:49:29:366
1774771,000000	2020-10-29T19:49:29:407
1770937,000000	2020-10-29T19:49:29:449
1769518,000000	2020-10-29T19:49:29:486
1772556,000000	2020-10-29T19:49:29:526
1778056,000000	2020-10-29T19:49:29:566
1788149,000000	2020-10-29T19:49:29:607
1804085,000000	2020-10-29T19:49:29:646
1824657,000000	2020-10-29T19:49:29:688
1825304,000000	2020-10-29T19:49:29:726
1826231,000000	2020-10-29T19:49:29:767
1834651,000000	2020-10-29T19:49:29:807
1847899,000000	2020-10-29T19:49:29:846
1844071,000000	2020-10-29T19:49:29:887
1816212,000000	2020-10-29T19:49:29:929
1787345,000000	2020-10-29T19:49:29:966
1775441,000000	2020-10-29T19:49:30:007
1785090,000000	2020-10-29T19:49:30:047
1792450,000000	2020-10-29T19:49:30:087
1794034,000000	2020-10-29T19:49:30:127
1805571,000000	2020-10-29T19:49:30:168
1821881,000000	2020-10-29T19:49:30:208
1829619,000000	2020-10-29T19:49:30:247
1843944,000000	2020-10-29T19:49:30:287
1850736,000000	2020-10-29T19:49:30:327
1855310,000000	2020-10-29T19:49:30:367
1876309,000000	2020-10-29T19:49:30:410
1894680,000000	2020-10-29T19:49:30:447
1901297,000000	2020-10-29T19:49:30:488
1892282,000000	2020-10-29T19:49:30:527
1871382,000000	2020-10-29T19:49:30:567
1844848,000000	2020-10-29T19:49:30:608
1817854,000000	2020-10-29T19:49:30:649
1797221,000000	2020-10-29T19:49:30:687
1790812,000000	2020-10-29T19:49:30:728
1795941,000000	2020-10-29T19:49:30:768
1802153,000000	2020-10-29T19:49:30:808
1816509,000000	2020-10-29T19:49:30:847
1834761,000000	2020-10-29T19:49:30:890
1897538,000000	2020-10-29T19:49:30:927
1911326,000000	2020-10-29T19:49:30:968
1899016,000000	2020-10-29T19:49:31:008
1915208,000000	2020-10-29T19:49:31:048
1945145,000000	2020-10-29T19:49:31:088
1993982,000000	2020-10-29T19:49:31:129
2037517,000000	2020-10-29T19:49:31:168
2058052,000000	2020-10-29T19:49:31:208
2064835,000000	2020-10-29T19:49:31:248
2063737,000000	2020-10-29T19:49:31:288
2060622,000000	2020-10-29T19:49:31:328
2053020,000000	2020-10-29T19:49:31:370
2041211,000000	2020-10-29T19:49:31:409
2009425,000000	2020-10-29T19:49:31:448
1985307,000000	2020-10-29T19:49:31:488
1970017,000000	2020-10-29T19:49:31:528
1954545,000000	2020-10-29T19:49:31:568
1946306,000000	2020-10-29T19:49:31:610
1940360,000000	2020-10-29T19:49:31:648
1942316,000000	2020-10-29T19:49:31:689
1941846,000000	2020-10-29T19:49:31:729
1935023,000000	2020-10-29T19:49:31:768
1928224,000000	2020-10-29T19:49:31:809
1928410,000000	2020-10-29T19:49:31:851
1930993,000000	2020-10-29T19:49:31:888
1933798,000000	2020-10-29T19:49:31:929
1940542,000000	2020-10-29T19:49:31:969
1949579,000000	2020-10-29T19:49:32:009
1956632,000000	2020-10-29T19:49:32:049
1961233,000000	2020-10-29T19:49:32:090
1963997,000000	2020-10-29T19:49:32:129
1966863,000000	2020-10-29T19:49:32:169
1967540,000000	2020-10-29T19:49:32:209
1965888,000000	2020-10-29T19:49:32:249
1963687,000000	2020-10-29T19:49:32:289
1956609,000000	2020-10-29T19:49:32:534
1947476,000000	2020-10-29T19:49:32:535
1947567,000000	2020-10-29T19:49:32:535
1954150,000000	2020-10-29T19:49:32:536
1958504,000000	2020-10-29T19:49:32:543
1965718,000000	2020-10-29T19:49:32:543
1995646,000000	2020-10-29T19:49:32:574
2023081,000000	2020-10-29T19:49:32:615
2047569,000000	2020-10-29T19:49:32:702
2066014,000000	2020-10-29T19:49:32:871
2081159,000000	2020-10-29T19:49:32:871
2085973,000000	2020-10-29T19:49:32:872
2075437,000000	2020-10-29T19:49:32:873
2051336,000000	2020-10-29T19:49:32:883
2018693,000000	2020-10-29T19:49:32:891
1981402,000000	2020-10-29T19:49:32:949
1941304,000000	2020-10-29T19:49:32:982
1896550,000000	2020-10-29T19:49:33:092
1856995,000000	2020-10-29T19:49:33:094
1826041,000000	2020-10-29T19:49:33:100
1805746,000000	2020-10-29T19:49:33:134
1785789,000000	2020-10-29T19:49:33:177
1775155,000000	2020-10-29T19:49:33:208
1777124,000000	2020-10-29T19:49:33:249
1778775,000000	2020-10-29T19:49:33:303
1787350,000000	2020-10-29T19:49:33:344
1794529,000000	2020-10-29T19:49:33:375
1791140,000000	2020-10-29T19:49:33:414
1781096,000000	2020-10-29T19:49:33:453
1778936,000000	2020-10-29T19:49:33:491
1776355,000000	2020-10-29T19:49:33:537
1775253,000000	2020-10-29T19:49:33:577
1774401,000000	2020-10-29T19:49:33:635
1770304,000000	2020-10-29T19:49:33:657
1766394,000000	2020-10-29T19:49:33:693
1760947,000000	2020-10-29T19:49:33:729
1754440,000000	2020-10-29T19:49:33:770
1747956,000000	2020-10-29T19:49:33:810
1743278,000000	2020-10-29T19:49:33:850
1742244,000000	2020-10-29T19:49:33:890
1738489,000000	2020-10-29T19:49:33:930
1722439,000000	2020-10-29T19:49:33:971
1706377,000000	2020-10-29T19:49:34:013
1699946,000000	2020-10-29T19:49:34:050
1718951,000000	2020-10-29T19:49:34:091
1738578,000000	2020-10-29T19:49:34:131
1766727,000000	2020-10-29T19:49:34:171
1784484,000000	2020-10-29T19:49:34:211
1795052,000000	2020-10-29T19:49:34:253
1804228,000000	2020-10-29T19:49:34:291
1812477,000000	2020-10-29T19:49:34:332
1817142,000000	2020-10-29T19:49:34:371
1821388,000000	2020-10-29T19:49:34:411
1823121,000000	2020-10-29T19:49:34:476
1819366,000000	2020-10-29T19:49:34:567
1810464,000000	2020-10-29T19:49:34:568
1799193,000000	2020-10-29T19:49:34:571
1789739,000000	2020-10-29T19:49:34:614
