x	y	z	ts
1,776513	4,493413	-3,413883	2020-10-29T19:48:34:581
0,038806	-0,054148	-0,356001	2020-10-29T19:48:34:582
0,053163	-0,078077	-0,370358	2020-10-29T19:48:34:582
-0,039514	-0,213777	-0,192879	2020-10-29T19:48:34:582
-0,025491	-0,185222	-0,237457	2020-10-29T19:48:34:590
0,146832	-0,146629	-0,269901	2020-10-29T19:48:34:607
0,140257	-0,177393	-0,349127	2020-10-29T19:48:34:628
0,022968	-0,130726	-0,251233	2020-10-29T19:48:34:647
0,037072	-0,087838	-0,314867	2020-10-29T19:48:34:668
0,118165	-0,127111	-0,444404	2020-10-29T19:48:34:686
-0,078654	-0,199158	-0,494285	2020-10-29T19:48:34:708
-0,004538	-0,181380	-0,521184	2020-10-29T19:48:34:727
-0,065964	-0,223028	-0,629964	2020-10-29T19:48:34:748
-0,223383	-0,248073	-0,777528	2020-10-29T19:48:34:768
-0,303360	-0,501190	-0,795690	2020-10-29T19:48:34:788
-0,588720	-0,621088	-0,801714	2020-10-29T19:48:34:807
-0,453894	-0,848835	-0,686529	2020-10-29T19:48:34:828
-1,182711	-1,103120	-0,726743	2020-10-29T19:48:34:847
-3,356635	0,386515	-0,433552	2020-10-29T19:48:34:868
-2,918884	-0,941729	-1,693748	2020-10-29T19:48:34:887
-2,747626	0,332222	-2,732328	2020-10-29T19:48:34:908
-2,031799	1,671204	-4,089206	2020-10-29T19:48:34:927
-1,744850	-2,046091	-2,019448	2020-10-29T19:48:34:948
-1,778349	-2,347587	-2,301801	2020-10-29T19:48:34:967
-1,508208	-2,041792	-3,192766	2020-10-29T19:48:34:988
-1,188619	-2,037353	-3,578533	2020-10-29T19:48:35:008
-1,029223	-2,079654	-3,760098	2020-10-29T19:48:35:028
-0,687998	-1,966940	-4,041302	2020-10-29T19:48:35:047
-0,527553	-2,255590	-4,022101	2020-10-29T19:48:35:069
-0,368091	-2,464468	-4,458340	2020-10-29T19:48:35:087
-0,063013	5,904990	-5,955592	2020-10-29T19:48:35:108
-0,298880	5,653177	-5,711439	2020-10-29T19:48:35:127
-1,173080	4,912658	-4,996416	2020-10-29T19:48:35:148
-0,632352	6,704631	2,480429	2020-10-29T19:48:35:167
-2,307231	2,024901	2,568469	2020-10-29T19:48:35:188
-4,331481	-1,877723	2,964493	2020-10-29T19:48:35:207
-5,505465	-3,804657	2,439924	2020-10-29T19:48:35:228
-5,202635	-3,066808	1,108020	2020-10-29T19:48:35:248
-4,246479	-0,565013	-0,770943	2020-10-29T19:48:35:268
-3,757524	1,059700	-3,037592	2020-10-29T19:48:35:288
-4,239284	2,949365	-4,766327	2020-10-29T19:48:35:308
-5,300986	5,164497	-5,521667	2020-10-29T19:48:35:328
-6,193437	5,251559	-5,039079	2020-10-29T19:48:35:348
-9,694135	3,854151	-5,170684	2020-10-29T19:48:35:368
-12,403931	-0,183368	-2,395024	2020-10-29T19:48:35:392
-12,743730	-2,533719	1,121347	2020-10-29T19:48:35:486
-11,240258	-3,152293	5,389087	2020-10-29T19:48:35:487
-8,679909	-5,539844	7,473428	2020-10-29T19:48:35:488
-5,851593	-6,420403	4,544613	2020-10-29T19:48:35:489
-3,275303	-5,438389	3,201649	2020-10-29T19:48:35:489
-21,579865	-2,833387	2,546653	2020-10-29T19:48:35:511
-20,668831	1,828540	2,042750	2020-10-29T19:48:35:527
-20,095877	3,987870	1,351702	2020-10-29T19:48:35:549
-19,002777	5,355836	1,750123	2020-10-29T19:48:35:568
-18,493614	4,835806	2,685763	2020-10-29T19:48:35:588
-19,109285	2,021055	3,711228	2020-10-29T19:48:35:608
-19,701471	-0,239752	4,796802	2020-10-29T19:48:35:629
-19,931131	-1,357437	5,190611	2020-10-29T19:48:35:648
-21,410904	-2,967804	6,449313	2020-10-29T19:48:35:669
-21,627941	-3,596300	6,296888	2020-10-29T19:48:35:688
-21,738089	-3,625465	5,306000	2020-10-29T19:48:35:709
-21,740852	-2,703902	4,004988	2020-10-29T19:48:35:728
-21,778393	-1,753865	2,708445	2020-10-29T19:48:35:759
-22,176041	-0,980071	2,107560	2020-10-29T19:48:35:773
-22,574186	-0,443369	2,049865	2020-10-29T19:48:35:790
-4,106981	-0,217267	2,181832	2020-10-29T19:48:35:808
-4,235268	-0,076373	1,160365	2020-10-29T19:48:35:829
-3,838058	-0,487939	0,559766	2020-10-29T19:48:35:848
-3,046034	-0,186985	-0,302410	2020-10-29T19:48:35:870
-2,518858	0,436112	-1,210368	2020-10-29T19:48:35:888
-2,241411	0,658663	-2,135714	2020-10-29T19:48:35:910
-2,343967	1,133332	-2,982681	2020-10-29T19:48:35:932
-3,005670	1,474102	-3,895964	2020-10-29T19:48:35:949
-4,130083	1,811642	-4,737146	2020-10-29T19:48:35:979
-5,232339	3,408918	-5,507997	2020-10-29T19:48:35:992
-4,282388	3,518988	-5,627638	2020-10-29T19:48:36:028
-5,234158	5,387164	-5,680274	2020-10-29T19:48:36:084
-5,772063	6,284621	-5,087237	2020-10-29T19:48:36:085
-6,422593	7,250605	-4,426778	2020-10-29T19:48:36:085
-7,009300	8,005451	-3,874751	2020-10-29T19:48:36:097
-6,891415	8,593176	-3,570905	2020-10-29T19:48:36:110
-6,698770	8,788280	-3,095611	2020-10-29T19:48:36:130
-6,201064	8,508320	-2,897006	2020-10-29T19:48:36:150
-6,333342	-11,315975	-2,578205	2020-10-29T19:48:36:169
-5,470086	-11,362533	-2,510755	2020-10-29T19:48:36:191
-3,590653	-10,965637	-2,412077	2020-10-29T19:48:36:213
-3,693544	-11,118778	-2,172795	2020-10-29T19:48:36:232
-2,620953	-10,584599	-1,893241	2020-10-29T19:48:36:250
-1,574026	-10,016864	-1,401621	2020-10-29T19:48:36:272
-1,557409	-9,726963	-0,994902	2020-10-29T19:48:36:291
-2,860463	-10,062117	-0,375104	2020-10-29T19:48:36:312
-12,631573	-11,629734	0,990833	2020-10-29T19:48:36:334
-13,259940	-11,606176	3,488309	2020-10-29T19:48:36:353
3,669138	-16,238401	2,049140	2020-10-29T19:48:54:138
4,009476	-16,246698	0,759254	2020-10-29T19:48:54:140
4,676821	-18,071175	1,259589	2020-10-29T19:48:54:142
7,434447	-18,402609	1,479452	2020-10-29T19:48:54:154
9,330093	-17,075100	1,675586	2020-10-29T19:48:54:179
10,020517	-16,167042	2,057067	2020-10-29T19:48:54:192
10,648014	-15,995377	1,901658	2020-10-29T19:48:54:208
10,791952	-16,064617	2,157830	2020-10-29T19:48:54:231
10,957440	-16,068481	2,226754	2020-10-29T19:48:54:248
11,181745	-14,076596	2,042634	2020-10-29T19:48:54:272
11,660076	-14,283178	1,873874	2020-10-29T19:48:54:290
11,479671	-15,698833	2,160607	2020-10-29T19:48:54:313
11,657906	-15,038139	2,078120	2020-10-29T19:48:54:329
11,863358	-14,810482	1,862184	2020-10-29T19:48:54:351
11,750795	-15,711731	2,008961	2020-10-29T19:48:54:371
11,681404	-16,128082	2,221922	2020-10-29T19:48:54:392
11,432194	-16,038414	2,439307	2020-10-29T19:48:54:409
11,105697	-16,104191	2,449430	2020-10-29T19:48:54:432
10,787832	-16,325226	2,530691	2020-10-29T19:48:54:449
10,463680	-16,432087	2,399800	2020-10-29T19:48:54:472
9,994143	-16,992779	1,907574	2020-10-29T19:48:54:490
9,742355	-17,261902	1,770527	2020-10-29T19:48:54:511
9,240534	-17,548843	1,536770	2020-10-29T19:48:54:530
8,792213	-17,470894	1,398423	2020-10-29T19:48:54:552
8,210716	-17,279308	1,058249	2020-10-29T19:48:54:570
7,197457	1,526818	3,448956	2020-10-29T19:48:54:591
5,851228	-15,457915	4,884772	2020-10-29T19:48:54:610
4,664536	-16,132175	3,997109	2020-10-29T19:48:54:633
3,517430	-15,751331	3,945223	2020-10-29T19:48:54:650
2,497355	-15,451495	3,966177	2020-10-29T19:48:54:673
1,734324	-14,907692	3,991728	2020-10-29T19:48:54:691
1,138609	-14,356741	3,812470	2020-10-29T19:48:54:712
0,685245	-13,886248	3,692206	2020-10-29T19:48:54:730
0,150169	-13,474897	3,733865	2020-10-29T19:48:54:752
-0,412254	-13,222066	3,853407	2020-10-29T19:48:54:770
-1,090389	-12,534754	4,093834	2020-10-29T19:48:54:793
-1,622211	-11,623016	4,254066	2020-10-29T19:48:54:810
-1,553564	-11,967001	4,312383	2020-10-29T19:48:54:832
-1,306569	-12,227379	3,839797	2020-10-29T19:48:54:852
0,059732	-12,404448	3,315768	2020-10-29T19:48:54:873
-0,355694	-12,729250	2,494815	2020-10-29T19:48:54:890
-0,805860	-12,982216	1,824152	2020-10-29T19:48:54:912
-1,576967	-13,669395	1,843594	2020-10-29T19:48:54:931
-2,197093	-13,501665	1,899971	2020-10-29T19:48:54:953
-2,525776	-13,188118	1,396113	2020-10-29T19:48:54:971
-2,461170	-12,455915	1,704787	2020-10-29T19:48:54:992
-2,544328	-12,292179	1,853838	2020-10-29T19:48:55:010
-2,539914	-12,578517	1,882846	2020-10-29T19:48:55:033
-2,897837	-12,104506	1,689661	2020-10-29T19:48:55:050
-3,438810	-11,764145	1,728796	2020-10-29T19:48:55:072
-3,635818	-11,989984	1,709096	2020-10-29T19:48:55:092
-3,506606	-12,738937	1,706703	2020-10-29T19:48:55:113
-3,574834	-12,780553	1,592662	2020-10-29T19:48:55:130
0,849400	-15,959568	0,746255	2020-10-29T19:48:55:152
-0,227035	-14,257660	1,070032	2020-10-29T19:48:55:171
-1,181536	-13,572145	1,280262	2020-10-29T19:48:55:193
-1,780710	-12,332416	1,044125	2020-10-29T19:48:55:210
-2,640746	-10,228840	1,149805	2020-10-29T19:48:55:233
-3,265109	-8,705547	0,982855	2020-10-29T19:48:55:250
-3,393095	-7,637439	0,670971	2020-10-29T19:48:55:274
-3,422978	-7,305890	0,562967	2020-10-29T19:48:55:291
-3,278886	-6,749646	0,744711	2020-10-29T19:48:55:312
-3,409318	-5,900159	1,136752	2020-10-29T19:48:55:332
-3,163612	-4,950773	1,579682	2020-10-29T19:48:55:353
-2,554082	-3,586890	2,036606	2020-10-29T19:48:55:371
-2,467941	-3,567747	2,373994	2020-10-29T19:48:55:392
-1,949442	-3,028618	2,355553	2020-10-29T19:48:55:411
-1,255355	-2,697540	2,010693	2020-10-29T19:48:55:434
-1,039812	-2,963363	1,508706	2020-10-29T19:48:55:451
-0,760186	-2,471087	1,122808	2020-10-29T19:48:55:473
0,489559	-2,279554	0,925439	2020-10-29T19:48:55:492
0,268993	-2,881400	0,569845	2020-10-29T19:48:55:513
0,216122	-2,811575	0,268334	2020-10-29T19:48:55:531
-0,036132	-2,558455	0,262372	2020-10-29T19:48:55:553
-0,297710	-2,022883	0,539550	2020-10-29T19:48:55:572
-0,354821	-2,461516	0,860581	2020-10-29T19:48:55:594
-0,809515	-2,522766	0,598817	2020-10-29T19:48:55:610
-1,244834	-1,759210	-0,207178	2020-10-29T19:48:55:633
