x	y	z	ts
0,668154	7,649421	6,100026	2020-10-29T19:48:34:581
0,657505	7,641789	6,110739	2020-10-29T19:48:34:582
0,699933	7,717669	6,009831	2020-10-29T19:48:34:582
0,702660	7,710649	6,018517	2020-10-29T19:48:34:582
0,702620	7,698377	6,034211	2020-10-29T19:48:34:589
0,711588	7,686070	6,048830	2020-10-29T19:48:34:606
0,718807	7,677689	6,058614	2020-10-29T19:48:34:627
0,716667	7,663515	6,076785	2020-10-29T19:48:34:646
0,714537	7,650145	6,093858	2020-10-29T19:48:34:668
0,715144	7,640837	6,105453	2020-10-29T19:48:34:686
0,705635	7,627844	6,122782	2020-10-29T19:48:34:708
0,700062	7,612063	6,143028	2020-10-29T19:48:34:727
0,692376	7,594038	6,166164	2020-10-29T19:48:34:748
0,674248	7,567195	6,201076	2020-10-29T19:48:34:768
0,650933	7,514810	6,266921	2020-10-29T19:48:34:788
0,618999	7,426704	6,374268	2020-10-29T19:48:34:807
0,582112	7,276603	6,548480	2020-10-29T19:48:34:828
0,504390	7,026450	6,822388	2020-10-29T19:48:34:847
0,279601	6,411721	7,414988	2020-10-29T19:48:34:868
0,141842	5,329196	8,231035	2020-10-29T19:48:34:887
-0,006886	3,583435	9,128490	2020-10-29T19:48:34:908
-0,110751	1,541106	9,684168	2020-10-29T19:48:34:927
-0,167016	7,216981	6,637596	2020-10-29T19:48:34:948
-0,303159	6,521156	7,317992	2020-10-29T19:48:34:967
-0,414572	6,164972	7,615224	2020-10-29T19:48:34:988
-0,516540	5,922527	7,799182	2020-10-29T19:48:35:008
-0,611305	5,757171	7,915281	2020-10-29T19:48:35:028
-0,688001	5,682112	7,963080	2020-10-29T19:48:35:047
-0,756535	5,618208	8,002110	2020-10-29T19:48:35:069
-0,944366	-3,150851	9,238544	2020-10-29T19:48:35:087
-1,151170	-3,463744	9,102069	2020-10-29T19:48:35:108
-1,406383	-3,883744	8,894324	2020-10-29T19:48:35:127
-3,849404	-8,779208	2,068326	2020-10-29T19:48:35:148
-4,428565	-8,418523	2,384674	2020-10-29T19:48:35:167
-4,835422	-8,164953	2,474393	2020-10-29T19:48:35:188
-5,054060	-7,857960	2,979819	2020-10-29T19:48:35:207
-5,122394	-7,540574	3,615412	2020-10-29T19:48:35:228
-5,197992	-7,151840	4,242929	2020-10-29T19:48:35:248
-5,442879	-6,663690	4,705389	2020-10-29T19:48:35:268
-5,949355	-6,131819	4,814183	2020-10-29T19:48:35:288
-6,737304	-5,681347	4,301328	2020-10-29T19:48:35:308
-7,538403	-5,109522	3,638084	2020-10-29T19:48:35:328
-8,187428	-4,607890	2,811361	2020-10-29T19:48:35:348
-8,669657	-4,166783	1,909281	2020-10-29T19:48:35:368
-8,935245	-3,840760	1,257119	2020-10-29T19:48:35:392
-9,129842	-3,511717	0,695860	2020-10-29T19:48:35:486
-9,276399	-3,167609	0,291647	2020-10-29T19:48:35:487
-9,421795	-2,720181	0,028071	2020-10-29T19:48:35:488
-9,693795	-1,457726	-0,275227	2020-10-29T19:48:35:489
9,632502	-1,801510	-0,373970	2020-10-29T19:48:35:489
8,771716	-4,364932	-0,418024	2020-10-29T19:48:35:511
8,706041	-4,468827	-0,636248	2020-10-29T19:48:35:527
8,871567	-4,080462	-0,903064	2020-10-29T19:48:35:548
9,087427	-3,481468	-1,211784	2020-10-29T19:48:35:568
9,162322	-3,198324	-1,411726	2020-10-29T19:48:35:588
9,144339	-3,246591	-1,418136	2020-10-29T19:48:35:608
8,998324	-3,689026	-1,261596	2020-10-29T19:48:35:629
8,891655	-3,980953	-1,122889	2020-10-29T19:48:35:647
8,936409	-3,898021	-1,056607	2020-10-29T19:48:35:669
9,163806	-3,318507	-1,087454	2020-10-29T19:48:35:688
9,427386	-2,399989	-1,238885	2020-10-29T19:48:35:709
9,567821	-1,447731	-1,590997	2020-10-29T19:48:35:728
9,563473	-0,771475	-2,028597	2020-10-29T19:48:35:759
9,473482	-0,339084	-2,511680	2020-10-29T19:48:35:773
-9,467502	-0,285226	-2,540756	2020-10-29T19:48:35:790
-9,495362	-0,637645	-2,366832	2020-10-29T19:48:35:808
-9,528249	-0,969290	-2,107923	2020-10-29T19:48:35:829
-9,559355	-1,406635	-1,676455	2020-10-29T19:48:35:848
-9,552933	-1,878984	-1,175276	2020-10-29T19:48:35:870
-9,483419	-2,417387	-0,625603	2020-10-29T19:48:35:888
-9,318649	-3,054768	-0,039454	2020-10-29T19:48:35:910
-9,035014	-3,778391	0,512513	2020-10-29T19:48:35:932
-8,609305	-4,589709	0,992379	2020-10-29T19:48:35:949
-8,000607	-5,500442	1,380516	2020-10-29T19:48:35:979
-7,286909	-6,359268	1,622053	2020-10-29T19:48:35:992
-6,235627	-7,366157	1,739848	2020-10-29T19:48:36:028
-5,270334	-8,098232	1,677081	2020-10-29T19:48:36:084
-4,021760	-8,840156	1,359219	2020-10-29T19:48:36:085
-2,686882	-9,380217	0,981113	2020-10-29T19:48:36:085
-1,360794	-9,692391	0,613334	2020-10-29T19:48:36:097
-0,722546	-9,772838	0,374094	2020-10-29T19:48:36:110
-0,305022	-9,800445	0,169188	2020-10-29T19:48:36:130
-0,103351	9,806104	0,005921	2020-10-29T19:48:36:150
-1,112569	9,742592	0,120325	2020-10-29T19:48:36:169
-2,165097	9,562901	0,183499	2020-10-29T19:48:36:191
