v1	v2	v3	v4	ts
1002,391602	90,796455	28,519999	1002,403564	2020-10-29T19:48:34:581
1002,394592	90,770035	28,510000	1002,421631	2020-10-29T19:48:34:768
1002,395386	90,764748	28,510000	1002,402588	2020-10-29T19:48:35:008
1002,393860	90,777962	28,500000	1002,380127	2020-10-29T19:48:35:248
1002,392273	90,791176	28,510000	1002,377930	2020-10-29T19:48:35:489
1002,394897	90,767395	28,510000	1002,418457	2020-10-29T19:48:35:729
1002,392944	90,783249	28,510000	1002,375000	2020-10-29T19:48:35:979
1002,388245	90,822884	28,510000	1002,345947	2020-10-29T19:48:36:213
1002,385437	90,846664	28,510000	1002,359863	2020-10-29T19:48:54:139
1002,388428	90,822884	28,510000	1002,415283	2020-10-29T19:48:54:141
1002,392151	90,791176	28,500000	1002,426025	2020-10-29T19:48:54:142
1002,396912	90,751541	28,510000	1002,439697	2020-10-29T19:48:54:142
1002,400024	90,725113	28,500000	1002,427734	2020-10-29T19:48:54:143
1002,401062	90,717194	28,500000	1002,410400	2020-10-29T19:48:54:143
1002,405212	90,682838	28,510000	1002,442627	2020-10-29T19:48:54:143
1002,407959	90,659058	28,510000	1002,432861	2020-10-29T19:48:54:143
1002,408020	90,659058	28,500000	1002,408691	2020-10-29T19:48:54:143
1002,407715	90,661705	28,500000	1002,405273	2020-10-29T19:48:54:143
1002,410828	90,635277	28,500000	1002,438721	2020-10-29T19:48:54:143
1002,410461	90,637924	28,500000	1002,406982	2020-10-29T19:48:54:143
1002,408203	90,656418	28,510000	1002,388184	2020-10-29T19:48:54:144
1002,409424	90,645851	28,500000	1002,420166	2020-10-29T19:48:54:144
1002,411621	90,627350	28,500000	1002,431152	2020-10-29T19:48:54:144
1002,411621	90,627350	28,500000	1002,412109	2020-10-29T19:48:54:144
1002,414001	90,608856	28,510000	1002,435791	2020-10-29T19:48:54:145
1002,414551	90,603569	28,500000	1002,418945	2020-10-29T19:48:54:145
1002,415527	90,595642	28,500000	1002,424316	2020-10-29T19:48:54:145
1002,419128	90,563934	28,500000	1002,451416	2020-10-29T19:48:54:145
1002,417175	90,582436	28,500000	1002,399658	2020-10-29T19:48:54:146
1002,413879	90,608856	28,500000	1002,384521	2020-10-29T19:48:54:146
1002,408752	90,651131	28,500000	1002,362305	2020-10-29T19:48:54:146
1002,403564	90,696053	28,500000	1002,356934	2020-10-29T19:48:54:146
1002,403076	90,698692	28,490000	1002,398438	2020-10-29T19:48:54:147
1002,405212	90,682838	28,490000	1002,424805	2020-10-29T19:48:54:147
1002,405823	90,677559	28,490000	1002,411377	2020-10-29T19:48:54:147
1002,408081	90,659058	28,500000	1002,428467	2020-10-29T19:48:54:147
1002,408142	90,656418	28,490000	1002,408691	2020-10-29T19:48:54:150
1002,408875	90,651131	28,490000	1002,415771	2020-10-29T19:48:54:150
1002,407654	90,661705	28,490000	1002,396484	2020-10-29T19:48:54:151
1002,409241	90,648491	28,490000	1002,423340	2020-10-29T19:48:54:151
1002,409363	90,645851	28,480000	1002,410400	2020-10-29T19:48:54:151
1002,404602	90,685486	28,480000	1002,362061	2020-10-29T19:48:54:151
1002,401123	90,717194	28,480000	1002,369629	2020-10-29T19:48:54:152
1002,395752	90,762108	28,469999	1002,346924	2020-10-29T19:48:54:152
1002,394287	90,772675	28,480000	1002,381592	2020-10-29T19:48:54:152
1002,393921	90,775322	28,480000	1002,390381	2020-10-29T19:48:54:153
1002,394958	90,767395	28,469999	1002,404297	2020-10-29T19:48:54:154
1002,395752	90,762108	28,469999	1002,402832	2020-10-29T19:48:54:155
1002,396606	90,754181	28,469999	1002,404297	2020-10-29T19:48:54:156
1002,397522	90,746254	28,469999	1002,405762	2020-10-29T19:48:54:157
1002,398987	90,733040	28,469999	1002,411621	2020-10-29T19:48:54:159
1002,397949	90,743614	28,469999	1002,388428	2020-10-29T19:48:54:161
1002,398376	90,738327	28,459999	1002,401855	2020-10-29T19:48:54:162
1002,398132	90,740967	28,469999	1002,395996	2020-10-29T19:48:54:163
1002,399536	90,730400	28,459999	1002,411621	2020-10-29T19:48:54:164
1002,399414	90,730400	28,469999	1002,398682	2020-10-29T19:48:54:168
1002,400513	90,722473	28,459999	1002,410400	2020-10-29T19:48:54:168
1002,400696	90,719833	28,449999	1002,402100	2020-10-29T19:48:54:179
1002,402344	90,706619	28,449999	1002,417236	2020-10-29T19:48:54:180
1002,407104	90,666985	28,449999	1002,449951	2020-10-29T19:48:54:181
1002,409119	90,648491	28,439999	1002,427246	2020-10-29T19:48:54:182
