x	y	z	ts
-4,001802	-2,095079	8,704401	2020-10-29T19:34:46:747
-4,032485	-2,106617	8,687440	2020-10-29T19:34:46:747
-4,050589	-2,030200	8,697206	2020-10-29T19:34:46:748
-4,205128	-1,693944	8,695851	2020-10-29T19:34:46:804
-4,217736	-1,688470	8,690808	2020-10-29T19:34:46:808
-4,238235	-1,679632	8,682545	2020-10-29T19:34:46:809
-4,716522	-1,626232	8,442759	2020-10-29T19:34:46:812
-4,894702	-1,430565	8,376500	2020-10-29T19:34:46:814
-4,993388	-1,321893	8,336010	2020-10-29T19:34:46:836
-5,139441	-1,217459	8,262828	2020-10-29T19:34:46:855
-5,370193	-1,116730	8,129227	2020-10-29T19:34:46:875
-5,712253	-1,037254	7,903459	2020-10-29T19:34:46:895
-6,138309	-0,999499	7,582384	2020-10-29T19:34:46:915
-6,593620	-0,984713	7,192002	2020-10-29T19:34:46:935
-5,578934	-1,679594	7,888273	2020-10-29T19:34:46:956
-5,726173	-1,946553	7,719602	2020-10-29T19:34:46:975
-6,018440	-1,941373	7,495321	2020-10-29T19:34:46:995
-6,314993	-1,927773	7,250858	2020-10-29T19:34:47:015
-6,608793	-1,908342	6,989455	2020-10-29T19:34:47:036
-6,873026	-1,880861	6,737526	2020-10-29T19:34:47:055
-7,131409	-1,853245	6,471389	2020-10-29T19:34:47:075
-7,372978	-1,811642	6,207056	2020-10-29T19:34:47:095
-7,630888	-1,729229	5,911827	2020-10-29T19:34:47:115
-7,893467	-1,617817	5,589833	2020-10-29T19:34:47:135
-8,128306	-1,494593	5,278941	2020-10-29T19:34:47:155
-8,365686	-1,345152	4,937230	2020-10-29T19:34:47:176
-8,563618	-1,201107	4,625168	2020-10-29T19:34:47:196
-8,733500	-1,072529	4,329669	2020-10-29T19:34:47:215
-8,882305	-0,943624	4,047791	2020-10-29T19:34:47:237
-9,019653	-0,756462	3,774123	2020-10-29T19:34:47:255
-9,134448	-0,559968	3,524014	2020-10-29T19:34:47:284
-9,225204	-0,380656	3,304706	2020-10-29T19:34:47:295
-9,294160	-0,240423	3,119483	2020-10-29T19:34:47:315
-9,351438	-0,193748	2,946770	2020-10-29T19:34:47:342
-9,397829	-0,189505	2,795582	2020-10-29T19:34:47:368
-9,446936	-0,219939	2,622484	2020-10-29T19:34:47:391
-9,487404	-0,277477	2,466284	2020-10-29T19:34:47:484
-9,530293	-0,360803	2,283361	2020-10-29T19:34:47:485
-9,359023	-2,129193	2,011370	2020-10-29T19:34:47:485
-9,417007	-2,268535	1,531046	2020-10-29T19:34:47:486
-9,412921	-2,399919	1,344504	2020-10-29T19:34:47:486
-9,334769	-2,776925	1,149416	2020-10-29T19:34:47:495
-9,249401	-3,034176	1,188590	2020-10-29T19:34:47:516
-9,140405	-3,376203	1,106634	2020-10-29T19:34:47:536
-9,216562	-3,206704	0,970779	2020-10-29T19:34:47:556
-9,285928	-3,028387	0,877950	2020-10-29T19:34:47:576
-9,346684	-2,852676	0,819840	2020-10-29T19:34:47:596
-9,403614	-2,667927	0,790306	2020-10-29T19:34:47:615
-9,459170	-2,475095	0,753917	2020-10-29T19:34:47:637
-9,501221	-2,320907	0,714552	2020-10-29T19:34:47:655
-9,539424	-2,174902	0,663006	2020-10-29T19:34:47:678
-9,556392	-2,114919	0,610634	2020-10-29T19:34:47:695
-9,560514	-2,112192	0,552802	2020-10-29T19:34:47:717
-9,555191	-2,145155	0,516745	2020-10-29T19:34:47:735
-9,544703	-2,198364	0,486048	2020-10-29T19:34:47:758
-9,527103	-2,276016	0,473739	2020-10-29T19:34:47:775
-9,504144	-2,373044	0,458576	2020-10-29T19:34:47:799
-9,501118	-2,385416	0,457097	2020-10-29T19:34:47:816
-9,515409	-2,327528	0,458229	2020-10-29T19:34:47:839
-9,530152	-2,264917	0,465542	2020-10-29T19:34:47:855
-9,544967	-2,198399	0,480659	2020-10-29T19:34:47:878
-9,556118	-2,146784	0,492254	2020-10-29T19:34:47:896
-9,561412	-2,127344	0,473495	2020-10-29T19:34:47:919
-9,565156	-2,111834	0,467267	2020-10-29T19:34:47:944
-9,346836	-1,876409	2,299159	2020-10-29T19:34:47:971
-9,333833	-1,940569	2,298728	2020-10-29T19:34:47:976
-9,330457	-1,964919	2,291736	2020-10-29T19:34:47:999
