x	y	z	ts
-0,001813	0,283286	-0,401095	2020-10-29T19:34:46:748
0,046043	0,694851	-0,645164	2020-10-29T19:34:46:748
0,030647	1,013250	-0,654930	2020-10-29T19:34:46:804
-0,207237	0,176895	-0,809108	2020-10-29T19:34:46:808
-0,194629	0,171421	-0,804065	2020-10-29T19:34:46:809
0,304157	0,109182	-0,556015	2020-10-29T19:34:46:812
0,074446	0,269501	-0,498588	2020-10-29T19:34:46:814
0,080343	0,468650	-0,645290	2020-10-29T19:34:46:836
0,030674	0,604046	-0,832118	2020-10-29T19:34:46:855
-0,026663	0,750858	-0,837899	2020-10-29T19:34:46:875
0,031805	0,683629	-0,785655	2020-10-29T19:34:46:895
0,369080	0,151909	-0,346925	2020-10-29T19:34:46:915
0,735316	-0,328517	-0,035421	2020-10-29T19:34:46:935
0,223797	0,066831	-0,300632	2020-10-29T19:34:46:957
0,025192	-0,208343	-0,401131	2020-10-29T19:34:46:975
0,141325	-0,061025	-0,108033	2020-10-29T19:34:46:995
0,491020	-0,104491	-0,063214	2020-10-29T19:34:47:015
0,974212	-0,175519	-0,036498	2020-10-29T19:34:47:037
1,198621	-0,230841	0,272761	2020-10-29T19:34:47:055
1,371927	-0,540675	0,311729	2020-10-29T19:34:47:075
1,627916	-0,518043	0,312263	2020-10-29T19:34:47:095
1,943663	-0,317971	0,334922	2020-10-29T19:34:47:115
2,010148	0,025539	0,244906	2020-10-29T19:34:47:136
2,203334	0,392691	0,169691	2020-10-29T19:34:47:155
2,352033	0,621213	-0,005160	2020-10-29T19:34:47:176
2,106062	0,330595	0,508834	2020-10-29T19:34:47:196
1,282259	-0,603081	1,117606	2020-10-29T19:34:47:215
0,454334	-1,566754	1,468141	2020-10-29T19:34:47:237
-0,172136	-1,877514	1,453308	2020-10-29T19:34:47:255
-0,341069	-1,933071	1,200555	2020-10-29T19:34:47:284
-0,455985	-2,041030	1,084562	2020-10-29T19:34:47:295
-0,384371	-2,119843	0,916234	2020-10-29T19:34:47:316
-0,315415	-2,415610	0,615713	2020-10-29T19:34:47:342
-0,114569	-2,402465	0,338575	2020-10-29T19:34:47:368
-0,080141	-2,188961	-0,120406	2020-10-29T19:34:47:484
-0,165033	-2,156134	-0,107628	2020-10-29T19:34:47:484
-0,344705	-2,086632	-0,135675	2020-10-29T19:34:47:485
-0,767403	-0,163131	0,163705	2020-10-29T19:34:47:486
-1,090432	-0,388057	-0,312466	2020-10-29T19:34:47:486
-1,416994	-0,373362	0,196474	2020-10-29T19:34:47:486
-1,799846	-0,935676	0,036155	2020-10-29T19:34:47:495
-2,312717	-0,696235	0,273425	2020-10-29T19:34:47:516
-2,016007	-1,126943	0,175319	2020-10-29T19:34:47:536
-1,612941	-1,000269	0,336239	2020-10-29T19:34:47:556
-1,146752	-0,937665	0,823838	2020-10-29T19:34:47:576
-0,809391	-0,505812	1,084165	2020-10-29T19:34:47:596
-0,483031	0,117680	0,869493	2020-10-29T19:34:47:615
-0,162891	0,787169	0,511390	2020-10-29T19:34:47:637
-0,066657	1,089650	0,406602	2020-10-29T19:34:47:655
-0,122712	1,088604	0,465110	2020-10-29T19:34:47:678
-0,007938	0,595639	0,356336	2020-10-29T19:34:47:695
0,205241	0,222196	0,389566	2020-10-29T19:34:47:717
0,245255	0,073507	0,758465	2020-10-29T19:34:47:736
0,352395	0,017936	1,024233	2020-10-29T19:34:47:758
0,296443	-0,026961	1,385140	2020-10-29T19:34:47:775
0,207059	-0,262769	1,373520	2020-10-29T19:34:47:799
-0,134146	0,128576	1,675822	2020-10-29T19:34:47:816
-0,283134	0,430480	1,550481	2020-10-29T19:34:47:839
-0,304735	0,528125	1,599598	2020-10-29T19:34:47:855
-0,251706	0,515764	1,683212	2020-10-29T19:34:47:879
-0,492925	0,406175	1,610668	2020-10-29T19:34:47:896
-0,991444	-0,021113	1,838355	2020-10-29T19:34:47:919
-1,416859	-0,057303	2,125110	2020-10-29T19:34:47:944
-1,358652	-0,269953	0,313803	2020-10-29T19:34:47:971
-0,942301	-0,262774	0,234840	2020-10-29T19:34:47:976
-0,761486	-0,212972	0,127594	2020-10-29T19:34:47:999
-0,551901	0,012376	-0,028126	2020-10-29T19:34:48:016
-0,355666	0,277530	-0,304976	2020-10-29T19:34:48:039
-0,265371	0,433547	-0,406343	2020-10-29T19:34:48:058
-0,372740	0,706309	-0,788300	2020-10-29T19:34:48:080
