light_level	ts
0,000000	2020-10-29T19:35:28:688
0,000000	2020-10-29T19:35:28:929
0,000000	2020-10-29T19:35:29:169
0,000000	2020-10-29T19:35:29:410
0,000000	2020-10-29T19:35:29:649
0,000000	2020-10-29T19:35:29:891
0,000000	2020-10-29T19:35:30:130
0,000000	2020-10-29T19:35:30:370
0,000000	2020-10-29T19:35:30:611
0,000000	2020-10-29T19:35:30:851
0,000000	2020-10-29T19:35:31:090
0,000000	2020-10-29T19:35:31:331
0,000000	2020-10-29T19:35:31:571
0,000000	2020-10-29T19:35:31:812
0,000000	2020-10-29T19:35:32:052
0,000000	2020-10-29T19:35:32:292
0,000000	2020-10-29T19:35:32:533
0,000000	2020-10-29T19:35:32:772
0,000000	2020-10-29T19:35:33:013
0,000000	2020-10-29T19:35:33:252
0,000000	2020-10-29T19:35:33:493
0,000000	2020-10-29T19:35:33:735
0,000000	2020-10-29T19:35:33:974
0,000000	2020-10-29T19:35:34:215
0,000000	2020-10-29T19:35:34:454
0,000000	2020-10-29T19:35:34:694
0,000000	2020-10-29T19:35:34:935
0,000000	2020-10-29T19:35:35:175
0,000000	2020-10-29T19:35:35:416
0,000000	2020-10-29T19:35:35:655
0,000000	2020-10-29T19:35:35:895
0,000000	2020-10-29T19:35:36:136
0,000000	2020-10-29T19:35:36:376
0,000000	2020-10-29T19:35:36:616
0,000000	2020-10-29T19:35:36:855
0,000000	2020-10-29T19:35:37:097
0,000000	2020-10-29T19:35:37:337
0,000000	2020-10-29T19:35:37:577
0,000000	2020-10-29T19:35:37:817
0,000000	2020-10-29T19:35:38:057
0,000000	2020-10-29T19:35:38:298
0,000000	2020-10-29T19:35:38:539
0,000000	2020-10-29T19:35:38:778
0,000000	2020-10-29T19:35:39:019
0,000000	2020-10-29T19:35:39:259
0,000000	2020-10-29T19:35:39:499
0,000000	2020-10-29T19:35:39:740
0,000000	2020-10-29T19:35:39:979
0,000000	2020-10-29T19:35:40:220
0,000000	2020-10-29T19:35:40:460
0,000000	2020-10-29T19:35:40:701
0,000000	2020-10-29T19:35:40:941
0,000000	2020-10-29T19:35:41:180
0,000000	2020-10-29T19:35:41:420
0,000000	2020-10-29T19:35:41:661
0,000000	2020-10-29T19:35:41:901
0,000000	2020-10-29T19:35:42:142
0,000000	2020-10-29T19:35:42:382
0,000000	2020-10-29T19:35:42:623
0,000000	2020-10-29T19:35:42:863
0,000000	2020-10-29T19:35:43:102
0,000000	2020-10-29T19:35:43:343
0,000000	2020-10-29T19:35:43:583
0,000000	2020-10-29T19:35:43:824
0,000000	2020-10-29T19:35:44:066
0,000000	2020-10-29T19:35:44:304
0,000000	2020-10-29T19:35:44:546
0,000000	2020-10-29T19:35:44:785
0,000000	2020-10-29T19:35:45:025
0,000000	2020-10-29T19:35:45:265
0,000000	2020-10-29T19:35:45:504
0,000000	2020-10-29T19:35:45:746
0,000000	2020-10-29T19:35:45:986
0,000000	2020-10-29T19:35:46:228
0,000000	2020-10-29T19:35:46:466
0,000000	2020-10-29T19:35:46:707
0,000000	2020-10-29T19:35:46:947
0,000000	2020-10-29T19:35:47:187
0,000000	2020-10-29T19:35:47:427
0,000000	2020-10-29T19:35:47:666
0,000000	2020-10-29T19:35:47:907
0,000000	2020-10-29T19:35:48:150
0,000000	2020-10-29T19:35:48:387
0,000000	2020-10-29T19:35:48:629
0,000000	2020-10-29T19:35:48:868
0,000000	2020-10-29T19:35:49:110
0,000000	2020-10-29T19:35:49:348
0,000000	2020-10-29T19:35:49:589
0,000000	2020-10-29T19:35:49:829
0,000000	2020-10-29T19:35:50:069
0,000000	2020-10-29T19:35:50:310
0,000000	2020-10-29T19:35:50:551
0,000000	2020-10-29T19:35:50:790
0,000000	2020-10-29T19:35:51:031
0,000000	2020-10-29T19:35:51:271
0,000000	2020-10-29T19:35:51:511
0,000000	2020-10-29T19:35:51:751
0,000000	2020-10-29T19:35:51:992
0,000000	2020-10-29T19:35:52:232
0,000000	2020-10-29T19:35:52:472
0,000000	2020-10-29T19:35:52:712
0,000000	2020-10-29T19:35:52:951
0,000000	2020-10-29T19:35:53:192
0,000000	2020-10-29T19:35:53:433
0,000000	2020-10-29T19:35:53:673
0,000000	2020-10-29T19:35:53:914
0,000000	2020-10-29T19:35:54:154
0,000000	2020-10-29T19:35:54:393
0,000000	2020-10-29T19:35:55:093
0,000000	2020-10-29T19:35:55:099
0,000000	2020-10-29T19:35:55:111
0,000000	2020-10-29T19:35:55:358
0,000000	2020-10-29T19:35:55:592
0,000000	2020-10-29T19:35:56:083
0,000000	2020-10-29T19:35:56:092
0,000000	2020-10-29T19:35:56:313
0,000000	2020-10-29T19:35:56:561
0,000000	2020-10-29T19:35:56:796
0,000000	2020-10-29T19:35:57:036
0,000000	2020-10-29T19:35:57:277
0,000000	2020-10-29T19:35:57:516
0,000000	2020-10-29T19:35:57:757
0,000000	2020-10-29T19:35:57:997
0,000000	2020-10-29T19:35:58:236
0,000000	2020-10-29T19:35:58:478
0,000000	2020-10-29T19:36:08:133
0,000000	2020-10-29T19:36:08:324
0,000000	2020-10-29T19:36:08:564
0,000000	2020-10-29T19:36:08:804
0,000000	2020-10-29T19:36:09:046
0,000000	2020-10-29T19:36:09:286
0,000000	2020-10-29T19:36:09:525
0,000000	2020-10-29T19:36:09:766
0,000000	2020-10-29T19:36:10:006
0,000000	2020-10-29T19:36:10:247
0,000000	2020-10-29T19:36:10:486
0,000000	2020-10-29T19:36:10:726
0,000000	2020-10-29T19:36:10:967
0,000000	2020-10-29T19:36:11:207
0,000000	2020-10-29T19:36:11:448
0,000000	2020-10-29T19:36:11:687
0,000000	2020-10-29T19:36:11:927
0,000000	2020-10-29T19:36:12:168
0,000000	2020-10-29T19:36:12:408
0,000000	2020-10-29T19:36:12:648
0,000000	2020-10-29T19:36:12:888
0,000000	2020-10-29T19:36:13:130
0,000000	2020-10-29T19:36:13:370
0,000000	2020-10-29T19:36:13:610
0,000000	2020-10-29T19:36:13:850
0,000000	2020-10-29T19:36:14:091
0,000000	2020-10-29T19:36:14:330
0,000000	2020-10-29T19:36:14:570
0,000000	2020-10-29T19:36:14:809
0,000000	2020-10-29T19:36:15:051
0,000000	2020-10-29T19:36:15:291
0,000000	2020-10-29T19:36:15:531
0,000000	2020-10-29T19:36:15:771
0,000000	2020-10-29T19:36:16:011
0,000000	2020-10-29T19:36:16:252
0,000000	2020-10-29T19:36:16:492
0,000000	2020-10-29T19:36:16:733
0,000000	2020-10-29T19:36:16:972
0,000000	2020-10-29T19:36:17:212
0,000000	2020-10-29T19:36:17:453
0,000000	2020-10-29T19:36:17:693
0,000000	2020-10-29T19:36:17:933
0,000000	2020-10-29T19:36:18:174
0,000000	2020-10-29T19:36:18:414
0,000000	2020-10-29T19:36:18:655
0,000000	2020-10-29T19:36:18:894
0,000000	2020-10-29T19:36:19:135
0,000000	2020-10-29T19:36:19:375
0,000000	2020-10-29T19:36:19:615
0,000000	2020-10-29T19:36:19:856
0,000000	2020-10-29T19:36:20:096
0,000000	2020-10-29T19:36:20:336
0,000000	2020-10-29T19:36:20:576
0,000000	2020-10-29T19:36:20:818
0,000000	2020-10-29T19:36:21:058
0,000000	2020-10-29T19:36:21:297
0,000000	2020-10-29T19:36:21:537
0,000000	2020-10-29T19:36:21:778
0,000000	2020-10-29T19:36:22:017
0,000000	2020-10-29T19:36:22:258
0,000000	2020-10-29T19:36:22:498
0,000000	2020-10-29T19:36:22:738
0,000000	2020-10-29T19:36:22:980
0,000000	2020-10-29T19:36:23:218
0,000000	2020-10-29T19:36:23:459
0,000000	2020-10-29T19:36:23:698
0,000000	2020-10-29T19:36:23:939
0,000000	2020-10-29T19:36:24:179
0,000000	2020-10-29T19:36:24:420
0,000000	2020-10-29T19:36:24:660
0,000000	2020-10-29T19:36:24:900
0,000000	2020-10-29T19:36:25:140
0,000000	2020-10-29T19:36:25:380
0,000000	2020-10-29T19:36:25:621
0,000000	2020-10-29T19:36:25:861
0,000000	2020-10-29T19:36:26:101
0,000000	2020-10-29T19:36:26:341
0,000000	2020-10-29T19:36:26:582
0,000000	2020-10-29T19:36:26:822
0,000000	2020-10-29T19:36:27:063
0,000000	2020-10-29T19:36:27:302
0,000000	2020-10-29T19:36:27:543
0,000000	2020-10-29T19:36:27:783
0,000000	2020-10-29T19:36:28:026
0,000000	2020-10-29T19:36:28:264
0,000000	2020-10-29T19:36:28:503
0,000000	2020-10-29T19:36:28:743
0,000000	2020-10-29T19:36:28:983
0,000000	2020-10-29T19:36:29:224
0,000000	2020-10-29T19:36:29:465
0,000000	2020-10-29T19:36:29:704
0,000000	2020-10-29T19:36:29:944
0,000000	2020-10-29T19:36:30:185
0,000000	2020-10-29T19:36:30:425
0,000000	2020-10-29T19:36:30:666
0,000000	2020-10-29T19:36:30:906
0,000000	2020-10-29T19:36:31:147
0,000000	2020-10-29T19:36:31:386
0,000000	2020-10-29T19:36:31:626
0,000000	2020-10-29T19:36:31:867
0,000000	2020-10-29T19:36:32:107
0,000000	2020-10-29T19:36:32:347
0,000000	2020-10-29T19:36:32:587
0,000000	2020-10-29T19:36:32:829
0,000000	2020-10-29T19:36:33:069
0,000000	2020-10-29T19:36:33:309
0,000000	2020-10-29T19:36:33:549
0,000000	2020-10-29T19:36:33:789
0,000000	2020-10-29T19:36:34:029
0,000000	2020-10-29T19:36:34:270
0,000000	2020-10-29T19:36:34:510
0,000000	2020-10-29T19:36:34:751
0,000000	2020-10-29T19:36:34:990
0,000000	2020-10-29T19:36:35:230
0,000000	2020-10-29T19:36:35:471
0,000000	2020-10-29T19:36:35:712
0,000000	2020-10-29T19:36:35:951
0,000000	2020-10-29T19:36:36:191
0,000000	2020-10-29T19:36:36:431
0,000000	2020-10-29T19:36:36:671
0,000000	2020-10-29T19:36:36:912
0,000000	2020-10-29T19:36:37:152
0,000000	2020-10-29T19:36:37:392
0,000000	2020-10-29T19:36:37:633
0,000000	2020-10-29T19:36:37:873
0,000000	2020-10-29T19:36:38:113
0,000000	2020-10-29T19:36:38:353
0,000000	2020-10-29T19:36:38:593
0,000000	2020-10-29T19:36:38:834
0,000000	2020-10-29T19:36:39:075
0,000000	2020-10-29T19:36:39:314
0,000000	2020-10-29T19:36:39:554
0,000000	2020-10-29T19:36:39:795
0,000000	2020-10-29T19:36:40:035
0,000000	2020-10-29T19:36:40:275
0,000000	2020-10-29T19:36:40:515
0,000000	2020-10-29T19:36:40:756
0,000000	2020-10-29T19:36:40:996
0,000000	2020-10-29T19:36:41:236
0,000000	2020-10-29T19:36:41:477
0,000000	2020-10-29T19:36:41:717
0,000000	2020-10-29T19:36:41:958
0,000000	2020-10-29T19:36:42:198
0,000000	2020-10-29T19:36:42:438
0,000000	2020-10-29T19:36:42:678
0,000000	2020-10-29T19:36:42:918
0,000000	2020-10-29T19:36:43:160
0,000000	2020-10-29T19:36:43:399
0,000000	2020-10-29T19:36:43:638
0,000000	2020-10-29T19:36:43:880
0,000000	2020-10-29T19:36:44:119
0,000000	2020-10-29T19:36:44:360
0,000000	2020-10-29T19:36:44:599
0,000000	2020-10-29T19:36:44:840
0,000000	2020-10-29T19:36:45:081
0,000000	2020-10-29T19:36:45:321
0,000000	2020-10-29T19:36:45:560
0,000000	2020-10-29T19:36:45:801
0,000000	2020-10-29T19:36:46:041
0,000000	2020-10-29T19:36:46:282
0,000000	2020-10-29T19:36:46:521
0,000000	2020-10-29T19:36:46:763
0,000000	2020-10-29T19:36:47:002
0,000000	2020-10-29T19:36:47:243
0,000000	2020-10-29T19:36:47:482
0,000000	2020-10-29T19:36:47:723
0,000000	2020-10-29T19:36:47:963
0,000000	2020-10-29T19:36:48:204
0,000000	2020-10-29T19:36:48:444
0,000000	2020-10-29T19:36:48:684
0,000000	2020-10-29T19:36:48:923
0,000000	2020-10-29T19:36:49:164
0,000000	2020-10-29T19:36:49:404
0,000000	2020-10-29T19:36:49:645
0,000000	2020-10-29T19:36:49:884
0,000000	2020-10-29T19:36:50:126
0,000000	2020-10-29T19:36:50:364
0,000000	2020-10-29T19:36:50:605
0,000000	2020-10-29T19:36:50:847
0,000000	2020-10-29T19:36:51:087
0,000000	2020-10-29T19:36:51:736
0,000000	2020-10-29T19:36:51:744
0,000000	2020-10-29T19:36:51:814
0,000000	2020-10-29T19:36:52:093
0,000000	2020-10-29T19:36:52:287
0,000000	2020-10-29T19:36:52:526
0,000000	2020-10-29T19:36:52:767
0,000000	2020-10-29T19:36:53:008
0,000000	2020-10-29T19:36:53:249
0,000000	2020-10-29T19:36:53:489
0,000000	2020-10-29T19:36:53:734
0,000000	2020-10-29T19:36:53:969
0,000000	2020-10-29T19:36:54:278
0,000000	2020-10-29T19:36:54:480
0,000000	2020-10-29T19:36:54:694
0,000000	2020-10-29T19:36:54:928
0,000000	2020-10-29T19:36:55:170
0,000000	2020-10-29T19:36:55:410
0,000000	2020-10-29T19:36:55:650
0,000000	2020-10-29T19:36:55:891
0,000000	2020-10-29T19:36:56:130
0,000000	2020-10-29T19:36:56:372
0,000000	2020-10-29T19:36:56:611
0,000000	2020-10-29T19:36:56:852
0,000000	2020-10-29T19:36:57:196
0,000000	2020-10-29T19:36:57:331
0,000000	2020-10-29T19:36:57:587
0,000000	2020-10-29T19:36:57:811
0,000000	2020-10-29T19:36:58:050
0,000000	2020-10-29T19:36:58:295
0,000000	2020-10-29T19:36:58:534
0,000000	2020-10-29T19:36:58:774
0,000000	2020-10-29T19:36:59:015
0,000000	2020-10-29T19:36:59:256
0,000000	2020-10-29T19:36:59:807
0,000000	2020-10-29T19:36:59:821
0,000000	2020-10-29T19:37:00:046
0,000000	2020-10-29T19:37:00:239
0,000000	2020-10-29T19:37:00:453
0,000000	2020-10-29T19:37:00:695
0,000000	2020-10-29T19:37:00:935
0,000000	2020-10-29T19:37:01:175
0,000000	2020-10-29T19:37:01:416
0,000000	2020-10-29T19:37:01:656
0,000000	2020-10-29T19:37:01:907
0,000000	2020-10-29T19:37:02:136
