light_intensity	ts
2265262,000000	2020-10-29T19:35:02:400
2266518,000000	2020-10-29T19:35:02:441
2269667,000000	2020-10-29T19:35:02:480
2276229,000000	2020-10-29T19:35:02:523
2283152,000000	2020-10-29T19:35:02:561
2291106,000000	2020-10-29T19:35:02:601
2293317,000000	2020-10-29T19:35:02:640
2289823,000000	2020-10-29T19:35:02:682
2284032,000000	2020-10-29T19:35:02:720
2275756,000000	2020-10-29T19:35:02:764
2269610,000000	2020-10-29T19:35:02:801
2265576,000000	2020-10-29T19:35:02:841
2264962,000000	2020-10-29T19:35:02:881
2267724,000000	2020-10-29T19:35:02:922
2272588,000000	2020-10-29T19:35:02:961
2272900,000000	2020-10-29T19:35:03:003
2269343,000000	2020-10-29T19:35:03:041
2267070,000000	2020-10-29T19:35:03:082
2269215,000000	2020-10-29T19:35:03:120
2273394,000000	2020-10-29T19:35:03:162
2277935,000000	2020-10-29T19:35:03:200
2282395,000000	2020-10-29T19:35:03:244
2286374,000000	2020-10-29T19:35:03:281
2288469,000000	2020-10-29T19:35:03:323
2287775,000000	2020-10-29T19:35:03:406
2283999,000000	2020-10-29T19:35:03:411
2282364,000000	2020-10-29T19:35:03:440
2282616,000000	2020-10-29T19:35:03:483
2279844,000000	2020-10-29T19:35:03:521
2276411,000000	2020-10-29T19:35:03:562
2274733,000000	2020-10-29T19:35:03:601
2270596,000000	2020-10-29T19:35:03:642
2266307,000000	2020-10-29T19:35:03:681
2263649,000000	2020-10-29T19:35:03:723
2261487,000000	2020-10-29T19:35:03:762
2258136,000000	2020-10-29T19:35:03:802
2254664,000000	2020-10-29T19:35:03:842
2251659,000000	2020-10-29T19:35:03:882
2249588,000000	2020-10-29T19:35:03:922
2248591,000000	2020-10-29T19:35:03:964
2245708,000000	2020-10-29T19:35:04:002
2239253,000000	2020-10-29T19:35:04:042
2232641,000000	2020-10-29T19:35:04:082
2226600,000000	2020-10-29T19:35:04:123
2222714,000000	2020-10-29T19:35:04:162
2221745,000000	2020-10-29T19:35:04:204
2226807,000000	2020-10-29T19:35:04:242
2243551,000000	2020-10-29T19:35:04:283
2269679,000000	2020-10-29T19:35:04:322
2273997,000000	2020-10-29T19:35:04:364
2282445,000000	2020-10-29T19:35:04:432
2305180,000000	2020-10-29T19:35:04:446
2319457,000000	2020-10-29T19:35:04:485
2343635,000000	2020-10-29T19:35:04:523
2360971,000000	2020-10-29T19:35:04:563
2390749,000000	2020-10-29T19:35:04:603
2420728,000000	2020-10-29T19:35:04:642
2445325,000000	2020-10-29T19:35:04:685
2443022,000000	2020-10-29T19:35:04:723
2436190,000000	2020-10-29T19:35:04:764
2437539,000000	2020-10-29T19:35:04:804
2816338,000000	2020-10-29T19:35:08:108
2799680,000000	2020-10-29T19:35:08:138
2792833,000000	2020-10-29T19:35:08:169
2785721,000000	2020-10-29T19:35:08:202
2774412,000000	2020-10-29T19:35:08:304
2761018,000000	2020-10-29T19:35:08:305
2746210,000000	2020-10-29T19:35:08:324
2732534,000000	2020-10-29T19:35:08:357
2713960,000000	2020-10-29T19:35:08:399
2689614,000000	2020-10-29T19:35:08:440
2666080,000000	2020-10-29T19:35:08:482
2651388,000000	2020-10-29T19:35:08:521
2642891,000000	2020-10-29T19:35:08:565
2630924,000000	2020-10-29T19:35:08:602
2627415,000000	2020-10-29T19:35:08:642
2623612,000000	2020-10-29T19:35:08:682
2614445,000000	2020-10-29T19:35:08:721
2594657,000000	2020-10-29T19:35:08:760
2573956,000000	2020-10-29T19:35:08:803
2555523,000000	2020-10-29T19:35:08:841
2540836,000000	2020-10-29T19:35:08:882
2515194,000000	2020-10-29T19:35:08:921
2492963,000000	2020-10-29T19:35:08:962
2471503,000000	2020-10-29T19:35:09:006
1335472,000000	2020-10-29T19:35:24:108
1335900,000000	2020-10-29T19:35:24:110
1336990,000000	2020-10-29T19:35:24:156
1337681,000000	2020-10-29T19:35:24:176
1337574,000000	2020-10-29T19:35:24:203
1335339,000000	2020-10-29T19:35:24:242
1331964,000000	2020-10-29T19:35:24:283
1328914,000000	2020-10-29T19:35:24:323
1325571,000000	2020-10-29T19:35:24:364
1321915,000000	2020-10-29T19:35:24:404
1314223,000000	2020-10-29T19:35:24:444
1304123,000000	2020-10-29T19:35:24:484
1294563,000000	2020-10-29T19:35:24:524
1287438,000000	2020-10-29T19:35:24:563
1282620,000000	2020-10-29T19:35:24:605
1279926,000000	2020-10-29T19:35:24:644
1278206,000000	2020-10-29T19:35:24:684
1276382,000000	2020-10-29T19:35:24:724
1271832,000000	2020-10-29T19:35:24:764
1267712,000000	2020-10-29T19:35:24:804
1263994,000000	2020-10-29T19:35:24:846
1259920,000000	2020-10-29T19:35:24:884
1254854,000000	2020-10-29T19:35:24:924
1250801,000000	2020-10-29T19:35:24:964
1246968,000000	2020-10-29T19:35:25:005
1242862,000000	2020-10-29T19:35:25:044
1234535,000000	2020-10-29T19:35:25:086
1225990,000000	2020-10-29T19:35:25:124
1217883,000000	2020-10-29T19:35:25:164
1212018,000000	2020-10-29T19:35:25:205
1208691,000000	2020-10-29T19:35:25:244
1207382,000000	2020-10-29T19:35:25:284
1206154,000000	2020-10-29T19:35:25:327
1203156,000000	2020-10-29T19:35:25:365
1197922,000000	2020-10-29T19:35:25:405
1194104,000000	2020-10-29T19:35:25:445
1193923,000000	2020-10-29T19:35:25:485
1194440,000000	2020-10-29T19:35:25:526
1195453,000000	2020-10-29T19:35:25:566
1196502,000000	2020-10-29T19:35:25:606
1198485,000000	2020-10-29T19:35:25:645
1200839,000000	2020-10-29T19:35:25:686
1204616,000000	2020-10-29T19:35:25:726
1203593,000000	2020-10-29T19:35:25:765
1200218,000000	2020-10-29T19:35:25:807
1197010,000000	2020-10-29T19:35:25:846
1196325,000000	2020-10-29T19:35:25:885
1196631,000000	2020-10-29T19:35:25:926
1197033,000000	2020-10-29T19:35:25:966
1196022,000000	2020-10-29T19:35:26:006
1196127,000000	2020-10-29T19:35:26:047
1197015,000000	2020-10-29T19:35:26:086
1196835,000000	2020-10-29T19:35:26:126
1197024,000000	2020-10-29T19:35:26:167
1195152,000000	2020-10-29T19:35:26:206
1192235,000000	2020-10-29T19:35:26:247
1189740,000000	2020-10-29T19:35:26:287
1187671,000000	2020-10-29T19:35:26:327
1185864,000000	2020-10-29T19:35:26:365
1182119,000000	2020-10-29T19:35:26:407
1177502,000000	2020-10-29T19:35:26:446
1172899,000000	2020-10-29T19:35:26:487
1169114,000000	2020-10-29T19:35:26:527
1164642,000000	2020-10-29T19:35:26:567
1162457,000000	2020-10-29T19:35:26:606
1159829,000000	2020-10-29T19:35:26:647
1155710,000000	2020-10-29T19:35:26:686
1152287,000000	2020-10-29T19:35:26:727
1150452,000000	2020-10-29T19:35:26:767
1150114,000000	2020-10-29T19:35:26:807
1149772,000000	2020-10-29T19:35:26:846
1150685,000000	2020-10-29T19:35:26:887
1152100,000000	2020-10-29T19:35:26:926
1154242,000000	2020-10-29T19:35:26:967
1154038,000000	2020-10-29T19:35:27:008
1150391,000000	2020-10-29T19:35:27:047
1144764,000000	2020-10-29T19:35:27:085
1139384,000000	2020-10-29T19:35:27:127
1134548,000000	2020-10-29T19:35:27:167
1131619,000000	2020-10-29T19:35:27:207
1129770,000000	2020-10-29T19:35:27:248
1130170,000000	2020-10-29T19:35:27:287
1130068,000000	2020-10-29T19:35:27:327
1129113,000000	2020-10-29T19:35:27:367
1127841,000000	2020-10-29T19:35:27:407
1126699,000000	2020-10-29T19:35:27:447
1124666,000000	2020-10-29T19:35:27:488
1122382,000000	2020-10-29T19:35:27:539
1121183,000000	2020-10-29T19:35:27:567
1120636,000000	2020-10-29T19:35:27:608
1119546,000000	2020-10-29T19:35:27:647
1116221,000000	2020-10-29T19:35:27:688
1110901,000000	2020-10-29T19:35:27:729
1104926,000000	2020-10-29T19:35:27:768
1101237,000000	2020-10-29T19:35:27:807
1098799,000000	2020-10-29T19:35:27:849
1097626,000000	2020-10-29T19:35:27:887
1095846,000000	2020-10-29T19:35:27:927
1094487,000000	2020-10-29T19:35:27:968
1093418,000000	2020-10-29T19:35:28:008
1092041,000000	2020-10-29T19:35:28:047
1090888,000000	2020-10-29T19:35:28:088
1089873,000000	2020-10-29T19:35:28:133
1088928,000000	2020-10-29T19:35:28:168
1088396,000000	2020-10-29T19:35:28:209
1087364,000000	2020-10-29T19:35:28:249
1085264,000000	2020-10-29T19:35:28:287
1081900,000000	2020-10-29T19:35:28:329
1080425,000000	2020-10-29T19:35:28:368
1082039,000000	2020-10-29T19:35:28:409
1085778,000000	2020-10-29T19:35:28:449
1095319,000000	2020-10-29T19:35:28:488
1113389,000000	2020-10-29T19:35:28:529
1143183,000000	2020-10-29T19:35:28:568
1182562,000000	2020-10-29T19:35:28:607
1218823,000000	2020-10-29T19:35:28:648
1244812,000000	2020-10-29T19:35:28:689
1265378,000000	2020-10-29T19:35:28:729
1287751,000000	2020-10-29T19:35:28:767
1302990,000000	2020-10-29T19:35:28:809
1304467,000000	2020-10-29T19:35:28:847
1302752,000000	2020-10-29T19:35:28:889
1308031,000000	2020-10-29T19:35:28:929
1307649,000000	2020-10-29T19:35:28:969
1295977,000000	2020-10-29T19:35:29:008
1277732,000000	2020-10-29T19:35:29:049
1268045,000000	2020-10-29T19:35:29:121
1256054,000000	2020-10-29T19:35:29:129
1243948,000000	2020-10-29T19:35:29:170
1234149,000000	2020-10-29T19:35:29:209
1228739,000000	2020-10-29T19:35:29:248
1224667,000000	2020-10-29T19:35:29:289
1221384,000000	2020-10-29T19:35:29:329
1217861,000000	2020-10-29T19:35:29:369
1215344,000000	2020-10-29T19:35:29:410
1216739,000000	2020-10-29T19:35:29:450
1215050,000000	2020-10-29T19:35:29:489
1213124,000000	2020-10-29T19:35:29:530
1210078,000000	2020-10-29T19:35:29:568
1206573,000000	2020-10-29T19:35:29:610
1203179,000000	2020-10-29T19:35:29:650
1202930,000000	2020-10-29T19:35:29:689
1203048,000000	2020-10-29T19:35:29:730
1202065,000000	2020-10-29T19:35:29:769
1200332,000000	2020-10-29T19:35:29:808
1197830,000000	2020-10-29T19:35:29:849
1193070,000000	2020-10-29T19:35:29:891
1190333,000000	2020-10-29T19:35:29:930
1189152,000000	2020-10-29T19:35:29:969
1187048,000000	2020-10-29T19:35:30:010
1184161,000000	2020-10-29T19:35:30:049
1180259,000000	2020-10-29T19:35:30:090
1174989,000000	2020-10-29T19:35:30:131
1169002,000000	2020-10-29T19:35:30:170
1164309,000000	2020-10-29T19:35:30:209
1160793,000000	2020-10-29T19:35:30:251
1156213,000000	2020-10-29T19:35:30:289
1155752,000000	2020-10-29T19:35:30:330
1160786,000000	2020-10-29T19:35:30:371
1168936,000000	2020-10-29T19:35:30:410
1175278,000000	2020-10-29T19:35:30:449
1174951,000000	2020-10-29T19:35:30:490
1172397,000000	2020-10-29T19:35:30:530
1163971,000000	2020-10-29T19:35:30:570
1154594,000000	2020-10-29T19:35:30:611
1146475,000000	2020-10-29T19:35:30:650
1140804,000000	2020-10-29T19:35:30:689
1132405,000000	2020-10-29T19:35:30:731
1122810,000000	2020-10-29T19:35:30:769
1113914,000000	2020-10-29T19:35:30:810
1106943,000000	2020-10-29T19:35:30:851
1101571,000000	2020-10-29T19:35:30:890
1097062,000000	2020-10-29T19:35:30:931
1092284,000000	2020-10-29T19:35:30:970
1087940,000000	2020-10-29T19:35:31:010
1085840,000000	2020-10-29T19:35:31:050
1085987,000000	2020-10-29T19:35:31:091
1086523,000000	2020-10-29T19:35:31:131
1089056,000000	2020-10-29T19:35:31:170
1089105,000000	2020-10-29T19:35:31:212
1093588,000000	2020-10-29T19:35:31:250
1098355,000000	2020-10-29T19:35:31:290
1100810,000000	2020-10-29T19:35:31:332
1095493,000000	2020-10-29T19:35:31:371
1095163,000000	2020-10-29T19:35:31:410
1100439,000000	2020-10-29T19:35:31:451
1104923,000000	2020-10-29T19:35:31:490
1111923,000000	2020-10-29T19:35:31:532
1138820,000000	2020-10-29T19:35:31:571
1188884,000000	2020-10-29T19:35:31:611
1188854,000000	2020-10-29T19:35:31:651
1182209,000000	2020-10-29T19:35:31:691
1171382,000000	2020-10-29T19:35:31:731
1179660,000000	2020-10-29T19:35:31:771
1174769,000000	2020-10-29T19:35:31:812
1167655,000000	2020-10-29T19:35:31:852
1159940,000000	2020-10-29T19:35:31:890
1143068,000000	2020-10-29T19:35:31:932
1132346,000000	2020-10-29T19:35:31:971
1126706,000000	2020-10-29T19:35:32:012
1122265,000000	2020-10-29T19:35:32:052
1119277,000000	2020-10-29T19:35:32:092
1116578,000000	2020-10-29T19:35:32:130
1115323,000000	2020-10-29T19:35:32:172
1122404,000000	2020-10-29T19:35:32:211
1138168,000000	2020-10-29T19:35:32:252
1160831,000000	2020-10-29T19:35:32:292
1192023,000000	2020-10-29T19:35:32:332
1231098,000000	2020-10-29T19:35:32:371
1267648,000000	2020-10-29T19:35:32:412
1281502,000000	2020-10-29T19:35:32:451
1281579,000000	2020-10-29T19:35:32:492
1275845,000000	2020-10-29T19:35:32:533
1265781,000000	2020-10-29T19:35:32:572
1256885,000000	2020-10-29T19:35:32:611
1251390,000000	2020-10-29T19:35:32:652
1251285,000000	2020-10-29T19:35:32:691
1250143,000000	2020-10-29T19:35:32:732
1247886,000000	2020-10-29T19:35:32:773
1245287,000000	2020-10-29T19:35:32:813
1240835,000000	2020-10-29T19:35:32:853
1237466,000000	2020-10-29T19:35:32:892
1235543,000000	2020-10-29T19:35:32:932
1235845,000000	2020-10-29T19:35:32:972
1216545,000000	2020-10-29T19:35:33:013
1212248,000000	2020-10-29T19:35:33:052
1216913,000000	2020-10-29T19:35:33:091
1215927,000000	2020-10-29T19:35:33:133
1216604,000000	2020-10-29T19:35:33:172
1216311,000000	2020-10-29T19:35:33:213
1216211,000000	2020-10-29T19:35:33:253
1222981,000000	2020-10-29T19:35:33:292
1227614,000000	2020-10-29T19:35:33:332
1230674,000000	2020-10-29T19:35:33:373
1226959,000000	2020-10-29T19:35:33:412
1228440,000000	2020-10-29T19:35:33:452
1230398,000000	2020-10-29T19:35:33:493
1230713,000000	2020-10-29T19:35:33:534
1227563,000000	2020-10-29T19:35:33:572
1223757,000000	2020-10-29T19:35:33:613
1219989,000000	2020-10-29T19:35:33:652
1215527,000000	2020-10-29T19:35:33:693
1214218,000000	2020-10-29T19:35:33:736
1219423,000000	2020-10-29T19:35:33:773
1240496,000000	2020-10-29T19:35:33:816
1298290,000000	2020-10-29T19:35:33:853
1324530,000000	2020-10-29T19:35:33:893
1309119,000000	2020-10-29T19:35:33:934
1301240,000000	2020-10-29T19:35:33:975
1297801,000000	2020-10-29T19:35:34:015
1293457,000000	2020-10-29T19:35:34:055
1292359,000000	2020-10-29T19:35:34:096
1299139,000000	2020-10-29T19:35:34:133
1311832,000000	2020-10-29T19:35:34:174
1329272,000000	2020-10-29T19:35:34:215
1324925,000000	2020-10-29T19:35:34:254
1313642,000000	2020-10-29T19:35:34:293
1302217,000000	2020-10-29T19:35:34:335
1293105,000000	2020-10-29T19:35:34:373
1285407,000000	2020-10-29T19:35:34:414
1274723,000000	2020-10-29T19:35:34:455
1268957,000000	2020-10-29T19:35:34:494
1267585,000000	2020-10-29T19:35:34:534
1267913,000000	2020-10-29T19:35:34:574
1268314,000000	2020-10-29T19:35:34:614
1264892,000000	2020-10-29T19:35:34:654
1260393,000000	2020-10-29T19:35:34:695
1256315,000000	2020-10-29T19:35:34:735
1253591,000000	2020-10-29T19:35:34:773
1254021,000000	2020-10-29T19:35:34:814
1253850,000000	2020-10-29T19:35:34:854
1249935,000000	2020-10-29T19:35:34:894
1246753,000000	2020-10-29T19:35:34:936
1245121,000000	2020-10-29T19:35:34:975
1240770,000000	2020-10-29T19:35:35:014
1236561,000000	2020-10-29T19:35:35:054
1231586,000000	2020-10-29T19:35:35:095
1227791,000000	2020-10-29T19:35:35:135
1222109,000000	2020-10-29T19:35:35:175
1214977,000000	2020-10-29T19:35:35:215
1208593,000000	2020-10-29T19:35:35:253
1204660,000000	2020-10-29T19:35:35:295
1204882,000000	2020-10-29T19:35:35:334
1206681,000000	2020-10-29T19:35:35:375
1206719,000000	2020-10-29T19:35:35:415
1200737,000000	2020-10-29T19:35:35:455
1191771,000000	2020-10-29T19:35:35:495
1180907,000000	2020-10-29T19:35:35:536
1172110,000000	2020-10-29T19:35:35:574
1164416,000000	2020-10-29T19:35:35:615
1158710,000000	2020-10-29T19:35:35:656
1155418,000000	2020-10-29T19:35:35:695
1148933,000000	2020-10-29T19:35:35:735
1139935,000000	2020-10-29T19:35:35:775
1131071,000000	2020-10-29T19:35:35:815
1125065,000000	2020-10-29T19:35:35:855
1118113,000000	2020-10-29T19:35:35:896
1112553,000000	2020-10-29T19:35:35:936
1107839,000000	2020-10-29T19:35:35:975
1104264,000000	2020-10-29T19:35:36:016
1100640,000000	2020-10-29T19:35:36:055
1103428,000000	2020-10-29T19:35:36:096
1117169,000000	2020-10-29T19:35:36:136
1254696,000000	2020-10-29T19:35:36:176
1259878,000000	2020-10-29T19:35:36:216
1251866,000000	2020-10-29T19:35:36:256
1243555,000000	2020-10-29T19:35:36:295
1234510,000000	2020-10-29T19:35:36:336
1228930,000000	2020-10-29T19:35:36:376
1224923,000000	2020-10-29T19:35:36:416
1220314,000000	2020-10-29T19:35:36:455
1216042,000000	2020-10-29T19:35:36:496
1210624,000000	2020-10-29T19:35:36:536
1204125,000000	2020-10-29T19:35:36:576
1193704,000000	2020-10-29T19:35:36:617
1178116,000000	2020-10-29T19:35:36:656
1162331,000000	2020-10-29T19:35:36:695
1153148,000000	2020-10-29T19:35:36:736
1147905,000000	2020-10-29T19:35:36:775
1150504,000000	2020-10-29T19:35:36:816
1161351,000000	2020-10-29T19:35:36:857
1175340,000000	2020-10-29T19:35:36:896
1185478,000000	2020-10-29T19:35:36:935
1187915,000000	2020-10-29T19:35:36:976
1194935,000000	2020-10-29T19:35:37:017
1196208,000000	2020-10-29T19:35:37:057
1188828,000000	2020-10-29T19:35:37:095
1177237,000000	2020-10-29T19:35:37:137
1180000,000000	2020-10-29T19:35:37:175
1191277,000000	2020-10-29T19:35:37:216
1183147,000000	2020-10-29T19:35:37:256
1158453,000000	2020-10-29T19:35:37:297
1153163,000000	2020-10-29T19:35:37:336
1145139,000000	2020-10-29T19:35:37:377
1152477,000000	2020-10-29T19:35:37:416
1153216,000000	2020-10-29T19:35:37:457
1154718,000000	2020-10-29T19:35:37:496
1145981,000000	2020-10-29T19:35:37:537
1142032,000000	2020-10-29T19:35:37:576
1140838,000000	2020-10-29T19:35:37:617
1135984,000000	2020-10-29T19:35:37:656
1133909,000000	2020-10-29T19:35:37:697
1129659,000000	2020-10-29T19:35:37:736
1128646,000000	2020-10-29T19:35:37:777
1116334,000000	2020-10-29T19:35:37:818
1112508,000000	2020-10-29T19:35:37:858
1105275,000000	2020-10-29T19:35:37:896
1102638,000000	2020-10-29T19:35:37:937
1151792,000000	2020-10-29T19:35:37:977
1137204,000000	2020-10-29T19:35:38:018
1207531,000000	2020-10-29T19:35:38:059
1205379,000000	2020-10-29T19:35:38:097
1243130,000000	2020-10-29T19:35:38:142
