1603996240.000000, 1603996240.000000, 1603996240.000000
32.000000, 32.000000, 32.000000
-17,72,2
-15,59,2
-17,56,0
-21,56,0
-21,58,1
-20,59,3
-21,56,7
-24,51,10
-23,46,13
-26,46,12
-29,48,19
-28,49,23
-29,48,22
-29,49,21
-30,50,22
-30,53,21
-30,63,20
-31,72,20
-31,61,16
-33,56,16
-28,49,15
-26,53,14
-22,60,15
-16,59,14
-16,61,13
-17,58,12
-20,57,11
-22,57,14
-21,56,11
-22,56,13
-14,60,18
-14,60,17
-19,55,15
-22,54,13
-23,57,14
-23,58,14
-23,59,13
-23,61,15
-23,61,15
-23,63,12
-21,66,8
-21,65,6
-21,68,2
-21,73,3
-16,79,-2
-13,73,-3
-16,62,1
-20,62,-1
-19,64,-1
-16,66,-1
-15,65,-1
-17,66,2
-14,74,3
-17,73,4
-20,69,0
-20,69,-3
-23,65,-3
-27,60,-3
-30,56,-5
-32,48,-2
-30,48,-1
-27,49,0
-25,51,0
-26,52,-1
-28,46,0
-29,41,3
-40,74,13
-27,66,14
-23,56,14
-32,65,22
-37,60,24
-40,52,24
-37,56,29
-28,55,32
-26,52,29
-25,50,29
-25,48,26
-25,45,23
-30,39,23
-23,43,28
-18,46,29
-15,48,28
-18,50,27
-22,57,23
-24,57,22
-22,46,20
-27,47,17
-28,50,17
-26,48,14
-31,45,8
-27,54,23
-21,64,29
-23,65,25
-28,59,21
-28,56,20
-23,54,20
-22,52,21
-22,52,19
-16,53,15
-16,52,15
-19,47,15
-19,55,18
-20,60,20
-24,62,20
-20,60,22
-21,63,24
-22,62,24
-24,61,23
-23,62,27
-23,63,26
-25,64,24
-30,65,22
-26,63,28
-24,61,31
-25,60,30
-26,59,28
-26,59,29
-21,59,31
-22,59,31
-26,59,28
-25,59,29
-24,58,30
-23,59,35
-24,61,32
-27,62,33
-23,60,40
-22,60,40
-25,56,39
-28,55,46
-31,45,46
-25,38,47
-17,34,49
-15,30,45
-19,29,43
-14,29,41
-12,29,39
-12,27,29
-10,22,21
-20,23,36
-61,17,87
4,32,70
0,21,52
-11,21,75
-8,25,79
3,18,50
-19,19,59
-32,21,62
-26,22,54
-22,22,51
-18,21,58
-20,22,62
-13,20,63
-8,21,61
-10,19,60
-16,20,60
-17,20,59
-21,19,59
-20,23,58
-19,19,57
-17,20,59
-16,20,59
-17,21,59
-17,21,59
-17,21,59
-19,21,59
-19,22,58
-19,22,58
-20,22,58
-21,22,58
-18,22,57
-18,22,58
-19,23,59
-19,23,59
-19,22,58
-20,22,57
-22,22,56
-19,22,58
-19,22,59
-20,23,58
-22,23,57
-21,23,57
-19,22,57
-21,21,59
-23,20,59
-21,20,56
-19,20,57
-21,22,60
-23,23,61
-23,21,60
-24,22,58
-26,22,57
-24,21,56
-23,20,55
-27,18,56
-31,16,59
-30,15,57
-29,15,53
-32,15,52
-33,12,47
-31,10,43
-31,11,36
-35,18,42
-50,17,48
-55,20,54
-38,13,46
-45,8,60
-36,8,61
-33,8,54
-43,10,48
-46,12,46
-43,25,48
-40,31,52
-33,35,52
-41,35,41
-47,38,38
-46,42,31
-47,43,26
-38,52,22
-39,69,31
-44,86,30
-38,96,31
-35,89,24
-26,81,23
-33,71,22
-31,66,23
-27,53,16
-24,50,16
-16,42,24
-12,35,22
-15,27,16
-19,31,19
-19,35,22
-22,36,24
-32,36,32
-29,44,39
-36,49,28
-36,52,28
-33,55,22
-32,54,19
-31,46,13
-28,45,10
-25,50,8
-22,61,5
-19,63,6
-22,63,10
-16,56,15
-11,52,17
-9,45,23
-5,42,24
-3,48,20
-5,59,21
-8,68,26
-10,74,32
-6,72,35
39,69,71
-38,69,24
-27,58,15
-36,55,14
-27,52,16
-15,53,20
-12,53,22
-14,53,22
-20,57,22
-21,58,22
-21,61,24
-20,62,26
-19,62,24
-26,89,31
-26,91,33
