v1	v2	v3	v4	ts
1000,751770	104,578560	25,029999	1000,746338	2020-11-19T14:39:52:959
1000,751160	104,581200	25,039999	1000,745850	2020-11-19T14:39:53:125
1000,751221	104,581200	25,039999	1000,751953	2020-11-19T14:39:53:384
1000,751770	104,578560	25,049999	1000,756348	2020-11-19T14:39:53:605
1000,753357	104,562706	25,049999	1000,767578	2020-11-19T14:39:53:845
1000,756104	104,541565	25,049999	1000,781006	2020-11-19T14:39:54:086
1000,756958	104,533638	25,049999	1000,764648	2020-11-19T14:39:54:329
1000,756042	104,541565	25,059999	1000,747803	2020-11-19T14:39:54:570
1000,758728	104,517784	25,059999	1000,782959	2020-11-19T14:39:54:809
1000,764160	104,472870	25,070000	1000,812744	2020-11-19T14:39:55:049
1000,767639	104,443802	25,070000	1000,798584	2020-11-19T14:39:55:290
1000,771790	104,409454	25,080000	1000,809326	2020-11-19T14:39:55:530
1000,774048	104,390961	25,070000	1000,794434	2020-11-19T14:39:55:771
1000,776428	104,369820	25,080000	1000,798096	2020-11-19T14:39:56:011
1000,778076	104,356606	25,090000	1000,792480	2020-11-19T14:39:56:251
1000,780701	104,332825	25,090000	1000,803955	2020-11-19T14:39:56:491
1000,781616	104,324898	25,090000	1000,789795	2020-11-19T14:39:56:731
1000,781616	104,324898	25,109999	1000,781738	2020-11-19T14:39:56:972
1000,780273	104,338112	25,100000	1000,768066	2020-11-19T14:39:57:212
1000,777588	104,359253	25,100000	1000,753418	2020-11-19T14:39:57:452
1000,776550	104,369820	25,109999	1000,767090	2020-11-19T14:39:57:693
1000,775696	104,375107	25,109999	1000,768066	2020-11-19T14:39:57:933
1000,778870	104,348679	25,109999	1000,807129	2020-11-19T14:39:58:173
1000,779968	104,340752	25,109999	1000,789551	2020-11-19T14:39:58:413
1000,786072	104,287910	25,109999	1000,840820	2020-11-19T14:39:58:653
1000,788269	104,269409	25,109999	1000,807617	2020-11-19T14:39:58:893
1000,786987	104,279984	25,109999	1000,775391	2020-11-19T14:39:59:134
1000,786621	104,282623	25,119999	1000,783203	2020-11-19T14:39:59:375
1000,784790	104,298477	25,119999	1000,768311	2020-11-19T14:39:59:614
1000,783264	104,311691	25,119999	1000,769287	2020-11-19T14:39:59:855
1000,781067	104,330185	25,119999	1000,761719	2020-11-19T14:40:00:094
1000,781067	104,330185	25,119999	1000,781250	2020-11-19T14:40:00:334
1000,783813	104,306404	25,109999	1000,808350	2020-11-19T14:40:00:574
1000,785950	104,290550	25,119999	1000,805176	2020-11-19T14:40:00:815
1000,788208	104,269409	25,129999	1000,808350	2020-11-19T14:40:01:055
1000,791504	104,242989	25,119999	1000,821045	2020-11-19T14:40:01:295
1000,793274	104,227135	25,119999	1000,809326	2020-11-19T14:40:01:536
1000,793396	104,227135	25,109999	1000,794678	2020-11-19T14:40:01:777
1000,793640	104,224495	25,109999	1000,795654	2020-11-19T14:40:02:016
1000,794312	104,219208	25,119999	1000,800537	2020-11-19T14:40:02:257
1000,793396	104,227135	25,119999	1000,785400	2020-11-19T14:40:02:496
