1605793232.000000, 1605793232.000000, 1605793232.000000
32.000000, 32.000000, 32.000000
-26,-58,-5
-26,-60,-4
-22,-62,-4
-18,-62,-5
-14,-61,-3
-12,-57,6
-15,-54,10
-17,-52,10
-18,-53,9
-18,-55,11
-22,-67,12
-26,-82,14
-27,-102,21
-24,-83,16
-21,-76,13
-20,-77,11
-23,-80,12
-27,-82,12
-25,-77,12
-17,-68,12
-15,-58,11
-15,-54,10
-18,-50,8
-19,-50,7
-18,-49,7
-17,-48,11
-16,-49,13
-15,-49,14
-14,-49,15
-12,-49,19
-9,-48,19
-9,-49,18
-12,-54,20
-15,-59,21
-16,-71,23
-17,-77,24
-18,-83,26
-21,-78,29
-21,-68,28
-20,-60,24
-18,-65,24
-22,-69,20
-21,-65,15
-19,-62,15
-17,-58,14
-19,-56,14
-24,-54,15
-27,-53,18
-26,-55,20
-25,-58,22
-23,-59,24
-17,-59,29
-6,-62,34
-4,-65,31
-7,-73,17
-7,-70,19
4,-75,27
-1,-75,22
-15,-73,17
-27,-70,17
-30,-65,13
-27,-64,9
-22,-70,10
-12,-78,12
-7,-74,13
-8,-67,11
-10,-61,11
-13,-61,11
-16,-60,9
-13,-59,5
-9,-56,4
-6,-47,7
-7,-47,9
-8,-51,10
-9,-54,8
-9,-58,7
-7,-61,11
-8,-62,14
-13,-70,17
-13,-75,16
-12,-78,17
-12,-70,22
-11,-61,22
-13,-50,14
-14,-61,11
-16,-74,14
-14,-76,17
-12,-68,16
-10,-57,13
-12,-55,12
-16,-53,10
-18,-53,14
-19,-56,16
-18,-64,18
-18,-63,22
-7,-65,31
-3,-61,26
-9,-63,19
-9,-69,18
-9,-70,17
-4,-71,20
-8,-68,19
-17,-68,13
-25,-77,-3
-36,-72,-6
-21,-62,7
-15,-71,2
-8,-76,10
-12,-80,17
-12,-77,17
-8,-69,13
-7,-67,10
-10,-63,10
-13,-62,10
-18,-64,8
-22,-64,9
-21,-64,10
-17,-60,10
-15,-57,9
-32,-60,3
-16,-51,12
-20,-47,11
-1,-40,18
3,-45,16
10,-53,18
0,-63,25
-7,-68,28
-13,-76,30
-14,-75,27
-17,-70,23
-16,-67,22
-16,-72,17
-23,-76,6
-25,-74,4
-39,-75,-8
-25,-72,0
-18,-70,9
-14,-72,11
-13,-75,9
-24,-68,8
-26,-67,13
-32,-64,20
-32,-56,26
-27,-60,30
-8,-59,41
1,-65,38
0,-70,33
-10,-73,34
-14,-74,34
-19,-74,32
-28,-73,24
-34,-59,16
-32,-61,20
-16,-68,22
-16,-63,25
-18,-67,29
-21,-70,24
-23,-68,22
-21,-64,24
-19,-63,23
-21,-61,22
-21,-60,24
-21,-62,24
-17,-62,24
-13,-62,24
-10,-60,24
-6,-59,25
-5,-57,25
-5,-48,25
-5,-47,24
-4,-44,23
-5,-38,24
-8,-39,25
-8,-46,28
-9,-48,27
-18,-49,34
-22,-50,43
-20,-47,40
-18,-52,36
-19,-54,33
-23,-62,23
-32,-71,19
-36,-77,18
-37,-82,18
-39,-84,17
-41,-79,16
-37,-74,17
-34,-71,19
-31,-67,23
