light_level	ts
72,000000	2020-10-29T19:04:29:857
72,000000	2020-10-29T19:04:30:097
72,000000	2020-10-29T19:04:30:337
72,000000	2020-10-29T19:04:30:579
72,000000	2020-10-29T19:04:30:818
72,000000	2020-10-29T19:04:31:058
72,000000	2020-10-29T19:04:31:298
72,000000	2020-10-29T19:04:31:538
72,000000	2020-10-29T19:04:31:779
72,000000	2020-10-29T19:04:32:019
72,000000	2020-10-29T19:04:32:259
72,000000	2020-10-29T19:04:32:499
72,000000	2020-10-29T19:04:32:739
72,000000	2020-10-29T19:04:32:980
72,000000	2020-10-29T19:04:33:219
72,000000	2020-10-29T19:04:33:460
72,000000	2020-10-29T19:04:33:701
72,000000	2020-10-29T19:04:33:940
72,000000	2020-10-29T19:04:34:181
72,000000	2020-10-29T19:04:34:423
72,000000	2020-10-29T19:04:34:662
72,000000	2020-10-29T19:04:34:901
72,000000	2020-10-29T19:04:35:142
72,000000	2020-10-29T19:04:35:382
72,000000	2020-10-29T19:04:35:622
72,000000	2020-10-29T19:04:35:863
72,000000	2020-10-29T19:04:36:103
72,000000	2020-10-29T19:04:36:343
72,000000	2020-10-29T19:04:36:583
72,000000	2020-10-29T19:04:36:823
72,000000	2020-10-29T19:04:37:064
72,000000	2020-10-29T19:04:37:303
72,000000	2020-10-29T19:04:37:544
72,000000	2020-10-29T19:04:37:784
72,000000	2020-10-29T19:04:38:024
72,000000	2020-10-29T19:04:38:265
72,000000	2020-10-29T19:04:38:505
72,000000	2020-10-29T19:04:38:745
72,000000	2020-10-29T19:04:38:986
72,000000	2020-10-29T19:04:39:226
72,000000	2020-10-29T19:04:39:466
72,000000	2020-10-29T19:04:39:706
72,000000	2020-10-29T19:04:39:947
72,000000	2020-10-29T19:04:40:187
72,000000	2020-10-29T19:04:40:427
72,000000	2020-10-29T19:04:40:668
72,000000	2020-10-29T19:04:40:907
72,000000	2020-10-29T19:04:41:147
72,000000	2020-10-29T19:04:41:388
72,000000	2020-10-29T19:04:41:628
72,000000	2020-10-29T19:04:41:868
72,000000	2020-10-29T19:04:42:108
72,000000	2020-10-29T19:04:42:349
72,000000	2020-10-29T19:04:42:589
72,000000	2020-10-29T19:04:42:829
72,000000	2020-10-29T19:04:43:070
72,000000	2020-10-29T19:04:43:309
72,000000	2020-10-29T19:04:43:550
72,000000	2020-10-29T19:04:43:790
72,000000	2020-10-29T19:04:44:030
72,000000	2020-10-29T19:04:44:271
72,000000	2020-10-29T19:04:44:510
72,000000	2020-10-29T19:04:44:751
72,000000	2020-10-29T19:04:44:991
72,000000	2020-10-29T19:04:45:231
72,000000	2020-10-29T19:04:45:471
72,000000	2020-10-29T19:04:45:712
72,000000	2020-10-29T19:04:45:952
72,000000	2020-10-29T19:04:46:192
72,000000	2020-10-29T19:04:46:432
72,000000	2020-10-29T19:04:46:675
72,000000	2020-10-29T19:04:46:913
72,000000	2020-10-29T19:04:47:153
72,000000	2020-10-29T19:04:47:393
72,000000	2020-10-29T19:04:47:634
72,000000	2020-10-29T19:04:47:874
72,000000	2020-10-29T19:04:48:114
72,000000	2020-10-29T19:04:48:354
72,000000	2020-10-29T19:04:48:595
72,000000	2020-10-29T19:04:48:835
72,000000	2020-10-29T19:04:49:075
72,000000	2020-10-29T19:04:49:315
72,000000	2020-10-29T19:04:49:556
72,000000	2020-10-29T19:04:49:797
72,000000	2020-10-29T19:04:50:037
72,000000	2020-10-29T19:04:50:277
72,000000	2020-10-29T19:04:50:516
72,000000	2020-10-29T19:04:50:757
72,000000	2020-10-29T19:04:50:997
72,000000	2020-10-29T19:04:51:237
72,000000	2020-10-29T19:04:51:478
72,000000	2020-10-29T19:04:51:718
72,000000	2020-10-29T19:04:51:958
72,000000	2020-10-29T19:04:52:198
72,000000	2020-10-29T19:04:52:439
72,000000	2020-10-29T19:04:52:680
72,000000	2020-10-29T19:04:52:922
72,000000	2020-10-29T19:04:53:159
72,000000	2020-10-29T19:04:53:400
72,000000	2020-10-29T19:04:53:640
72,000000	2020-10-29T19:04:53:880
72,000000	2020-10-29T19:04:54:120
72,000000	2020-10-29T19:04:54:361
72,000000	2020-10-29T19:04:54:601
72,000000	2020-10-29T19:04:54:841
72,000000	2020-10-29T19:04:55:081
72,000000	2020-10-29T19:04:55:321
72,000000	2020-10-29T19:04:55:562
72,000000	2020-10-29T19:04:55:801
72,000000	2020-10-29T19:04:56:042
72,000000	2020-10-29T19:04:56:283
72,000000	2020-10-29T19:04:56:523
72,000000	2020-10-29T19:04:56:763
72,000000	2020-10-29T19:04:57:003
72,000000	2020-10-29T19:04:57:243
72,000000	2020-10-29T19:04:57:483
72,000000	2020-10-29T19:04:57:724
72,000000	2020-10-29T19:04:57:964
72,000000	2020-10-29T19:04:58:204
72,000000	2020-10-29T19:04:58:445
72,000000	2020-10-29T19:04:58:685
72,000000	2020-10-29T19:04:58:926
72,000000	2020-10-29T19:04:59:166
72,000000	2020-10-29T19:04:59:405
72,000000	2020-10-29T19:04:59:646
72,000000	2020-10-29T19:04:59:887
72,000000	2020-10-29T19:05:00:127
72,000000	2020-10-29T19:05:00:367
72,000000	2020-10-29T19:05:00:608
72,000000	2020-10-29T19:05:00:847
72,000000	2020-10-29T19:05:01:089
72,000000	2020-10-29T19:05:01:328
72,000000	2020-10-29T19:05:01:568
72,000000	2020-10-29T19:05:01:808
72,000000	2020-10-29T19:05:02:047
72,000000	2020-10-29T19:05:02:287
72,000000	2020-10-29T19:05:02:528
72,000000	2020-10-29T19:05:02:768
72,000000	2020-10-29T19:05:03:009
72,000000	2020-10-29T19:05:03:249
72,000000	2020-10-29T19:05:03:489
72,000000	2020-10-29T19:05:03:729
72,000000	2020-10-29T19:05:03:970
72,000000	2020-10-29T19:05:04:211
72,000000	2020-10-29T19:05:04:450
72,000000	2020-10-29T19:05:04:691
72,000000	2020-10-29T19:05:04:931
72,000000	2020-10-29T19:05:05:170
72,000000	2020-10-29T19:05:05:411
72,000000	2020-10-29T19:05:05:651
72,000000	2020-10-29T19:05:05:894
72,000000	2020-10-29T19:05:06:132
72,000000	2020-10-29T19:05:06:373
72,000000	2020-10-29T19:05:06:612
72,000000	2020-10-29T19:05:06:853
72,000000	2020-10-29T19:05:07:093
72,000000	2020-10-29T19:05:07:333
72,000000	2020-10-29T19:05:07:573
72,000000	2020-10-29T19:05:07:815
72,000000	2020-10-29T19:05:08:053
72,000000	2020-10-29T19:05:08:294
72,000000	2020-10-29T19:05:08:534
72,000000	2020-10-29T19:05:08:774
72,000000	2020-10-29T19:05:09:016
72,000000	2020-10-29T19:05:09:256
72,000000	2020-10-29T19:05:09:496
72,000000	2020-10-29T19:05:09:737
72,000000	2020-10-29T19:05:09:975
72,000000	2020-10-29T19:05:10:215
72,000000	2020-10-29T19:05:16:244
72,000000	2020-10-29T19:05:16:484
72,000000	2020-10-29T19:05:16:725
72,000000	2020-10-29T19:05:16:965
72,000000	2020-10-29T19:05:17:205
72,000000	2020-10-29T19:05:17:447
72,000000	2020-10-29T19:05:17:686
72,000000	2020-10-29T19:05:17:926
72,000000	2020-10-29T19:05:18:166
72,000000	2020-10-29T19:05:18:406
72,000000	2020-10-29T19:05:18:647
72,000000	2020-10-29T19:05:18:887
72,000000	2020-10-29T19:05:19:127
72,000000	2020-10-29T19:05:19:368
72,000000	2020-10-29T19:05:19:607
72,000000	2020-10-29T19:05:19:848
72,000000	2020-10-29T19:05:20:088
72,000000	2020-10-29T19:05:20:327
72,000000	2020-10-29T19:05:20:568
72,000000	2020-10-29T19:05:20:808
72,000000	2020-10-29T19:05:21:049
72,000000	2020-10-29T19:05:21:289
72,000000	2020-10-29T19:05:21:529
72,000000	2020-10-29T19:05:21:769
72,000000	2020-10-29T19:05:22:010
72,000000	2020-10-29T19:05:22:250
72,000000	2020-10-29T19:05:22:490
72,000000	2020-10-29T19:05:22:731
72,000000	2020-10-29T19:05:22:972
72,000000	2020-10-29T19:05:23:211
72,000000	2020-10-29T19:05:23:451
72,000000	2020-10-29T19:05:23:692
72,000000	2020-10-29T19:05:23:932
72,000000	2020-10-29T19:05:24:172
72,000000	2020-10-29T19:05:24:412
72,000000	2020-10-29T19:05:24:652
72,000000	2020-10-29T19:05:24:893
72,000000	2020-10-29T19:05:25:133
72,000000	2020-10-29T19:05:25:373
72,000000	2020-10-29T19:05:25:613
72,000000	2020-10-29T19:05:25:854
72,000000	2020-10-29T19:05:26:094
72,000000	2020-10-29T19:05:26:335
72,000000	2020-10-29T19:05:26:574
72,000000	2020-10-29T19:05:26:814
72,000000	2020-10-29T19:05:27:055
72,000000	2020-10-29T19:05:27:295
72,000000	2020-10-29T19:05:27:535
72,000000	2020-10-29T19:05:27:777
72,000000	2020-10-29T19:05:28:016
72,000000	2020-10-29T19:05:28:256
72,000000	2020-10-29T19:05:28:496
72,000000	2020-10-29T19:05:28:737
72,000000	2020-10-29T19:05:28:977
72,000000	2020-10-29T19:05:29:217
72,000000	2020-10-29T19:05:29:457
72,000000	2020-10-29T19:05:29:697
72,000000	2020-10-29T19:05:29:938
72,000000	2020-10-29T19:05:30:178
72,000000	2020-10-29T19:05:30:418
72,000000	2020-10-29T19:05:30:659
72,000000	2020-10-29T19:05:30:899
72,000000	2020-10-29T19:05:31:138
72,000000	2020-10-29T19:05:31:379
72,000000	2020-10-29T19:05:31:619
72,000000	2020-10-29T19:05:31:860
72,000000	2020-10-29T19:05:32:099
72,000000	2020-10-29T19:05:32:340
72,000000	2020-10-29T19:05:32:580
72,000000	2020-10-29T19:05:32:820
72,000000	2020-10-29T19:05:33:061
72,000000	2020-10-29T19:05:33:301
72,000000	2020-10-29T19:05:33:541
72,000000	2020-10-29T19:05:33:781
72,000000	2020-10-29T19:05:34:023
72,000000	2020-10-29T19:05:34:261
72,000000	2020-10-29T19:05:34:502
72,000000	2020-10-29T19:05:34:743
72,000000	2020-10-29T19:05:34:983
72,000000	2020-10-29T19:05:35:223
72,000000	2020-10-29T19:05:35:463
72,000000	2020-10-29T19:05:35:702
72,000000	2020-10-29T19:05:35:944
72,000000	2020-10-29T19:05:36:184
72,000000	2020-10-29T19:05:36:423
72,000000	2020-10-29T19:05:36:663
72,000000	2020-10-29T19:05:36:904
72,000000	2020-10-29T19:05:37:145
72,000000	2020-10-29T19:05:37:385
72,000000	2020-10-29T19:05:37:626
72,000000	2020-10-29T19:05:37:866
72,000000	2020-10-29T19:05:38:104
72,000000	2020-10-29T19:05:38:346
72,000000	2020-10-29T19:05:38:586
72,000000	2020-10-29T19:05:38:826
72,000000	2020-10-29T19:05:39:067
72,000000	2020-10-29T19:05:39:306
72,000000	2020-10-29T19:05:39:547
72,000000	2020-10-29T19:05:39:787
72,000000	2020-10-29T19:05:40:027
72,000000	2020-10-29T19:05:40:268
72,000000	2020-10-29T19:05:40:508
72,000000	2020-10-29T19:05:40:748
72,000000	2020-10-29T19:05:40:988
72,000000	2020-10-29T19:05:41:229
72,000000	2020-10-29T19:05:41:470
72,000000	2020-10-29T19:05:41:709
72,000000	2020-10-29T19:05:41:950
72,000000	2020-10-29T19:05:42:189
72,000000	2020-10-29T19:05:42:430
72,000000	2020-10-29T19:05:42:670
72,000000	2020-10-29T19:05:42:910
72,000000	2020-10-29T19:05:43:150
72,000000	2020-10-29T19:05:43:391
72,000000	2020-10-29T19:05:43:631
72,000000	2020-10-29T19:05:43:871
72,000000	2020-10-29T19:05:44:111
72,000000	2020-10-29T19:05:44:352
72,000000	2020-10-29T19:05:44:596
72,000000	2020-10-29T19:05:44:832
72,000000	2020-10-29T19:05:45:073
72,000000	2020-10-29T19:05:45:312
72,000000	2020-10-29T19:05:45:553
72,000000	2020-10-29T19:05:45:793
72,000000	2020-10-29T19:05:46:037
72,000000	2020-10-29T19:05:46:274
72,000000	2020-10-29T19:05:46:515
72,000000	2020-10-29T19:05:46:755
72,000000	2020-10-29T19:05:46:995
72,000000	2020-10-29T19:05:47:234
72,000000	2020-10-29T19:05:47:475
72,000000	2020-10-29T19:05:47:715
72,000000	2020-10-29T19:05:47:955
72,000000	2020-10-29T19:05:48:195
72,000000	2020-10-29T19:05:48:436
72,000000	2020-10-29T19:05:48:676
72,000000	2020-10-29T19:05:48:917
72,000000	2020-10-29T19:05:49:157
72,000000	2020-10-29T19:05:49:397
72,000000	2020-10-29T19:05:49:637
72,000000	2020-10-29T19:05:49:877
68,000000	2020-10-29T19:05:50:117
68,000000	2020-10-29T19:05:50:358
68,000000	2020-10-29T19:05:50:599
68,000000	2020-10-29T19:05:50:838
68,000000	2020-10-29T19:05:51:079
68,000000	2020-10-29T19:05:51:319
68,000000	2020-10-29T19:05:51:558
68,000000	2020-10-29T19:05:51:799
68,000000	2020-10-29T19:05:52:039
68,000000	2020-10-29T19:05:52:280
68,000000	2020-10-29T19:05:52:520
68,000000	2020-10-29T19:05:52:760
68,000000	2020-10-29T19:05:53:000
68,000000	2020-10-29T19:05:53:241
68,000000	2020-10-29T19:05:53:481
68,000000	2020-10-29T19:05:53:721
68,000000	2020-10-29T19:05:53:961
68,000000	2020-10-29T19:05:54:201
68,000000	2020-10-29T19:05:54:441
68,000000	2020-10-29T19:05:54:683
68,000000	2020-10-29T19:05:54:923
68,000000	2020-10-29T19:05:55:162
68,000000	2020-10-29T19:05:55:403
68,000000	2020-10-29T19:05:55:643
68,000000	2020-10-29T19:05:55:883
68,000000	2020-10-29T19:05:56:123
68,000000	2020-10-29T19:05:56:363
68,000000	2020-10-29T19:05:56:603
68,000000	2020-10-29T19:05:56:844
68,000000	2020-10-29T19:05:57:084
68,000000	2020-10-29T19:05:57:324
68,000000	2020-10-29T19:05:57:566
68,000000	2020-10-29T19:05:57:805
68,000000	2020-10-29T19:05:58:045
68,000000	2020-10-29T19:05:58:286
68,000000	2020-10-29T19:05:58:529
68,000000	2020-10-29T19:05:58:766
68,000000	2020-10-29T19:05:59:006
68,000000	2020-10-29T19:05:59:246
68,000000	2020-10-29T19:05:59:486
68,000000	2020-10-29T19:05:59:726
68,000000	2020-10-29T19:05:59:967
68,000000	2020-10-29T19:06:00:206
68,000000	2020-10-29T19:06:00:447
68,000000	2020-10-29T19:06:00:688
68,000000	2020-10-29T19:06:00:928
68,000000	2020-10-29T19:06:01:168
68,000000	2020-10-29T19:06:01:410
68,000000	2020-10-29T19:06:01:648
68,000000	2020-10-29T19:06:01:889
68,000000	2020-10-29T19:06:02:129
68,000000	2020-10-29T19:06:02:370
68,000000	2020-10-29T19:06:02:610
68,000000	2020-10-29T19:06:02:849
68,000000	2020-10-29T19:06:03:091
68,000000	2020-10-29T19:06:03:330
68,000000	2020-10-29T19:06:03:571
68,000000	2020-10-29T19:06:03:811
68,000000	2020-10-29T19:06:04:051
68,000000	2020-10-29T19:06:04:291
68,000000	2020-10-29T19:06:04:533
68,000000	2020-10-29T19:06:04:772
68,000000	2020-10-29T19:06:05:012
68,000000	2020-10-29T19:06:05:253
68,000000	2020-10-29T19:06:05:493
68,000000	2020-10-29T19:06:05:733
68,000000	2020-10-29T19:06:05:973
68,000000	2020-10-29T19:06:06:213
68,000000	2020-10-29T19:06:06:453
68,000000	2020-10-29T19:06:06:694
68,000000	2020-10-29T19:06:06:934
68,000000	2020-10-29T19:06:07:174
68,000000	2020-10-29T19:06:07:414
68,000000	2020-10-29T19:06:07:654
68,000000	2020-10-29T19:06:07:896
68,000000	2020-10-29T19:06:08:135
68,000000	2020-10-29T19:06:08:375
68,000000	2020-10-29T19:06:08:615
68,000000	2020-10-29T19:06:08:855
68,000000	2020-10-29T19:06:09:096
68,000000	2020-10-29T19:06:09:336
68,000000	2020-10-29T19:06:09:577
68,000000	2020-10-29T19:06:09:817
68,000000	2020-10-29T19:06:10:057
68,000000	2020-10-29T19:06:10:298
68,000000	2020-10-29T19:06:10:537
68,000000	2020-10-29T19:06:10:778
68,000000	2020-10-29T19:06:11:019
68,000000	2020-10-29T19:06:11:258
68,000000	2020-10-29T19:06:11:499
68,000000	2020-10-29T19:06:11:739
68,000000	2020-10-29T19:06:11:979
68,000000	2020-10-29T19:06:12:219
68,000000	2020-10-29T19:06:12:461
68,000000	2020-10-29T19:06:12:700
68,000000	2020-10-29T19:06:12:940
68,000000	2020-10-29T19:06:13:180
68,000000	2020-10-29T19:06:13:419
68,000000	2020-10-29T19:06:13:660
68,000000	2020-10-29T19:06:13:901
68,000000	2020-10-29T19:06:14:141
68,000000	2020-10-29T19:06:14:381
68,000000	2020-10-29T19:06:14:621
68,000000	2020-10-29T19:06:14:861
68,000000	2020-10-29T19:06:15:102
68,000000	2020-10-29T19:06:15:342
68,000000	2020-10-29T19:06:15:582
68,000000	2020-10-29T19:06:15:823
68,000000	2020-10-29T19:06:16:062
68,000000	2020-10-29T19:06:16:303
68,000000	2020-10-29T19:06:16:543
68,000000	2020-10-29T19:06:16:785
68,000000	2020-10-29T19:06:17:023
68,000000	2020-10-29T19:06:17:264
68,000000	2020-10-29T19:06:17:504
68,000000	2020-10-29T19:06:17:744
68,000000	2020-10-29T19:06:17:984
68,000000	2020-10-29T19:06:18:225
68,000000	2020-10-29T19:06:18:465
68,000000	2020-10-29T19:06:18:705
68,000000	2020-10-29T19:06:18:945
68,000000	2020-10-29T19:06:19:186
68,000000	2020-10-29T19:06:19:426
68,000000	2020-10-29T19:06:19:666
68,000000	2020-10-29T19:06:19:907
68,000000	2020-10-29T19:06:20:147
68,000000	2020-10-29T19:06:20:387
68,000000	2020-10-29T19:06:20:629
68,000000	2020-10-29T19:06:20:867
68,000000	2020-10-29T19:06:21:108
68,000000	2020-10-29T19:06:21:348
68,000000	2020-10-29T19:06:21:589
68,000000	2020-10-29T19:06:21:828
68,000000	2020-10-29T19:06:22:068
68,000000	2020-10-29T19:06:22:309
68,000000	2020-10-29T19:06:22:551
68,000000	2020-10-29T19:06:22:789
68,000000	2020-10-29T19:06:23:030
68,000000	2020-10-29T19:06:23:270
68,000000	2020-10-29T19:06:23:510
68,000000	2020-10-29T19:06:23:752
68,000000	2020-10-29T19:06:23:991
68,000000	2020-10-29T19:06:24:231
68,000000	2020-10-29T19:06:24:472
68,000000	2020-10-29T19:06:24:711
68,000000	2020-10-29T19:06:24:953
68,000000	2020-10-29T19:06:25:192
68,000000	2020-10-29T19:06:25:433
68,000000	2020-10-29T19:06:25:672
68,000000	2020-10-29T19:06:25:913
68,000000	2020-10-29T19:06:26:153
68,000000	2020-10-29T19:06:26:393
68,000000	2020-10-29T19:06:26:633
68,000000	2020-10-29T19:06:26:873
68,000000	2020-10-29T19:06:27:114
68,000000	2020-10-29T19:06:27:353
68,000000	2020-10-29T19:06:27:594
68,000000	2020-10-29T19:06:27:834
68,000000	2020-10-29T19:06:28:075
68,000000	2020-10-29T19:06:28:315
68,000000	2020-10-29T19:06:28:555
68,000000	2020-10-29T19:06:28:795
68,000000	2020-10-29T19:06:29:035
68,000000	2020-10-29T19:06:29:275
68,000000	2020-10-29T19:06:29:516
68,000000	2020-10-29T19:06:29:756
68,000000	2020-10-29T19:06:29:997
68,000000	2020-10-29T19:06:30:237
68,000000	2020-10-29T19:06:30:477
68,000000	2020-10-29T19:06:30:717
68,000000	2020-10-29T19:06:30:957
68,000000	2020-10-29T19:06:31:198
68,000000	2020-10-29T19:06:31:437
68,000000	2020-10-29T19:06:31:678
68,000000	2020-10-29T19:06:31:919
68,000000	2020-10-29T19:06:32:159
68,000000	2020-10-29T19:06:32:399
68,000000	2020-10-29T19:06:32:639
68,000000	2020-10-29T19:06:32:879
68,000000	2020-10-29T19:06:33:120
68,000000	2020-10-29T19:06:33:360
68,000000	2020-10-29T19:06:33:600
68,000000	2020-10-29T19:06:33:840
68,000000	2020-10-29T19:06:34:083
68,000000	2020-10-29T19:06:34:321
68,000000	2020-10-29T19:06:34:561
68,000000	2020-10-29T19:06:34:801
68,000000	2020-10-29T19:06:35:041
68,000000	2020-10-29T19:06:35:281
68,000000	2020-10-29T19:06:35:522
68,000000	2020-10-29T19:06:35:762
68,000000	2020-10-29T19:06:36:003
68,000000	2020-10-29T19:06:36:242
68,000000	2020-10-29T19:06:36:482
68,000000	2020-10-29T19:06:36:723
68,000000	2020-10-29T19:06:36:963
68,000000	2020-10-29T19:06:37:203
68,000000	2020-10-29T19:06:37:443
68,000000	2020-10-29T19:06:37:683
68,000000	2020-10-29T19:06:37:924
68,000000	2020-10-29T19:06:38:164
68,000000	2020-10-29T19:06:38:405
68,000000	2020-10-29T19:06:38:645
68,000000	2020-10-29T19:06:38:885
68,000000	2020-10-29T19:06:39:125
68,000000	2020-10-29T19:06:39:365
68,000000	2020-10-29T19:06:39:606
68,000000	2020-10-29T19:06:39:845
68,000000	2020-10-29T19:06:40:086
68,000000	2020-10-29T19:06:40:327
68,000000	2020-10-29T19:06:40:567
68,000000	2020-10-29T19:06:40:807
68,000000	2020-10-29T19:06:41:047
68,000000	2020-10-29T19:06:41:287
68,000000	2020-10-29T19:06:41:528
68,000000	2020-10-29T19:06:41:767
68,000000	2020-10-29T19:06:42:010
68,000000	2020-10-29T19:06:42:249
68,000000	2020-10-29T19:06:42:489
68,000000	2020-10-29T19:06:42:729
68,000000	2020-10-29T19:06:42:969
68,000000	2020-10-29T19:06:43:209
68,000000	2020-10-29T19:06:43:449
68,000000	2020-10-29T19:06:43:689
68,000000	2020-10-29T19:06:43:930
68,000000	2020-10-29T19:06:44:170
68,000000	2020-10-29T19:06:44:411
68,000000	2020-10-29T19:06:44:650
68,000000	2020-10-29T19:06:44:891
68,000000	2020-10-29T19:06:45:131
68,000000	2020-10-29T19:06:45:372
68,000000	2020-10-29T19:06:45:612
68,000000	2020-10-29T19:06:45:852
68,000000	2020-10-29T19:06:46:092
68,000000	2020-10-29T19:06:46:333
68,000000	2020-10-29T19:06:46:572
68,000000	2020-10-29T19:06:46:813
68,000000	2020-10-29T19:06:47:053
68,000000	2020-10-29T19:06:47:293
68,000000	2020-10-29T19:06:47:533
68,000000	2020-10-29T19:06:47:772
68,000000	2020-10-29T19:06:48:013
68,000000	2020-10-29T19:06:48:254
68,000000	2020-10-29T19:06:48:494
68,000000	2020-10-29T19:06:48:735
68,000000	2020-10-29T19:06:48:975
