x	y	z	ts
-0,315291	2,593910	9,452122	2020-10-29T19:03:51:285
-0,304190	2,604371	9,449609	2020-10-29T19:03:51:286
-0,202261	2,209346	9,552396	2020-10-29T19:03:51:286
-0,169050	2,096419	9,578457	2020-10-29T19:03:51:287
-0,136413	1,983702	9,602953	2020-10-29T19:03:51:287
-0,092644	1,808280	9,638045	2020-10-29T19:03:51:311
-0,085230	1,772267	9,644801	2020-10-29T19:03:51:320
-0,057913	1,630309	9,670012	2020-10-29T19:03:51:338
-0,018922	1,410873	9,704611	2020-10-29T19:03:51:359
0,020404	1,103768	9,744314	2020-10-29T19:03:51:380
0,041438	0,839558	9,770558	2020-10-29T19:03:51:399
0,044426	0,675554	9,783253	2020-10-29T19:03:51:418
0,036977	0,633132	9,786120	2020-10-29T19:03:51:439
0,031690	0,589888	9,788841	2020-10-29T19:03:51:460
0,030999	0,536780	9,791900	2020-10-29T19:03:51:479
0,044095	0,255850	9,803213	2020-10-29T19:03:51:500
0,058657	-0,273887	9,802649	2020-10-29T19:03:51:519
0,065868	-1,083853	9,746348	2020-10-29T19:03:51:540
0,062452	-2,613572	9,451757	2020-10-29T19:03:51:559
0,078896	3,240528	9,255439	2020-10-29T19:03:51:580
0,064063	3,586218	9,127175	2020-10-29T19:03:51:599
0,073521	2,967895	9,346475	2020-10-29T19:03:51:620
0,082385	2,466936	9,490933	2020-10-29T19:03:51:639
0,095991	2,109384	9,576621	2020-10-29T19:03:51:660
0,116235	1,983239	9,603313	2020-10-29T19:03:51:679
0,145365	1,823230	9,634578	2020-10-29T19:03:51:700
0,157933	1,795466	9,639592	2020-10-29T19:03:51:719
0,169419	1,825095	9,633831	2020-10-29T19:03:51:739
0,175001	1,665669	9,662573	2020-10-29T19:03:51:759
0,196520	1,616777	9,670460	2020-10-29T19:03:51:780
0,210620	1,583423	9,675680	2020-10-29T19:03:51:799
0,196425	1,443391	9,697857	2020-10-29T19:03:51:819
0,191817	1,270316	9,722134	2020-10-29T19:03:51:839
0,195456	1,127571	9,739649	2020-10-29T19:03:51:860
0,194716	1,041312	9,749264	2020-10-29T19:03:51:880
0,202182	0,996826	9,753760	2020-10-29T19:03:51:900
0,215730	0,942117	9,758906	2020-10-29T19:03:51:919
0,231890	0,849401	9,767043	2020-10-29T19:03:51:940
0,221458	0,800183	9,771441	2020-10-29T19:03:51:959
0,212509	0,798609	9,771768	2020-10-29T19:03:51:979
0,181108	0,582896	9,787636	2020-10-29T19:03:52:000
0,184126	0,582212	9,787621	2020-10-29T19:03:52:019
0,173929	0,549400	9,789703	2020-10-29T19:03:52:039
0,174131	0,523696	9,791108	2020-10-29T19:03:52:060
0,175027	0,508695	9,791883	2020-10-29T19:03:52:080
0,178646	0,503267	9,792098	2020-10-29T19:03:52:099
0,184542	0,504249	9,791939	2020-10-29T19:03:52:120
0,181319	0,524067	9,790958	2020-10-29T19:03:52:139
0,170056	0,439029	9,795341	2020-10-29T19:03:52:159
0,165696	0,425623	9,796008	2020-10-29T19:03:52:180
0,151756	0,360827	9,798835	2020-10-29T19:03:52:200
0,142948	0,288510	9,801363	2020-10-29T19:03:52:219
0,111181	0,193087	9,804118	2020-10-29T19:03:52:241
0,098847	0,174315	9,804603	2020-10-29T19:03:52:261
0,064211	0,126232	9,805627	2020-10-29T19:03:52:280
0,083167	0,173677	9,804759	2020-10-29T19:03:52:300
0,101299	0,188196	9,804320	2020-10-29T19:03:52:321
0,088670	0,146348	9,805157	2020-10-29T19:03:52:339
0,068405	0,081625	9,806071	2020-10-29T19:03:52:361
0,174577	0,139881	9,804098	2020-10-29T19:03:52:379
0,218472	0,128686	9,803371	2020-10-29T19:03:52:402
0,109423	0,012926	9,806031	2020-10-29T19:03:52:422
0,120750	-0,004054	9,805905	2020-10-29T19:03:52:443
0,190689	-0,006781	9,804793	2020-10-29T19:03:52:461
0,258731	-0,020126	9,803216	2020-10-29T19:03:52:483
0,224455	-0,064456	9,803869	2020-10-29T19:03:52:502
0,200699	-0,088363	9,804198	2020-10-29T19:03:52:523
0,296179	-0,067696	9,801943	2020-10-29T19:03:52:542
0,200646	-0,100120	9,804086	2020-10-29T19:03:52:564
0,165794	-0,110756	9,804623	2020-10-29T19:03:52:582
0,148610	-0,135785	9,804584	2020-10-29T19:03:52:603
0,178768	-0,136807	9,804066	2020-10-29T19:03:52:621
0,139398	-0,153367	9,804460	2020-10-29T19:03:52:643
0,245955	-0,134883	9,802637	2020-10-29T19:03:52:663
0,445980	-0,130070	9,795640	2020-10-29T19:03:52:683
0,353027	-0,154947	9,799068	2020-10-29T19:03:52:702
0,296445	-0,157471	9,800903	2020-10-29T19:03:52:724
0,291114	-0,164470	9,800948	2020-10-29T19:03:52:742
0,105003	-0,185386	9,804336	2020-10-29T19:03:52:763
0,051948	-0,204604	9,804378	2020-10-29T19:03:52:782
0,164195	-0,200275	9,803229	2020-10-29T19:03:52:804
0,300880	-0,186354	9,800261	2020-10-29T19:03:52:821
0,365743	-0,170730	9,798340	2020-10-29T19:03:52:844
0,414892	-0,158112	9,796594	2020-10-29T19:03:52:862
0,464025	-0,150562	9,794509	2020-10-29T19:03:52:884
0,673269	-0,137061	9,782551	2020-10-29T19:03:52:904
0,715154	-0,130238	9,779672	2020-10-29T19:03:52:924
0,874632	-0,123110	9,766793	2020-10-29T19:03:52:942
1,221795	-0,103840	9,729688	2020-10-29T19:03:52:965
1,300575	-0,100465	9,719506	2020-10-29T19:03:52:982
1,584875	-0,091153	9,677306	2020-10-29T19:03:53:004
1,955283	-0,084085	9,609380	2020-10-29T19:03:53:022
2,272475	-0,082935	9,539359	2020-10-29T19:03:53:044
2,953663	-0,082147	9,350909	2020-10-29T19:03:53:061
