v1	v2	v3	v4	ts
1002,162781	92,717392	27,469999	1002,192139	2020-10-29T19:03:51:286
1002,164429	92,704178	27,469999	1002,179443	2020-10-29T19:03:51:461
1002,167969	92,675117	27,469999	1002,199951	2020-10-29T19:03:51:701
1002,172546	92,635483	27,469999	1002,213379	2020-10-29T19:03:51:940
1002,177429	92,595848	27,480000	1002,221436	2020-10-29T19:03:52:181
1002,176941	92,598488	27,469999	1002,172852	2020-10-29T19:03:52:423
1002,178345	92,587921	27,480000	1002,191162	2020-10-29T19:03:52:663
1002,179382	92,577354	27,480000	1002,188232	2020-10-29T19:03:52:903
1002,182007	92,556213	27,480000	1002,205566	2020-10-29T19:03:53:144
1002,184937	92,532433	27,490000	1002,210938	2020-10-29T19:03:53:384
1002,185974	92,521866	27,490000	1002,195312	2020-10-29T19:03:53:624
1002,188232	92,503365	27,490000	1002,208496	2020-10-29T19:03:53:864
1002,188660	92,500725	27,490000	1002,192871	2020-10-29T19:03:54:105
1002,187561	92,508652	27,500000	1002,177734	2020-10-29T19:03:54:345
1002,188904	92,498085	27,500000	1002,200928	2020-10-29T19:03:54:585
1002,194092	92,455803	27,500000	1002,241211	2020-10-29T19:03:54:826
1002,196350	92,434669	27,500000	1002,216553	2020-10-29T19:03:55:066
1002,197632	92,424095	27,500000	1002,209229	2020-10-29T19:03:55:306
1002,199219	92,410889	27,510000	1002,213623	2020-10-29T19:03:55:546
1002,202148	92,387108	27,510000	1002,228760	2020-10-29T19:03:55:787
1002,207703	92,339546	27,510000	1002,257568	2020-10-29T19:03:56:026
1002,211426	92,310478	27,510000	1002,244629	2020-10-29T19:03:56:267
1002,214294	92,284058	27,510000	1002,240479	2020-10-29T19:03:56:507
1002,216064	92,270844	27,510000	1002,231934	2020-10-29T19:03:56:747
1002,215271	92,276131	27,510000	1002,207764	2020-10-29T19:03:56:988
1002,213135	92,294624	27,519999	1002,193848	2020-10-29T19:03:57:227
1002,209229	92,326332	27,519999	1002,174072	2020-10-29T19:03:57:468
1002,205933	92,355400	27,519999	1002,176025	2020-10-29T19:03:57:709
1002,200745	92,400322	27,519999	1002,154541	2020-10-29T19:03:57:949
1002,201050	92,397675	27,519999	1002,203613	2020-10-29T19:03:58:189
1002,204468	92,368614	27,529999	1002,235352	2020-10-29T19:03:58:429
1002,206299	92,352760	27,529999	1002,222412	2020-10-29T19:03:58:669
1002,206970	92,347473	27,519999	1002,212891	2020-10-29T19:03:58:909
1002,207153	92,344833	27,529999	1002,208496	2020-10-29T19:03:59:150
1002,209595	92,323692	27,529999	1002,231689	2020-10-29T19:03:59:391
1002,212524	92,299911	27,529999	1002,239014	2020-10-29T19:03:59:630
1002,213501	92,291985	27,529999	1002,221924	2020-10-29T19:03:59:869
1002,213684	92,289345	27,529999	1002,215332	2020-10-29T19:04:00:110
1002,212402	92,302551	27,529999	1002,200928	2020-10-29T19:04:00:350
1002,212097	92,302551	27,539999	1002,208984	2020-10-29T19:04:00:590
1002,211365	92,310478	27,539999	1002,205078	2020-10-29T19:04:00:830
1002,211975	92,305199	27,539999	1002,217041	2020-10-29T19:04:01:071
1002,208313	92,334259	27,539999	1002,175049	2020-10-29T19:04:01:311
1002,205933	92,355400	27,539999	1002,184326	2020-10-29T19:04:01:551
1002,201599	92,392395	27,539999	1002,163086	2020-10-29T19:04:01:791
1002,198120	92,421455	27,539999	1002,166748	2020-10-29T19:04:02:032
1002,193970	92,455803	27,549999	1002,156982	2020-10-29T19:04:02:272
1002,191528	92,476944	27,559999	1002,169434	2020-10-29T19:04:02:512
1002,191956	92,471657	27,549999	1002,196045	2020-10-29T19:04:02:752
1002,195068	92,447876	27,559999	1002,223389	2020-10-29T19:04:02:992
1002,199219	92,410889	27,549999	1002,236572	2020-10-29T19:04:03:234
1002,199768	92,408249	27,559999	1002,204834	2020-10-29T19:04:03:474
1002,197449	92,426743	27,559999	1002,176270	2020-10-29T19:04:03:713
1002,197205	92,429382	27,559999	1002,195068	2020-10-29T19:04:03:953
1002,198914	92,413528	27,559999	1002,213867	2020-10-29T19:04:04:194
