1603995630.000000, IBI
16.812500,0.843750
17.656250,0.843750
18.437500,0.781250
19.171875,0.734375
19.921875,0.750000
20.671875,0.750000
21.468750,0.796875
22.359375,0.890625
23.250000,0.890625
24.140625,0.890625
25.015625,0.875000
25.875000,0.859375
26.687500,0.812500
27.437500,0.750000
34.859375,0.890625
35.703125,0.843750
36.468750,0.765625
43.796875,0.875000
44.609375,0.812500
52.609375,0.812500
53.390625,0.781250
61.203125,0.703125
61.859375,0.656250
62.515625,0.656250
68.890625,0.796875
69.671875,0.781250
78.703125,0.843750
87.015625,0.843750
96.421875,0.750000
123.062500,0.734375
