1603995630.000000, 1603995630.000000, 1603995630.000000
32.000000, 32.000000, 32.000000
-34,2,56
-33,2,56
-33,2,57
-33,3,56
-33,3,57
-32,2,56
-33,2,56
-34,2,55
-33,3,56
-32,3,57
-32,2,57
-33,2,57
-33,2,56
-34,2,56
-34,2,56
-34,2,56
-34,2,55
-34,2,56
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-33,2,57
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-34,2,56
-33,2,56
-33,2,56
-33,3,56
-34,2,56
-34,2,56
-34,2,55
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-33,3,56
-33,2,56
-33,3,56
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-33,3,56
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-33,2,56
-33,3,56
-33,3,56
-33,2,56
-33,3,56
-33,3,56
-33,2,56
-33,3,56
-33,2,56
-33,3,56
-33,2,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,2,56
-33,3,56
-33,3,57
-33,2,56
-33,3,57
-33,3,56
-33,3,56
-33,3,56
-33,2,57
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,2,56
-32,3,56
-33,3,56
-33,3,56
-32,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-32,3,57
-32,3,57
-33,3,57
-33,3,56
-33,3,57
-33,3,57
-32,3,56
-33,3,56
-32,3,56
-33,3,57
-33,3,56
-33,3,56
-32,3,57
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,57
-33,3,57
-33,3,56
-33,3,56
-32,3,56
-32,3,56
-32,3,57
-33,3,56
-33,3,56
-32,3,56
-33,3,56
-33,3,56
-32,3,57
-33,3,56
-33,3,57
-33,3,56
-33,3,57
-32,3,57
-33,3,57
-33,3,56
-32,3,57
-32,3,57
-33,3,56
-33,3,57
-32,3,57
-33,3,56
-32,3,56
-32,3,56
-33,3,56
-32,3,56
-32,3,56
-32,3,56
-33,3,56
-33,3,56
-33,3,56
-32,3,57
-33,3,56
-33,3,57
-32,3,57
-33,3,56
-32,3,57
-32,3,57
-32,3,56
-32,3,56
-33,3,56
-33,3,56
-33,3,57
-33,3,56
-32,3,57
-33,3,57
-32,3,57
-33,3,57
-32,3,57
-33,3,56
-33,3,57
-33,3,56
-32,3,57
-33,3,56
-32,3,57
-32,3,57
-32,3,56
-33,3,56
-32,3,57
-33,3,57
-33,3,56
-33,3,56
-32,3,56
-33,3,56
-32,3,56
-32,3,56
-32,3,57
-33,3,56
-33,3,56
-32,3,57
-33,3,56
-32,3,57
-32,3,57
-33,3,57
-32,3,56
-33,3,57
-33,3,56
-32,3,56
-32,3,57
-32,3,56
-33,3,56
-33,3,56
-32,3,56
-32,3,56
-33,3,56
-33,3,57
-33,3,56
-33,3,56
-32,3,57
-33,3,56
-32,3,56
-32,3,56
-33,3,56
-33,3,57
-33,3,56
-33,3,57
-32,3,56
-32,3,57
-33,3,56
-32,3,57
-32,3,56
-33,3,57
-33,3,57
-33,3,57
-33,3,57
-33,3,57
-32,3,56
-33,3,57
-33,3,57
-33,3,56
-33,3,56
-32,3,56
-33,3,56
-33,3,56
-32,3,57
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-32,3,57
-33,3,56
-33,3,57
-32,3,57
-32,3,57
-33,3,56
-33,3,57
-33,3,56
-33,3,56
-33,3,56
-33,3,57
-33,3,56
-33,3,57
-33,3,56
-33,3,56
-33,3,56
-33,3,57
-33,3,56
-33,3,57
-32,3,57
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,57
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-34,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-34,3,56
-33,3,56
-33,3,56
-33,3,56
-34,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-34,3,56
-34,3,56
-34,3,56
-33,2,56
-34,3,56
-34,3,56
-34,3,56
-34,3,56
-34,3,56
-34,3,56
-33,3,56
-34,3,56
-34,3,56
-33,3,56
-34,3,56
-34,3,56
-34,3,56
-34,3,56
-34,3,56
-34,3,56
-34,3,56
-34,3,56
-34,2,56
-34,3,56
-34,3,56
-34,3,56
-33,3,56
-34,3,56
-34,3,56
-34,3,56
-34,3,56
-34,3,56
-34,2,55
-34,3,56
-33,3,56
-34,3,56
-34,3,56
-34,3,56
-34,3,56
-34,3,56
-33,3,56
-34,3,56
-34,3,56
-34,3,56
-33,3,56
-34,3,56
-34,3,56
-34,3,56
-34,3,56
-34,3,56
-33,3,56
-33,2,56
-33,3,56
-33,3,56
-34,3,56
-34,3,56
-33,3,56
-33,3,56
-34,3,56
-33,3,56
-34,3,56
-34,2,56
-33,2,56
-33,3,56
-34,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-34,2,56
-34,3,56
-33,3,56
-33,2,56
-34,3,56
-33,3,56
-33,3,56
-34,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-34,3,56
-33,3,56
-33,3,56
-34,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-34,3,56
-33,3,56
-33,3,56
-33,3,56
-34,3,56
-33,3,56
-34,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-34,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,57
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,57
-33,3,56
-33,3,56
-33,3,57
-33,4,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,4,57
-33,3,56
-33,3,56
-33,3,56
-33,4,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,3,56
-33,4,56
-33,3,56
-33,3,56
