v1	v2	v3	v4	ts
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:312
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:313
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:324
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:361
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:400
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:441
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:480
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:521
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:561
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:602
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:641
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:680
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:721
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:760
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:801
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:846
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:881
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:922
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:01:961
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:001
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:043
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:093
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:123
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:162
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:203
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:244
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:285
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:328
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:364
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:405
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:445
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:486
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:527
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:567
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:606
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:647
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:687
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:725
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:767
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:805
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:845
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:885
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:924
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:02:965
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:006
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:052
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:090
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:126
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:165
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:205
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:247
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:312
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:327
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:368
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:405
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:446
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:486
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:526
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:566
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:606
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:646
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:687
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:727
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:768
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:807
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:847
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:886
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:927
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:03:967
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:016
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:048
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:128
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:130
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:169
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:206
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:249
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:287
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:327
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:367
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:409
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:448
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:491
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:527
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:574
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:609
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:647
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:688
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:731
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:767
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:807
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:848
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:888
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:928
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:04:972
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:008
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:048
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:093
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:128
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:168
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:209
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:249
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:288
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:328
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:369
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:410
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:459
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:489
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:532
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:569
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:614
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:651
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:692
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:729
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:769
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:809
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:849
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:889
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:931
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:05:969
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:014
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:049
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:098
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:129
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:174
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:209
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:250
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:289
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:329
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:370
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:413
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:450
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:489
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:530
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:571
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:612
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:655
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:691
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:729
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:769
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:808
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:850
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:892
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:931
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:06:970
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:011
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:050
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:096
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:133
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:170
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:210
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:251
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:291
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:332
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:373
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:410
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:452
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:490
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:532
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:571
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:615
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:651
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:692
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:731
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:771
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:811
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:855
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:891
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:935
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:07:980
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:014
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:051
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:124
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:132
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:192
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:211
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:251
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:291
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:335
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:371
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:412
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:452
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:492
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:532
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:577
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:611
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:653
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:691
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:733
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:772
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:839
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:853
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:895
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:932
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:08:973
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:09:012
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:09:056
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:09:096
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:09:134
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:09:172
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:09:213
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:09:253
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:09:301
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:09:333
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:09:377
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:09:412
0,000000	0,000000	0,000000	0,000000	2020-10-13T22:56:09:456
