x	y	z	ts
-1,110195	1,499030	-0,067517	2020-10-13T22:56:01:308
0,002463	-0,003662	-0,052379	2020-10-13T22:56:01:308
0,064676	-0,116125	-0,138520	2020-10-13T22:56:01:308
0,079514	-0,057048	-0,100214	2020-10-13T22:56:01:309
0,009310	-0,067023	-0,083710	2020-10-13T22:56:01:309
-0,025907	0,060812	-0,088529	2020-10-13T22:56:01:309
0,014194	0,054153	0,009902	2020-10-13T22:56:01:310
-0,048957	-0,119938	-0,083348	2020-10-13T22:56:01:310
-0,039537	-0,009970	-0,098034	2020-10-13T22:56:01:311
0,117347	-0,011426	-0,098034	2020-10-13T22:56:01:311
0,064333	0,078607	-0,002712	2020-10-13T22:56:01:311
0,034609	-0,133007	-0,153394	2020-10-13T22:56:01:312
-0,015454	-0,092509	-0,011091	2020-10-13T22:56:01:312
-0,014335	-0,093904	-0,010967	2020-10-13T22:56:01:313
-0,012437	-0,096267	-0,010757	2020-10-13T22:56:01:313
-0,075973	-0,023419	-0,080031	2020-10-13T22:56:01:313
-0,046849	0,169421	-0,019532	2020-10-13T22:56:01:324
0,002668	0,226341	0,006985	2020-10-13T22:56:01:341
0,002830	-0,006768	-0,066951	2020-10-13T22:56:01:361
-0,033063	0,005196	-0,021487	2020-10-13T22:56:01:379
0,029242	-0,150301	-0,032784	2020-10-13T22:56:01:400
-0,012402	0,001817	-0,018153	2020-10-13T22:56:01:419
0,058083	-0,083143	0,015979	2020-10-13T22:56:01:441
-0,046420	-0,122027	-0,080601	2020-10-13T22:56:01:460
-0,063504	0,054365	0,021248	2020-10-13T22:56:01:480
0,033527	0,008077	0,106350	2020-10-13T22:56:01:500
-0,264258	-0,473573	0,063160	2020-10-13T22:56:01:521
0,141333	1,173971	0,395608	2020-10-13T22:56:01:540
0,204042	0,305573	0,241649	2020-10-13T22:56:01:560
-0,104143	-0,583489	-0,093189	2020-10-13T22:56:01:580
-0,135700	-0,283906	-0,018309	2020-10-13T22:56:01:601
-0,129841	-0,197923	-0,190661	2020-10-13T22:56:01:620
-0,176422	-0,307140	-0,136565	2020-10-13T22:56:01:641
-0,309078	-0,461573	-0,363178	2020-10-13T22:56:01:659
-0,379105	-0,599461	-0,283932	2020-10-13T22:56:01:680
-0,275170	-0,463200	-0,175675	2020-10-13T22:56:01:700
-0,122861	-0,523786	-0,024904	2020-10-13T22:56:01:721
-0,107633	-0,524850	-0,168029	2020-10-13T22:56:01:740
-0,005299	-0,380335	-0,171452	2020-10-13T22:56:01:760
0,064752	-0,158980	-0,062510	2020-10-13T22:56:01:780
0,198721	-0,514860	-0,226400	2020-10-13T22:56:01:800
0,120487	-0,751001	-0,289249	2020-10-13T22:56:01:820
0,152195	-0,459568	-0,254550	2020-10-13T22:56:01:846
0,224195	-0,025905	-0,114900	2020-10-13T22:56:01:860
0,351103	0,024935	0,071188	2020-10-13T22:56:01:880
0,276587	-0,268320	0,077294	2020-10-13T22:56:01:900
0,219884	0,140580	-0,054056	2020-10-13T22:56:01:922
0,163983	0,250086	-0,155598	2020-10-13T22:56:01:941
0,095902	0,066297	-0,296642	2020-10-13T22:56:01:961
0,242889	0,335684	-0,168867	2020-10-13T22:56:01:980
0,427560	0,301833	-0,061787	2020-10-13T22:56:02:001
0,314668	0,262861	0,307574	2020-10-13T22:56:02:020
0,387506	0,553318	0,017541	2020-10-13T22:56:02:042
0,123097	0,429053	-0,075199	2020-10-13T22:56:02:060
0,124643	0,378494	-0,136231	2020-10-13T22:56:02:091
0,136587	0,351646	-0,065812	2020-10-13T22:56:02:102
0,205925	0,365358	-0,163774	2020-10-13T22:56:02:123
0,151136	0,251609	-0,116142	2020-10-13T22:56:02:140
0,004728	-0,015551	-0,092655	2020-10-13T22:56:02:162
-0,007236	0,168697	-0,092655	2020-10-13T22:56:02:180
-0,009040	0,174784	-0,088888	2020-10-13T22:56:02:202
0,084707	0,213761	0,058590	2020-10-13T22:56:02:223
0,132610	0,218336	-0,059087	2020-10-13T22:56:02:243
0,087181	0,124140	-0,062766	2020-10-13T22:56:02:262
0,110848	0,133662	-0,028517	2020-10-13T22:56:02:285
0,147099	0,153207	-0,066673	2020-10-13T22:56:02:302
0,077609	-0,016825	-0,042508	2020-10-13T22:56:02:327
0,046707	-0,082895	-0,160414	2020-10-13T22:56:02:343
0,004557	-0,019710	-0,088877	2020-10-13T22:56:02:365
0,023700	0,035325	0,028372	2020-10-13T22:56:02:382
0,033721	-0,060233	-0,072908	2020-10-13T22:56:02:404
0,012879	-0,062012	-0,007983	2020-10-13T22:56:02:422
-0,001701	0,008034	0,036916	2020-10-13T22:56:02:445
-0,078271	-0,020680	-0,039654	2020-10-13T22:56:02:462
-0,047840	0,176575	-0,012335	2020-10-13T22:56:02:484
0,187075	-0,160529	-0,041882	2020-10-13T22:56:02:502
0,027599	-0,410435	-0,051544	2020-10-13T22:56:02:525
0,065637	-0,308631	-0,028870	2020-10-13T22:56:02:542
0,092080	-0,298159	-0,029032	2020-10-13T22:56:02:567
-0,023653	-0,408503	-0,071386	2020-10-13T22:56:02:584
0,050025	-0,296644	0,031960	2020-10-13T22:56:02:606
0,093700	-0,505119	-0,033264	2020-10-13T22:56:02:623
0,060147	-0,612862	-0,058984	2020-10-13T22:56:02:647
0,070528	-0,405036	-0,050752	2020-10-13T22:56:02:663
0,097438	-0,415298	-0,083648	2020-10-13T22:56:02:687
-0,002436	-0,264261	-0,088716	2020-10-13T22:56:02:703
