x	y	z	ts
-0,446891	0,526341	9,782312	2020-10-13T22:56:01:308
-0,439479	0,528992	9,782505	2020-10-13T22:56:01:308
-0,459492	0,683224	9,772024	2020-10-13T22:56:01:308
-0,395367	0,578683	9,781574	2020-10-13T22:56:01:308
-0,392162	0,576694	9,781820	2020-10-13T22:56:01:309
-0,392837	0,575679	9,781854	2020-10-13T22:56:01:309
-0,394653	0,579945	9,781528	2020-10-13T22:56:01:309
-0,393715	0,581752	9,781459	2020-10-13T22:56:01:310
-0,395956	0,574676	9,781787	2020-10-13T22:56:01:310
-0,397307	0,573739	9,781787	2020-10-13T22:56:01:310
-0,389757	0,572240	9,782179	2020-10-13T22:56:01:311
-0,386354	0,575679	9,782112	2020-10-13T22:56:01:311
-0,388933	0,551931	9,783379	2020-10-13T22:56:01:312
-0,390052	0,553326	9,783255	2020-10-13T22:56:01:312
-0,391950	0,555689	9,783045	2020-10-13T22:56:01:313
-0,393021	0,557019	9,782927	2020-10-13T22:56:01:313
-0,398216	0,565175	9,782248	2020-10-13T22:56:01:313
-0,411841	0,599183	9,779660	2020-10-13T22:56:01:324
-0,423407	0,635307	9,776886	2020-10-13T22:56:01:341
-0,412002	0,985432	9,748311	2020-10-13T22:56:01:361
-0,438415	0,980610	9,747644	2020-10-13T22:56:01:379
-0,442234	0,981633	9,747370	2020-10-13T22:56:01:400
-0,448113	0,985237	9,746737	2020-10-13T22:56:01:419
-0,448894	0,976264	9,747604	2020-10-13T22:56:01:441
-0,455738	0,962585	9,748647	2020-10-13T22:56:01:460
-0,461842	0,949052	9,749686	2020-10-13T22:56:01:480
-0,460767	0,923423	9,752198	2020-10-13T22:56:01:500
-0,485900	0,934106	9,749961	2020-10-13T22:56:01:520
-0,493574	1,017658	9,741208	2020-10-13T22:56:01:540
-0,501241	1,038126	9,738657	2020-10-13T22:56:01:560
-0,531897	1,006538	9,740347	2020-10-13T22:56:01:579
-0,564077	1,011483	9,738024	2020-10-13T22:56:01:601
-0,596459	1,029772	9,734177	2020-10-13T22:56:01:620
-0,631301	1,038243	9,731079	2020-10-13T22:56:01:641
