light_level	ts
0,000000	2020-10-13T22:56:01:309
0,000000	2020-10-13T22:56:01:310
0,000000	2020-10-13T22:56:01:361
0,000000	2020-10-13T22:56:01:601
0,000000	2020-10-13T22:56:01:846
0,000000	2020-10-13T22:56:02:092
0,000000	2020-10-13T22:56:02:327
0,000000	2020-10-13T22:56:02:567
0,000000	2020-10-13T22:56:02:806
0,000000	2020-10-13T22:56:03:052
0,000000	2020-10-13T22:56:03:312
0,000000	2020-10-13T22:56:03:526
0,000000	2020-10-13T22:56:03:768
0,000000	2020-10-13T22:56:04:016
0,000000	2020-10-13T22:56:04:249
0,000000	2020-10-13T22:56:04:491
0,000000	2020-10-13T22:56:04:730
0,000000	2020-10-13T22:56:04:972
0,000000	2020-10-13T22:56:05:209
0,000000	2020-10-13T22:56:05:458
0,000000	2020-10-13T22:56:05:691
0,000000	2020-10-13T22:56:05:931
0,000000	2020-10-13T22:56:06:173
0,000000	2020-10-13T22:56:06:413
0,000000	2020-10-13T22:56:06:655
0,000000	2020-10-13T22:56:06:891
0,000000	2020-10-13T22:56:07:132
0,000000	2020-10-13T22:56:07:373
0,000000	2020-10-13T22:56:07:614
0,000000	2020-10-13T22:56:07:855
0,000000	2020-10-13T22:56:08:123
0,000000	2020-10-13T22:56:08:335
0,000000	2020-10-13T22:56:08:577
0,000000	2020-10-13T22:56:08:838
0,000000	2020-10-13T22:56:09:056
0,000000	2020-10-13T22:56:09:299
0,000000	2020-10-13T22:56:09:536
0,000000	2020-10-13T22:56:09:775
0,000000	2020-10-13T22:56:10:015
0,000000	2020-10-13T22:56:10:255
0,000000	2020-10-13T22:56:10:498
0,000000	2020-10-13T22:56:10:737
0,000000	2020-10-13T22:56:10:983
0,000000	2020-10-13T22:56:11:214
0,000000	2020-10-13T22:56:11:456
0,000000	2020-10-13T22:56:11:695
0,000000	2020-10-13T22:56:11:938
0,000000	2020-10-13T22:56:12:177
0,000000	2020-10-13T22:56:12:419
0,000000	2020-10-13T22:56:12:660
0,000000	2020-10-13T22:56:12:905
0,000000	2020-10-13T22:56:13:139
0,000000	2020-10-13T22:56:13:382
0,000000	2020-10-13T22:56:13:618
0,000000	2020-10-13T22:56:13:859
0,000000	2020-10-13T22:56:14:102
0,000000	2020-10-13T22:56:14:339
0,000000	2020-10-13T22:56:14:580
0,000000	2020-10-13T22:56:14:826
0,000000	2020-10-13T22:56:15:062
0,000000	2020-10-13T22:56:15:311
0,000000	2020-10-13T22:56:15:547
0,000000	2020-10-13T22:56:15:789
0,000000	2020-10-13T22:56:16:023
0,000000	2020-10-13T22:56:16:261
0,000000	2020-10-13T22:56:16:503
0,000000	2020-10-13T22:56:16:745
0,000000	2020-10-13T22:56:16:982
0,000000	2020-10-13T22:56:17:221
0,000000	2020-10-13T22:56:17:473
0,000000	2020-10-13T22:56:17:700
0,000000	2020-10-13T22:56:17:941
0,000000	2020-10-13T22:56:18:182
0,000000	2020-10-13T22:56:18:423
0,000000	2020-10-13T22:56:18:666
0,000000	2020-10-13T22:56:18:905
0,000000	2020-10-13T22:56:19:143
0,000000	2020-10-13T22:56:19:383
0,000000	2020-10-13T22:56:19:625
0,000000	2020-10-13T22:56:19:863
0,000000	2020-10-13T22:56:20:108
0,000000	2020-10-13T22:56:20:343
0,000000	2020-10-13T22:56:20:584
0,000000	2020-10-13T22:56:20:827
0,000000	2020-10-13T22:56:21:067
0,000000	2020-10-13T22:56:21:306
0,000000	2020-10-13T22:56:21:545
0,000000	2020-10-13T22:56:21:785
0,000000	2020-10-13T22:56:22:026
0,000000	2020-10-13T22:56:22:265
0,000000	2020-10-13T22:56:22:507
0,000000	2020-10-13T22:56:22:745
0,000000	2020-10-13T22:56:22:986
0,000000	2020-10-13T22:56:23:226
0,000000	2020-10-13T22:56:23:466
0,000000	2020-10-13T22:56:23:709
0,000000	2020-10-13T22:56:23:947
0,000000	2020-10-13T22:56:24:187
0,000000	2020-10-13T22:56:24:428
0,000000	2020-10-13T22:56:24:668
0,000000	2020-10-13T22:56:24:909
0,000000	2020-10-13T22:56:25:147
0,000000	2020-10-13T22:56:25:388
0,000000	2020-10-13T22:56:25:628
0,000000	2020-10-13T22:56:25:869
0,000000	2020-10-13T22:56:26:111
0,000000	2020-10-13T22:56:26:348
