x	y	z	ts
0,504359	0,077445	9,793365	2020-10-29T19:09:01:211
0,413710	0,038943	9,797842	2020-10-29T19:09:01:212
1,650313	0,022714	9,666764	2020-10-29T19:09:01:212
4,911265	-0,038661	8,488131	2020-10-29T19:09:01:213
1,611876	-0,138709	9,672280	2020-10-29T19:09:01:229
1,070070	-0,260301	9,744617	2020-10-29T19:09:01:269
1,057526	-0,268397	9,745768	2020-10-29T19:09:01:273
0,998785	-0,324586	9,750254	2020-10-29T19:09:01:288
0,946695	-0,394512	9,752872	2020-10-29T19:09:01:309
0,894608	-0,453497	9,755224	2020-10-29T19:09:01:328
0,825267	-0,485170	9,759812	2020-10-29T19:09:01:349
0,743739	-0,500624	9,765583	2020-10-29T19:09:01:368
0,685443	-0,520304	9,768820	2020-10-29T19:09:01:389
0,645546	-0,548909	9,769972	2020-10-29T19:09:01:409
0,614035	-0,584249	9,769954	2020-10-29T19:09:01:429
0,584844	-0,615099	9,769852	2020-10-29T19:09:01:448
0,555889	-0,641287	9,769858	2020-10-29T19:09:01:469
0,524754	-0,658510	9,770434	2020-10-29T19:09:01:488
0,511730	-0,665667	9,770640	2020-10-29T19:09:01:509
0,471734	-0,691455	9,770862	2020-10-29T19:09:01:528
0,444768	-0,710768	9,770741	2020-10-29T19:09:01:549
0,419851	-0,728052	9,770571	2020-10-29T19:09:01:569
0,401504	-0,742379	9,770264	2020-10-29T19:09:01:589
0,378345	-0,748713	9,770704	2020-10-29T19:09:01:608
0,357165	-0,756390	9,770910	2020-10-29T19:09:01:632
0,343907	-0,775813	9,769863	2020-10-29T19:09:01:649
0,332086	-0,797777	9,768503	2020-10-29T19:09:01:669
0,318805	-0,812164	9,767760	2020-10-29T19:09:01:689
0,305745	-0,822052	9,767350	2020-10-29T19:09:01:709
0,291289	-0,831803	9,766967	2020-10-29T19:09:01:729
0,275777	-0,842383	9,766510	2020-10-29T19:09:01:750
0,262598	-0,851536	9,766080	2020-10-29T19:09:01:769
0,247306	-0,855446	9,766137	2020-10-29T19:09:01:789
0,234331	-0,860700	9,765996	2020-10-29T19:09:01:809
0,216103	-0,860742	9,766412	2020-10-29T19:09:01:830
0,201329	-0,862441	9,766578	2020-10-29T19:09:01:849
0,187822	-0,859148	9,767138	2020-10-29T19:09:01:869
0,174095	-0,852520	9,767972	2020-10-29T19:09:01:889
0,160471	-0,850205	9,768408	2020-10-29T19:09:01:909
0,143777	-0,840185	9,769534	2020-10-29T19:09:01:929
0,128597	-0,832358	9,770416	2020-10-29T19:09:01:950
0,119558	-0,833158	9,770463	2020-10-29T19:09:01:969
0,110270	-0,836792	9,770261	2020-10-29T19:09:01:990
0,101976	-0,838693	9,770188	2020-10-29T19:09:02:009
0,092916	-0,841720	9,770019	2020-10-29T19:09:02:030
0,092367	-0,855577	9,768820	2020-10-29T19:09:02:049
0,087044	-0,863551	9,768167	2020-10-29T19:09:02:070
0,080644	-0,865135	9,768082	2020-10-29T19:09:02:089
0,072865	-0,861838	9,768435	2020-10-29T19:09:02:110
0,067478	-0,861259	9,768524	2020-10-29T19:09:02:129
0,061159	-0,857198	9,768923	2020-10-29T19:09:02:150
0,055556	-0,852616	9,769358	2020-10-29T19:09:02:169
0,049801	-0,842892	9,770232	2020-10-29T19:09:02:190
0,043754	-0,826633	9,771650	2020-10-29T19:09:02:209
0,031898	-0,795327	9,774294	2020-10-29T19:09:02:230
0,024851	-0,778907	9,775637	2020-10-29T19:09:02:249
0,020393	-0,765524	9,776704	2020-10-29T19:09:02:271
0,014871	-0,747155	9,778135	2020-10-29T19:09:02:289
0,013588	-0,743879	9,778386	2020-10-29T19:09:02:311
0,004892	-0,718954	9,780259	2020-10-29T19:09:02:329
-0,003500	-0,685800	9,782640	2020-10-29T19:09:02:351
-0,007915	-0,668622	9,783827	2020-10-29T19:09:02:370
-0,020389	-0,614180	9,787377	2020-10-29T19:09:02:391
-0,032763	-0,545578	9,791408	2020-10-29T19:09:02:409
-0,038179	-0,507189	9,793451	2020-10-29T19:09:02:432
-0,053594	-0,360240	9,799885	2020-10-29T19:09:02:449
