light_intensity	ts
2177092,000000	2020-10-29T19:09:07:600
2178561,000000	2020-10-29T19:09:07:639
2179296,000000	2020-10-29T19:09:07:680
2179160,000000	2020-10-29T19:09:07:719
2179090,000000	2020-10-29T19:09:07:760
2179389,000000	2020-10-29T19:09:07:798
2180513,000000	2020-10-29T19:09:07:840
2182081,000000	2020-10-29T19:09:07:879
2184116,000000	2020-10-29T19:09:07:920
2186415,000000	2020-10-29T19:09:07:959
2188803,000000	2020-10-29T19:09:08:000
2191298,000000	2020-10-29T19:09:08:039
2193837,000000	2020-10-29T19:09:08:080
2196292,000000	2020-10-29T19:09:08:119
2198710,000000	2020-10-29T19:09:08:160
2201072,000000	2020-10-29T19:09:08:199
2203412,000000	2020-10-29T19:09:08:240
2202720,000000	2020-10-29T19:09:08:279
2198144,000000	2020-10-29T19:09:08:320
2193361,000000	2020-10-29T19:09:08:359
2190640,000000	2020-10-29T19:09:08:400
2190143,000000	2020-10-29T19:09:08:439
2191207,000000	2020-10-29T19:09:08:480
2193241,000000	2020-10-29T19:09:08:519
2194876,000000	2020-10-29T19:09:08:560
2195910,000000	2020-10-29T19:09:08:600
2195942,000000	2020-10-29T19:09:08:640
2195934,000000	2020-10-29T19:09:08:679
2196556,000000	2020-10-29T19:09:08:720
2197596,000000	2020-10-29T19:09:08:760
2199558,000000	2020-10-29T19:09:08:801
2201777,000000	2020-10-29T19:09:08:840
2204219,000000	2020-10-29T19:09:08:880
2206854,000000	2020-10-29T19:09:08:920
2209509,000000	2020-10-29T19:09:08:961
2211904,000000	2020-10-29T19:09:09:000
2214378,000000	2020-10-29T19:09:09:058
2216955,000000	2020-10-29T19:09:09:080
2219052,000000	2020-10-29T19:09:09:121
2217526,000000	2020-10-29T19:09:09:160
2212182,000000	2020-10-29T19:09:09:202
2207088,000000	2020-10-29T19:09:09:244
2204235,000000	2020-10-29T19:09:09:286
2203645,000000	2020-10-29T19:09:09:320
2204687,000000	2020-10-29T19:09:09:362
2206660,000000	2020-10-29T19:09:09:401
2208217,000000	2020-10-29T19:09:09:442
2209065,000000	2020-10-29T19:09:09:480
2208874,000000	2020-10-29T19:09:09:521
2208638,000000	2020-10-29T19:09:09:562
2208972,000000	2020-10-29T19:09:09:602
2209865,000000	2020-10-29T19:09:09:642
2211407,000000	2020-10-29T19:09:09:683
2213451,000000	2020-10-29T19:09:09:720
2215731,000000	2020-10-29T19:09:09:760
2218458,000000	2020-10-29T19:09:09:801
2220912,000000	2020-10-29T19:09:09:840
2223384,000000	2020-10-29T19:09:09:880
2225844,000000	2020-10-29T19:09:09:920
2228234,000000	2020-10-29T19:09:09:960
2230351,000000	2020-10-29T19:09:10:000
2228966,000000	2020-10-29T19:09:10:042
2222887,000000	2020-10-29T19:09:10:080
2216111,000000	2020-10-29T19:09:10:120
2211563,000000	2020-10-29T19:09:10:160
2209525,000000	2020-10-29T19:09:10:199
2209379,000000	2020-10-29T19:09:10:240
2210378,000000	2020-10-29T19:09:10:281
2211696,000000	2020-10-29T19:09:10:321
2212060,000000	2020-10-29T19:09:10:360
2211232,000000	2020-10-29T19:09:10:401
2210321,000000	2020-10-29T19:09:10:440
2209939,000000	2020-10-29T19:09:10:481
2210029,000000	2020-10-29T19:09:10:521
2211093,000000	2020-10-29T19:09:10:560
2212714,000000	2020-10-29T19:09:10:602
2214808,000000	2020-10-29T19:09:10:641
2217281,000000	2020-10-29T19:09:10:681
2219773,000000	2020-10-29T19:09:10:721
2222214,000000	2020-10-29T19:09:10:762
2224620,000000	2020-10-29T19:09:10:802
2226935,000000	2020-10-29T19:09:10:842
2229190,000000	2020-10-29T19:09:10:881
2230447,000000	2020-10-29T19:09:10:921
2226163,000000	2020-10-29T19:09:10:961
2218529,000000	2020-10-29T19:09:11:002
2212132,000000	2020-10-29T19:09:11:041
2208569,000000	2020-10-29T19:09:11:082
2207368,000000	2020-10-29T19:09:11:122
2207912,000000	2020-10-29T19:09:11:162
2209300,000000	2020-10-29T19:09:11:202
2210439,000000	2020-10-29T19:09:11:243
2210365,000000	2020-10-29T19:09:11:282
2209418,000000	2020-10-29T19:09:11:322
2208682,000000	2020-10-29T19:09:11:362
2208373,000000	2020-10-29T19:09:11:402
2208917,000000	2020-10-29T19:09:11:442
2210029,000000	2020-10-29T19:09:11:482
2211928,000000	2020-10-29T19:09:11:522
2214157,000000	2020-10-29T19:09:11:563
2216390,000000	2020-10-29T19:09:11:602
2218884,000000	2020-10-29T19:09:11:642
2221144,000000	2020-10-29T19:09:11:682
2223202,000000	2020-10-29T19:09:11:733
2225452,000000	2020-10-29T19:09:11:762
2227451,000000	2020-10-29T19:09:11:803
2225951,000000	2020-10-29T19:09:11:843
2219467,000000	2020-10-29T19:09:11:882
2212262,000000	2020-10-29T19:09:11:926
2207502,000000	2020-10-29T19:09:11:963
2206154,000000	2020-10-29T19:09:12:003
2206838,000000	2020-10-29T19:09:12:043
2208485,000000	2020-10-29T19:09:12:083
2210245,000000	2020-10-29T19:09:12:123
2210450,000000	2020-10-29T19:09:12:163
2209633,000000	2020-10-29T19:09:12:205
2208466,000000	2020-10-29T19:09:12:243
2208211,000000	2020-10-29T19:09:12:283
2208660,000000	2020-10-29T19:09:12:324
2209685,000000	2020-10-29T19:09:12:364
2211610,000000	2020-10-29T19:09:12:404
2213744,000000	2020-10-29T19:09:12:444
2216044,000000	2020-10-29T19:09:12:484
2218693,000000	2020-10-29T19:09:12:524
2221168,000000	2020-10-29T19:09:12:564
2223482,000000	2020-10-29T19:09:12:604
2225851,000000	2020-10-29T19:09:12:644
2226936,000000	2020-10-29T19:09:12:684
2221818,000000	2020-10-29T19:09:12:723
2212535,000000	2020-10-29T19:09:12:764
2204634,000000	2020-10-29T19:09:12:804
2200102,000000	2020-10-29T19:09:12:844
2198217,000000	2020-10-29T19:09:12:884
2197953,000000	2020-10-29T19:09:12:924
2198890,000000	2020-10-29T19:09:12:964
2199434,000000	2020-10-29T19:09:13:005
2198482,000000	2020-10-29T19:09:13:045
2196536,000000	2020-10-29T19:09:13:085
2194746,000000	2020-10-29T19:09:13:125
2193551,000000	2020-10-29T19:09:13:165
2193603,000000	2020-10-29T19:09:13:204
2194514,000000	2020-10-29T19:09:13:244
2195902,000000	2020-10-29T19:09:13:284
2197873,000000	2020-10-29T19:09:13:325
2199905,000000	2020-10-29T19:09:13:365
2201888,000000	2020-10-29T19:09:13:405
2203829,000000	2020-10-29T19:09:13:445
2205762,000000	2020-10-29T19:09:13:485
2207561,000000	2020-10-29T19:09:13:525
2206257,000000	2020-10-29T19:09:13:565
2197546,000000	2020-10-29T19:09:13:605
2186921,000000	2020-10-29T19:09:13:648
2179465,000000	2020-10-29T19:09:13:724
2175465,000000	2020-10-29T19:09:13:731
2173831,000000	2020-10-29T19:09:13:766
2174460,000000	2020-10-29T19:09:13:806
2175457,000000	2020-10-29T19:09:13:845
2175165,000000	2020-10-29T19:09:13:886
2173447,000000	2020-10-29T19:09:13:925
2171282,000000	2020-10-29T19:09:13:966
2169217,000000	2020-10-29T19:09:14:006
2168349,000000	2020-10-29T19:09:14:046
2168323,000000	2020-10-29T19:09:14:086
2169338,000000	2020-10-29T19:09:14:125
2170986,000000	2020-10-29T19:09:14:166
2172878,000000	2020-10-29T19:09:14:206
2175113,000000	2020-10-29T19:09:14:246
2177063,000000	2020-10-29T19:09:14:286
2178870,000000	2020-10-29T19:09:14:326
2180671,000000	2020-10-29T19:09:14:366
2180306,000000	2020-10-29T19:09:14:406
2172669,000000	2020-10-29T19:09:14:446
2162064,000000	2020-10-29T19:09:14:486
2154175,000000	2020-10-29T19:09:14:526
2150387,000000	2020-10-29T19:09:14:566
2149562,000000	2020-10-29T19:09:14:607
2150883,000000	2020-10-29T19:09:14:646
2152251,000000	2020-10-29T19:09:14:686
2152193,000000	2020-10-29T19:09:14:726
2150239,000000	2020-10-29T19:09:14:766
2147859,000000	2020-10-29T19:09:14:806
2146142,000000	2020-10-29T19:09:14:846
2145557,000000	2020-10-29T19:09:14:886
2145995,000000	2020-10-29T19:09:14:926
2147123,000000	2020-10-29T19:09:14:968
2150842,000000	2020-10-29T19:09:15:008
2152987,000000	2020-10-29T19:09:15:048
2154712,000000	2020-10-29T19:09:15:088
2156727,000000	2020-10-29T19:09:15:127
2158028,000000	2020-10-29T19:09:15:170
2152162,000000	2020-10-29T19:09:15:372
2139012,000000	2020-10-29T19:09:15:373
2126309,000000	2020-10-29T19:09:15:374
2118482,000000	2020-10-29T19:09:15:375
2114321,000000	2020-10-29T19:09:15:379
2112778,000000	2020-10-29T19:09:15:406
2113123,000000	2020-10-29T19:09:15:446
2112809,000000	2020-10-29T19:09:15:487
2110636,000000	2020-10-29T19:09:15:527
2107591,000000	2020-10-29T19:09:15:567
2104817,000000	2020-10-29T19:09:15:607
2102997,000000	2020-10-29T19:09:15:648
2102703,000000	2020-10-29T19:09:15:687
2103517,000000	2020-10-29T19:09:15:728
2105360,000000	2020-10-29T19:09:15:766
2107867,000000	2020-10-29T19:09:15:810
2110299,000000	2020-10-29T19:09:15:846
2117455,000000	2020-10-29T19:09:15:969
2119758,000000	2020-10-29T19:09:16:006
2118917,000000	2020-10-29T19:09:16:048
2107756,000000	2020-10-29T19:09:16:087
2093507,000000	2020-10-29T19:09:16:127
2083547,000000	2020-10-29T19:09:16:167
2077912,000000	2020-10-29T19:09:16:208
2075449,000000	2020-10-29T19:09:16:259
2063813,000000	2020-10-29T19:09:25:139
2067809,000000	2020-10-29T19:09:25:139
2072290,000000	2020-10-29T19:09:25:148
2076956,000000	2020-10-29T19:09:25:181
2081603,000000	2020-10-29T19:09:25:222
2085882,000000	2020-10-29T19:09:25:264
2090315,000000	2020-10-29T19:09:25:302
2094397,000000	2020-10-29T19:09:25:343
2098425,000000	2020-10-29T19:09:25:382
2102275,000000	2020-10-29T19:09:25:423
2102195,000000	2020-10-29T19:09:25:462
2092587,000000	2020-10-29T19:09:25:504
2080883,000000	2020-10-29T19:09:25:542
2073568,000000	2020-10-29T19:09:25:583
2071026,000000	2020-10-29T19:09:25:622
2071991,000000	2020-10-29T19:09:25:663
2074903,000000	2020-10-29T19:09:25:702
2078156,000000	2020-10-29T19:09:25:746
2080398,000000	2020-10-29T19:09:25:783
2080775,000000	2020-10-29T19:09:25:823
2080472,000000	2020-10-29T19:09:25:862
2080840,000000	2020-10-29T19:09:25:903
2082397,000000	2020-10-29T19:09:25:943
2085080,000000	2020-10-29T19:09:25:984
2088772,000000	2020-10-29T19:09:26:022
2092839,000000	2020-10-29T19:09:26:063
2097297,000000	2020-10-29T19:09:26:103
2101815,000000	2020-10-29T19:09:26:143
2106114,000000	2020-10-29T19:09:26:183
2110337,000000	2020-10-29T19:09:26:223
2114270,000000	2020-10-29T19:09:26:262
2118188,000000	2020-10-29T19:09:26:304
2121886,000000	2020-10-29T19:09:26:343
2120565,000000	2020-10-29T19:09:26:384
2111201,000000	2020-10-29T19:09:26:422
2101077,000000	2020-10-29T19:09:26:464
2095145,000000	2020-10-29T19:09:26:503
2094018,000000	2020-10-29T19:09:26:544
2095823,000000	2020-10-29T19:09:26:583
2099331,000000	2020-10-29T19:09:26:623
2102823,000000	2020-10-29T19:09:26:663
2104624,000000	2020-10-29T19:09:26:704
2104930,000000	2020-10-29T19:09:26:743
2104577,000000	2020-10-29T19:09:26:784
2105088,000000	2020-10-29T19:09:26:823
2106787,000000	2020-10-29T19:09:26:864
2109470,000000	2020-10-29T19:09:26:903
2112817,000000	2020-10-29T19:09:26:945
2116824,000000	2020-10-29T19:09:26:983
2121202,000000	2020-10-29T19:09:27:025
2125392,000000	2020-10-29T19:09:27:063
2129380,000000	2020-10-29T19:09:27:104
2133437,000000	2020-10-29T19:09:27:143
2137319,000000	2020-10-29T19:09:27:184
2140327,000000	2020-10-29T19:09:27:223
2136610,000000	2020-10-29T19:09:27:264
2127651,000000	2020-10-29T19:09:27:304
2119787,000000	2020-10-29T19:09:27:345
2116504,000000	2020-10-29T19:09:27:384
2117063,000000	2020-10-29T19:09:27:425
2120599,000000	2020-10-29T19:09:27:463
2124910,000000	2020-10-29T19:09:27:505
2128602,000000	2020-10-29T19:09:27:544
2130095,000000	2020-10-29T19:09:27:584
2129909,000000	2020-10-29T19:09:27:624
2129866,000000	2020-10-29T19:09:27:665
2130710,000000	2020-10-29T19:09:27:704
2132903,000000	2020-10-29T19:09:27:746
2135979,000000	2020-10-29T19:09:27:785
2139523,000000	2020-10-29T19:09:27:824
2143389,000000	2020-10-29T19:09:27:864
2147317,000000	2020-10-29T19:09:27:905
2151435,000000	2020-10-29T19:09:27:944
2155332,000000	2020-10-29T19:09:27:985
2158176,000000	2020-10-29T19:09:28:025
2153925,000000	2020-10-29T19:09:28:065
2144673,000000	2020-10-29T19:09:28:104
2137365,000000	2020-10-29T19:09:28:146
2134290,000000	2020-10-29T19:09:28:184
2135111,000000	2020-10-29T19:09:28:225
2138139,000000	2020-10-29T19:09:28:265
2141758,000000	2020-10-29T19:09:28:306
2146202,000000	2020-10-29T19:09:28:345
2149847,000000	2020-10-29T19:09:28:386
2151845,000000	2020-10-29T19:09:28:425
2153725,000000	2020-10-29T19:09:28:466
2156181,000000	2020-10-29T19:09:28:505
2159887,000000	2020-10-29T19:09:28:546
2164182,000000	2020-10-29T19:09:28:585
2168742,000000	2020-10-29T19:09:28:626
2173396,000000	2020-10-29T19:09:28:665
2177882,000000	2020-10-29T19:09:28:706
2182255,000000	2020-10-29T19:09:28:747
2186344,000000	2020-10-29T19:09:28:786
2186605,000000	2020-10-29T19:09:28:825
2178844,000000	2020-10-29T19:09:28:866
2169535,000000	2020-10-29T19:09:28:905
2163891,000000	2020-10-29T19:09:28:947
2162319,000000	2020-10-29T19:09:28:984
2163872,000000	2020-10-29T19:09:29:026
2166945,000000	2020-10-29T19:09:29:065
2170204,000000	2020-10-29T19:09:29:107
2172021,000000	2020-10-29T19:09:29:145
2172034,000000	2020-10-29T19:09:29:186
2171378,000000	2020-10-29T19:09:29:225
2171474,000000	2020-10-29T19:09:29:266
2173020,000000	2020-10-29T19:09:29:306
2175237,000000	2020-10-29T19:09:29:347
2178302,000000	2020-10-29T19:09:29:385
2181930,000000	2020-10-29T19:09:29:427
2185598,000000	2020-10-29T19:09:29:466
2189239,000000	2020-10-29T19:09:29:507
2192947,000000	2020-10-29T19:09:29:546
2195226,000000	2020-10-29T19:09:29:587
2189263,000000	2020-10-29T19:09:29:626
2177958,000000	2020-10-29T19:09:29:667
2168215,000000	2020-10-29T19:09:29:706
2163530,000000	2020-10-29T19:09:29:750
2162559,000000	2020-10-29T19:09:29:787
2163973,000000	2020-10-29T19:09:29:827
2166508,000000	2020-10-29T19:09:29:866
2168540,000000	2020-10-29T19:09:29:907
2168985,000000	2020-10-29T19:09:29:946
2167945,000000	2020-10-29T19:09:29:987
2166810,000000	2020-10-29T19:09:30:027
2167011,000000	2020-10-29T19:09:30:066
2168368,000000	2020-10-29T19:09:30:107
2170834,000000	2020-10-29T19:09:30:172
2173964,000000	2020-10-29T19:09:30:186
2177219,000000	2020-10-29T19:09:30:227
2180593,000000	2020-10-29T19:09:30:267
2184002,000000	2020-10-29T19:09:30:308
2187240,000000	2020-10-29T19:09:30:347
2190214,000000	2020-10-29T19:09:30:388
2193045,000000	2020-10-29T19:09:30:427
2190451,000000	2020-10-29T19:09:30:468
2179323,000000	2020-10-29T19:09:30:507
2167083,000000	2020-10-29T19:09:30:548
2159667,000000	2020-10-29T19:09:30:587
2156700,000000	2020-10-29T19:09:30:628
2156486,000000	2020-10-29T19:09:30:667
2158041,000000	2020-10-29T19:09:30:708
2159778,000000	2020-10-29T19:09:30:748
2160185,000000	2020-10-29T19:09:30:788
2158932,000000	2020-10-29T19:09:30:827
2157010,000000	2020-10-29T19:09:30:869
2156038,000000	2020-10-29T19:09:30:907
2156092,000000	2020-10-29T19:09:30:948
2157462,000000	2020-10-29T19:09:30:989
2159913,000000	2020-10-29T19:09:31:028
2162778,000000	2020-10-29T19:09:31:066
2165860,000000	2020-10-29T19:09:31:109
2169002,000000	2020-10-29T19:09:31:148
2172243,000000	2020-10-29T19:09:31:188
2174977,000000	2020-10-29T19:09:31:227
2177596,000000	2020-10-29T19:09:31:269
2180352,000000	2020-10-29T19:09:31:307
2182916,000000	2020-10-29T19:09:31:349
2182813,000000	2020-10-29T19:09:31:388
2173073,000000	2020-10-29T19:09:31:429
2159828,000000	2020-10-29T19:09:31:468
2150438,000000	2020-10-29T19:09:31:509
2145971,000000	2020-10-29T19:09:31:547
2144651,000000	2020-10-29T19:09:31:589
2145623,000000	2020-10-29T19:09:31:628
2147227,000000	2020-10-29T19:09:31:669
2148059,000000	2020-10-29T19:09:31:708
2147102,000000	2020-10-29T19:09:31:753
2145220,000000	2020-10-29T19:09:31:789
2143764,000000	2020-10-29T19:09:31:829
2143368,000000	2020-10-29T19:09:31:868
2144619,000000	2020-10-29T19:09:31:909
2146637,000000	2020-10-29T19:09:31:949
2149161,000000	2020-10-29T19:09:31:989
2152141,000000	2020-10-29T19:09:32:028
2155344,000000	2020-10-29T19:09:32:069
2158393,000000	2020-10-29T19:09:32:109
2161178,000000	2020-10-29T19:09:32:150
2163696,000000	2020-10-29T19:09:32:189
2166024,000000	2020-10-29T19:09:32:229
2168394,000000	2020-10-29T19:09:32:268
2170203,000000	2020-10-29T19:09:32:310
2163586,000000	2020-10-29T19:09:32:349
2149201,000000	2020-10-29T19:09:32:389
2136337,000000	2020-10-29T19:09:32:429
2128178,000000	2020-10-29T19:09:32:470
2123839,000000	2020-10-29T19:09:32:509
2121588,000000	2020-10-29T19:09:32:551
2121588,000000	2020-10-29T19:09:32:589
2118771,000000	2020-10-29T19:09:32:631
2115432,000000	2020-10-29T19:09:32:670
2111947,000000	2020-10-29T19:09:32:711
2109655,000000	2020-10-29T19:09:32:750
2109002,000000	2020-10-29T19:09:32:791
2109790,000000	2020-10-29T19:09:32:830
2111459,000000	2020-10-29T19:09:32:871
2113594,000000	2020-10-29T19:09:32:910
2115760,000000	2020-10-29T19:09:32:951
2118210,000000	2020-10-29T19:09:32:990
2120374,000000	2020-10-29T19:09:33:030
2122361,000000	2020-10-29T19:09:33:070
2124989,000000	2020-10-29T19:09:33:110
2126902,000000	2020-10-29T19:09:33:150
2129174,000000	2020-10-29T19:09:33:191
2127404,000000	2020-10-29T19:09:33:229
2115704,000000	2020-10-29T19:09:33:271
2101444,000000	2020-10-29T19:09:33:309
2091378,000000	2020-10-29T19:09:33:351
2086414,000000	2020-10-29T19:09:33:390
2084422,000000	2020-10-29T19:09:33:430
2084815,000000	2020-10-29T19:09:33:469
2086150,000000	2020-10-29T19:09:33:511
2086420,000000	2020-10-29T19:09:33:551
2084929,000000	2020-10-29T19:09:33:591
2082241,000000	2020-10-29T19:09:33:630
2080692,000000	2020-10-29T19:09:33:671
2080541,000000	2020-10-29T19:09:33:710
2081800,000000	2020-10-29T19:09:33:753
2083862,000000	2020-10-29T19:09:33:790
2086745,000000	2020-10-29T19:09:33:831
2089630,000000	2020-10-29T19:09:33:871
2092873,000000	2020-10-29T19:09:33:911
2096203,000000	2020-10-29T19:09:33:950
2099359,000000	2020-10-29T19:09:33:991
2102519,000000	2020-10-29T19:09:34:031
2105637,000000	2020-10-29T19:09:34:071
2108614,000000	2020-10-29T19:09:34:111
2109804,000000	2020-10-29T19:09:34:151
2101833,000000	2020-10-29T19:09:34:191
2088855,000000	2020-10-29T19:09:34:231
2078675,000000	2020-10-29T19:09:34:271
2073854,000000	2020-10-29T19:09:34:312
2072318,000000	2020-10-29T19:09:34:351
2073326,000000	2020-10-29T19:09:34:391
2075476,000000	2020-10-29T19:09:34:430
2076997,000000	2020-10-29T19:09:34:471
2076422,000000	2020-10-29T19:09:34:511
2074757,000000	2020-10-29T19:09:34:551
2073340,000000	2020-10-29T19:09:34:591
2073221,000000	2020-10-29T19:09:34:632
2074334,000000	2020-10-29T19:09:34:671
2076514,000000	2020-10-29T19:09:34:713
2079672,000000	2020-10-29T19:09:34:753
2083072,000000	2020-10-29T19:09:34:793
2086902,000000	2020-10-29T19:09:34:832
2090635,000000	2020-10-29T19:09:34:872
2094143,000000	2020-10-29T19:09:34:911
2097618,000000	2020-10-29T19:09:34:953
2100927,000000	2020-10-29T19:09:34:991
2104172,000000	2020-10-29T19:09:35:032
2101929,000000	2020-10-29T19:09:35:071
2091399,000000	2020-10-29T19:09:35:113
2080335,000000	2020-10-29T19:09:35:176
2074077,000000	2020-10-29T19:09:35:192
2072090,000000	2020-10-29T19:09:35:231
2073339,000000	2020-10-29T19:09:35:272
2076544,000000	2020-10-29T19:09:35:312
2079263,000000	2020-10-29T19:09:35:353
2080215,000000	2020-10-29T19:09:35:391
2079378,000000	2020-10-29T19:09:35:433
2078490,000000	2020-10-29T19:09:35:472
