light_level	ts
16,000000	2020-10-29T19:09:01:212
68,000000	2020-10-29T19:09:01:409
68,000000	2020-10-29T19:09:01:649
68,000000	2020-10-29T19:09:01:890
68,000000	2020-10-29T19:09:02:130
68,000000	2020-10-29T19:09:02:369
68,000000	2020-10-29T19:09:02:612
68,000000	2020-10-29T19:09:02:853
68,000000	2020-10-29T19:09:03:093
68,000000	2020-10-29T19:09:03:334
68,000000	2020-10-29T19:09:03:573
68,000000	2020-10-29T19:09:03:813
68,000000	2020-10-29T19:09:04:054
68,000000	2020-10-29T19:09:04:294
68,000000	2020-10-29T19:09:04:534
68,000000	2020-10-29T19:09:04:775
68,000000	2020-10-29T19:09:05:015
68,000000	2020-10-29T19:09:05:256
68,000000	2020-10-29T19:09:05:496
68,000000	2020-10-29T19:09:05:736
68,000000	2020-10-29T19:09:05:977
68,000000	2020-10-29T19:09:06:216
68,000000	2020-10-29T19:09:06:457
68,000000	2020-10-29T19:09:06:698
68,000000	2020-10-29T19:09:06:937
68,000000	2020-10-29T19:09:07:178
68,000000	2020-10-29T19:09:07:416
68,000000	2020-10-29T19:09:07:657
68,000000	2020-10-29T19:09:07:897
68,000000	2020-10-29T19:09:08:137
72,000000	2020-10-29T19:09:08:377
72,000000	2020-10-29T19:09:08:617
72,000000	2020-10-29T19:09:08:858
68,000000	2020-10-29T19:09:09:099
68,000000	2020-10-29T19:09:09:338
68,000000	2020-10-29T19:09:09:580
68,000000	2020-10-29T19:09:09:818
68,000000	2020-10-29T19:09:10:059
68,000000	2020-10-29T19:09:10:300
68,000000	2020-10-29T19:09:10:539
68,000000	2020-10-29T19:09:10:780
72,000000	2020-10-29T19:09:11:020
72,000000	2020-10-29T19:09:11:260
72,000000	2020-10-29T19:09:11:501
72,000000	2020-10-29T19:09:11:741
72,000000	2020-10-29T19:09:11:981
68,000000	2020-10-29T19:09:12:221
72,000000	2020-10-29T19:09:12:463
72,000000	2020-10-29T19:09:12:702
72,000000	2020-10-29T19:09:12:943
72,000000	2020-10-29T19:09:13:184
72,000000	2020-10-29T19:09:13:424
72,000000	2020-10-29T19:09:13:670
72,000000	2020-10-29T19:09:13:904
72,000000	2020-10-29T19:09:14:144
72,000000	2020-10-29T19:09:14:384
72,000000	2020-10-29T19:09:14:624
72,000000	2020-10-29T19:09:14:865
72,000000	2020-10-29T19:09:15:106
72,000000	2020-10-29T19:09:15:373
72,000000	2020-10-29T19:09:15:586
72,000000	2020-10-29T19:09:15:844
72,000000	2020-10-29T19:09:16:068
72,000000	2020-10-29T19:09:25:166
72,000000	2020-10-29T19:09:25:400
72,000000	2020-10-29T19:09:25:641
72,000000	2020-10-29T19:09:25:881
72,000000	2020-10-29T19:09:26:121
72,000000	2020-10-29T19:09:26:361
72,000000	2020-10-29T19:09:26:602
72,000000	2020-10-29T19:09:26:842
72,000000	2020-10-29T19:09:27:081
72,000000	2020-10-29T19:09:27:323
68,000000	2020-10-29T19:09:27:562
68,000000	2020-10-29T19:09:27:802
68,000000	2020-10-29T19:09:28:044
68,000000	2020-10-29T19:09:28:283
68,000000	2020-10-29T19:09:28:523
68,000000	2020-10-29T19:09:28:764
68,000000	2020-10-29T19:09:29:003
68,000000	2020-10-29T19:09:29:244
68,000000	2020-10-29T19:09:29:484
68,000000	2020-10-29T19:09:29:725
68,000000	2020-10-29T19:09:29:964
68,000000	2020-10-29T19:09:30:205
68,000000	2020-10-29T19:09:30:445
68,000000	2020-10-29T19:09:30:687
68,000000	2020-10-29T19:09:30:925
68,000000	2020-10-29T19:09:31:166
68,000000	2020-10-29T19:09:31:406
68,000000	2020-10-29T19:09:31:646
68,000000	2020-10-29T19:09:31:887
68,000000	2020-10-29T19:09:32:127
68,000000	2020-10-29T19:09:32:366
68,000000	2020-10-29T19:09:32:608
68,000000	2020-10-29T19:09:32:847
68,000000	2020-10-29T19:09:33:088
68,000000	2020-10-29T19:09:33:328
68,000000	2020-10-29T19:09:33:568
68,000000	2020-10-29T19:09:33:809
68,000000	2020-10-29T19:09:34:049
68,000000	2020-10-29T19:09:34:289
68,000000	2020-10-29T19:09:34:530
68,000000	2020-10-29T19:09:34:771
68,000000	2020-10-29T19:09:35:010
68,000000	2020-10-29T19:09:35:251
68,000000	2020-10-29T19:09:35:490
68,000000	2020-10-29T19:09:35:731
68,000000	2020-10-29T19:09:35:971
68,000000	2020-10-29T19:09:36:212
68,000000	2020-10-29T19:09:36:451
68,000000	2020-10-29T19:09:36:691
68,000000	2020-10-29T19:09:36:937
64,000000	2020-10-29T19:11:02:289
64,000000	2020-10-29T19:11:02:446
64,000000	2020-10-29T19:11:03:100
64,000000	2020-10-29T19:11:03:339
64,000000	2020-10-29T19:11:03:581
64,000000	2020-10-29T19:11:03:820
64,000000	2020-10-29T19:11:04:060
64,000000	2020-10-29T19:11:04:300
64,000000	2020-10-29T19:11:04:540
64,000000	2020-10-29T19:11:04:781
64,000000	2020-10-29T19:11:05:021
64,000000	2020-10-29T19:11:05:261
64,000000	2020-10-29T19:11:05:501
64,000000	2020-10-29T19:11:05:742
64,000000	2020-10-29T19:11:05:982
64,000000	2020-10-29T19:11:06:222
64,000000	2020-10-29T19:11:06:462
64,000000	2020-10-29T19:11:06:703
64,000000	2020-10-29T19:11:06:942
64,000000	2020-10-29T19:11:07:183
64,000000	2020-10-29T19:11:07:423
64,000000	2020-10-29T19:11:07:663
64,000000	2020-10-29T19:11:07:903
64,000000	2020-10-29T19:11:08:143
64,000000	2020-10-29T19:11:08:384
64,000000	2020-10-29T19:11:08:624
64,000000	2020-10-29T19:11:08:863
64,000000	2020-10-29T19:11:09:105
64,000000	2020-10-29T19:11:09:345
64,000000	2020-10-29T19:11:09:586
64,000000	2020-10-29T19:11:09:825
64,000000	2020-10-29T19:11:10:066
64,000000	2020-10-29T19:11:10:306
64,000000	2020-10-29T19:11:10:547
64,000000	2020-10-29T19:11:10:787
64,000000	2020-10-29T19:11:11:027
64,000000	2020-10-29T19:11:11:267
64,000000	2020-10-29T19:11:11:507
64,000000	2020-10-29T19:11:11:747
64,000000	2020-10-29T19:11:11:987
64,000000	2020-10-29T19:11:12:228
64,000000	2020-10-29T19:11:12:468
64,000000	2020-10-29T19:11:12:709
64,000000	2020-10-29T19:11:12:948
64,000000	2020-10-29T19:11:13:189
64,000000	2020-10-29T19:11:13:429
64,000000	2020-10-29T19:11:13:669
