light_intensity	ts
2156379,000000	2020-10-13T23:11:02:022
2155046,000000	2020-10-13T23:11:02:060
2155155,000000	2020-10-13T23:11:02:103
2156099,000000	2020-10-13T23:11:02:143
2157142,000000	2020-10-13T23:11:02:181
2157901,000000	2020-10-13T23:11:02:223
2157827,000000	2020-10-13T23:11:02:261
2157459,000000	2020-10-13T23:11:02:300
2157619,000000	2020-10-13T23:11:02:341
2158669,000000	2020-10-13T23:11:02:382
2160157,000000	2020-10-13T23:11:02:421
2161886,000000	2020-10-13T23:11:02:462
2163598,000000	2020-10-13T23:11:02:501
2165695,000000	2020-10-13T23:11:02:541
2168002,000000	2020-10-13T23:11:02:581
2170270,000000	2020-10-13T23:11:02:621
2172552,000000	2020-10-13T23:11:02:661
2174603,000000	2020-10-13T23:11:02:703
2176911,000000	2020-10-13T23:11:02:741
2174622,000000	2020-10-13T23:11:02:781
2168559,000000	2020-10-13T23:11:02:822
2163573,000000	2020-10-13T23:11:02:861
2160687,000000	2020-10-13T23:11:02:901
2160153,000000	2020-10-13T23:11:02:942
2161284,000000	2020-10-13T23:11:02:983
2162209,000000	2020-10-13T23:11:03:022
2163172,000000	2020-10-13T23:11:03:061
2163304,000000	2020-10-13T23:11:03:101
2162668,000000	2020-10-13T23:11:03:141
2162525,000000	2020-10-13T23:11:03:183
2162993,000000	2020-10-13T23:11:03:222
2164118,000000	2020-10-13T23:11:03:261
2166115,000000	2020-10-13T23:11:03:301
2167900,000000	2020-10-13T23:11:03:342
2170914,000000	2020-10-13T23:11:03:383
2173006,000000	2020-10-13T23:11:03:423
2175385,000000	2020-10-13T23:11:03:462
2177866,000000	2020-10-13T23:11:03:502
2180041,000000	2020-10-13T23:11:03:541
2181872,000000	2020-10-13T23:11:03:583
2180167,000000	2020-10-13T23:11:03:622
2173654,000000	2020-10-13T23:11:03:663
2167153,000000	2020-10-13T23:11:03:703
2163499,000000	2020-10-13T23:11:03:742
2162571,000000	2020-10-13T23:11:03:782
2162441,000000	2020-10-13T23:11:03:823
2163415,000000	2020-10-13T23:11:03:862
2164595,000000	2020-10-13T23:11:03:904
2165082,000000	2020-10-13T23:11:03:942
2164687,000000	2020-10-13T23:11:03:982
2163857,000000	2020-10-13T23:11:04:023
2163770,000000	2020-10-13T23:11:04:063
2164335,000000	2020-10-13T23:11:04:102
2165750,000000	2020-10-13T23:11:04:144
2167284,000000	2020-10-13T23:11:04:183
2169299,000000	2020-10-13T23:11:04:223
2171574,000000	2020-10-13T23:11:04:262
2173812,000000	2020-10-13T23:11:04:303
2176333,000000	2020-10-13T23:11:04:342
2178576,000000	2020-10-13T23:11:04:385
2181084,000000	2020-10-13T23:11:04:423
2178591,000000	2020-10-13T23:11:04:464
2170802,000000	2020-10-13T23:11:04:503
2162306,000000	2020-10-13T23:11:04:548
2157158,000000	2020-10-13T23:11:04:583
2155043,000000	2020-10-13T23:11:04:625
2153471,000000	2020-10-13T23:11:04:672
2153770,000000	2020-10-13T23:11:04:702
2154073,000000	2020-10-13T23:11:04:743
2153563,000000	2020-10-13T23:11:04:784
2152062,000000	2020-10-13T23:11:04:823
2150671,000000	2020-10-13T23:11:04:866
2149963,000000	2020-10-13T23:11:04:903
2149962,000000	2020-10-13T23:11:04:943
2150568,000000	2020-10-13T23:11:04:983
2151917,000000	2020-10-13T23:11:05:024
2153199,000000	2020-10-13T23:11:05:063
2155141,000000	2020-10-13T23:11:05:105
2157124,000000	2020-10-13T23:11:05:143
2159910,000000	2020-10-13T23:11:05:183
2162185,000000	2020-10-13T23:11:05:224
2163656,000000	2020-10-13T23:11:05:264
2161214,000000	2020-10-13T23:11:05:304
2153003,000000	2020-10-13T23:11:05:346
2144638,000000	2020-10-13T23:11:05:384
2139974,000000	2020-10-13T23:11:05:424
2138197,000000	2020-10-13T23:11:05:464
2138208,000000	2020-10-13T23:11:05:504
2138855,000000	2020-10-13T23:11:05:543
2138986,000000	2020-10-13T23:11:05:586
2138464,000000	2020-10-13T23:11:05:625
2136928,000000	2020-10-13T23:11:05:663
2135583,000000	2020-10-13T23:11:05:704
2134765,000000	2020-10-13T23:11:05:744
2134634,000000	2020-10-13T23:11:05:784
2135129,000000	2020-10-13T23:11:05:826
2136540,000000	2020-10-13T23:11:05:865
2138073,000000	2020-10-13T23:11:05:904
2139958,000000	2020-10-13T23:11:05:944
2141953,000000	2020-10-13T23:11:05:985
2143481,000000	2020-10-13T23:11:06:024
2144695,000000	2020-10-13T23:11:06:066
2138736,000000	2020-10-13T23:11:06:105
2129523,000000	2020-10-13T23:11:06:144
2122051,000000	2020-10-13T23:11:06:185
2116050,000000	2020-10-13T23:11:06:226
2116050,000000	2020-10-13T23:11:06:263
2117073,000000	2020-10-13T23:11:06:306
2116790,000000	2020-10-13T23:11:06:345
2115790,000000	2020-10-13T23:11:06:385
2114597,000000	2020-10-13T23:11:06:425
2113833,000000	2020-10-13T23:11:06:465
2113827,000000	2020-10-13T23:11:06:504
2114663,000000	2020-10-13T23:11:06:546
2116183,000000	2020-10-13T23:11:06:585
2118672,000000	2020-10-13T23:11:06:624
2122271,000000	2020-10-13T23:11:06:664
2125754,000000	2020-10-13T23:11:06:705
2129402,000000	2020-10-13T23:11:06:744
2132300,000000	2020-10-13T23:11:06:789
2131580,000000	2020-10-13T23:11:06:827
2123983,000000	2020-10-13T23:11:06:865
2115405,000000	2020-10-13T23:11:06:905
2110029,000000	2020-10-13T23:11:06:945
2107869,000000	2020-10-13T23:11:06:986
2107015,000000	2020-10-13T23:11:07:027
2107499,000000	2020-10-13T23:11:07:066
2107984,000000	2020-10-13T23:11:07:105
2107749,000000	2020-10-13T23:11:07:146
2106194,000000	2020-10-13T23:11:07:186
2104776,000000	2020-10-13T23:11:07:226
2103954,000000	2020-10-13T23:11:07:267
2104245,000000	2020-10-13T23:11:07:306
2104968,000000	2020-10-13T23:11:07:345
2106605,000000	2020-10-13T23:11:07:386
2108822,000000	2020-10-13T23:11:07:427
2110776,000000	2020-10-13T23:11:07:465
2113051,000000	2020-10-13T23:11:07:507
2115179,000000	2020-10-13T23:11:07:546
2116994,000000	2020-10-13T23:11:07:586
2118225,000000	2020-10-13T23:11:07:626
2112331,000000	2020-10-13T23:11:07:666
2103033,000000	2020-10-13T23:11:07:706
2095757,000000	2020-10-13T23:11:07:747
2092476,000000	2020-10-13T23:11:07:787
2090907,000000	2020-10-13T23:11:07:826
2091124,000000	2020-10-13T23:11:07:866
2091484,000000	2020-10-13T23:11:07:907
2091832,000000	2020-10-13T23:11:07:946
2091436,000000	2020-10-13T23:11:07:988
2090364,000000	2020-10-13T23:11:08:028
2090439,000000	2020-10-13T23:11:08:066
2090353,000000	2020-10-13T23:11:08:107
2091750,000000	2020-10-13T23:11:08:147
2092960,000000	2020-10-13T23:11:08:188
2095327,000000	2020-10-13T23:11:08:229
2097881,000000	2020-10-13T23:11:08:267
2100508,000000	2020-10-13T23:11:08:307
2103440,000000	2020-10-13T23:11:08:347
2106226,000000	2020-10-13T23:11:08:387
2108228,000000	2020-10-13T23:11:08:427
2110423,000000	2020-10-13T23:11:08:468
2106350,000000	2020-10-13T23:11:08:507
2097933,000000	2020-10-13T23:11:08:547
2091982,000000	2020-10-13T23:11:08:587
2089257,000000	2020-10-13T23:11:08:627
2088308,000000	2020-10-13T23:11:08:667
2087715,000000	2020-10-13T23:11:08:708
2088655,000000	2020-10-13T23:11:08:747
2088213,000000	2020-10-13T23:11:08:787
2087261,000000	2020-10-13T23:11:08:828
2086289,000000	2020-10-13T23:11:08:868
2085146,000000	2020-10-13T23:11:08:907
2085442,000000	2020-10-13T23:11:08:949
2086594,000000	2020-10-13T23:11:08:988
2088360,000000	2020-10-13T23:11:09:027
2090680,000000	2020-10-13T23:11:09:067
2093367,000000	2020-10-13T23:11:09:107
2096455,000000	2020-10-13T23:11:09:147
2098690,000000	2020-10-13T23:11:09:189
2101134,000000	2020-10-13T23:11:09:228
2103803,000000	2020-10-13T23:11:09:267
2105205,000000	2020-10-13T23:11:09:308
2100908,000000	2020-10-13T23:11:09:347
2094459,000000	2020-10-13T23:11:09:388
2091492,000000	2020-10-13T23:11:09:429
2089689,000000	2020-10-13T23:11:09:468
2090688,000000	2020-10-13T23:11:09:507
2092540,000000	2020-10-13T23:11:09:547
2094938,000000	2020-10-13T23:11:09:588
2097003,000000	2020-10-13T23:11:09:628
2097688,000000	2020-10-13T23:11:09:669
2098805,000000	2020-10-13T23:11:09:708
2100228,000000	2020-10-13T23:11:09:747
2102001,000000	2020-10-13T23:11:09:789
2104565,000000	2020-10-13T23:11:09:829
2108113,000000	2020-10-13T23:11:09:868
2111086,000000	2020-10-13T23:11:09:910
2114637,000000	2020-10-13T23:11:09:948
2118224,000000	2020-10-13T23:11:09:988
2121787,000000	2020-10-13T23:11:10:029
2125586,000000	2020-10-13T23:11:10:069
2128246,000000	2020-10-13T23:11:10:108
2124897,000000	2020-10-13T23:11:10:150
2119410,000000	2020-10-13T23:11:10:189
2116181,000000	2020-10-13T23:11:10:229
2115652,000000	2020-10-13T23:11:10:268
2117022,000000	2020-10-13T23:11:10:309
2119469,000000	2020-10-13T23:11:10:348
2122121,000000	2020-10-13T23:11:10:391
2124377,000000	2020-10-13T23:11:10:429
2125682,000000	2020-10-13T23:11:10:468
2126756,000000	2020-10-13T23:11:10:510
2127914,000000	2020-10-13T23:11:10:549
2130070,000000	2020-10-13T23:11:10:589
2132798,000000	2020-10-13T23:11:10:631
2136403,000000	2020-10-13T23:11:10:670
2139539,000000	2020-10-13T23:11:10:708
2142794,000000	2020-10-13T23:11:10:749
2145768,000000	2020-10-13T23:11:10:789
2148690,000000	2020-10-13T23:11:10:829
2151818,000000	2020-10-13T23:11:10:870
2154549,000000	2020-10-13T23:11:10:909
2154096,000000	2020-10-13T23:11:10:949
2148823,000000	2020-10-13T23:11:10:991
2143122,000000	2020-10-13T23:11:11:030
2140668,000000	2020-10-13T23:11:11:069
2140296,000000	2020-10-13T23:11:11:111
2141127,000000	2020-10-13T23:11:11:150
2143099,000000	2020-10-13T23:11:11:189
2144483,000000	2020-10-13T23:11:11:230
2145150,000000	2020-10-13T23:11:11:270
2145626,000000	2020-10-13T23:11:11:309
2145499,000000	2020-10-13T23:11:11:352
2146513,000000	2020-10-13T23:11:11:390
2147561,000000	2020-10-13T23:11:11:429
2149160,000000	2020-10-13T23:11:11:470
2151950,000000	2020-10-13T23:11:11:510
2154481,000000	2020-10-13T23:11:11:637
2157467,000000	2020-10-13T23:11:11:659
2160626,000000	2020-10-13T23:11:11:661
2163627,000000	2020-10-13T23:11:11:673
2166183,000000	2020-10-13T23:11:11:710
2168844,000000	2020-10-13T23:11:11:749
2166677,000000	2020-10-13T23:11:11:790
2159782,000000	2020-10-13T23:11:11:832
2154319,000000	2020-10-13T23:11:11:870
2152051,000000	2020-10-13T23:11:11:910
2151595,000000	2020-10-13T23:11:11:950
2152313,000000	2020-10-13T23:11:11:990
2154430,000000	2020-10-13T23:11:12:030
2155329,000000	2020-10-13T23:11:12:074
2156095,000000	2020-10-13T23:11:12:112
2155851,000000	2020-10-13T23:11:12:183
2155623,000000	2020-10-13T23:11:12:212
2156245,000000	2020-10-13T23:11:12:234
2157420,000000	2020-10-13T23:11:12:271
2159062,000000	2020-10-13T23:11:12:312
2161236,000000	2020-10-13T23:11:12:351
2163529,000000	2020-10-13T23:11:12:390
2166299,000000	2020-10-13T23:11:12:431
2168669,000000	2020-10-13T23:11:12:471
2171138,000000	2020-10-13T23:11:12:511
2173712,000000	2020-10-13T23:11:12:551
2175497,000000	2020-10-13T23:11:12:591
2170181,000000	2020-10-13T23:11:12:631
2162461,000000	2020-10-13T23:11:12:671
2156730,000000	2020-10-13T23:11:12:711
2154311,000000	2020-10-13T23:11:12:751
2153933,000000	2020-10-13T23:11:12:793
2154577,000000	2020-10-13T23:11:12:831
2156031,000000	2020-10-13T23:11:12:870
2157296,000000	2020-10-13T23:11:12:911
2157317,000000	2020-10-13T23:11:12:951
2156559,000000	2020-10-13T23:11:12:991
2156437,000000	2020-10-13T23:11:13:033
2156829,000000	2020-10-13T23:11:13:071
2157738,000000	2020-10-13T23:11:13:111
2158793,000000	2020-10-13T23:11:13:151
2160345,000000	2020-10-13T23:11:13:191
2162778,000000	2020-10-13T23:11:13:232
2164621,000000	2020-10-13T23:11:13:273
2166742,000000	2020-10-13T23:11:13:312
2168541,000000	2020-10-13T23:11:13:351
2170274,000000	2020-10-13T23:11:13:391
2169704,000000	2020-10-13T23:11:13:432
2162563,000000	2020-10-13T23:11:13:472
2154402,000000	2020-10-13T23:11:13:513
2149307,000000	2020-10-13T23:11:13:552
2147485,000000	2020-10-13T23:11:13:592
2147090,000000	2020-10-13T23:11:13:631
2148114,000000	2020-10-13T23:11:13:672
2149026,000000	2020-10-13T23:11:13:712
2148766,000000	2020-10-13T23:11:13:754
2147632,000000	2020-10-13T23:11:13:792
2146377,000000	2020-10-13T23:11:13:832
2145918,000000	2020-10-13T23:11:13:872
2145733,000000	2020-10-13T23:11:13:913
2146292,000000	2020-10-13T23:11:13:952
2148374,000000	2020-10-13T23:11:13:994
2150206,000000	2020-10-13T23:11:14:033
2152394,000000	2020-10-13T23:11:14:072
2154207,000000	2020-10-13T23:11:14:113
2156168,000000	2020-10-13T23:11:14:152
2158203,000000	2020-10-13T23:11:14:192
2158787,000000	2020-10-13T23:11:14:234
2151540,000000	2020-10-13T23:11:14:273
2143713,000000	2020-10-13T23:11:14:313
2138078,000000	2020-10-13T23:11:14:353
2136255,000000	2020-10-13T23:11:14:393
2135827,000000	2020-10-13T23:11:14:433
2136905,000000	2020-10-13T23:11:14:474
2138460,000000	2020-10-13T23:11:14:514
2138965,000000	2020-10-13T23:11:14:552
2138631,000000	2020-10-13T23:11:14:593
2137934,000000	2020-10-13T23:11:14:633
2138033,000000	2020-10-13T23:11:14:673
2138187,000000	2020-10-13T23:11:14:716
2138424,000000	2020-10-13T23:11:14:753
2140405,000000	2020-10-13T23:11:14:794
2144997,000000	2020-10-13T23:11:14:834
2144997,000000	2020-10-13T23:11:14:873
2149502,000000	2020-10-13T23:11:14:914
2151381,000000	2020-10-13T23:11:14:955
2147818,000000	2020-10-13T23:11:14:994
2139947,000000	2020-10-13T23:11:15:033
2132406,000000	2020-10-13T23:11:15:073
2128200,000000	2020-10-13T23:11:15:113
2127173,000000	2020-10-13T23:11:15:153
2128087,000000	2020-10-13T23:11:15:194
2129313,000000	2020-10-13T23:11:15:234
2130555,000000	2020-10-13T23:11:15:273
2130450,000000	2020-10-13T23:11:15:313
2130102,000000	2020-10-13T23:11:15:353
2129372,000000	2020-10-13T23:11:15:394
2129887,000000	2020-10-13T23:11:15:435
2130863,000000	2020-10-13T23:11:15:474
2132810,000000	2020-10-13T23:11:15:513
2134801,000000	2020-10-13T23:11:15:553
2137404,000000	2020-10-13T23:11:15:594
2140168,000000	2020-10-13T23:11:15:634
2143178,000000	2020-10-13T23:11:15:675
2145959,000000	2020-10-13T23:11:15:714
2148989,000000	2020-10-13T23:11:15:754
2146159,000000	2020-10-13T23:11:15:794
2137679,000000	2020-10-13T23:11:15:834
2129935,000000	2020-10-13T23:11:15:874
2125634,000000	2020-10-13T23:11:15:916
2124060,000000	2020-10-13T23:11:15:954
2124299,000000	2020-10-13T23:11:15:993
2125646,000000	2020-10-13T23:11:16:036
2126606,000000	2020-10-13T23:11:16:075
2126747,000000	2020-10-13T23:11:16:114
2126209,000000	2020-10-13T23:11:16:156
2125743,000000	2020-10-13T23:11:16:195
2125992,000000	2020-10-13T23:11:16:234
2126891,000000	2020-10-13T23:11:16:274
2128377,000000	2020-10-13T23:11:16:315
2130616,000000	2020-10-13T23:11:16:355
2133050,000000	2020-10-13T23:11:16:396
2135742,000000	2020-10-13T23:11:16:435
2138060,000000	2020-10-13T23:11:16:475
2140927,000000	2020-10-13T23:11:16:515
2143124,000000	2020-10-13T23:11:16:554
2141614,000000	2020-10-13T23:11:16:595
2133598,000000	2020-10-13T23:11:16:637
2125377,000000	2020-10-13T23:11:16:675
2120391,000000	2020-10-13T23:11:16:715
2118273,000000	2020-10-13T23:11:16:755
2117460,000000	2020-10-13T23:11:16:795
2117931,000000	2020-10-13T23:11:16:835
2117863,000000	2020-10-13T23:11:16:876
2117204,000000	2020-10-13T23:11:16:915
2115945,000000	2020-10-13T23:11:16:955
2114817,000000	2020-10-13T23:11:16:995
2114337,000000	2020-10-13T23:11:17:036
2114654,000000	2020-10-13T23:11:17:075
2115798,000000	2020-10-13T23:11:17:116
2117529,000000	2020-10-13T23:11:17:155
2119438,000000	2020-10-13T23:11:17:195
2122271,000000	2020-10-13T23:11:17:235
2124791,000000	2020-10-13T23:11:17:276
2126692,000000	2020-10-13T23:11:17:315
2129116,000000	2020-10-13T23:11:17:357
2130237,000000	2020-10-13T23:11:17:396
2124278,000000	2020-10-13T23:11:17:436
2115967,000000	2020-10-13T23:11:17:475
2109778,000000	2020-10-13T23:11:17:516
2107235,000000	2020-10-13T23:11:17:556
2107031,000000	2020-10-13T23:11:17:597
2108058,000000	2020-10-13T23:11:17:637
2109623,000000	2020-10-13T23:11:17:675
2110217,000000	2020-10-13T23:11:17:716
2110036,000000	2020-10-13T23:11:17:756
2109293,000000	2020-10-13T23:11:17:796
2108951,000000	2020-10-13T23:11:17:838
2109607,000000	2020-10-13T23:11:17:877
2110992,000000	2020-10-13T23:11:17:916
2112485,000000	2020-10-13T23:11:17:955
2114858,000000	2020-10-13T23:11:17:996
2117149,000000	2020-10-13T23:11:18:036
2120097,000000	2020-10-13T23:11:18:079
2123266,000000	2020-10-13T23:11:18:117
2125852,000000	2020-10-13T23:11:18:156
2128117,000000	2020-10-13T23:11:18:198
2123254,000000	2020-10-13T23:11:18:237
2114545,000000	2020-10-13T23:11:18:277
2108079,000000	2020-10-13T23:11:18:318
2104891,000000	2020-10-13T23:11:18:357
2104103,000000	2020-10-13T23:11:18:397
2105750,000000	2020-10-13T23:11:18:437
2107443,000000	2020-10-13T23:11:18:477
2108384,000000	2020-10-13T23:11:18:517
2108419,000000	2020-10-13T23:11:18:559
2107748,000000	2020-10-13T23:11:18:597
2107447,000000	2020-10-13T23:11:18:637
2107742,000000	2020-10-13T23:11:18:677
2108874,000000	2020-10-13T23:11:18:717
2110747,000000	2020-10-13T23:11:18:757
2113244,000000	2020-10-13T23:11:18:799
2115702,000000	2020-10-13T23:11:18:838
2118309,000000	2020-10-13T23:11:18:877
2121017,000000	2020-10-13T23:11:18:917
2123471,000000	2020-10-13T23:11:18:957
2125901,000000	2020-10-13T23:11:18:997
2122218,000000	2020-10-13T23:11:19:039
2113050,000000	2020-10-13T23:11:19:078
2105467,000000	2020-10-13T23:11:19:117
2101127,000000	2020-10-13T23:11:19:156
2100029,000000	2020-10-13T23:11:19:197
2100691,000000	2020-10-13T23:11:19:238
2102324,000000	2020-10-13T23:11:19:278
2103442,000000	2020-10-13T23:11:19:317
2103832,000000	2020-10-13T23:11:19:357
2103481,000000	2020-10-13T23:11:19:397
2103132,000000	2020-10-13T23:11:19:438
2103343,000000	2020-10-13T23:11:19:477
2104306,000000	2020-10-13T23:11:19:518
2106343,000000	2020-10-13T23:11:19:557
2108445,000000	2020-10-13T23:11:19:597
2110959,000000	2020-10-13T23:11:19:638
2113505,000000	2020-10-13T23:11:19:677
2116436,000000	2020-10-13T23:11:19:717
2119679,000000	2020-10-13T23:11:19:759
2122815,000000	2020-10-13T23:11:19:798
2121540,000000	2020-10-13T23:11:19:838
2113223,000000	2020-10-13T23:11:19:878
2104013,000000	2020-10-13T23:11:19:918
2098306,000000	2020-10-13T23:11:19:958
2095828,000000	2020-10-13T23:11:19:999
2095684,000000	2020-10-13T23:11:20:039
2097307,000000	2020-10-13T23:11:20:082
2098589,000000	2020-10-13T23:11:20:118
2099360,000000	2020-10-13T23:11:20:158
2099207,000000	2020-10-13T23:11:20:199
2098720,000000	2020-10-13T23:11:20:240
2098893,000000	2020-10-13T23:11:20:279
2099849,000000	2020-10-13T23:11:20:318
2100700,000000	2020-10-13T23:11:20:358
2102721,000000	2020-10-13T23:11:20:399
2105000,000000	2020-10-13T23:11:20:439
2107441,000000	2020-10-13T23:11:20:480
2109983,000000	2020-10-13T23:11:20:519
2112339,000000	2020-10-13T23:11:20:558
2114681,000000	2020-10-13T23:11:20:599
2116272,000000	2020-10-13T23:11:20:639
2111081,000000	2020-10-13T23:11:20:679
2101260,000000	2020-10-13T23:11:20:720
2092994,000000	2020-10-13T23:11:20:759
2089106,000000	2020-10-13T23:11:20:799
2088148,000000	2020-10-13T23:11:20:839
2089117,000000	2020-10-13T23:11:20:879
2091077,000000	2020-10-13T23:11:20:919
2092325,000000	2020-10-13T23:11:20:961
2092380,000000	2020-10-13T23:11:20:998
2091379,000000	2020-10-13T23:11:21:039
2090774,000000	2020-10-13T23:11:21:078
2090900,000000	2020-10-13T23:11:21:119
2091759,000000	2020-10-13T23:11:21:159
2093660,000000	2020-10-13T23:11:21:201
2095801,000000	2020-10-13T23:11:21:240
2098558,000000	2020-10-13T23:11:21:279
2101336,000000	2020-10-13T23:11:21:319
2104263,000000	2020-10-13T23:11:21:360
2107125,000000	2020-10-13T23:11:21:399
2108573,000000	2020-10-13T23:11:21:441
2101789,000000	2020-10-13T23:11:21:480
2092660,000000	2020-10-13T23:11:21:519
2085561,000000	2020-10-13T23:11:21:559
2082984,000000	2020-10-13T23:11:21:600
2083121,000000	2020-10-13T23:11:21:640
2084947,000000	2020-10-13T23:11:21:681
2087198,000000	2020-10-13T23:11:21:720
2088055,000000	2020-10-13T23:11:21:759
2087758,000000	2020-10-13T23:11:21:799
2086858,000000	2020-10-13T23:11:21:840
2086102,000000	2020-10-13T23:11:21:880
2086657,000000	2020-10-13T23:11:21:921
2087970,000000	2020-10-13T23:11:21:960
2090354,000000	2020-10-13T23:11:22:000
2093301,000000	2020-10-13T23:11:22:040
2096211,000000	2020-10-13T23:11:22:080
2099401,000000	2020-10-13T23:11:22:120
2102540,000000	2020-10-13T23:11:22:161
2105616,000000	2020-10-13T23:11:22:201
2104878,000000	2020-10-13T23:11:22:240
2095763,000000	2020-10-13T23:11:22:280
2086217,000000	2020-10-13T23:11:22:320
2079948,000000	2020-10-13T23:11:22:360
2077954,000000	2020-10-13T23:11:22:402
2078289,000000	2020-10-13T23:11:22:441
2080245,000000	2020-10-13T23:11:22:480
2082085,000000	2020-10-13T23:11:22:520
2083415,000000	2020-10-13T23:11:22:561
2083192,000000	2020-10-13T23:11:22:601
2082938,000000	2020-10-13T23:11:22:642
2083405,000000	2020-10-13T23:11:22:681
2084536,000000	2020-10-13T23:11:22:720
2086676,000000	2020-10-13T23:11:22:761
2089703,000000	2020-10-13T23:11:22:801
2092932,000000	2020-10-13T23:11:22:841
2096493,000000	2020-10-13T23:11:22:882
2100253,000000	2020-10-13T23:11:22:921
2103801,000000	2020-10-13T23:11:22:961
2107445,000000	2020-10-13T23:11:23:001
2109220,000000	2020-10-13T23:11:23:042
2101738,000000	2020-10-13T23:11:23:083
2092037,000000	2020-10-13T23:11:23:123
