x	y	z	ts
-0,633812	1,947264	0,009084	2020-10-13T23:10:57:745
-0,028857	0,106715	-0,032534	2020-10-13T23:10:57:745
-0,010619	0,079918	-0,053807	2020-10-13T23:10:57:745
-0,056599	-0,000812	-0,066473	2020-10-13T23:10:57:746
-0,065495	0,071878	-0,104632	2020-10-13T23:10:57:746
-0,071668	0,023893	-0,118707	2020-10-13T23:10:57:747
-0,024569	0,128487	-0,044310	2020-10-13T23:10:57:747
-0,033105	-0,018722	-0,070343	2020-10-13T23:10:57:753
-0,000479	0,034930	-0,077534	2020-10-13T23:10:57:786
-0,005326	0,058598	-0,060666	2020-10-13T23:10:57:796
-0,017149	0,056524	-0,062964	2020-10-13T23:10:57:816
-0,002153	0,139394	-0,038875	2020-10-13T23:10:57:835
-0,010074	0,017586	-0,090929	2020-10-13T23:10:57:855
0,001890	0,063049	-0,078965	2020-10-13T23:10:57:876
-0,096518	-0,133939	-0,048611	2020-10-13T23:10:57:896
-0,091703	-0,180126	-0,068055	2020-10-13T23:10:57:915
-0,048222	-0,141743	-0,090075	2020-10-13T23:10:57:935
-0,057592	-0,175371	-0,049770	2020-10-13T23:10:57:955
-0,006591	-0,196569	-0,083795	2020-10-13T23:10:57:975
-0,020280	-0,162097	-0,067653	2020-10-13T23:10:57:996
0,036285	-0,044464	-0,060880	2020-10-13T23:10:58:015
-0,053906	-0,062887	-0,063353	2020-10-13T23:10:58:035
0,025230	-0,053000	-0,073021	2020-10-13T23:10:58:055
-0,028702	0,028253	-0,092325	2020-10-13T23:10:58:075
-0,039196	-0,143352	-0,075442	2020-10-13T23:10:58:095
-0,051586	-0,087862	-0,078225	2020-10-13T23:10:58:116
-0,029669	-0,057874	-0,083152	2020-10-13T23:10:58:136
-0,037628	-0,017930	-0,104743	2020-10-13T23:10:58:155
0,035864	-0,010954	-0,123833	2020-10-13T23:10:58:175
0,024905	0,023518	-0,054394	2020-10-13T23:10:58:195
-0,005233	-0,009137	-0,039984	2020-10-13T23:10:58:216
-0,006901	0,005103	-0,068323	2020-10-13T23:10:58:236
0,002670	0,072103	-0,120965	2020-10-13T23:10:58:256
-0,083209	-0,127144	-0,065891	2020-10-13T23:10:58:275
-0,122632	-0,391723	0,017424	2020-10-13T23:10:58:296
-0,149245	-0,469268	-0,024805	2020-10-13T23:10:58:316
-0,009123	0,008728	-0,070215	2020-10-13T23:10:58:337
0,069840	0,238439	-0,065429	2020-10-13T23:10:58:355
0,104803	0,256344	-0,103384	2020-10-13T23:10:58:376
0,076545	0,344819	-0,095776	2020-10-13T23:10:58:395
0,066033	0,255240	-0,164650	2020-10-13T23:10:58:416
0,009701	0,086898	-0,027826	2020-10-13T23:10:58:435
0,111144	0,015738	0,003304	2020-10-13T23:10:58:455
0,087931	0,026924	-0,164446	2020-10-13T23:10:58:476
0,002755	0,235319	-0,032870	2020-10-13T23:10:58:496
0,049389	0,162667	-0,082592	2020-10-13T23:10:58:516
0,059827	0,101791	-0,168452	2020-10-13T23:10:58:536
0,099569	0,042848	-0,084642	2020-10-13T23:10:58:555
0,034448	0,041738	-0,022533	2020-10-13T23:10:58:576
0,039247	0,021626	-0,044096	2020-10-13T23:10:58:596
-0,037118	0,023538	-0,091994	2020-10-13T23:10:58:617
-0,044919	0,012916	0,032524	2020-10-13T23:10:58:635
0,047431	-0,010986	-0,010507	2020-10-13T23:10:58:656
0,045296	0,050950	-0,156517	2020-10-13T23:10:58:676
-0,021502	0,095610	-0,029628	2020-10-13T23:10:58:696
0,067713	0,105448	-0,070100	2020-10-13T23:10:58:717
0,016228	0,080910	-0,065289	2020-10-13T23:10:58:736
0,010259	0,054422	-0,091535	2020-10-13T23:10:58:755
-0,014270	0,135512	-0,072295	2020-10-13T23:10:58:777
0,022299	0,066757	-0,064819	2020-10-13T23:10:58:797
0,006821	0,109324	-0,074296	2020-10-13T23:10:58:816
0,068597	0,049493	-0,105206	2020-10-13T23:10:58:837
0,024390	-0,001859	-0,059787	2020-10-13T23:10:58:856
0,020280	-0,033995	-0,083820	2020-10-13T23:10:58:880
-0,002959	0,021460	-0,043309	2020-10-13T23:10:58:907
-0,031936	0,016181	-0,086366	2020-10-13T23:10:58:919
0,069927	0,015148	-0,074321	2020-10-13T23:10:58:936
-0,009975	0,035722	-0,024117	2020-10-13T23:10:58:958
-0,009550	-0,014135	-0,028804	2020-10-13T23:10:58:978
0,010060	0,069763	-0,045547	2020-10-13T23:10:58:999
0,021823	0,015644	-0,031025	2020-10-13T23:10:59:019
0,028026	0,090998	-0,042960	2020-10-13T23:10:59:039
-0,011839	0,049629	-0,071577	2020-10-13T23:10:59:058
0,071947	-0,040154	-0,064342	2020-10-13T23:10:59:080
0,036661	0,072790	0,019172	2020-10-13T23:10:59:099
-0,077292	0,052063	-0,129043	2020-10-13T23:10:59:119
0,024716	-0,074214	-0,049789	2020-10-13T23:10:59:139
0,018490	0,020469	-0,011710	2020-10-13T23:10:59:159
-0,011720	0,039894	-0,071581	2020-10-13T23:10:59:178
-0,023503	-0,004118	-0,038034	2020-10-13T23:10:59:200
-0,008336	0,066269	-0,069166	2020-10-13T23:10:59:219
0,033525	0,032988	-0,016287	2020-10-13T23:10:59:239
0,008308	0,030349	-0,030557	2020-10-13T23:10:59:259
-0,006308	0,005185	-0,052041	2020-10-13T23:10:59:280
0,006970	-0,005029	-0,069687	2020-10-13T23:10:59:299
0,042862	-0,088778	-0,103187	2020-10-13T23:10:59:320
-0,076919	0,094204	-0,100318	2020-10-13T23:10:59:340
-0,015991	0,103132	-0,049803	2020-10-13T23:10:59:359
-0,041281	0,001938	-0,078294	2020-10-13T23:10:59:379
-0,019989	0,091506	-0,116486	2020-10-13T23:10:59:399
-0,028534	0,048617	-0,063648	2020-10-13T23:10:59:419
