v1	v2	v3	v4	ts
988,182861	210,816467	28,490000	988,163086	2020-10-13T23:10:57:896
988,179626	210,845535	28,490000	988,150391	2020-10-13T23:10:58:136
988,178162	210,856094	28,490000	988,165283	2020-10-13T23:10:58:378
988,176880	210,869308	28,490000	988,164795	2020-10-13T23:10:58:617
988,178589	210,853455	28,490000	988,193848	2020-10-13T23:10:58:857
988,180786	210,834961	28,490000	988,200439	2020-10-13T23:10:59:100
988,182678	210,819107	28,490000	988,199707	2020-10-13T23:10:59:340
988,183594	210,811188	28,490000	988,191650	2020-10-13T23:10:59:581
988,181091	210,832321	28,490000	988,158447	2020-10-13T23:10:59:821
988,181091	210,832321	28,490000	988,181152	2020-10-13T23:11:00:061
988,183167	210,813828	28,490000	988,201904	2020-10-13T23:11:00:301
988,186340	210,787399	28,480000	988,215088	2020-10-13T23:11:00:541
988,187744	210,776825	28,490000	988,200195	2020-10-13T23:11:00:782
988,188599	210,768906	28,490000	988,196289	2020-10-13T23:11:01:023
988,191345	210,745117	28,490000	988,216553	2020-10-13T23:11:01:262
988,191833	210,742477	28,490000	988,196289	2020-10-13T23:11:01:503
988,188904	210,766266	28,490000	988,162598	2020-10-13T23:11:01:742
988,183350	210,813828	28,480000	988,133057	2020-10-13T23:11:01:982
988,178894	210,850815	28,490000	988,138916	2020-10-13T23:11:02:223
988,175110	210,882523	28,490000	988,141113	2020-10-13T23:11:02:462
988,174377	210,890442	28,490000	988,167480	2020-10-13T23:11:02:702
988,173584	210,895737	28,500000	988,166260	2020-10-13T23:11:02:942
988,174561	210,887802	28,490000	988,183105	2020-10-13T23:11:03:183
988,173340	210,898376	28,500000	988,162842	2020-10-13T23:11:03:423
988,174133	210,890442	28,490000	988,181641	2020-10-13T23:11:03:663
988,174438	210,890442	28,490000	988,177490	2020-10-13T23:11:03:903
988,175354	210,882523	28,500000	988,183594	2020-10-13T23:11:04:144
988,177002	210,866669	28,500000	988,192139	2020-10-13T23:11:04:384
988,182678	210,819107	28,500000	988,233887	2020-10-13T23:11:04:625
988,184265	210,805893	28,500000	988,198486	2020-10-13T23:11:04:865
988,185059	210,797974	28,500000	988,192139	2020-10-13T23:11:05:104
988,183777	210,808533	28,500000	988,172607	2020-10-13T23:11:05:346
988,181946	210,824387	28,500000	988,165527	2020-10-13T23:11:05:586
988,179382	210,848175	28,500000	988,156250	2020-10-13T23:11:05:827
988,178101	210,858749	28,500000	988,166016	2020-10-13T23:11:06:066
988,175903	210,877243	28,500000	988,156006	2020-10-13T23:11:06:307
988,174622	210,887802	28,500000	988,163330	2020-10-13T23:11:06:546
988,174377	210,890442	28,500000	988,172363	2020-10-13T23:11:06:788
988,174805	210,885162	28,500000	988,178223	2020-10-13T23:11:07:027
988,175842	210,877243	28,500000	988,185303	2020-10-13T23:11:07:267
988,177734	210,861389	28,510000	988,195068	2020-10-13T23:11:07:507
988,177368	210,864029	28,510000	988,174316	2020-10-13T23:11:07:747
988,174316	210,890442	28,510000	988,146729	2020-10-13T23:11:07:988
